,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date,home_team,away_team
0,195,Aaron,Gordon,Denver Nuggets,13948,14,PF,40,5,10,50.0,4,4,100.0,0,2,0,3,4,7,3,3,0,1,0,-4,Aaron Gordon,24,21,17,10,13948,2024-04-23 02:00:00,Denver Nuggets,Los Angeles Lakers
1,1014,Michael,Porter Jr.,Denver Nuggets,13948,22,SF,38,8,13,61.5,0,0,0,6,10,60.0,0,9,9,1,0,2,0,0,-4,Michael Porter Jr.,32,31,23,10,13948,2024-04-23 02:00:00,Denver Nuggets,Los Angeles Lakers
2,279,Nikola,Jokic,Denver Nuggets,13948,27,C,41,9,16,56.3,7,7,100.0,2,4,50.0,4,16,20,10,2,2,3,0,+1,Nikola Jokic,57,47,37,30,13948,2024-04-23 02:00:00,Denver Nuggets,Los Angeles Lakers
3,383,Jamal,Murray,Denver Nuggets,13948,20,PG,40,9,24,37.5,2,2,100.0,0,5,0,0,3,3,5,4,0,2,2,-2,Jamal Murray,28,23,25,8,13948,2024-04-23 02:00:00,Denver Nuggets,Los Angeles Lakers
4,89,Kentavious,Caldwell-Pope,Denver Nuggets,13948,6,SG,35,2,7,28.6,2,2,100.0,0,4,0,0,1,1,3,4,0,2,1,-4,Kentavious Caldwell-Pope,10,7,9,4,13948,2024-04-23 02:00:00,Denver Nuggets,Los Angeles Lakers
5,3498,Peyton,Watson,Denver Nuggets,13948,2,F,12,1,4,25.0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,+11,Peyton Watson,5,3,4,3,13948,2024-04-23 02:00:00,Denver Nuggets,Los Angeles Lakers
6,243,Justin,Holiday,Denver Nuggets,13948,0,SF,13,0,1,0,0,0,0,0,1,0,0,2,2,1,1,2,0,0,+2,Justin Holiday,3,2,1,3,13948,2024-04-23 02:00:00,Denver Nuggets,Los Angeles Lakers
7,264,Reggie,Jackson,Denver Nuggets,13948,0,PG,9,0,5,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,+4,Reggie Jackson,1,0,1,1,13948,2024-04-23 02:00:00,Denver Nuggets,Los Angeles Lakers
8,3420,Christian,Braun,Denver Nuggets,13948,10,G,13,5,8,62.5,0,2,0,0,3,0,2,0,2,0,2,0,0,1,+6,Christian Braun,12,12,10,2,13948,2024-04-23 02:00:00,Denver Nuggets,Los Angeles Lakers
9,126,Anthony,Davis,Los Angeles Lakers,13948,32,PF,39,14,19,73.7,4,4,100.0,0,1,0,1,10,11,2,5,1,4,1,0,Anthony Davis,45,43,34,13,13948,2024-04-23 02:00:00,Denver Nuggets,Los Angeles Lakers
10,1862,Rui,Hachimura,Los Angeles Lakers,13948,3,PF,38,1,7,14.3,1,2,50.0,0,2,0,0,5,5,0,2,0,0,0,-7,Rui Hachimura,8,8,3,5,13948,2024-04-23 02:00:00,Denver Nuggets,Los Angeles Lakers
11,265,LeBron,James,Los Angeles Lakers,13948,26,SF,38,9,19,47.4,5,7,71.4,3,6,50.0,0,8,8,12,3,2,2,2,+2,LeBron James,46,34,38,20,13948,2024-04-23 02:00:00,Denver Nuggets,Los Angeles Lakers
12,462,D'Angelo,Russell,Los Angeles Lakers,13948,23,PG,39,8,16,50.0,0,0,0,7,11,63.6,0,3,3,6,1,0,4,0,+4,D'Angelo Russell,32,26,29,9,13948,2024-04-23 02:00:00,Denver Nuggets,Los Angeles Lakers
13,2845,Austin,Reaves,Los Angeles Lakers,13948,9,SG,33,4,11,36.4,0,0,0,1,5,20.0,2,4,6,2,2,0,2,0,+5,Austin Reaves,17,15,11,8,13948,2024-04-23 02:00:00,Denver Nuggets,Los Angeles Lakers
14,437,Taurean,Prince,Los Angeles Lakers,13948,6,PF,22,2,3,66.7,0,0,0,2,3,66.7,0,3,3,0,2,0,0,0,+2,Taurean Prince,9,9,6,3,13948,2024-04-23 02:00:00,Denver Nuggets,Los Angeles Lakers
15,4041,Harry III,Giles,Los Angeles Lakers,13948,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harry III Giles,0,0,0,0,13948,2024-04-23 02:00:00,Denver Nuggets,Los Angeles Lakers
16,1864,Jaxson,Hayes,Los Angeles Lakers,13948,0,C,6,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,-1,Jaxson Hayes,1,1,0,1,13948,2024-04-23 02:00:00,Denver Nuggets,Los Angeles Lakers
17,142,Spencer,Dinwiddie,Los Angeles Lakers,13948,0,PG,10,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,-9,Spencer Dinwiddie,1,0,1,1,13948,2024-04-23 02:00:00,Denver Nuggets,Los Angeles Lakers
18,1775,Gabe,Vincent,Los Angeles Lakers,13948,0,PG,15,0,2,0,0,0,0,0,2,0,0,1,1,1,1,1,1,0,-6,Gabe Vincent,2,1,1,2,13948,2024-04-23 02:00:00,Denver Nuggets,Los Angeles Lakers
19,2835,Evan,Mobley,Cleveland Cavaliers,13946,17,PF,32,5,13,38.5,6,9,66.7,1,4,25.0,2,5,7,1,3,1,3,1,+11,Evan Mobley,25,24,18,8,13946,2024-04-22 23:00:00,Cleveland Cavaliers,Orlando Magic
20,727,Jarrett,Allen,Cleveland Cavaliers,13946,16,C,39,6,10,60.0,4,8,50.0,0,0,0,9,11,20,3,4,2,2,3,+12,Jarrett Allen,39,36,19,23,13946,2024-04-22 23:00:00,Cleveland Cavaliers,Orlando Magic
