,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date,home_team,away_team
0,882,Jayson,Tatum,Boston Celtics,14024,36,SF,46,12,26,46.2,10,12,83.3,2,8,25.0,2,10,12,4,4,3,4,0,+20,Jayson Tatum,52,48,40,16,14024,2024-05-22 00:00:00,Boston Celtics,Indiana Pacers
1,248,Al,Horford,Boston Celtics,14024,15,C,40,5,15,33.3,2,3,66.7,3,12,25.0,2,4,6,1,2,0,0,3,+3,Al Horford,22,21,16,7,14024,2024-05-22 00:00:00,Boston Celtics,Indiana Pacers
2,242,Jrue,Holiday,Boston Celtics,14024,28,PG,48,10,16,62.5,4,4,100.0,4,8,50.0,5,2,7,8,3,3,4,0,+7,Jrue Holiday,43,35,36,15,14024,2024-05-22 00:00:00,Boston Celtics,Indiana Pacers
3,897,Derrick,White,Boston Celtics,14024,15,PG,42,5,13,38.5,2,2,100.0,3,8,37.5,2,4,6,9,3,2,2,1,+12,Derrick White,30,21,24,15,14024,2024-05-22 00:00:00,Boston Celtics,Indiana Pacers
4,75,Jaylen,Brown,Boston Celtics,14024,26,SG,44,10,20,50.0,5,8,62.5,1,4,25.0,1,6,7,5,1,3,3,1,+4,Jaylen Brown,38,33,31,12,14024,2024-05-22 00:00:00,Boston Celtics,Indiana Pacers
5,2812,Sam,Hauser,Boston Celtics,14024,0,SF,9,0,2,0,0,0,0,0,2,0,0,1,1,0,1,0,1,0,-8,Sam Hauser,1,1,0,1,14024,2024-05-22 00:00:00,Boston Celtics,Indiana Pacers
6,819,Luke,Kornet,Boston Celtics,14024,5,C,13,2,3,66.7,1,1,100.0,0,0,0,1,3,4,1,0,0,0,0,+2,Luke Kornet,10,9,6,5,14024,2024-05-22 00:00:00,Boston Celtics,Indiana Pacers
7,2635,Payton,Pritchard,Boston Celtics,14024,8,PG,23,3,4,75.0,0,0,0,2,3,66.7,0,0,0,2,1,0,0,0,-15,Payton Pritchard,10,8,10,2,14024,2024-05-22 00:00:00,Boston Celtics,Indiana Pacers
8,479,Pascal,Siakam,Indiana Pacers,14024,24,PF,42,12,23,52.2,0,0,0,0,2,0,3,9,12,7,3,1,2,0,+5,Pascal Siakam,43,36,31,19,14024,2024-05-22 00:00:00,Boston Celtics,Indiana Pacers
9,2626,Aaron,Nesmith,Indiana Pacers,14024,14,SF,40,6,12,50.0,1,1,100.0,1,5,20.0,3,3,6,1,6,2,5,0,+1,Aaron Nesmith,21,20,15,7,14024,2024-05-22 00:00:00,Boston Celtics,Indiana Pacers
10,522,Myles,Turner,Indiana Pacers,14024,23,C,39,9,13,69.2,2,2,100.0,3,4,75.0,1,9,10,4,3,0,4,2,-11,Myles Turner,37,33,27,14,14024,2024-05-22 00:00:00,Boston Celtics,Indiana Pacers
11,3476,Andrew,Nembhard,Indiana Pacers,14024,12,PG,35,5,10,50.0,0,0,0,2,4,50.0,0,3,3,7,2,0,1,0,-7,Andrew Nembhard,22,15,19,10,14024,2024-05-22 00:00:00,Boston Celtics,Indiana Pacers
12,2595,Tyrese,Haliburton,Indiana Pacers,14024,25,PG,40,8,18,44.4,3,3,100.0,6,14,42.9,0,3,3,10,2,3,3,1,-11,Tyrese Haliburton,38,28,35,13,14024,2024-05-22 00:00:00,Boston Celtics,Indiana Pacers
13,2658,Obi,Toppin,Indiana Pacers,14024,15,PF,22,6,8,75.0,2,2,100.0,1,2,50.0,0,4,4,2,1,1,3,0,+2,Obi Toppin,21,19,17,6,14024,2024-05-22 00:00:00,Boston Celtics,Indiana Pacers
14,2644,Jalen,Smith,Indiana Pacers,14024,0,PF,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-2,Jalen Smith,1,0,1,1,14024,2024-05-22 00:00:00,Boston Celtics,Indiana Pacers
15,2817,Isaiah,Jackson,Indiana Pacers,14024,0,SF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,+1,Isaiah Jackson,0,0,0,0,14024,2024-05-22 00:00:00,Boston Celtics,Indiana Pacers
16,348,T.J.,McConnell,Indiana Pacers,14024,13,PG,25,6,11,54.5,1,2,50.0,0,1,0,2,1,3,4,2,1,1,0,-8,T.J. McConnell,20,16,17,7,14024,2024-05-22 00:00:00,Boston Celtics,Indiana Pacers
17,3979,Ben,Sheppard,Indiana Pacers,14024,2,G,17,1,4,25.0,0,0,0,0,3,0,1,2,3,2,3,0,2,0,+5,Ben Sheppard,7,5,4,5,14024,2024-05-22 00:00:00,Boston Celtics,Indiana Pacers
18,195,Aaron,Gordon,Denver Nuggets,14002,4,PF,42,2,5,40.0,0,0,0,0,0,0,4,0,4,2,5,0,1,1,-14,Aaron Gordon,10,8,6,6,14002,2024-05-20 00:00:00,Denver Nuggets,Minnesota Timberwolves
19,1014,Michael,Porter Jr.,Denver Nuggets,14002,7,SF,34,3,12,25.0,0,0,0,1,6,16.7,1,8,9,0,3,0,0,2,-9,Michael Porter Jr.,16,16,7,9,14002,2024-05-20 00:00:00,Denver Nuggets,Minnesota Timberwolves
20,279,Nikola,Jokic,Denver Nuggets,14002,34,C,47,13,28,46.4,6,7,85.7,2,10,20.0,6,13,19,7,2,0,3,1,-9,Nikola Jokic,60,53,41,26,14002,2024-05-20 00:00:00,Denver Nuggets,Minnesota Timberwolves
21,383,Jamal,Murray,Denver Nuggets,14002,35,PG,43,13,27,48.1,5,5,100.0,4,12,33.3,0,3,3,3,3,0,4,0,-8,Jamal Murray,41,38,38,6,14002,2024-05-20 00:00:00,Denver Nuggets,Minnesota Timberwolves
22,89,Kentavious,Caldwell-Pope,Denver Nuggets,14002,5,SG,40,2,7,28.6,0,0,0,1,4,25.0,0,6,6,3,4,2,0,1,-6,Kentavious Caldwell-Pope,14,11,8,9,14002,2024-05-20 00:00:00,Denver Nuggets,Minnesota Timberwolves
23,243,Justin,Holiday,Denver Nuggets,14002,0,SF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,+10,Justin Holiday,0,0,0,0,14002,2024-05-20 00:00:00,Denver Nuggets,Minnesota Timberwolves
24,264,Reggie,Jackson,Denver Nuggets,14002,0,PG,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,Reggie Jackson,0,0,0,0,14002,2024-05-20 00:00:00,Denver Nuggets,Minnesota Timberwolves
25,3420,Christian,Braun,Denver Nuggets,14002,5,G,20,1,3,33.3,3,4,75.0,0,1,0,0,3,3,3,2,0,0,1,-4,Christian Braun,11,8,8,6,14002,2024-05-20 00:00:00,Denver Nuggets,Minnesota Timberwolves
26,2621,Jaden,McDaniels,Minnesota Timberwolves,14002,23,PF,40,7,10,70.0,6,7,85.7,3,4,75.0,4,2,6,1,4,2,0,1,+12,Jaden McDaniels,30,29,24,7,14002,2024-05-20 00:00:00,Denver Nuggets,Minnesota Timberwolves
27,192,Rudy,Gobert,Minnesota Timberwolves,14002,13,C,36,3,7,42.9,7,9,77.8,0,0,0,2,7,9,1,6,1,3,2,+10,Rudy Gobert,23,22,14,10,14002,2024-05-20 00:00:00,Denver Nuggets,Minnesota Timberwolves
28,519,Karl-Anthony,Towns,Minnesota Timberwolves,14002,23,C,39,8,14,57.1,6,6,100.0,1,6,16.7,2,10,12,2,5,2,3,1,+10,Karl-Anthony Towns,37,35,25,14,14002,2024-05-20 00:00:00,Denver Nuggets,Minnesota Timberwolves
29,114,Mike,Conley,Minnesota Timberwolves,14002,10,PG,39,3,10,30.0,1,2,50.0,3,5,60.0,1,7,8,4,2,2,0,0,+14,Mike Conley,22,18,14,12,14002,2024-05-20 00:00:00,Denver Nuggets,Minnesota Timberwolves
30,2584,Anthony,Edwards,Minnesota Timberwolves,14002,16,SG,44,6,24,25.0,2,2,100.0,2,10,20.0,0,8,8,7,2,2,1,0,+11,Anthony Edwards,31,24,23,15,14002,2024-05-20 00:00:00,Denver Nuggets,Minnesota Timberwolves
31,18,Kyle,Anderson,Minnesota Timberwolves,14002,2,SF,4,0,1,0,2,2,100.0,0,0,0,0,0,0,1,1,0,0,0,-1,Kyle Anderson,3,2,3,1,14002,2024-05-20 00:00:00,Denver Nuggets,Minnesota Timberwolves
32,2146,Naz,Reid,Minnesota Timberwolves,14002,11,C,22,4,7,57.1,2,2,100.0,1,4,25.0,2,2,4,1,1,0,0,2,-5,Naz Reid,16,15,12,5,14002,2024-05-20 00:00:00,Denver Nuggets,Minnesota Timberwolves
33,1845,Nickeil,Alexander-Walker,Minnesota Timberwolves,14002,0,SG,17,0,6,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,-11,Nickeil Alexander-Walker,1,0,1,1,14002,2024-05-20 00:00:00,Denver Nuggets,Minnesota Timberwolves
34,1897,P.J.,Washington,Dallas Mavericks,14014,9,PF,30,2,6,33.3,3,5,60.0,2,5,40.0,1,4,5,2,5,0,0,0,+8,P.J. Washington,16,14,11,7,14014,2024-05-19 00:00:00,Dallas Mavericks,Oklahoma City Thunder
35,283,Derrick,Jones Jr.,Dallas Mavericks,14014,22,SF,40,8,13,61.5,2,2,100.0,4,6,66.7,3,1,4,2,3,1,2,1,+18,Derrick Jones Jr.,28,26,24,6,14014,2024-05-19 00:00:00,Dallas Mavericks,Oklahoma City Thunder
36,1859,Daniel,Gafford,Dallas Mavericks,14014,10,C,19,4,7,57.1,2,4,50.0,0,0,0,4,3,7,1,0,0,1,1,-25,Daniel Gafford,18,17,11,8,14014,2024-05-19 00:00:00,Dallas Mavericks,Oklahoma City Thunder
37,261,Kyrie,Irving,Dallas Mavericks,14014,22,PG,42,9,23,39.1,0,0,0,4,10,40.0,0,2,2,3,3,0,4,0,+2,Kyrie Irving,27,24,25,5,14014,2024-05-19 00:00:00,Dallas Mavericks,Oklahoma City Thunder
38,963,Luka,Doncic,Dallas Mavericks,14014,29,PG,45,9,15,60.0,7,7,100.0,4,6,66.7,0,10,10,10,4,2,7,0,+7,Luka Doncic,49,39,39,20,14014,2024-05-19 00:00:00,Dallas Mavericks,Oklahoma City Thunder
39,215,Tim,Hardaway Jr.,Dallas Mavericks,14014,2,SF,6,1,2,50.0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,-7,Tim Hardaway Jr.,3,3,2,1,14014,2024-05-19 00:00:00,Dallas Mavericks,Oklahoma City Thunder
40,4044,Dereck II,Lively,Dallas Mavericks,14014,12,C,30,5,6,83.3,2,3,66.7,0,0,0,4,11,15,3,4,1,2,1,+26,Dereck II Lively,30,27,15,18,14014,2024-05-19 00:00:00,Dallas Mavericks,Oklahoma City Thunder
41,2593,Josh,Green,Dallas Mavericks,14014,6,SG,19,2,4,50.0,1,2,50.0,1,3,33.3,0,2,2,1,1,1,0,0,-9,Josh Green,9,8,7,3,14014,2024-05-19 00:00:00,Dallas Mavericks,Oklahoma City Thunder
42,3407,Jaden,Hardy,Dallas Mavericks,14014,5,G,11,2,6,33.3,0,1,0,1,3,33.3,1,0,1,3,2,0,1,0,-15,Jaden Hardy,9,6,8,4,14014,2024-05-19 00:00:00,Dallas Mavericks,Oklahoma City Thunder
43,3448,Chet,Holmgren,Oklahoma City Thunder,14014,21,PF,35,9,15,60.0,2,2,100.0,1,7,14.3,0,3,3,1,5,2,3,0,+8,Chet Holmgren,25,24,22,4,14014,2024-05-19 00:00:00,Dallas Mavericks,Oklahoma City Thunder
44,3504,Jalen,Williams,Oklahoma City Thunder,14014,22,F,37,8,16,50.0,3,3,100.0,3,5,60.0,2,7,9,8,1,2,0,1,-7,Jalen Williams,39,31,30,17,14014,2024-05-19 00:00:00,Dallas Mavericks,Oklahoma City Thunder
45,972,Shai,Gilgeous-Alexander,Oklahoma City Thunder,14014,36,PG,43,14,25,56.0,4,7,57.1,4,5,80.0,0,3,3,8,3,0,0,2,0,Shai Gilgeous-Alexander,47,39,44,11,14014,2024-05-19 00:00:00,Dallas Mavericks,Oklahoma City Thunder
