,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date,home_team,away_team
0,195,Aaron,Gordon,Denver Nuggets,13997,20,PF,33,8,14,57.1,1,2,50.0,3,5,60.0,3,1,4,2,2,1,1,0,-33,Aaron Gordon,26,24,22,6,13997,2024-05-07 02:00:00,Denver Nuggets,Minnesota Timberwolves
1,1014,Michael,Porter Jr.,Denver Nuggets,13997,9,SF,39,4,12,33.3,0,0,0,1,7,14.3,1,4,5,2,0,1,4,1,-21,Michael Porter Jr.,16,14,11,7,13997,2024-05-07 02:00:00,Denver Nuggets,Minnesota Timberwolves
2,279,Nikola,Jokic,Denver Nuggets,13997,16,C,39,5,13,38.5,6,6,100.0,0,1,0,6,10,16,8,2,0,4,1,-16,Nikola Jokic,40,32,24,24,13997,2024-05-07 02:00:00,Denver Nuggets,Minnesota Timberwolves
3,383,Jamal,Murray,Denver Nuggets,13997,8,PG,36,3,18,16.7,2,2,100.0,0,4,0,2,11,13,2,3,2,4,1,-16,Jamal Murray,23,21,10,15,13997,2024-05-07 02:00:00,Denver Nuggets,Minnesota Timberwolves
4,89,Kentavious,Caldwell-Pope,Denver Nuggets,13997,4,SG,28,2,6,33.3,0,0,0,0,2,0,2,1,3,0,4,1,1,0,-12,Kentavious Caldwell-Pope,7,7,4,3,13997,2024-05-07 02:00:00,Denver Nuggets,Minnesota Timberwolves
5,2627,Zeke,Nnaji,Denver Nuggets,13997,1,PF,3,0,1,0,1,2,50.0,0,0,0,1,0,1,0,0,0,0,1,-2,Zeke Nnaji,2,2,1,1,13997,2024-05-07 02:00:00,Denver Nuggets,Minnesota Timberwolves
6,3967,Hunter,Tyson,Denver Nuggets,13997,0,F,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2,Hunter Tyson,0,0,0,0,13997,2024-05-07 02:00:00,Denver Nuggets,Minnesota Timberwolves
7,3498,Peyton,Watson,Denver Nuggets,13997,0,F,9,0,2,0,0,2,0,0,1,0,1,1,2,0,0,0,0,1,-10,Peyton Watson,2,2,0,2,13997,2024-05-07 02:00:00,Denver Nuggets,Minnesota Timberwolves
8,243,Justin,Holiday,Denver Nuggets,13997,13,SF,22,4,6,66.7,1,2,50.0,4,5,80.0,0,2,2,1,2,0,1,0,-3,Justin Holiday,16,15,14,3,13997,2024-05-07 02:00:00,Denver Nuggets,Minnesota Timberwolves
9,264,Reggie,Jackson,Denver Nuggets,13997,3,PG,10,1,6,16.7,0,0,0,1,3,33.3,1,1,2,1,1,0,1,0,-13,Reggie Jackson,6,5,4,3,13997,2024-05-07 02:00:00,Denver Nuggets,Minnesota Timberwolves
