,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date
51,196,Eric,Gordon,Phoenix Suns,13468,0,SG,29,0,3,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,-9,Eric Gordon,4,2,2,4,13468,03/10/2024 01:30:00 AM
52,2610,Saben,Lee,Phoenix Suns,13468,1,G,4,0,3,0,1,2,50.0,0,2,0,1,0,1,1,1,0,1,0,-4,Saben Lee,3,2,2,2,13468,03/10/2024 01:30:00 AM
53,882,Jayson,Tatum,Boston Celtics,13468,29,SF,42,11,28,39.3,2,2,100.0,5,9,55.6,3,7,10,7,0,1,4,0,+4,Jayson Tatum,46,39,36,17,13468,03/10/2024 01:30:00 AM
54,248,Al,Horford,Boston Celtics,13468,9,C,32,4,12,33.3,0,0,0,1,7,14.3,3,9,12,3,4,1,1,0,0,Al Horford,24,21,12,15,13468,03/10/2024 01:30:00 AM
55,242,Jrue,Holiday,Boston Celtics,13468,15,PG,36,5,7,71.4,2,2,100.0,3,5,60.0,0,3,3,6,1,2,3,1,+6,Jrue Holiday,24,18,21,9,13468,03/10/2024 01:30:00 AM
56,897,Derrick,White,Boston Celtics,13468,10,PG,35,5,8,62.5,0,0,0,0,3,0,2,3,5,9,3,0,2,1,+1,Derrick White,24,15,19,14,13468,03/10/2024 01:30:00 AM
57,75,Jaylen,Brown,Boston Celtics,13468,27,SG,34,10,21,47.6,4,7,57.1,3,7,42.9,1,2,3,3,1,2,2,0,+6,Jaylen Brown,33,30,30,6,13468,03/10/2024 01:30:00 AM
58,2812,Sam,Hauser,Boston Celtics,13468,3,SF,18,1,5,20.0,0,0,0,1,4,25.0,0,2,2,0,0,0,0,1,+10,Sam Hauser,5,5,3,2,13468,03/10/2024 01:30:00 AM
59,819,Luke,Kornet,Boston Celtics,13468,14,C,20,6,7,85.7,2,2,100.0,0,0,0,3,3,6,0,2,0,0,1,+12,Luke Kornet,20,20,14,6,13468,03/10/2024 01:30:00 AM
60,2635,Payton,Pritchard,Boston Celtics,13468,10,PG,23,4,6,66.7,0,0,0,2,4,50.0,1,1,2,1,0,1,0,0,+13,Payton Pritchard,13,12,11,3,13468,03/10/2024 01:30:00 AM
61,3429,JD,Davison,Boston Celtics,13468,0,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,JD Davison,0,0,0,0,13468,03/10/2024 01:30:00 AM
62,2851,Jaden,Springer,Boston Celtics,13468,0,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,Jaden Springer,0,0,0,0,13468,03/10/2024 01:30:00 AM
63,204,Draymond,Green,Golden State Warriors,13469,7,PF,28,3,6,50.0,0,0,0,1,3,33.3,2,3,5,4,2,2,3,1,-8,Draymond Green,16,12,11,9,13469,03/10/2024 01:30:00 AM
64,2827,Jonathan,Kuminga,Golden State Warriors,13469,26,PF,30,10,17,58.8,6,8,75.0,0,1,0,0,3,3,2,4,1,2,0,-8,Jonathan Kuminga,31,29,28,5,13469,03/10/2024 01:30:00 AM
65,3973,Trayce,JacksonDavis,Golden State Warriors,13469,11,F,24,5,5,100.0,1,5,20.0,0,0,0,1,5,6,0,4,1,1,3,-5,Trayce JacksonDavis,17,17,11,6,13469,03/10/2024 01:30:00 AM
66,415,Chris,Paul,Golden State Warriors,13469,10,PG,29,4,9,44.4,0,0,0,2,3,66.7,0,4,4,9,1,3,0,0,-3,Chris Paul,23,14,19,13,13469,03/10/2024 01:30:00 AM
67,3975,Brandin,Podziemski,Golden State Warriors,13469,8,G,31,2,7,28.6,3,4,75.0,1,1,100.0,4,2,6,7,0,1,2,1,-8,Brandin Podziemski,21,14,15,13,13469,03/10/2024 01:30:00 AM
68,468,Dario,Saric,Golden State Warriors,13469,2,PF,3,1,2,50.0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,-6,Dario Saric,2,2,2,0,13469,03/10/2024 01:30:00 AM
69,3485,Gui,Santos,Golden State Warriors,13469,0,F,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,+1,Gui Santos,2,1,1,2,13469,03/10/2024 01:30:00 AM
70,548,Andrew,Wiggins,Golden State Warriors,13469,11,SF,26,5,12,41.7,0,0,0,1,3,33.3,1,5,6,1,3,1,0,0,-6,Andrew Wiggins,18,17,12,7,13469,03/10/2024 01:30:00 AM
71,514,Klay,Thompson,Golden State Warriors,13469,27,SG,25,8,16,50.0,6,6,100.0,5,10,50.0,0,2,2,1,4,0,3,1,+2,Klay Thompson,30,29,28,3,13469,03/10/2024 01:30:00 AM
72,1019,Jerome,Robinson,Golden State Warriors,13469,0,SG,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,Jerome Robinson,0,0,0,0,13469,03/10/2024 01:30:00 AM
