,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date,home_team,away_team
0,3448,Chet,Holmgren,Oklahoma City Thunder,14012,13,PF,39,5,11,45.5,2,2,100.0,1,5,20.0,1,3,4,1,0,0,1,1,-10,Chet Holmgren,18,17,14,5,14012,2024-05-16 01:30:00,Oklahoma City Thunder,Dallas Mavericks
1,3504,Jalen,Williams,Oklahoma City Thunder,14012,12,F,39,6,13,46.2,0,0,0,0,3,0,1,5,6,3,3,3,0,0,-12,Jalen Williams,21,18,15,9,14012,2024-05-16 01:30:00,Oklahoma City Thunder,Dallas Mavericks
2,972,Shai,Gilgeous-Alexander,Oklahoma City Thunder,14012,30,PG,43,12,22,54.5,4,6,66.7,2,4,50.0,0,6,6,8,3,2,3,1,-3,Shai Gilgeous-Alexander,44,36,38,14,14012,2024-05-16 01:30:00,Oklahoma City Thunder,Dallas Mavericks
3,2604,Isaiah,Joe,Oklahoma City Thunder,14012,6,SG,22,2,9,22.2,0,0,0,2,8,25.0,1,2,3,0,2,0,0,0,-9,Isaiah Joe,9,9,6,3,14012,2024-05-16 01:30:00,Oklahoma City Thunder,Dallas Mavericks
4,2040,Luguentz,Dort,Oklahoma City Thunder,14012,12,G,38,4,11,36.4,2,2,100.0,2,8,25.0,1,5,6,4,4,2,1,0,-12,Luguentz Dort,22,18,16,10,14012,2024-05-16 01:30:00,Oklahoma City Thunder,Dallas Mavericks
5,3505,Jaylin,Williams,Oklahoma City Thunder,14012,3,F,10,1,3,33.3,0,0,0,1,3,33.3,0,1,1,1,1,0,0,0,0,Jaylin Williams,5,4,4,2,14012,2024-05-16 01:30:00,Oklahoma City Thunder,Dallas Mavericks
6,3432,Ousmane,Dieng,Oklahoma City Thunder,14012,0,F,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Ousmane Dieng,0,0,0,0,14012,2024-05-16 01:30:00,Oklahoma City Thunder,Dallas Mavericks
7,2863,Aaron,Wiggins,Oklahoma City Thunder,14012,2,SG,11,1,2,50.0,0,0,0,0,0,0,3,1,4,1,0,1,1,0,-2,Aaron Wiggins,7,6,3,5,14012,2024-05-16 01:30:00,Oklahoma City Thunder,Dallas Mavericks
8,2808,Josh,Giddey,Oklahoma City Thunder,14012,11,SG,12,5,8,62.5,0,0,0,1,3,33.3,1,2,3,2,0,0,0,0,-3,Josh Giddey,16,14,13,5,14012,2024-05-16 01:30:00,Oklahoma City Thunder,Dallas Mavericks
9,4009,Cason,Wallace,Oklahoma City Thunder,14012,3,G,27,1,7,14.3,0,0,0,1,5,20.0,0,0,0,0,2,0,0,0,-9,Cason Wallace,3,3,3,0,14012,2024-05-16 01:30:00,Oklahoma City Thunder,Dallas Mavericks
10,1897,P.J.,Washington,Dallas Mavericks,14012,10,PF,37,4,9,44.4,0,0,0,2,7,28.6,2,8,10,4,3,1,3,0,+11,P.J. Washington,24,20,14,14,14012,2024-05-16 01:30:00,Oklahoma City Thunder,Dallas Mavericks
11,283,Derrick,Jones Jr.,Dallas Mavericks,14012,19,SF,28,7,9,77.8,2,2,100.0,3,5,60.0,0,1,1,1,2,1,0,1,+7,Derrick Jones Jr.,21,20,20,2,14012,2024-05-16 01:30:00,Oklahoma City Thunder,Dallas Mavericks
12,1859,Daniel,Gafford,Dallas Mavericks,14012,9,C,25,4,4,100.0,1,2,50.0,0,0,0,1,6,7,1,3,0,1,1,-10,Daniel Gafford,17,16,10,8,14012,2024-05-16 01:30:00,Oklahoma City Thunder,Dallas Mavericks
13,261,Kyrie,Irving,Dallas Mavericks,14012,12,PG,39,5,11,45.5,0,0,0,2,2,100.0,2,0,2,4,2,1,1,0,+12,Kyrie Irving,18,14,16,6,14012,2024-05-16 01:30:00,Oklahoma City Thunder,Dallas Mavericks
14,963,Luka,Doncic,Dallas Mavericks,14012,31,PG,41,12,22,54.5,2,3,66.7,5,11,45.5,0,10,10,11,3,0,3,1,+13,Luka Doncic,52,41,42,21,14012,2024-05-16 01:30:00,Oklahoma City Thunder,Dallas Mavericks
15,215,Tim,Hardaway Jr.,Dallas Mavericks,14012,5,SF,12,2,6,33.3,0,0,0,1,3,33.3,0,1,1,0,0,0,1,0,+5,Tim Hardaway Jr.,6,6,5,1,14012,2024-05-16 01:30:00,Oklahoma City Thunder,Dallas Mavericks
