,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date,home_team,away_team
0,136,DeMar,DeRozan,Chicago Bulls,13534,28,SF,40,10,17,58.8,7,7,100.0,1,2,50.0,2,3,5,6,0,0,2,1,+12,DeMar DeRozan,39,33,34,11,13534,2024-03-19 00:00:00,Chicago Bulls,Portland Trail Blazers
1,765,Torrey,Craig,Chicago Bulls,13534,6,SF,24,2,7,28.6,0,0,0,2,5,40.0,1,1,2,2,2,1,0,1,+3,Torrey Craig,10,8,8,4,13534,2024-03-19 00:00:00,Chicago Bulls,Portland Trail Blazers
2,534,Nikola,Vucevic,Chicago Bulls,13534,22,C,35,10,17,58.8,0,2,0,2,4,50.0,1,8,9,0,3,2,3,1,-2,Nikola Vucevic,31,31,22,9,13534,2024-03-19 00:00:00,Chicago Bulls,Portland Trail Blazers
3,631,Alex,Caruso,Chicago Bulls,13534,5,SG,31,1,5,20.0,2,4,50.0,1,5,20.0,0,4,4,4,5,3,1,1,0,Alex Caruso,13,9,9,8,13534,2024-03-19 00:00:00,Chicago Bulls,Portland Trail Blazers
4,2802,Ayo,Dosunmu,Chicago Bulls,13534,23,SG,39,9,17,52.9,3,3,100.0,2,6,33.3,1,0,1,10,2,1,2,0,+12,Ayo Dosunmu,34,24,33,11,13534,2024-03-19 00:00:00,Chicago Bulls,Portland Trail Blazers
5,3494,Dalen,Terry,Chicago Bulls,13534,5,F,15,2,7,28.6,0,0,0,1,4,25.0,0,3,3,2,4,2,0,1,-3,Dalen Terry,10,8,7,5,13534,2024-03-19 00:00:00,Chicago Bulls,Portland Trail Blazers
6,3951,Onuralp,Bitim,Chicago Bulls,13534,9,SF,26,4,9,44.4,0,0,0,1,3,33.3,1,3,4,1,2,0,1,0,-7,Onuralp Bitim,14,13,10,5,13534,2024-03-19 00:00:00,Chicago Bulls,Portland Trail Blazers
7,147,Andre,Drummond,Chicago Bulls,13534,9,C,14,2,10,20.0,5,5,100.0,0,0,0,7,4,11,0,2,0,0,0,+6,Andre Drummond,20,20,9,11,13534,2024-03-19 00:00:00,Chicago Bulls,Portland Trail Blazers
8,949,Jevon,Carter,Chicago Bulls,13534,3,PG,17,1,4,25.0,0,0,0,1,4,25.0,0,1,1,1,1,0,0,0,-6,Jevon Carter,5,4,4,2,13534,2024-03-19 00:00:00,Chicago Bulls,Portland Trail Blazers
9,4015,Toumani,Camara,Portland Trail Blazers,13534,0,F,15,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,0,-10,Toumani Camara,2,1,1,2,13534,2024-03-19 00:00:00,Chicago Bulls,Portland Trail Blazers
10,4017,Kris,Murray,Portland Trail Blazers,13534,10,F,27,5,9,55.6,0,2,0,0,2,0,1,0,1,1,3,2,0,1,-3,Kris Murray,12,11,11,2,13534,2024-03-19 00:00:00,Chicago Bulls,Portland Trail Blazers
11,930,Deandre,Ayton,Portland Trail Blazers,13534,25,C,37,11,17,64.7,3,4,75.0,0,0,0,4,11,15,1,3,0,1,2,-8,Deandre Ayton,41,40,26,16,13534,2024-03-19 00:00:00,Chicago Bulls,Portland Trail Blazers
12,1023,Anfernee,Simons,Portland Trail Blazers,13534,30,SG,39,10,24,41.7,6,7,85.7,4,14,28.6,0,3,3,9,2,0,1,0,+3,Anfernee Simons,42,33,39,12,13534,2024-03-19 00:00:00,Chicago Bulls,Portland Trail Blazers
13,3408,Scoot,Henderson,Portland Trail Blazers,13534,14,G,30,4,17,23.5,5,6,83.3,1,3,33.3,3,3,6,5,3,1,6,0,+4,Scoot Henderson,25,20,19,11,13534,2024-03-19 00:00:00,Chicago Bulls,Portland Trail Blazers
14,3496,Jabari,Walker,Portland Trail Blazers,13534,3,F,33,1,5,20.0,1,2,50.0,0,2,0,3,7,10,4,3,1,0,0,+5,Jabari Walker,17,13,7,14,13534,2024-03-19 00:00:00,Chicago Bulls,Portland Trail Blazers
15,4018,Duop,Reath,Portland Trail Blazers,13534,14,C,17,5,6,83.3,2,2,100.0,2,3,66.7,1,0,1,0,3,0,0,0,+8,Duop Reath,15,15,14,1,13534,2024-03-19 00:00:00,Chicago Bulls,Portland Trail Blazers
16,1896,Matisse,Thybulle,Portland Trail Blazers,13534,0,SG,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,Matisse Thybulle,0,0,0,0,13534,2024-03-19 00:00:00,Chicago Bulls,Portland Trail Blazers
17,2788,Dalano,Banton,Portland Trail Blazers,13534,11,G,33,4,7,57.1,2,2,100.0,1,2,50.0,1,4,5,0,4,3,4,2,-5,Dalano Banton,16,16,11,5,13534,2024-03-19 00:00:00,Chicago Bulls,Portland Trail Blazers
18,4069,R.,Rupert,Portland Trail Blazers,13534,0,G,4,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,-8,R. Rupert,1,1,0,1,13534,2024-03-19 00:00:00,Chicago Bulls,Portland Trail Blazers
19,761,John,Collins,Utah Jazz,13535,11,PF,20,5,9,55.6,1,2,50.0,0,0,0,2,4,6,0,4,0,0,0,+4,John Collins,17,17,11,6,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
20,830,Lauri,Markkanen,Utah Jazz,13535,22,PF,31,8,16,50.0,5,5,100.0,1,5,20.0,3,9,12,1,1,2,6,1,-7,Lauri Markkanen,35,34,23,13,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
21,4031,Taylor,Hendricks,Utah Jazz,13535,8,F,28,3,6,50.0,0,0,0,2,4,50.0,0,6,6,1,1,1,0,1,+1,Taylor Hendricks,15,14,9,7,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
22,152,Kris,Dunn,Utah Jazz,13535,8,G,27,3,9,33.3,0,0,0,2,6,33.3,3,0,3,5,3,0,0,0,+2,Kris Dunn,16,11,13,8,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
23,4029,Keyonte,George,Utah Jazz,13535,15,G,30,6,12,50.0,1,1,100.0,2,3,66.7,0,3,3,8,0,1,6,0,-5,Keyonte George,26,18,23,11,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
24,4034,Brice,Sensabaugh,Utah Jazz,13535,3,F,15,1,5,20.0,0,0,0,1,3,33.3,0,1,1,3,1,0,0,0,-9,Brice Sensabaugh,7,4,6,4,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
25,3457,Walker,Kessler,Utah Jazz,13535,6,C,28,2,3,66.7,2,2,100.0,0,0,0,5,9,14,2,2,0,1,1,-14,Walker Kessler,22,20,8,16,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
26,1021,Collin,Sexton,Utah Jazz,13535,24,PG,37,9,17,52.9,1,1,100.0,5,8,62.5,1,0,1,2,0,0,4,0,-10,Collin Sexton,27,25,26,3,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
27,2611,Kira,Lewis Jr.,Utah Jazz,13535,0,PG,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,Kira Lewis Jr.,0,0,0,0,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
28,1867,Talen,Horton-Tucker,Utah Jazz,13535,7,SG,19,2,7,28.6,2,3,66.7,1,3,33.3,0,1,1,3,1,2,0,0,-2,Talen Horton-Tucker,11,8,10,4,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
29,4032,Taevion,Kinsey,Utah Jazz,13535,0,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taevion Kinsey,0,0,0,0,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
30,2621,Jaden,McDaniels,Minnesota Timberwolves,13535,9,PF,33,4,13,30.8,0,0,0,1,5,20.0,3,5,8,1,4,1,0,2,+2,Jaden McDaniels,18,17,10,9,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
31,18,Kyle,Anderson,Minnesota Timberwolves,13535,10,SF,33,4,8,50.0,1,2,50.0,1,2,50.0,3,3,6,5,3,0,1,1,+20,Kyle Anderson,21,16,15,11,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
32,2146,Naz,Reid,Minnesota Timberwolves,13535,17,C,17,7,12,58.3,1,2,50.0,2,4,50.0,2,2,4,0,1,0,1,1,+3,Naz Reid,21,21,17,4,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
33,114,Mike,Conley,Minnesota Timberwolves,13535,4,PG,27,2,8,25.0,0,0,0,0,5,0,0,1,1,2,2,2,1,1,+15,Mike Conley,7,5,6,3,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
34,2584,Anthony,Edwards,Minnesota Timberwolves,13535,32,SG,38,13,23,56.5,4,4,100.0,2,8,25.0,1,6,7,8,2,1,3,2,-1,Anthony Edwards,47,39,40,15,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
35,806,Justin,Jackson,Minnesota Timberwolves,13535,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Justin Jackson,0,0,0,0,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
36,540,T.J.,Warren,Minnesota Timberwolves,13535,2,SF,9,1,3,33.3,0,0,0,0,1,0,1,1,2,2,0,1,1,0,-2,T.J. Warren,6,4,4,4,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
37,2807,Luka,Garza,Minnesota Timberwolves,13535,8,C,11,3,5,60.0,0,0,0,2,4,50.0,1,0,1,0,1,0,2,0,-13,Luka Garza,9,9,8,1,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
38,845,Monte,Morris,Minnesota Timberwolves,13535,8,PG,16,3,5,60.0,0,0,0,2,3,66.7,0,1,1,4,0,0,0,0,-5,Monte Morris,13,9,12,5,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
39,997,Jordan,McLaughlin,Minnesota Timberwolves,13535,11,PG,22,3,3,100.0,2,2,100.0,3,3,100.0,0,1,1,0,0,1,0,0,+5,Jordan McLaughlin,12,12,11,1,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
40,1845,Nickeil,Alexander-Walker,Minnesota Timberwolves,13535,13,SG,34,4,11,36.4,2,2,100.0,3,6,50.0,1,3,4,5,2,3,0,2,+26,Nickeil Alexander-Walker,22,17,18,9,13535,2024-03-19 01:00:00,Utah Jazz,Minnesota Timberwolves
41,204,Draymond,Green,Golden State Warriors,13536,2,PF,31,1,7,14.3,0,0,0,0,2,0,3,5,8,5,2,1,4,0,-7,Draymond Green,15,10,7,13,13536,2024-03-19 02:00:00,Golden State Warriors,New York Knicks
42,2827,Jonathan,Kuminga,Golden State Warriors,13536,16,PF,26,7,13,53.8,2,2,100.0,0,2,0,0,1,1,1,2,1,2,0,-11,Jonathan Kuminga,18,17,17,2,13536,2024-03-19 02:00:00,Golden State Warriors,New York Knicks
43,548,Andrew,Wiggins,Golden State Warriors,13536,7,SF,24,2,9,22.2,2,4,50.0,1,3,33.3,4,4,8,0,1,1,1,0,-10,Andrew Wiggins,15,15,7,8,13536,2024-03-19 02:00:00,Golden State Warriors,New York Knicks
44,124,Stephen,Curry,Golden State Warriors,13536,27,PG,33,8,20,40.0,7,7,100.0,4,13,30.8,0,5,5,5,1,0,2,0,-9,Stephen Curry,37,32,32,10,13536,2024-03-19 02:00:00,Golden State Warriors,New York Knicks
45,3975,Brandin,Podziemski,Golden State Warriors,13536,0,G,25,0,2,0,0,0,0,0,1,0,1,1,2,2,3,0,1,1,-15,Brandin Podziemski,4,2,2,4,13536,2024-03-19 02:00:00,Golden State Warriors,New York Knicks
46,3973,Trayce,JacksonDavis,Golden State Warriors,13536,19,F,26,9,9,100.0,1,2,50.0,0,0,0,3,6,9,2,2,0,0,3,+6,Trayce JacksonDavis,30,28,21,11,13536,2024-03-19 02:00:00,Golden State Warriors,New York Knicks
47,415,Chris,Paul,Golden State Warriors,13536,14,PG,20,6,9,66.7,0,0,0,2,2,100.0,0,4,4,4,3,1,1,0,-2,Chris Paul,22,18,18,8,13536,2024-03-19 02:00:00,Golden State Warriors,New York Knicks
48,514,Klay,Thompson,Golden State Warriors,13536,18,SG,31,6,15,40.0,1,1,100.0,5,10,50.0,1,1,2,8,0,2,0,1,+11,Klay Thompson,28,20,26,10,13536,2024-03-19 02:00:00,Golden State Warriors,New York Knicks
49,593,Gary,Payton II,Golden State Warriors,13536,6,SG,17,2,2,100.0,1,2,50.0,1,1,100.0,0,0,0,1,2,0,2,0,+5,Gary Payton II,7,6,7,1,13536,2024-03-19 02:00:00,Golden State Warriors,New York Knicks
50,2836,Moses,Moody,Golden State Warriors,13536,3,SG,8,1,2,50.0,0,0,0,1,2,50.0,0,0,0,1,0,1,0,0,-3,Moses Moody,4,3,4,1,13536,2024-03-19 02:00:00,Golden State Warriors,New York Knicks
