,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date,home_team,away_team
0,882,Jayson,Tatum,Boston Celtics,14026,23,SF,42,9,20,45.0,4,4,100.0,1,7,14.3,1,5,6,5,3,0,4,0,0,Jayson Tatum,34,29,28,11,14026,2024-05-24 00:00:00,Boston Celtics,Indiana Pacers
1,248,Al,Horford,Boston Celtics,14026,6,C,25,3,6,50.0,0,0,0,0,1,0,4,6,10,0,0,2,1,0,+13,Al Horford,16,16,6,10,14026,2024-05-24 00:00:00,Boston Celtics,Indiana Pacers
2,242,Jrue,Holiday,Boston Celtics,14026,15,PG,37,6,7,85.7,0,0,0,3,4,75.0,2,1,3,10,2,0,1,0,+11,Jrue Holiday,28,18,25,13,14026,2024-05-24 00:00:00,Boston Celtics,Indiana Pacers
3,897,Derrick,White,Boston Celtics,14026,23,PG,36,8,15,53.3,3,3,100.0,4,8,50.0,2,2,4,6,4,1,0,1,+11,Derrick White,33,27,29,10,14026,2024-05-24 00:00:00,Boston Celtics,Indiana Pacers
4,75,Jaylen,Brown,Boston Celtics,14026,40,SG,37,14,27,51.9,8,11,72.7,4,10,40.0,2,3,5,2,4,1,2,0,+18,Jaylen Brown,47,45,42,7,14026,2024-05-24 00:00:00,Boston Celtics,Indiana Pacers
5,2656,Xavier,Tillman,Boston Celtics,14026,0,F,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+3,Xavier Tillman,0,0,0,0,14026,2024-05-24 00:00:00,Boston Celtics,Indiana Pacers
6,2812,Sam,Hauser,Boston Celtics,14026,2,SF,22,1,5,20.0,0,0,0,0,4,0,0,5,5,3,1,2,0,1,+5,Sam Hauser,10,7,5,8,14026,2024-05-24 00:00:00,Boston Celtics,Indiana Pacers
7,2110,Oshae,Brissett,Boston Celtics,14026,2,SF,12,1,1,100.0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,+18,Oshae Brissett,5,5,2,3,14026,2024-05-24 00:00:00,Boston Celtics,Indiana Pacers
8,819,Luke,Kornet,Boston Celtics,14026,0,C,5,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,-4,Luke Kornet,2,2,0,2,14026,2024-05-24 00:00:00,Boston Celtics,Indiana Pacers
9,2635,Payton,Pritchard,Boston Celtics,14026,12,PG,19,4,6,66.7,2,2,100.0,2,2,100.0,1,1,2,2,1,0,1,0,+4,Payton Pritchard,16,14,14,4,14026,2024-05-24 00:00:00,Boston Celtics,Indiana Pacers
