,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date,home_team,away_team
0,2812,Sam,Hauser,Boston Celtics,13734,16,SF,31,6,19,31.6,0,0,0,4,11,36.4,1,4,5,2,1,2,0,1,+26,Sam Hauser,23,21,18,7,13734,2024-04-14 17:00:00,Boston Celtics,Washington Wizards
1,819,Luke,Kornet,Boston Celtics,13734,9,C,22,3,3,100.0,3,3,100.0,0,0,0,2,5,7,5,0,0,0,3,+29,Luke Kornet,21,16,14,12,13734,2024-04-14 17:00:00,Boston Celtics,Washington Wizards
2,2635,Payton,Pritchard,Boston Celtics,13734,32,PG,36,13,19,68.4,2,2,100.0,4,6,66.7,1,6,7,10,2,0,0,0,+21,Payton Pritchard,49,39,42,17,13734,2024-04-14 17:00:00,Boston Celtics,Washington Wizards
3,1006,Svi,Mykhailiuk,Boston Celtics,13734,24,SG,30,9,12,75.0,0,0,0,6,8,75.0,1,3,4,4,2,0,1,0,+29,Svi Mykhailiuk,32,28,28,8,13734,2024-04-14 17:00:00,Boston Celtics,Washington Wizards
4,3943,Jordan,Walsh,Boston Celtics,13734,1,G,17,0,2,0,1,2,50.0,0,1,0,0,3,3,1,1,2,1,0,+10,Jordan Walsh,5,4,2,4,13734,2024-04-14 17:00:00,Boston Celtics,Washington Wizards
5,2656,Xavier,Tillman,Boston Celtics,13734,9,F,6,4,4,100.0,0,1,0,1,1,100.0,1,0,1,0,0,0,1,0,0,Xavier Tillman,10,10,9,1,13734,2024-04-14 17:00:00,Boston Celtics,Washington Wizards
6,3995,Drew,Peterson,Boston Celtics,13734,0,F,8,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,-9,Drew Peterson,1,1,0,1,13734,2024-04-14 17:00:00,Boston Celtics,Washington Wizards
7,2110,Oshae,Brissett,Boston Celtics,13734,4,SF,11,2,5,40.0,0,3,0,0,1,0,0,1,1,1,0,0,2,3,-8,Oshae Brissett,6,5,5,2,13734,2024-04-14 17:00:00,Boston Celtics,Washington Wizards
8,2844,Neemias,Queta,Boston Celtics,13734,15,C,18,6,9,66.7,3,4,75.0,0,0,0,3,6,9,1,2,0,3,6,-7,Neemias Queta,25,24,16,10,13734,2024-04-14 17:00:00,Boston Celtics,Washington Wizards
9,3429,JD,Davison,Boston Celtics,13734,1,SG,10,0,2,0,1,2,50.0,0,1,0,0,3,3,2,2,1,1,0,-3,JD Davison,6,4,3,5,13734,2024-04-14 17:00:00,Boston Celtics,Washington Wizards
