,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date,home_team,away_team
0,126,Anthony,Davis,Los Angeles Lakers,13954,33,PF,43,14,23,60.9,5,7,71.4,0,0,0,5,10,15,3,5,1,2,0,-4,Anthony Davis,51,48,36,18,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
1,1862,Rui,Hachimura,Los Angeles Lakers,13954,5,PF,28,2,4,50.0,0,2,0,1,2,50.0,0,2,2,1,2,0,1,0,-12,Rui Hachimura,8,7,6,3,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
2,265,LeBron,James,Los Angeles Lakers,13954,26,SF,42,12,20,60.0,1,2,50.0,1,6,16.7,0,6,6,9,3,2,3,1,-8,LeBron James,41,32,35,15,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
3,462,D'Angelo,Russell,Los Angeles Lakers,13954,0,PG,24,0,7,0,0,0,0,0,6,0,0,3,3,2,0,1,1,1,-6,D'Angelo Russell,5,3,2,5,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
4,2845,Austin,Reaves,Los Angeles Lakers,13954,22,SG,41,8,17,47.1,4,4,100.0,2,5,40.0,2,3,5,3,3,4,0,0,-4,Austin Reaves,30,27,25,8,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
5,437,Taurean,Prince,Los Angeles Lakers,13954,7,PF,20,3,7,42.9,0,0,0,1,4,25.0,1,0,1,2,1,0,0,0,-4,Taurean Prince,10,8,9,3,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
6,4041,Harry III,Giles,Los Angeles Lakers,13954,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harry III Giles,0,0,0,0,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
7,3987,Colin,Castleton,Los Angeles Lakers,13954,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colin Castleton,0,0,0,0,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
8,142,Spencer,Dinwiddie,Los Angeles Lakers,13954,8,PG,22,3,8,37.5,2,2,100.0,0,3,0,0,2,2,3,0,0,0,0,+3,Spencer Dinwiddie,13,10,11,5,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
9,1775,Gabe,Vincent,Los Angeles Lakers,13954,4,PG,20,2,4,50.0,0,0,0,0,1,0,0,4,4,0,2,0,0,0,0,Gabe Vincent,8,8,4,4,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
10,2620,Skylar,Mays,Los Angeles Lakers,13954,0,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Skylar Mays,0,0,0,0,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
11,195,Aaron,Gordon,Denver Nuggets,13954,29,PF,41,12,18,66.7,5,6,83.3,0,1,0,5,10,15,3,0,1,2,0,+3,Aaron Gordon,47,44,32,18,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
12,1014,Michael,Porter Jr.,Denver Nuggets,13954,20,SF,35,8,16,50.0,2,2,100.0,2,6,33.3,1,9,10,3,3,0,2,0,+2,Michael Porter Jr.,33,30,23,13,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
13,279,Nikola,Jokic,Denver Nuggets,13954,24,C,39,9,13,69.2,6,7,85.7,0,1,0,5,10,15,9,4,1,3,0,+4,Nikola Jokic,48,39,33,24,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
14,383,Jamal,Murray,Denver Nuggets,13954,22,PG,41,8,21,38.1,5,6,83.3,1,6,16.7,1,4,5,9,0,0,4,1,+7,Jamal Murray,36,27,31,14,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
15,89,Kentavious,Caldwell-Pope,Denver Nuggets,13954,5,SG,35,2,7,28.6,0,0,0,1,5,20.0,1,1,2,1,3,2,2,0,+2,Kentavious Caldwell-Pope,8,7,6,3,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
16,3091,Braxton,Key,Denver Nuggets,13954,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Braxton Key,0,0,0,0,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
17,3498,Peyton,Watson,Denver Nuggets,13954,2,F,16,1,3,33.3,0,0,0,0,1,0,0,1,1,0,1,0,0,2,+9,Peyton Watson,3,3,2,1,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
18,243,Justin,Holiday,Denver Nuggets,13954,0,SF,8,0,4,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,+2,Justin Holiday,1,1,0,1,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
19,2814,Jay,Huff,Denver Nuggets,13954,0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jay Huff,0,0,0,0,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
20,264,Reggie,Jackson,Denver Nuggets,13954,5,PG,7,2,3,66.7,0,0,0,1,2,50.0,0,0,0,1,0,0,0,0,0,Reggie Jackson,6,5,6,1,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
21,3441,Collin,Gillespie,Denver Nuggets,13954,0,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Collin Gillespie,0,0,0,0,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
22,3420,Christian,Braun,Denver Nuggets,13954,5,G,17,2,5,40.0,1,1,100.0,0,2,0,1,1,2,1,3,0,0,0,+6,Christian Braun,8,7,6,3,13954,2024-04-26 02:00:00,Los Angeles Lakers,Denver Nuggets
23,3414,Paolo,Banchero,Orlando Magic,13952,31,PF,29,13,26,50.0,1,2,50.0,4,9,44.4,7,7,14,5,3,1,0,0,+28,Paolo Banchero,50,45,36,19,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
24,2858,Franz,Wagner,Orlando Magic,13952,16,SF,30,6,12,50.0,3,3,100.0,1,5,20.0,0,5,5,8,3,0,0,0,+32,Franz Wagner,29,21,24,13,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
25,950,Wendell,Carter Jr.,Orlando Magic,13952,2,C,25,1,4,25.0,0,0,0,0,1,0,1,4,5,0,2,0,0,0,+19,Wendell Carter Jr.,7,7,2,5,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
26,220,Gary,Harris,Orlando Magic,13952,2,SG,21,0,3,0,2,2,100.0,0,3,0,1,1,2,0,3,1,0,0,+12,Gary Harris,4,4,2,2,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
27,2852,Jalen,Suggs,Orlando Magic,13952,24,SG,28,9,11,81.8,3,3,100.0,3,5,60.0,0,4,4,3,1,2,1,1,+25,Jalen Suggs,31,28,27,7,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
28,801,Jonathan,Isaac,Orlando Magic,13952,8,PF,16,3,5,60.0,0,0,0,2,4,50.0,0,2,2,0,1,1,1,1,+17,Jonathan Isaac,10,10,8,2,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
29,1883,Chuma,Okeke,Orlando Magic,13952,3,PF,6,1,2,50.0,1,1,100.0,0,1,0,0,0,0,1,0,0,0,0,-2,Chuma Okeke,4,3,4,1,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
30,1037,Moritz,Wagner,Orlando Magic,13952,2,C,18,1,5,20.0,0,0,0,0,1,0,1,5,6,0,4,0,1,1,+21,Moritz Wagner,8,8,2,6,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
31,1848,Goga,Bitadze,Orlando Magic,13952,0,C,6,0,2,0,0,0,0,0,0,0,1,2,3,1,0,0,1,0,-2,Goga Bitadze,4,3,1,4,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
32,779,Markelle,Fultz,Orlando Magic,13952,11,PG,17,4,6,66.7,3,4,75.0,0,0,0,1,1,2,0,1,0,1,0,+21,Markelle Fultz,13,13,11,2,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
33,2563,Cole,Anthony,Orlando Magic,13952,10,PG,16,4,7,57.1,1,1,100.0,1,3,33.3,0,1,1,3,2,1,1,0,+16,Cole Anthony,14,11,13,4,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
34,258,Joe,Ingles,Orlando Magic,13952,0,SG,10,0,1,0,0,0,0,0,1,0,0,3,3,1,0,0,0,0,+7,Joe Ingles,4,3,1,4,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
35,3449,Caleb,Houstan,Orlando Magic,13952,3,G,7,1,1,100.0,0,0,0,1,1,100.0,1,1,2,0,0,0,0,0,0,Caleb Houstan,5,5,3,2,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
36,4010,Anthony,Black,Orlando Magic,13952,4,G,7,2,5,40.0,0,0,0,0,2,0,1,1,2,2,0,1,0,0,-2,Anthony Black,8,6,6,4,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
37,4011,Jett,Howard,Orlando Magic,13952,5,G,6,2,2,100.0,0,0,0,1,1,100.0,0,0,0,0,1,0,2,0,-2,Jett Howard,5,5,5,0,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
38,2835,Evan,Mobley,Cleveland Cavaliers,13952,10,PF,22,4,9,44.4,2,2,100.0,0,3,0,0,2,2,1,2,0,0,3,-18,Evan Mobley,13,12,11,3,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
39,727,Jarrett,Allen,Cleveland Cavaliers,13952,15,C,24,5,6,83.3,5,5,100.0,0,0,0,3,5,8,0,2,0,2,1,-20,Jarrett Allen,23,23,15,8,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
40,1860,Darius,Garland,Cleveland Cavaliers,13952,5,PG,31,2,10,20.0,0,0,0,1,4,25.0,0,3,3,6,0,0,1,0,-22,Darius Garland,14,8,11,9,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
41,840,Donovan,Mitchell,Cleveland Cavaliers,13952,13,SG,27,6,16,37.5,0,1,0,1,6,16.7,0,5,5,7,1,0,2,0,-25,Donovan Mitchell,25,18,20,12,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
42,2051,Max,Strus,Cleveland Cavaliers,13952,4,SG,24,2,6,33.3,0,0,0,0,4,0,0,1,1,1,0,0,0,0,-17,Max Strus,6,5,5,2,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
43,373,Marcus,Morris Sr.,Cleveland Cavaliers,13952,5,SF,9,2,6,33.3,0,0,0,1,4,25.0,0,2,2,0,1,0,1,0,-6,Marcus Morris Sr.,7,7,5,2,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
44,391,Georges,Niang,Cleveland Cavaliers,13952,7,SF,18,3,8,37.5,0,0,0,1,2,50.0,1,2,3,0,1,0,2,1,-10,Georges Niang,10,10,7,3,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
45,2630,Isaac,Okoro,Cleveland Cavaliers,13952,0,SF,16,0,3,0,0,0,0,0,2,0,0,1,1,2,4,2,2,0,-20,Isaac Okoro,3,1,2,3,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
46,515,Tristan,Thompson,Cleveland Cavaliers,13952,0,C,10,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,-9,Tristan Thompson,1,1,0,1,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
47,281,Damian,Jones,Cleveland Cavaliers,13952,0,C,7,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,2,1,0,Damian Jones,4,2,2,4,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
48,317,Caris,LeVert,Cleveland Cavaliers,13952,15,SG,29,5,13,38.5,4,5,80.0,1,5,20.0,0,2,2,3,0,0,2,1,-29,Caris LeVert,20,17,18,5,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
49,2623,Sam,Merrill,Cleveland Cavaliers,13952,9,SG,22,3,4,75.0,0,0,0,3,4,75.0,0,2,2,2,3,0,0,0,-14,Sam Merrill,13,11,11,4,13952,2024-04-25 23:00:00,Orlando Magic,Cleveland Cavaliers
50,222,Tobias,Harris,Philadelphia 76ers,13953,8,PF,33,4,10,40.0,0,0,0,0,2,0,2,3,5,0,0,0,0,1,+2,Tobias Harris,13,13,8,5,13953,2024-04-25 23:30:00,Philadelphia 76ers,New York Knicks
51,159,Joel,Embiid,Philadelphia 76ers,13953,50,C,41,13,19,68.4,19,21,90.5,5,7,71.4,1,7,8,4,3,0,3,1,+16,Joel Embiid,62,58,54,12,13953,2024-04-25 23:30:00,Philadelphia 76ers,New York Knicks
52,327,Kyle,Lowry,Philadelphia 76ers,13953,9,PG,31,3,5,60.0,2,2,100.0,1,3,33.3,0,2,2,4,2,1,1,1,+11,Kyle Lowry,15,11,13,6,13953,2024-04-25 23:30:00,Philadelphia 76ers,New York Knicks
53,2619,Tyrese,Maxey,Philadelphia 76ers,13953,25,PG,41,9,21,42.9,4,4,100.0,3,8,37.5,0,4,4,7,2,2,1,0,+4,Tyrese Maxey,36,29,32,11,13953,2024-04-25 23:30:00,Philadelphia 76ers,New York Knicks
