,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date,home_team,away_team
0,3448,Chet,Holmgren,Oklahoma City Thunder,13548,35,PF,31,12,18,66.7,10,12,83.3,1,5,20.0,3,11,14,1,1,2,2,3,+27,Chet Holmgren,50,49,36,15,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
1,3504,Jalen,Williams,Oklahoma City Thunder,13548,18,F,32,8,14,57.1,2,3,66.7,0,2,0,0,2,2,4,1,1,3,0,+28,Jalen Williams,24,20,22,6,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
2,972,Shai,Gilgeous-Alexander,Oklahoma City Thunder,13548,31,PG,33,12,22,54.5,5,6,83.3,2,4,50.0,1,2,3,7,3,4,1,0,+5,Shai Gilgeous-Alexander,41,34,38,10,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
3,2808,Josh,Giddey,Oklahoma City Thunder,13548,5,SG,26,2,9,22.2,0,0,0,1,3,33.3,2,9,11,8,1,0,0,1,+28,Josh Giddey,24,16,13,19,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
4,2040,Luguentz,Dort,Oklahoma City Thunder,13548,9,G,26,2,5,40.0,4,4,100.0,1,4,25.0,1,2,3,1,4,0,2,0,+18,Luguentz Dort,13,12,10,4,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
5,3404,Lindy,Waters III,Oklahoma City Thunder,13548,0,F,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,-4,Lindy Waters III,1,0,1,1,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
6,3505,Jaylin,Williams,Oklahoma City Thunder,13548,3,F,15,1,4,25.0,0,0,0,1,4,25.0,0,2,2,0,0,1,0,1,-15,Jaylin Williams,5,5,3,2,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
7,3432,Ousmane,Dieng,Oklahoma City Thunder,13548,0,F,4,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,-7,Ousmane Dieng,1,1,0,1,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
8,227,Gordon,Hayward,Oklahoma City Thunder,13548,7,SF,17,2,3,66.7,1,2,50.0,2,3,66.7,1,1,2,3,0,0,0,0,-9,Gordon Hayward,12,9,10,5,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
9,2604,Isaiah,Joe,Oklahoma City Thunder,13548,0,SG,14,0,4,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,-9,Isaiah Joe,1,1,0,1,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
10,2863,Aaron,Wiggins,Oklahoma City Thunder,13548,6,SG,18,2,3,66.7,0,0,0,2,2,100.0,0,2,2,2,1,0,1,0,+4,Aaron Wiggins,10,8,8,4,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
11,4009,Cason,Wallace,Oklahoma City Thunder,13548,5,G,22,2,4,50.0,1,2,50.0,0,2,0,2,2,4,2,2,2,0,1,-6,Cason Wallace,11,9,7,6,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
12,761,John,Collins,Utah Jazz,13548,16,PF,23,5,12,41.7,4,4,100.0,2,3,66.7,3,3,6,0,4,1,1,0,-23,John Collins,22,22,16,6,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
13,4031,Taylor,Hendricks,Utah Jazz,13548,12,F,24,3,6,50.0,4,4,100.0,2,5,40.0,3,1,4,1,3,0,0,3,-22,Taylor Hendricks,17,16,13,5,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
14,4034,Brice,Sensabaugh,Utah Jazz,13548,4,F,20,2,9,22.2,0,0,0,0,3,0,1,5,6,1,1,1,4,0,0,Brice Sensabaugh,11,10,5,7,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
15,152,Kris,Dunn,Utah Jazz,13548,5,G,23,2,5,40.0,0,0,0,1,2,50.0,0,1,1,3,3,1,0,0,-15,Kris Dunn,9,6,8,4,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
16,4029,Keyonte,George,Utah Jazz,13548,9,G,28,3,14,21.4,3,3,100.0,0,7,0,0,7,7,2,1,0,2,0,-23,Keyonte George,18,16,11,9,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
17,1891,Luka,Samanic,Utah Jazz,13548,0,F,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,+7,Luka Samanic,0,0,0,0,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
18,2785,Omer,Yurtseven,Utah Jazz,13548,6,C,4,2,2,100.0,2,2,100.0,0,0,0,0,3,3,0,0,0,0,0,+7,Omer Yurtseven,9,9,6,3,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
19,3358,Micah,Potter,Utah Jazz,13548,3,C,15,1,2,50.0,0,0,0,1,2,50.0,0,3,3,1,2,0,2,1,-1,Micah Potter,7,6,4,4,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
20,3457,Walker,Kessler,Utah Jazz,13548,4,C,23,2,2,100.0,0,0,0,0,0,0,2,6,8,1,3,0,2,1,-5,Walker Kessler,13,12,5,9,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
21,1021,Collin,Sexton,Utah Jazz,13548,25,PG,30,12,19,63.2,1,2,50.0,0,2,0,1,4,5,7,0,2,2,0,-6,Collin Sexton,37,30,32,12,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
22,2611,Kira,Lewis Jr.,Utah Jazz,13548,6,PG,4,2,3,66.7,2,2,100.0,0,1,0,1,0,1,2,0,0,0,0,+7,Kira Lewis Jr.,9,7,8,3,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
23,1867,Talen,Horton-Tucker,Utah Jazz,13548,8,SG,16,3,10,30.0,1,1,100.0,1,5,20.0,0,2,2,2,2,0,1,0,+4,Talen Horton-Tucker,12,10,10,4,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
24,4032,Taevion,Kinsey,Utah Jazz,13548,0,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taevion Kinsey,0,0,0,0,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
25,2842,Jason,Preston,Utah Jazz,13548,0,G,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,+7,Jason Preston,0,0,0,0,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
26,3454,Johnny,Juzang,Utah Jazz,13548,9,G,20,3,6,50.0,0,0,0,3,6,50.0,0,1,1,0,2,0,1,0,+3,Johnny Juzang,10,10,9,1,13548,2024-03-21 00:00:00,Oklahoma City Thunder,Utah Jazz
27,204,Draymond,Green,Golden State Warriors,13549,10,PF,24,5,10,50.0,0,0,0,0,3,0,4,8,12,7,1,1,1,1,+25,Draymond Green,29,22,17,19,13549,2024-03-21 02:00:00,Golden State Warriors,Memphis Grizzlies
28,2827,Jonathan,Kuminga,Golden State Warriors,13549,26,PF,28,12,17,70.6,0,0,0,2,3,66.7,0,5,5,4,3,2,0,0,+21,Jonathan Kuminga,35,31,30,9,13549,2024-03-21 02:00:00,Golden State Warriors,Memphis Grizzlies
29,548,Andrew,Wiggins,Golden State Warriors,13549,22,SF,29,9,14,64.3,0,0,0,4,6,66.7,6,4,10,3,0,0,0,1,+22,Andrew Wiggins,35,32,25,13,13549,2024-03-21 02:00:00,Golden State Warriors,Memphis Grizzlies
30,124,Stephen,Curry,Golden State Warriors,13549,14,PG,24,5,9,55.6,0,0,0,4,7,57.1,1,1,2,3,1,0,2,1,+17,Stephen Curry,19,16,17,5,13549,2024-03-21 02:00:00,Golden State Warriors,Memphis Grizzlies
31,3975,Brandin,Podziemski,Golden State Warriors,13549,2,G,23,1,6,16.7,0,0,0,0,2,0,1,4,5,4,0,2,1,0,+1,Brandin Podziemski,11,7,6,9,13549,2024-03-21 02:00:00,Golden State Warriors,Memphis Grizzlies
32,468,Dario,Saric,Golden State Warriors,13549,0,PF,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-4,Dario Saric,1,1,0,1,13549,2024-03-21 02:00:00,Golden State Warriors,Memphis Grizzlies
33,322,Kevon,Looney,Golden State Warriors,13549,2,F,6,1,2,50.0,0,0,0,0,0,0,0,1,1,1,3,0,1,0,-4,Kevon Looney,4,3,3,2,13549,2024-03-21 02:00:00,Golden State Warriors,Memphis Grizzlies
