,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date,home_team,away_team
0,2621,Jaden,McDaniels,Minnesota Timberwolves,13656,8,PF,25,3,8,37.5,2,2,100.0,0,1,0,1,3,4,2,1,2,1,3,+12,Jaden McDaniels,14,12,10,6,13656,2024-04-04 00:00:00,Minnesota Timberwolves,Toronto Raptors
1,192,Rudy,Gobert,Minnesota Timberwolves,13656,11,C,27,3,6,50.0,5,8,62.5,0,0,0,5,10,15,3,3,1,4,2,+33,Rudy Gobert,29,26,14,18,13656,2024-04-04 00:00:00,Minnesota Timberwolves,Toronto Raptors
2,2146,Naz,Reid,Minnesota Timberwolves,13656,23,C,26,8,15,53.3,1,2,50.0,6,10,60.0,1,6,7,1,0,1,2,2,+12,Naz Reid,31,30,24,8,13656,2024-04-04 00:00:00,Minnesota Timberwolves,Toronto Raptors
3,1845,Nickeil,Alexander-Walker,Minnesota Timberwolves,13656,14,SG,23,5,7,71.4,0,0,0,4,6,66.7,0,2,2,3,1,1,1,0,+25,Nickeil Alexander-Walker,19,16,17,5,13656,2024-04-04 00:00:00,Minnesota Timberwolves,Toronto Raptors
4,2584,Anthony,Edwards,Minnesota Timberwolves,13656,28,SG,30,10,23,43.5,3,5,60.0,5,12,41.7,0,3,3,6,0,2,0,0,+26,Anthony Edwards,37,31,34,9,13656,2024-04-04 00:00:00,Minnesota Timberwolves,Toronto Raptors
5,806,Justin,Jackson,Minnesota Timberwolves,13656,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Justin Jackson,0,0,0,0,13656,2024-04-04 00:00:00,Minnesota Timberwolves,Toronto Raptors
6,3470,Josh,Minott,Minnesota Timberwolves,13656,2,F,7,1,2,50.0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,+7,Josh Minott,4,3,3,2,13656,2024-04-04 00:00:00,Minnesota Timberwolves,Toronto Raptors
7,4001,Leonard,Miller,Minnesota Timberwolves,13656,5,F,5,2,2,100.0,0,0,0,1,1,100.0,0,1,1,2,0,1,0,0,+7,Leonard Miller,8,6,7,3,13656,2024-04-04 00:00:00,Minnesota Timberwolves,Toronto Raptors
8,540,T.J.,Warren,Minnesota Timberwolves,13656,8,SF,14,3,5,60.0,2,2,100.0,0,2,0,0,4,4,0,0,0,0,0,+22,T.J. Warren,12,12,8,4,13656,2024-04-04 00:00:00,Minnesota Timberwolves,Toronto Raptors
9,18,Kyle,Anderson,Minnesota Timberwolves,13656,3,SF,17,1,4,25.0,0,0,0,1,2,50.0,0,3,3,5,2,1,0,0,+16,Kyle Anderson,11,6,8,8,13656,2024-04-04 00:00:00,Minnesota Timberwolves,Toronto Raptors
10,2807,Luka,Garza,Minnesota Timberwolves,13656,16,C,9,7,10,70.0,2,3,66.7,0,1,0,2,0,2,1,1,1,0,0,+11,Luka Garza,19,18,17,3,13656,2024-04-04 00:00:00,Minnesota Timberwolves,Toronto Raptors
11,845,Monte,Morris,Minnesota Timberwolves,13656,13,PG,25,5,8,62.5,0,0,0,3,5,60.0,0,4,4,5,1,1,0,2,+30,Monte Morris,22,17,18,9,13656,2024-04-04 00:00:00,Minnesota Timberwolves,Toronto Raptors
12,997,Jordan,McLaughlin,Minnesota Timberwolves,13656,0,PG,17,0,2,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,+25,Jordan McLaughlin,3,0,3,3,13656,2024-04-04 00:00:00,Minnesota Timberwolves,Toronto Raptors
13,3154,Daishen,Nix,Minnesota Timberwolves,13656,0,SG,7,0,2,0,0,0,0,0,1,0,0,1,1,3,0,1,1,0,+7,Daishen Nix,4,1,3,4,13656,2024-04-04 00:00:00,Minnesota Timberwolves,Toronto Raptors
