,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date
77,3970,Marcus,Sasser,Detroit Pistons,13436,0,G,14,0,3,0,0,0,0,0,3,0,0,1,1,3,1,2,0,0,-2,Marcus Sasser,4,1,3,4,13436,03/06/2024 12:30:00 AM
78,2561,Precious,Achiuwa,New York Knicks,13437,15,PF,24,7,8,87.5,1,1,100.0,0,0,0,1,5,6,2,1,1,0,1,+3,Precious Achiuwa,23,21,17,8,13437,03/06/2024 12:30:00 AM
79,978,Isaiah,Hartenstein,New York Knicks,13437,5,C,20,2,6,33.3,1,2,50.0,0,0,0,3,3,6,2,2,1,0,2,-15,Isaiah Hartenstein,13,11,7,8,13437,03/06/2024 12:30:00 AM
80,2832,Miles,McBride,New York Knicks,13437,11,PG,46,4,15,26.7,0,0,0,3,10,30.0,2,0,2,9,5,1,1,1,-7,Miles McBride,22,13,20,11,13437,03/06/2024 12:30:00 AM
81,791,Josh,Hart,New York Knicks,13437,14,SG,43,5,12,41.7,1,2,50.0,3,7,42.9,3,5,8,6,2,1,3,2,-26,Josh Hart,28,22,20,14,13437,03/06/2024 12:30:00 AM
82,962,Donte,DiVincenzo,New York Knicks,13437,21,SG,39,7,24,29.2,2,2,100.0,5,17,29.4,0,4,4,6,2,2,4,0,-13,Donte DiVincenzo,31,25,27,10,13437,03/06/2024 12:30:00 AM
83,60,Bojan,Bogdanovic,New York Knicks,13437,19,SF,31,6,18,33.3,3,3,100.0,4,11,36.4,1,2,3,0,5,0,2,0,-10,Bojan Bogdanovic,22,22,19,3,13437,03/06/2024 12:30:00 AM
84,2849,Jericho,Sims,New York Knicks,13437,4,C,26,2,2,100.0,0,0,0,0,0,0,6,3,9,1,1,1,1,0,0,Jericho Sims,14,13,5,10,13437,03/06/2024 12:30:00 AM
85,84,Alec,Burks,New York Knicks,13437,11,SG,12,5,14,35.7,0,1,0,1,7,14.3,1,1,2,1,0,1,0,0,-12,Alec Burks,14,13,12,3,13437,03/06/2024 12:30:00 AM
86,2569,Saddiq,Bey,Atlanta Hawks,13437,17,SF,36,6,15,40.0,4,4,100.0,1,7,14.3,4,5,9,2,0,1,1,1,+3,Saddiq Bey,28,26,19,11,13437,03/06/2024 12:30:00 AM
87,2819,Jalen,Johnson,Atlanta Hawks,13437,26,SF,38,12,17,70.6,0,0,0,2,3,66.7,1,8,9,7,4,1,1,0,+23,Jalen Johnson,42,35,33,16,13437,03/06/2024 12:30:00 AM
88,92,Clint,Capela,Atlanta Hawks,13437,13,C,25,5,11,45.5,3,4,75.0,0,0,0,3,6,9,3,2,0,1,1,+13,Clint Capela,25,22,16,12,13437,03/06/2024 12:30:00 AM
89,743,Bogdan,Bogdanovic,Atlanta Hawks,13437,5,SG,30,1,6,16.7,2,2,100.0,1,6,16.7,0,1,1,4,0,2,3,1,+19,Bogdan Bogdanovic,10,6,9,5,13437,03/06/2024 12:30:00 AM
90,382,Dejounte,Murray,Atlanta Hawks,13437,21,SG,37,7,17,41.2,3,4,75.0,4,9,44.4,1,8,9,6,0,1,1,0,+2,Dejounte Murray,36,30,27,15,13437,03/06/2024 12:30:00 AM
91,1858,Bruno,Fernando,Atlanta Hawks,13437,4,PF,23,2,4,50.0,0,0,0,0,0,0,3,4,7,0,4,0,7,2,+3,Bruno Fernando,11,11,4,7,13437,03/06/2024 12:30:00 AM
92,1868,De'Andre,Hunter,Atlanta Hawks,13437,22,SF,25,9,14,64.3,2,4,50.0,2,5,40.0,0,3,3,0,0,1,0,0,+13,De'Andre Hunter,25,25,22,3,13437,03/06/2024 12:30:00 AM
93,2327,Garrison,Mathews,Atlanta Hawks,13437,3,SG,14,0,1,0,3,3,100.0,0,1,0,1,2,3,0,1,0,0,0,-10,Garrison Mathews,6,6,3,3,13437,03/06/2024 12:30:00 AM
94,2589,Trent,Forrest,Atlanta Hawks,13437,5,G,11,2,2,100.0,1,2,50.0,0,0,0,0,1,1,4,2,0,0,0,+14,Trent Forrest,10,6,9,5,13437,03/06/2024 12:30:00 AM
95,404,Kelly,Olynyk,Toronto Raptors,13438,15,PF,28,4,9,44.4,6,7,85.7,1,3,33.3,2,4,6,7,2,2,1,2,-14,Kelly Olynyk,28,21,22,13,13438,03/06/2024 12:30:00 AM
96,1058,Gary,Trent Jr.,Toronto Raptors,13438,16,SG,29,6,12,50.0,0,0,0,4,10,40.0,0,3,3,1,1,1,1,0,-13,Gary Trent Jr.,20,19,17,4,13438,03/06/2024 12:30:00 AM
97,1846,RJ,Barrett,Toronto Raptors,13438,15,SG,32,7,14,50.0,1,5,20.0,0,2,0,0,6,6,1,3,0,3,2,-19,RJ Barrett,22,21,16,7,13438,03/06/2024 12:30:00 AM
98,2636,Immanuel,Quickley,Toronto Raptors,13438,17,SG,33,6,14,42.9,1,3,33.3,4,7,57.1,1,6,7,7,2,1,1,0,-21,Immanuel Quickley,31,24,24,14,13438,03/06/2024 12:30:00 AM
99,3411,Ochai,Agbaji,Toronto Raptors,13438,3,G,16,1,4,25.0,0,0,0,1,3,33.3,1,2,3,0,0,0,0,0,-14,Ochai Agbaji,6,6,3,3,13438,03/06/2024 12:30:00 AM
100,3445,Mouhamadou,Gueye,Toronto Raptors,13438,0,F,3,0,1,0,0,0,0,0,0,0,1,1,2,0,1,0,0,1,-3,Mouhamadou Gueye,2,2,0,2,13438,03/06/2024 12:30:00 AM
101,2628,Jordan,Nwora,Toronto Raptors,13438,9,SF,20,4,15,26.7,0,0,0,1,6,16.7,3,3,6,1,0,0,0,1,-32,Jordan Nwora,16,15,10,7,13438,03/06/2024 12:30:00 AM
102,2557,Jontay,Porter,Toronto Raptors,13438,5,C,16,2,5,40.0,0,0,0,1,3,33.3,0,3,3,2,1,0,3,1,-24,Jontay Porter,10,8,7,5,13438,03/06/2024 12:30:00 AM
103,2637,Jahmi'us,Ramsey,Toronto Raptors,13438,2,SG,5,1,3,33.3,0,0,0,0,1,0,1,1,2,1,0,0,0,0,-7,Jahmi'us Ramsey,5,4,3,3,13438,03/06/2024 12:30:00 AM
104,3440,Javon,Freeman-Liberty,Toronto Raptors,13438,13,G,18,4,7,57.1,4,5,80.0,1,3,33.3,0,3,3,1,0,0,0,0,-5,Javon Freeman-Liberty,17,16,14,4,13438,03/06/2024 12:30:00 AM
105,2797,D.J.,Carton,Toronto Raptors,13438,1,G,13,0,2,0,1,2,50.0,0,1,0,1,1,2,0,0,1,0,0,-18,D.J. Carton,3,3,1,2,13438,03/06/2024 12:30:00 AM
106,4027,Gradey,Dick,Toronto Raptors,13438,2,G,27,1,7,14.3,0,0,0,0,5,0,1,1,2,0,1,1,2,0,-35,Gradey Dick,4,4,2,2,13438,03/06/2024 12:30:00 AM
107,1902,Zion,Williamson,New Orleans Pelicans,13438,16,PF,26,7,11,63.6,2,2,100.0,0,0,0,2,6,8,9,0,1,1,2,+28,Zion Williamson,33,24,25,17,13438,03/06/2024 12:30:00 AM
108,260,Brandon,Ingram,New Orleans Pelicans,13438,12,SF,25,5,7,71.4,2,2,100.0,0,1,0,1,2,3,6,3,0,2,0,+8,Brandon Ingram,21,15,18,9,13438,03/06/2024 12:30:00 AM
109,2822,Herbert,Jones,New Orleans Pelicans,13438,17,SF,25,6,10,60.0,0,0,0,5,8,62.5,0,2,2,3,3,2,1,0,+11,Herbert Jones,22,19,20,5,13438,03/06/2024 12:30:00 AM
110,525,Jonas,Valanciunas,New Orleans Pelicans,13438,10,C,20,3,6,50.0,2,2,100.0,2,2,100.0,1,9,10,1,2,0,2,1,+21,Jonas Valanciunas,21,20,11,11,13438,03/06/2024 12:30:00 AM
111,347,CJ,McCollum,New Orleans Pelicans,13438,11,SG,23,4,11,36.4,0,0,0,3,9,33.3,0,4,4,4,2,0,1,0,+3,CJ McCollum,19,15,15,8,13438,03/06/2024 12:30:00 AM
112,385,Larry,Nance Jr.,New Orleans Pelicans,13438,6,PF,16,3,5,60.0,0,0,0,0,0,0,2,4,6,2,3,1,1,1,+14,Larry Nance Jr.,14,12,8,8,13438,03/06/2024 12:30:00 AM
113,3195,Matt,Ryan,New Orleans Pelicans,13438,6,F,7,2,4,50.0,0,0,0,2,4,50.0,0,2,2,1,1,0,0,0,+5,Matt Ryan,9,8,7,3,13438,03/06/2024 12:30:00 AM
114,2846,Jeremiah,Robinson-Earl,New Orleans Pelicans,13438,0,F,7,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,+5,Jeremiah Robinson-Earl,2,2,0,2,13438,03/06/2024 12:30:00 AM
115,2668,Naji,Marshall,New Orleans Pelicans,13438,11,SF,20,5,10,50.0,0,0,0,1,4,25.0,3,4,7,4,2,1,1,0,+25,Naji Marshall,22,18,15,11,13438,03/06/2024 12:30:00 AM
116,571,Cody,Zeller,New Orleans Pelicans,13438,5,C,4,2,4,50.0,1,1,100.0,0,0,0,5,1,6,1,1,0,0,1,+4,Cody Zeller,12,11,6,7,13438,03/06/2024 12:30:00 AM
117,2941,Jose,Alvarado,New Orleans Pelicans,13438,5,PG,24,2,7,28.6,0,0,0,1,4,25.0,0,2,2,6,1,3,2,0,+32,Jose Alvarado,13,7,11,8,13438,03/06/2024 12:30:00 AM
118,2837,Trey,Murphy III,New Orleans Pelicans,13438,34,SG,29,11,17,64.7,2,4,50.0,10,14,71.4,2,4,6,1,0,1,0,0,+44,Trey Murphy III,41,40,35,7,13438,03/06/2024 12:30:00 AM
119,3421,Izaiah,Brockington,New Orleans Pelicans,13438,4,G,3,2,5,40.0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,+3,Izaiah Brockington,6,6,4,2,13438,03/06/2024 12:30:00 AM
120,4002,Jordan,Hawkins,New Orleans Pelicans,13438,2,G,10,1,6,16.7,0,0,0,0,2,0,0,2,2,0,1,0,0,0,+2,Jordan Hawkins,4,4,2,2,13438,03/06/2024 12:30:00 AM
121,3489,Jabari,Smith Jr.,Houston Rockets,13439,2,PF,25,1,6,16.7,0,0,0,0,3,0,2,1,3,1,2,0,0,1,-9,Jabari Smith Jr.,6,5,3,4,13439,03/06/2024 01:00:00 AM
122,749,Dillon,Brooks,Houston Rockets,13439,0,SF,36,0,3,0,0,0,0,0,2,0,0,3,3,2,2,2,0,0,+20,Dillon Brooks,5,3,2,5,13439,03/06/2024 01:00:00 AM
