,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date,home_team,away_team
0,1902,Zion,Williamson,New Orleans Pelicans,13594,29,PF,39,10,17,58.8,9,10,90.0,0,0,0,1,4,5,10,4,3,5,0,-2,Zion Williamson,44,34,39,15,13594,2024-03-27 00:00:00,New Orleans Pelicans,Oklahoma City Thunder
1,2822,Herbert,Jones,New Orleans Pelicans,13594,16,SF,31,4,12,33.3,6,6,100.0,2,8,25.0,0,2,2,4,5,1,2,1,-21,Herbert Jones,22,18,20,6,13594,2024-03-27 00:00:00,New Orleans Pelicans,Oklahoma City Thunder
2,525,Jonas,Valanciunas,New Orleans Pelicans,13594,6,C,11,2,4,50.0,2,3,66.7,0,1,0,2,4,6,1,0,0,0,0,-11,Jonas Valanciunas,13,12,7,7,13594,2024-03-27 00:00:00,New Orleans Pelicans,Oklahoma City Thunder
3,347,CJ,McCollum,New Orleans Pelicans,13594,23,SG,41,8,24,33.3,3,3,100.0,4,11,36.4,0,6,6,5,2,0,0,0,-7,CJ McCollum,34,29,28,11,13594,2024-03-27 00:00:00,New Orleans Pelicans,Oklahoma City Thunder
4,2837,Trey,Murphy III,New Orleans Pelicans,13594,16,SG,39,6,10,60.0,0,1,0,4,6,66.7,0,6,6,2,2,0,0,1,-8,Trey Murphy III,24,22,18,8,13594,2024-03-27 00:00:00,New Orleans Pelicans,Oklahoma City Thunder
5,385,Larry,Nance Jr.,New Orleans Pelicans,13594,4,PF,33,2,4,50.0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,-3,Larry Nance Jr.,6,6,4,2,13594,2024-03-27 00:00:00,New Orleans Pelicans,Oklahoma City Thunder
6,2846,Jeremiah,Robinson-Earl,New Orleans Pelicans,13594,0,F,5,0,1,0,0,0,0,0,1,0,0,3,3,0,0,0,1,0,+7,Jeremiah Robinson-Earl,3,3,0,3,13594,2024-03-27 00:00:00,New Orleans Pelicans,Oklahoma City Thunder
7,2668,Naji,Marshall,New Orleans Pelicans,13594,7,SF,23,3,6,50.0,0,0,0,1,4,25.0,0,4,4,1,3,1,1,0,+15,Naji Marshall,12,11,8,5,13594,2024-03-27 00:00:00,New Orleans Pelicans,Oklahoma City Thunder
8,2941,Jose,Alvarado,New Orleans Pelicans,13594,8,PG,16,3,7,42.9,0,0,0,2,6,33.3,1,2,3,3,2,1,0,0,-5,Jose Alvarado,14,11,11,6,13594,2024-03-27 00:00:00,New Orleans Pelicans,Oklahoma City Thunder
9,4002,Jordan,Hawkins,New Orleans Pelicans,13594,3,G,3,1,1,100.0,0,0,0,1,1,100.0,0,0,0,0,0,0,0,0,0,Jordan Hawkins,3,3,3,0,13594,2024-03-27 00:00:00,New Orleans Pelicans,Oklahoma City Thunder
10,3448,Chet,Holmgren,Oklahoma City Thunder,13594,16,PF,33,7,13,53.8,1,2,50.0,1,6,16.7,0,9,9,4,3,0,1,2,+16,Chet Holmgren,29,25,20,13,13594,2024-03-27 00:00:00,New Orleans Pelicans,Oklahoma City Thunder
11,3504,Jalen,Williams,Oklahoma City Thunder,13594,26,F,34,9,18,50.0,5,5,100.0,3,6,50.0,1,1,2,5,4,0,2,1,+8,Jalen Williams,33,28,31,7,13594,2024-03-27 00:00:00,New Orleans Pelicans,Oklahoma City Thunder
