,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date,home_team,away_team
0,1897,P.J.,Washington,Dallas Mavericks,13974,14,PF,35,4,9,44.4,2,4,50.0,4,8,50.0,2,3,5,2,2,2,1,0,-2,P.J. Washington,21,19,16,7,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
1,283,Derrick,Jones Jr.,Dallas Mavericks,13974,6,SF,36,3,5,60.0,0,0,0,0,1,0,2,3,5,2,3,0,1,1,+9,Derrick Jones Jr.,13,11,8,7,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
2,1859,Daniel,Gafford,Dallas Mavericks,13974,13,C,22,5,8,62.5,3,3,100.0,0,0,0,4,2,6,0,3,0,1,0,+17,Daniel Gafford,19,19,13,6,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
3,261,Kyrie,Irving,Dallas Mavericks,13974,30,PG,42,11,19,57.9,3,5,60.0,5,9,55.6,1,5,6,4,3,2,1,2,+22,Kyrie Irving,40,36,34,10,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
4,963,Luka,Doncic,Dallas Mavericks,13974,28,PG,43,9,26,34.6,9,11,81.8,1,10,10.0,1,6,7,13,5,1,5,1,+9,Luka Doncic,48,35,41,20,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
5,817,Maxi,Kleber,Dallas Mavericks,13974,4,PF,5,1,3,33.3,1,2,50.0,1,3,33.3,0,1,1,0,0,0,0,0,+1,Maxi Kleber,5,5,4,1,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
6,433,Dwight,Powell,Dallas Mavericks,13974,0,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,Dwight Powell,0,0,0,0,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
7,4044,Dereck II,Lively,Dallas Mavericks,13974,10,C,24,3,3,100.0,4,8,50.0,0,0,0,5,4,9,3,4,1,0,0,-2,Dereck II Lively,22,19,13,12,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
8,2593,Josh,Green,Dallas Mavericks,13974,7,SG,21,3,5,60.0,0,0,0,1,3,33.3,3,1,4,1,3,0,0,0,+7,Josh Green,12,11,8,5,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
9,164,Dante,Exum,Dallas Mavericks,13974,2,G,7,1,3,33.3,0,0,0,0,1,0,0,1,1,1,1,0,0,0,+7,Dante Exum,4,3,3,2,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
10,2890,A.J.,Lawson,Dallas Mavericks,13974,0,G,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,-1,A.J. Lawson,1,1,0,1,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
11,3407,Jaden,Hardy,Dallas Mavericks,13974,0,G,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,Jaden Hardy,0,0,0,0,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
12,520,P.J.,Tucker,LA Clippers,13974,8,PF,20,3,5,60.0,0,0,0,2,3,66.7,2,0,2,0,5,0,3,0,-14,P.J. Tucker,10,10,8,2,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
13,189,Paul,George,LA Clippers,13974,18,F,42,6,18,33.3,4,4,100.0,2,10,20.0,2,9,11,5,3,1,2,1,-19,Paul George,34,29,23,16,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
14,575,Ivica,Zubac,LA Clippers,13974,17,C,37,6,11,54.5,5,8,62.5,0,0,0,4,7,11,1,5,0,1,0,-3,Ivica Zubac,29,28,18,12,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
15,216,James,Harden,LA Clippers,13974,16,SG,43,5,16,31.3,6,7,85.7,0,6,0,0,7,7,13,1,2,1,1,-6,James Harden,36,23,29,20,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
16,1877,Terance,Mann,LA Clippers,13974,14,SG,39,5,9,55.6,2,2,100.0,2,4,50.0,5,1,6,3,5,0,2,0,-3,Terance Mann,23,20,17,9,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
17,426,Mason,Plumlee,LA Clippers,13974,0,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-7,Mason Plumlee,0,0,0,0,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
18,544,Russell,Westbrook,LA Clippers,13974,6,PG,9,2,7,28.6,2,3,66.7,0,1,0,1,0,1,1,1,1,0,0,-8,Russell Westbrook,8,7,7,2,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
19,2816,Bones,Hyland,LA Clippers,13974,0,PG,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,+1,Bones Hyland,0,0,0,0,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
20,2115,Amir,Coffey,LA Clippers,13974,2,SG,8,1,1,100.0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,-14,Amir Coffey,4,4,2,2,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
21,2792,Brandon,Boston Jr.,LA Clippers,13974,0,SG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+1,Brandon Boston Jr.,0,0,0,0,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
22,434,Norman,Powell,LA Clippers,13974,20,G,36,6,14,42.9,6,8,75.0,2,6,33.3,0,4,4,0,4,0,0,0,+6,Norman Powell,24,24,20,4,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
23,3983,Kobe,Brown,LA Clippers,13974,0,G,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,+1,Kobe Brown,1,1,0,1,13974,2024-05-04 01:30:00,Dallas Mavericks,LA Clippers
24,222,Tobias,Harris,Philadelphia 76ers,13972,0,PF,29,0,2,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,-10,Tobias Harris,7,4,3,7,13972,2024-05-03 01:00:00,Philadelphia 76ers,New York Knicks
25,159,Joel,Embiid,Philadelphia 76ers,13972,39,C,40,12,25,48.0,13,13,100.0,2,5,40.0,5,8,13,2,6,1,5,1,-2,Joel Embiid,54,52,41,15,13972,2024-05-03 01:00:00,Philadelphia 76ers,New York Knicks
26,327,Kyle,Lowry,Philadelphia 76ers,13972,0,PG,13,0,2,0,0,0,0,0,2,0,0,2,2,3,2,0,1,1,-9,Kyle Lowry,5,2,3,5,13972,2024-05-03 01:00:00,Philadelphia 76ers,New York Knicks
27,2619,Tyrese,Maxey,Philadelphia 76ers,13972,17,PG,43,6,18,33.3,4,4,100.0,1,6,16.7,1,4,5,5,2,2,1,0,-4,Tyrese Maxey,27,22,22,10,13972,2024-05-03 01:00:00,Philadelphia 76ers,New York Knicks
28,407,Kelly,Oubre Jr.,Philadelphia 76ers,13972,17,SG,43,7,14,50.0,0,0,0,3,7,42.9,3,2,5,1,5,1,2,1,+8,Kelly Oubre Jr.,23,22,18,6,13972,2024-05-03 01:00:00,Philadelphia 76ers,New York Knicks
29,40,Nicolas,Batum,Philadelphia 76ers,13972,16,PF,28,5,7,71.4,3,4,75.0,3,5,60.0,3,4,7,2,3,0,1,1,-6,Nicolas Batum,25,23,18,9,13972,2024-05-03 01:00:00,Philadelphia 76ers,New York Knicks
30,899,D.J.,Wilson,Philadelphia 76ers,13972,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D.J. Wilson,0,0,0,0,13972,2024-05-03 01:00:00,Philadelphia 76ers,New York Knicks
31,2638,Paul,Reed,Philadelphia 76ers,13972,0,SF,8,0,1,0,0,0,0,0,0,0,2,2,4,0,1,1,0,1,-1,Paul Reed,4,4,0,4,13972,2024-05-03 01:00:00,Philadelphia 76ers,New York Knicks
32,417,Cameron,Payne,Philadelphia 76ers,13972,6,PG,16,2,8,25.0,0,0,0,2,6,33.3,0,2,2,3,2,1,0,0,-3,Cameron Payne,11,8,9,5,13972,2024-05-03 01:00:00,Philadelphia 76ers,New York Knicks
33,236,Buddy,Hield,Philadelphia 76ers,13972,20,SG,21,6,10,60.0,2,2,100.0,6,9,66.7,2,2,4,1,1,0,1,0,+12,Buddy Hield,25,24,21,5,13972,2024-05-03 01:00:00,Philadelphia 76ers,New York Knicks
34,4012,Terquavion,Smith,Philadelphia 76ers,13972,0,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terquavion Smith,0,0,0,0,13972,2024-05-03 01:00:00,Philadelphia 76ers,New York Knicks
35,732,O.G.,Anunoby,New York Knicks,13972,19,SF,45,8,17,47.1,1,3,33.3,2,5,40.0,1,8,9,0,3,2,1,2,+8,O.G. Anunoby,28,28,19,9,13972,2024-05-03 01:00:00,Philadelphia 76ers,New York Knicks
36,978,Isaiah,Hartenstein,New York Knicks,13972,14,C,30,7,13,53.8,0,0,0,0,0,0,5,4,9,2,5,0,3,2,-2,Isaiah Hartenstein,25,23,16,11,13972,2024-05-03 01:00:00,Philadelphia 76ers,New York Knicks
