,outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
0,Bradley Beal,Over,-110,18.5,0.05178033232626792,DraftKings,player_points,Phoenix Suns,19.8,18.376452768252257,0.49057287889774975,0.5173620582045851,Boston Celtics,0.9572520344791704,8.51345363137452,19.0,2024-03-14
1,Bradley Beal,Under,-120,18.5,-0.10815755937304986,DraftKings,player_points,Phoenix Suns,19.8,18.376452768252257,0.5108444854637724,0.4609854267950735,Boston Celtics,0.9572520344791704,8.51345363137452,18.0,2024-03-14
2,Devin Booker,Over,-140,24.5,-0.05539117994445128,DraftKings,player_points,Phoenix Suns,26.3,29.379702206460237,0.5463197969543122,0.5176467335865615,Boston Celtics,0.9572520344791704,8.43954688102942,25.0,2024-03-14
3,Devin Booker,Under,110,24.5,0.04868849895943172,DraftKings,player_points,Phoenix Suns,26.3,29.379702206460237,0.44597534445249976,0.4688005390081806,Boston Celtics,0.9572520344791704,8.43954688102942,24.0,2024-03-14
4,Grayson Allen,Over,-115,11.5,0.1423679203113319,DraftKings,player_points,Phoenix Suns,14.0,9.416281919579404,0.5009443985361799,0.584101749922915,Boston Celtics,0.9572520344791704,8.921425711997712,12.0,2024-03-14
5,Grayson Allen,Under,-115,11.5,-0.33579462536030436,DraftKings,player_points,Phoenix Suns,14.0,9.416281919579404,0.5009443985361799,0.3750160309269548,Boston Celtics,0.9572520344791704,8.921425711997712,11.0,2024-03-14
6,Jaylen Brown,Over,-110,25.5,0.05285248360937223,DraftKings,player_points,Boston Celtics,27.1,24.442596665190948,0.49057287889774975,0.5179477012907301,Phoenix Suns,0.965289717299017,7.592759709091286,26.0,2024-03-14
7,Jaylen Brown,Under,-120,25.5,-0.09678175481014399,DraftKings,player_points,Boston Celtics,27.1,24.442596665190948,0.5108444854637724,0.4657667610017829,Phoenix Suns,0.965289717299017,7.592759709091286,25.0,2024-03-14
8,Jayson Tatum,Over,-105,30.5,-0.1094329687433233,DraftKings,player_points,Boston Celtics,26.6,25.833601586430223,0.479695431472079,0.4323789223745888,Phoenix Suns,0.965289717299017,6.077392029279584,31.0,2024-03-14
9,Jayson Tatum,Under,-125,30.5,0.05802372878027984,DraftKings,player_points,Boston Celtics,26.6,25.833601586430223,0.5203045685279164,0.5523542199785976,Phoenix Suns,0.965289717299017,6.077392029279584,30.0,2024-03-14
10,Jusuf Nurkic,Over,-125,10.5,-0.09035791073501294,DraftKings,player_points,Phoenix Suns,10.4,10.486754823770088,0.5203045685279164,0.47718695247249393,Boston Celtics,0.9572520344791704,4.154816482108446,11.0,2024-03-14
11,Jusuf Nurkic,Under,-105,10.5,0.010502064393715493,DraftKings,player_points,Phoenix Suns,10.4,10.486754823770088,0.479695431472079,0.48478669253429046,Boston Celtics,0.9572520344791704,4.154816482108446,10.0,2024-03-14
12,Kevin Durant,Over,-120,27.5,0.031817953359842686,DraftKings,player_points,Phoenix Suns,29.9,27.408987436836817,0.5108444854637724,0.5276326773839023,Boston Celtics,0.9572520344791704,8.231415330737931,28.0,2024-03-14
13,Kevin Durant,Under,-110,27.5,-0.07142709934818436,DraftKings,player_points,Phoenix Suns,29.9,27.408987436836817,0.49057287889774975,0.4578686493893945,Boston Celtics,0.9572520344791704,8.231415330737931,27.0,2024-03-14
28,Jaylen Brown,Over,-110,25.5,0.05285248360937223,BetMGM,player_points,Boston Celtics,27.1,24.442596665190948,0.49057287889774975,0.5179477012907301,Phoenix Suns,0.965289717299017,7.592759709091286,26.0,2024-03-14
29,Jaylen Brown,Under,-120,25.5,-0.09678175481014399,BetMGM,player_points,Boston Celtics,27.1,24.442596665190948,0.5108444854637724,0.4657667610017829,Phoenix Suns,0.965289717299017,7.592759709091286,25.0,2024-03-14
30,Bradley Beal,Over,-110,18.5,0.05178033232626792,BetMGM,player_points,Phoenix Suns,19.8,18.376452768252257,0.49057287889774975,0.5173620582045851,Boston Celtics,0.9572520344791704,8.51345363137452,19.0,2024-03-14
31,Bradley Beal,Under,-120,18.5,-0.10815755937304986,BetMGM,player_points,Phoenix Suns,19.8,18.376452768252257,0.5108444854637724,0.4609854267950735,Boston Celtics,0.9572520344791704,8.51345363137452,18.0,2024-03-14
32,Grayson Allen,Over,-110,11.5,0.16012427806886112,BetMGM,player_points,Phoenix Suns,14.0,9.416281919579404,0.49057287889774975,0.584101749922915,Boston Celtics,0.9572520344791704,8.921425711997712,12.0,2024-03-14
33,Grayson Allen,Under,-120,11.5,-0.3621937286282945,BetMGM,player_points,Phoenix Suns,14.0,9.416281919579404,0.5108444854637724,0.3750160309269548,Boston Celtics,0.9572520344791704,8.921425711997712,11.0,2024-03-14
34,Jayson Tatum,Over,-115,30.5,-0.15857728629562987,BetMGM,player_points,Boston Celtics,26.6,25.833601586430223,0.5009443985361799,0.4323789223745888,Phoenix Suns,0.965289717299017,6.077392029279584,31.0,2024-03-14
35,Jayson Tatum,Under,-120,30.5,0.07515057007518401,BetMGM,player_points,Boston Celtics,26.6,25.833601586430223,0.5108444854637724,0.5523542199785976,Phoenix Suns,0.965289717299017,6.077392029279584,30.0,2024-03-14
36,Devin Booker,Over,-140,24.5,-0.05539117994445128,BetMGM,player_points,Phoenix Suns,26.3,29.379702206460237,0.5463197969543122,0.5176467335865615,Boston Celtics,0.9572520344791704,8.43954688102942,25.0,2024-03-14
37,Devin Booker,Under,110,24.5,0.04868849895943172,BetMGM,player_points,Phoenix Suns,26.3,29.379702206460237,0.44597534445249976,0.4688005390081806,Boston Celtics,0.9572520344791704,8.43954688102942,24.0,2024-03-14
38,Jusuf Nurkic,Over,-125,10.5,-0.09035791073501294,BetMGM,player_points,Phoenix Suns,10.4,10.486754823770088,0.5203045685279164,0.47718695247249393,Boston Celtics,0.9572520344791704,4.154816482108446,11.0,2024-03-14
39,Jusuf Nurkic,Under,-105,10.5,0.010502064393715493,BetMGM,player_points,Phoenix Suns,10.4,10.486754823770088,0.479695431472079,0.48478669253429046,Boston Celtics,0.9572520344791704,4.154816482108446,10.0,2024-03-14
40,Kevin Durant,Over,-125,27.5,0.013888656199839583,BetMGM,player_points,Phoenix Suns,29.9,27.408987436836817,0.5203045685279164,0.5276326773839023,Boston Celtics,0.9572520344791704,8.231415330737931,28.0,2024-03-14
41,Kevin Durant,Under,-105,27.5,-0.0476704009147434,BetMGM,player_points,Phoenix Suns,29.9,27.408987436836817,0.479695431472079,0.4578686493893945,Boston Celtics,0.9572520344791704,8.231415330737931,27.0,2024-03-14
42,Kevin Durant,Over,-115,27.5,0.05058117131798525,FanDuel,player_points,Phoenix Suns,29.9,27.408987436836817,0.5009443985361799,0.5276326773839023,Boston Celtics,0.9572520344791704,8.231415330737931,28.0,2024-03-14
43,Kevin Durant,Under,-111,27.5,-0.07604332984946903,FanDuel,player_points,Phoenix Suns,29.9,27.408987436836817,0.4926865061226431,0.4578686493893945,Boston Celtics,0.9572520344791704,8.231415330737931,27.0,2024-03-14
44,Devin Booker,Over,-104,25.5,0.05280503729450003,FanDuel,player_points,Phoenix Suns,26.3,29.379702206460237,0.4774559570020879,0.5040735812596774,Boston Celtics,0.9572520344791704,8.43954688102942,26.0,2024-03-14
45,Devin Booker,Under,-122,25.5,-0.06701807598502751,FanDuel,player_points,Phoenix Suns,26.3,29.379702206460237,0.5146796542735605,0.4823532664134385,Boston Celtics,0.9572520344791704,8.43954688102942,25.0,2024-03-14
46,Jaylen Brown,Over,-115,25.5,0.0328282232205642,FanDuel,player_points,Boston Celtics,27.1,24.442596665190948,0.5009443985361799,0.5179477012907301,Phoenix Suns,0.965289717299017,7.592759709091286,26.0,2024-03-14
47,Jaylen Brown,Under,-111,25.5,-0.05779662134532859,FanDuel,player_points,Boston Celtics,27.1,24.442596665190948,0.4926865061226431,0.4657667610017829,Phoenix Suns,0.965289717299017,7.592759709091286,25.0,2024-03-14
48,Bradley Beal,Over,-120,18.5,0.012597701430659356,FanDuel,player_points,Phoenix Suns,19.8,18.376452768252257,0.5108444854637724,0.5173620582045851,Boston Celtics,0.9572520344791704,8.51345363137452,19.0,2024-03-14
49,Bradley Beal,Under,-106,18.5,-0.04539782704609736,FanDuel,player_points,Phoenix Suns,19.8,18.376452768252257,0.4819131634714876,0.4609854267950735,Boston Celtics,0.9572520344791704,8.51345363137452,18.0,2024-03-14
50,Jayson Tatum,Over,-125,29.5,-0.1623131318316907,FanDuel,player_points,Boston Celtics,26.6,25.833601586430223,0.5203045685279164,0.4476457800214025,Phoenix Suns,0.965289717299017,6.077392029279584,30.0,2024-03-14
51,Jayson Tatum,Under,-102,29.5,0.11936272779790255,FanDuel,player_points,Boston Celtics,26.6,25.833601586430223,0.4729104890184428,0.5370093952938146,Phoenix Suns,0.965289717299017,6.077392029279584,29.0,2024-03-14
52,Grayson Allen,Over,-104,11.5,0.1825808481739719,FanDuel,player_points,Phoenix Suns,14.0,9.416281919579404,0.4774559570020879,0.584101749922915,Boston Celtics,0.9572520344791704,8.921425711997712,12.0,2024-03-14
53,Grayson Allen,Under,-122,11.5,-0.3724204082726514,FanDuel,player_points,Phoenix Suns,14.0,9.416281919579404,0.5146796542735605,0.3750160309269548,Boston Celtics,0.9572520344791704,8.921425711997712,11.0,2024-03-14
54,Jusuf Nurkic,Over,-111,10.5,-0.032481092724434,FanDuel,player_points,Phoenix Suns,10.4,10.486754823770088,0.4926865061226431,0.47718695247249393,Boston Celtics,0.9572520344791704,4.154816482108446,11.0,2024-03-14
55,Jusuf Nurkic,Under,-115,10.5,-0.033329516364037866,FanDuel,player_points,Phoenix Suns,10.4,10.486754823770088,0.5009443985361799,0.48478669253429046,Boston Celtics,0.9572520344791704,4.154816482108446,10.0,2024-03-14
280,Grayson Allen,Over,-119,11.5,0.12874660477130917,Caesars,player_points,Phoenix Suns,14.0,9.416281919579404,0.5089006327793594,0.584101749922915,Boston Celtics,0.9572520344791704,8.921425711997712,12.0,2024-03-14
281,Grayson Allen,Under,-115,11.5,-0.33579462536030436,Caesars,player_points,Phoenix Suns,14.0,9.416281919579404,0.5009443985361799,0.3750160309269548,Boston Celtics,0.9572520344791704,8.921425711997712,11.0,2024-03-14
282,Jusuf Nurkic,Over,-119,10.5,-0.06645965515725932,Caesars,player_points,Phoenix Suns,10.4,10.486754823770088,0.5089006327793594,0.47718695247249393,Boston Celtics,0.9572520344791704,4.154816482108446,11.0,2024-03-14
283,Jusuf Nurkic,Under,-115,10.5,-0.033329516364037866,Caesars,player_points,Phoenix Suns,10.4,10.486754823770088,0.5009443985361799,0.48478669253429046,Boston Celtics,0.9572520344791704,4.154816482108446,10.0,2024-03-14
284,Jayson Tatum,Over,-121,30.5,-0.1859291010419366,Caesars,player_points,Boston Celtics,26.6,25.833601586430223,0.5127707467211774,0.4323789223745888,Phoenix Suns,0.965289717299017,6.077392029279584,31.0,2024-03-14
285,Jayson Tatum,Under,-113,30.5,0.10047899734229547,Caesars,player_points,Boston Celtics,26.6,25.833601586430223,0.4968542217773624,0.5523542199785976,Phoenix Suns,0.965289717299017,6.077392029279584,30.0,2024-03-14
286,Bradley Beal,Over,-111,18.5,0.047694939531465176,Caesars,player_points,Phoenix Suns,19.8,18.376452768252257,0.4926865061226431,0.5173620582045851,Boston Celtics,0.9572520344791704,8.51345363137452,19.0,2024-03-14
287,Bradley Beal,Under,-123,18.5,-0.12058085039741158,Caesars,player_points,Phoenix Suns,19.8,18.376452768252257,0.5165714415788372,0.4609854267950735,Boston Celtics,0.9572520344791704,8.51345363137452,18.0,2024-03-14
288,Devin Booker,Over,-135,24.5,-0.03935180031003722,Caesars,player_points,Phoenix Suns,26.3,29.379702206460237,0.538017064477803,0.5176467335865615,Boston Celtics,0.9572520344791704,8.43954688102942,25.0,2024-03-14
289,Devin Booker,Under,-101,24.5,-0.003846613784599741,Caesars,player_points,Phoenix Suns,26.3,29.379702206460237,0.47060383362375724,0.4688005390081806,Boston Celtics,0.9572520344791704,8.43954688102942,24.0,2024-03-14
290,Jaylen Brown,Over,-109,25.5,0.056972307517117585,Caesars,player_points,Boston Celtics,27.1,24.442596665190948,0.48843902557501045,0.5179477012907301,Phoenix Suns,0.965289717299017,7.592759709091286,26.0,2024-03-14
291,Jaylen Brown,Under,-125,25.5,-0.1170925280473691,Caesars,player_points,Boston Celtics,27.1,24.442596665190948,0.5203045685279164,0.4657667610017829,Phoenix Suns,0.965289717299017,7.592759709091286,25.0,2024-03-14
292,Kevin Durant,Over,-108,27.5,0.07836516714061924,Caesars,player_points,Phoenix Suns,29.9,27.408987436836817,0.48628465443186036,0.5276326773839023,Boston Celtics,0.9572520344791704,8.231415330737931,28.0,2024-03-14
293,Kevin Durant,Under,-127,27.5,-0.14437167559535743,Caesars,player_points,Phoenix Suns,29.9,27.408987436836817,0.5239719135043246,0.4578686493893945,Boston Celtics,0.9572520344791704,8.231415330737931,27.0,2024-03-14
322,Kawhi Leonard,Over,-120,24.5,-0.14466134535814804,DraftKings,player_points,LA Clippers,21.8,23.694135489122257,0.5108444854637724,0.44628438580140617,Chicago Bulls,1.0068626037674837,7.241853660800143,25.0,2024-03-14
323,Kawhi Leonard,Under,-110,24.5,0.0864371171097858,DraftKings,player_points,LA Clippers,21.8,23.694135489122257,0.49057287889774975,0.536988627806044,Chicago Bulls,1.0068626037674837,7.241853660800143,24.0,2024-03-14
326,Kawhi Leonard,Over,-113,24.5,-0.11331302995319106,FanDuel,player_points,LA Clippers,21.8,23.694135489122257,0.4968542217773624,0.44628438580140617,Chicago Bulls,1.0068626037674837,7.241853660800143,25.0,2024-03-14
327,Kawhi Leonard,Under,-113,24.5,0.07473976905741438,FanDuel,player_points,LA Clippers,21.8,23.694135489122257,0.4968542217773624,0.536988627806044,Chicago Bulls,1.0068626037674837,7.241853660800143,24.0,2024-03-14
328,Kawhi Leonard,Over,-120,24.5,-0.14466134535814804,BetMGM,player_points,LA Clippers,21.8,23.694135489122257,0.5108444854637724,0.44628438580140617,Chicago Bulls,1.0068626037674837,7.241853660800143,25.0,2024-03-14
329,Kawhi Leonard,Under,-110,24.5,0.0864371171097858,BetMGM,player_points,LA Clippers,21.8,23.694135489122257,0.49057287889774975,0.536988627806044,Chicago Bulls,1.0068626037674837,7.241853660800143,24.0,2024-03-14
332,Kawhi Leonard,Over,-119,24.5,-0.14030570857976882,Caesars,player_points,LA Clippers,21.8,23.694135489122257,0.5089006327793594,0.44628438580140617,Chicago Bulls,1.0068626037674837,7.241853660800143,25.0,2024-03-14
333,Kawhi Leonard,Under,-115,24.5,0.06712289125587023,Caesars,player_points,LA Clippers,21.8,23.694135489122257,0.5009443985361799,0.536988627806044,Chicago Bulls,1.0068626037674837,7.241853660800143,24.0,2024-03-14
334,Amen Thompson,Over,-110,11.5,-0.4693071647828738,DraftKings,player_points,Houston Rockets,7.5,10.484056500646536,0.49057287889774975,0.33388041020697257,Washington Wizards,1.035218826332819,5.688894098860773,12.0,2024-03-14
335,Amen Thompson,Under,-120,11.5,0.19009983215993614,DraftKings,player_points,Houston Rockets,7.5,10.484056500646536,0.5108444854637724,0.6307499439420441,Washington Wizards,1.035218826332819,5.688894098860773,11.0,2024-03-14
336,Deni Avdija,Over,-125,15.5,0.052616355297508355,DraftKings,player_points,Washington Wizards,18.2,17.792971795923158,0.5203045685279164,0.5492015525466544,Houston Rockets,0.9852205994615696,9.516301802696255,16.0,2024-03-14
337,Deni Avdija,Under,-105,15.5,-0.11911910667217732,DraftKings,player_points,Washington Wizards,18.2,17.792971795923158,0.479695431472079,0.4286366201882708,Houston Rockets,0.9852205994615696,9.516301802696255,15.0,2024-03-14
338,Dillon Brooks,Over,-120,13.5,-0.5419415815403947,DraftKings,player_points,Houston Rockets,7.8,14.20950473088255,0.5108444854637724,0.3312995067902899,Washington Wizards,1.035218826332819,6.047261874722681,14.0,2024-03-14
339,Dillon Brooks,Under,-110,13.5,0.23681836790030888,DraftKings,player_points,Houston Rockets,7.8,14.20950473088255,0.49057287889774975,0.6427996406937482,Washington Wizards,1.035218826332819,6.047261874722681,13.0,2024-03-14
340,Fred VanVleet,Over,-125,21.5,-0.24122137526932697,DraftKings,player_points,Houston Rockets,19.0,14.70787843307037,0.5203045685279164,0.4191875670969797,Washington Wizards,1.035218826332819,6.22182538417072,22.0,2024-03-14
341,Fred VanVleet,Under,-105,21.5,0.13425201299304607,DraftKings,player_points,Houston Rockets,19.0,14.70787843307037,0.479695431472079,0.5540820639161659,Washington Wizards,1.035218826332819,6.22182538417072,21.0,2024-03-14
342,Jabari Smith Jr.,Over,-110,16.5,-0.1439980749788365,DraftKings,player_points,Houston Rockets,14.6,13.38008319576345,0.49057287889774975,0.4288231681743216,Washington Wizards,1.035218826332819,5.869412236331676,17.0,2024-03-14
343,Jabari Smith Jr.,Under,-120,16.5,0.0569022642415057,DraftKings,player_points,Houston Rockets,14.6,13.38008319576345,0.5108444854637724,0.5416665379361996,Washington Wizards,1.035218826332819,5.869412236331676,16.0,2024-03-14
344,Jalen Green,Over,-140,22.5,-0.1958880216893496,DraftKings,player_points,Houston Rockets,20.9,19.369404493982977,0.5463197969543122,0.45683189984841843,Washington Wizards,1.035218826332819,7.861429856908034,23.0,2024-03-14
345,Jalen Green,Under,110,22.5,0.14669383538919012,DraftKings,player_points,Houston Rockets,20.9,19.369404493982977,0.44597534445249976,0.5226439969010509,Washington Wizards,1.035218826332819,7.861429856908034,22.0,2024-03-14
346,Kyle Kuzma,Over,-125,23.5,-0.00029438105373838806,DraftKings,player_points,Washington Wizards,25.2,23.74653745839098,0.5203045685279164,0.5201514457971991,Houston Rockets,0.9852205994615696,5.302504435451409,24.0,2024-03-14
347,Kyle Kuzma,Under,-105,23.5,-0.03585171393403549,DraftKings,player_points,Washington Wizards,25.2,23.74653745839098,0.479695431472079,0.4630927622354899,Houston Rockets,0.9852205994615696,5.302504435451409,23.0,2024-03-14
348,Tyus Jones,Over,-110,10.5,-0.2242271308130515,DraftKings,player_points,Washington Wizards,8.3,10.736325920039093,0.49057287889774975,0.40072047625014107,Houston Rockets,0.9852205994615696,6.098451878297414,11.0,2024-03-14
349,Tyus Jones,Under,-120,10.5,0.09248693159709456,DraftKings,player_points,Washington Wizards,8.3,10.736325920039093,0.5108444854637724,0.5629059274736246,Houston Rockets,0.9852205994615696,6.098451878297414,10.0,2024-03-14
350,Kyle Kuzma,Over,-115,23.5,0.03692587498547065,FanDuel,player_points,Washington Wizards,25.2,23.74653745839098,0.5009443985361799,0.5201514457971991,Houston Rockets,0.9852205994615696,5.302504435451409,24.0,2024-03-14
351,Kyle Kuzma,Under,-111,23.5,-0.06390457010015697,FanDuel,player_points,Washington Wizards,25.2,23.74653745839098,0.4926865061226431,0.4630927622354899,Houston Rockets,0.9852205994615696,5.302504435451409,23.0,2024-03-14
352,Jalen Green,Over,-111,23.5,-0.12892139096455324,FanDuel,player_points,Houston Rockets,20.9,19.369404493982977,0.4926865061226431,0.4364223320294166,Washington Wizards,1.035218826332819,7.861429856908034,24.0,2024-03-14
353,Jalen Green,Under,-115,23.5,0.07773597456039545,FanDuel,player_points,Houston Rockets,20.9,19.369404493982977,0.5009443985361799,0.5431681001515816,Washington Wizards,1.035218826332819,7.861429856908034,23.0,2024-03-14
354,Dillon Brooks,Over,-120,13.5,-0.5419415815403947,FanDuel,player_points,Houston Rockets,7.8,14.20950473088255,0.5108444854637724,0.3312995067902899,Washington Wizards,1.035218826332819,6.047261874722681,14.0,2024-03-14
355,Dillon Brooks,Under,-106,13.5,0.25029024137073597,FanDuel,player_points,Houston Rockets,7.8,14.20950473088255,0.4819131634714876,0.6427996406937482,Washington Wizards,1.035218826332819,6.047261874722681,13.0,2024-03-14
356,Fred VanVleet,Over,-102,21.5,-0.12815962623489313,FanDuel,player_points,Houston Rockets,19.0,14.70787843307037,0.4729104890184428,0.4191875670969797,Washington Wizards,1.035218826332819,6.22182538417072,22.0,2024-03-14
357,Fred VanVleet,Under,-125,21.5,0.060961178114150444,FanDuel,player_points,Houston Rockets,19.0,14.70787843307037,0.5203045685279164,0.5540820639161659,Washington Wizards,1.035218826332819,6.22182538417072,21.0,2024-03-14
358,Tyus Jones,Over,104,10.5,-0.1456671010282566,FanDuel,player_points,Washington Wizards,8.3,10.736325920039093,0.45909226634816147,0.40072047625014107,Houston Rockets,0.9852205994615696,6.098451878297414,11.0,2024-03-14
