,outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
0,Bobby Portis,Over,-135,15.5,-0.05170191774857492,DraftKings,player_points,Milwaukee Bucks,16.5,17.240913805335556,0.538017064477803,0.5115680169430137,Los Angeles Clippers,1.0449038669900337,5.109801311640644,16.0,2024-03-10
1,Bobby Portis,Under,105,15.5,0.018227801123413403,DraftKings,player_points,Milwaukee Bucks,16.5,17.240913805335556,0.45685279187817046,0.46533482247810015,Los Angeles Clippers,1.0449038669900337,5.109801311640644,15.0,2024-03-10
2,Brook Lopez,Over,105,6.5,0.23413534534033542,DraftKings,player_points,Milwaukee Bucks,9.4,9.822096349706317,0.45685279187817046,0.5965189659799446,Los Angeles Clippers,1.0449038669900337,4.8218136236602085,7.0,2024-03-10
3,Brook Lopez,Under,-140,6.5,-0.49835982679187263,DraftKings,player_points,Milwaukee Bucks,9.4,9.822096349706317,0.5463197969543122,0.36461188239678954,Los Angeles Clippers,1.0449038669900337,4.8218136236602085,6.0,2024-03-10
4,Giannis Antetokounmpo,Over,100,31.5,-0.0012710484090054195,DraftKings,player_points,Milwaukee Bucks,29.5,30.824664076205995,0.4682741116751247,0.4676796681769642,Los Angeles Clippers,1.0449038669900337,7.231063529879743,32.0,2024-03-10
5,Giannis Antetokounmpo,Under,-135,31.5,-0.03583183396343719,DraftKings,player_points,Milwaukee Bucks,29.5,30.824664076205995,0.538017064477803,0.5194058020201703,Los Angeles Clippers,1.0449038669900337,7.231063529879743,31.0,2024-03-10
6,Malik Beasley,Over,-115,15.5,-0.5534385056171,DraftKings,player_points,Milwaukee Bucks,10.8,11.284961763492365,0.5009443985361799,0.32247455996797303,Los Angeles Clippers,1.0449038669900337,5.748067308041701,16.0,2024-03-10
7,Malik Beasley,Under,-115,15.5,0.22348571417629182,DraftKings,player_points,Milwaukee Bucks,10.8,11.284961763492365,0.5009443985361799,0.6451193592720446,Los Angeles Clippers,1.0449038669900337,5.748067308041701,15.0,2024-03-10
8,Pat Connaughton,Over,-110,5.5,0.12230905963895218,DraftKings,player_points,Milwaukee Bucks,7.1,7.418817455629239,0.49057287889774975,0.5589357897393212,Los Angeles Clippers,1.0449038669900337,4.63441234438389,6.0,2024-03-10
9,Pat Connaughton,Under,-120,5.5,-0.31469879366927944,DraftKings,player_points,Milwaukee Bucks,7.1,7.418817455629239,0.5108444854637724,0.38856389609822556,Los Angeles Clippers,1.0449038669900337,4.63441234438389,5.0,2024-03-10
10,Damian Lillard,Over,-102,25.5,-0.03743060999956202,FanDuel,player_points,Milwaukee Bucks,23.3,24.346260100867784,0.4729104890184428,0.45584782679454816,Los Angeles Clippers,1.0449038669900337,6.870496270886438,26.0,2024-03-10
11,Damian Lillard,Under,-125,25.5,0.014264569311545832,FanDuel,player_points,Milwaukee Bucks,23.3,24.346260100867784,0.5203045685279164,0.5278338916604904,Los Angeles Clippers,1.0449038669900337,6.870496270886438,25.0,2024-03-10
50,Brook Lopez,Over,-106,6.5,0.19212432302162563,Caesars,player_points,Milwaukee Bucks,9.4,9.822096349706317,0.4819131634714876,0.5965189659799446,Los Angeles Clippers,1.0449038669900337,4.8218136236602085,7.0,2024-03-10
51,Brook Lopez,Under,-136,6.5,-0.48021987731497334,Caesars,player_points,Milwaukee Bucks,9.4,9.822096349706317,0.5397057558289573,0.36461188239678954,Los Angeles Clippers,1.0449038669900337,4.8218136236602085,6.0,2024-03-10
52,Bobby Portis,Over,-142,15.5,-0.07423608800948715,Caesars,player_points,Milwaukee Bucks,16.5,17.240913805335556,0.5495448252716341,0.5115680169430137,Los Angeles Clippers,1.0449038669900337,5.109801311640644,16.0,2024-03-10
53,Bobby Portis,Under,-101,15.5,-0.011323053618891934,Caesars,player_points,Milwaukee Bucks,16.5,17.240913805335556,0.47060383362375724,0.46533482247810015,Los Angeles Clippers,1.0449038669900337,5.109801311640644,15.0,2024-03-10
54,Giannis Antetokounmpo,Over,-122,31.5,-0.10049610726034838,Caesars,player_points,Milwaukee Bucks,29.5,30.824664076205995,0.5146796542735605,0.4676796681769642,Los Angeles Clippers,1.0449038669900337,7.231063529879743,32.0,2024-03-10
55,Giannis Antetokounmpo,Under,-118,31.5,0.024002148970230685,Caesars,player_points,Milwaukee Bucks,29.5,30.824664076205995,0.50693894658408,0.5194058020201703,Los Angeles Clippers,1.0449038669900337,7.231063529879743,31.0,2024-03-10
56,Malik Beasley,Over,-126,15.5,-0.6191861915031645,Caesars,player_points,Milwaukee Bucks,10.8,11.284961763492365,0.5221463546112011,0.32247455996797303,Los Angeles Clippers,1.0449038669900337,5.748067308041701,16.0,2024-03-10
57,Malik Beasley,Under,-114,15.5,0.226640993679842,Caesars,player_points,Milwaukee Bucks,10.8,11.284961763492365,0.4989088666445254,0.6451193592720446,Los Angeles Clippers,1.0449038669900337,5.748067308041701,15.0,2024-03-10
58,Bogdan Bogdanovic,Over,-120,16.5,-0.09336357847933566,DraftKings,player_points,Atlanta Hawks,15.8,14.589187431839628,0.5108444854637724,0.4672228849750616,New Orleans Pelicans,0.9233662931544068,6.157310423823765,17.0,2024-03-10
59,Bogdan Bogdanovic,Under,-110,16.5,0.029469596545744527,DraftKings,player_points,Atlanta Hawks,15.8,14.589187431839628,0.49057287889774975,0.505468841729977,New Orleans Pelicans,0.9233662931544068,6.157310423823765,16.0,2024-03-10
60,Brandon Ingram,Over,-105,20.5,0.047707540808743266,DraftKings,player_points,New Orleans Pelicans,21.2,21.407866454208467,0.479695431472079,0.503727008275866,Atlanta Hawks,1.0098050214249277,6.457123542603505,21.0,2024-03-10
61,Brandon Ingram,Under,-125,20.5,-0.08930241414898962,DraftKings,player_points,New Orleans Pelicans,21.2,21.407866454208467,0.5203045685279164,0.47764933022240746,Atlanta Hawks,1.0098050214249277,6.457123542603505,20.0,2024-03-10
62,Bruno Fernando,Over,114,6.5,-0.002553166417431746,DraftKings,player_points,Atlanta Hawks,6.1,5.632534388241881,0.43763935670572407,0.4365248361536816,New Orleans Pelicans,0.9233662931544068,3.27728927621594,7.0,2024-03-10
63,Bruno Fernando,Under,-145,6.5,-0.12449564886835648,DraftKings,player_points,Atlanta Hawks,6.1,5.632534388241881,0.554283642390964,0.4929175519254084,New Orleans Pelicans,0.9233662931544068,3.27728927621594,6.0,2024-03-10
64,C.J. McCollum,Over,-105,16.5,,DraftKings,player_points,,,,0.479695431472079,,Atlanta Hawks,1.0098050214249277,,17.0,2024-03-10
65,C.J. McCollum,Under,-125,16.5,,DraftKings,player_points,,,,0.5203045685279164,,Atlanta Hawks,1.0098050214249277,,16.0,2024-03-10
66,Clint Capela,Over,-120,11.5,-0.23314787760806116,DraftKings,player_points,Atlanta Hawks,10.0,9.233662931544067,0.5108444854637724,0.41426052360780785,New Orleans Pelicans,0.9233662931544068,4.216370213557839,12.0,2024-03-10
67,Clint Capela,Under,-110,11.5,0.096751967624625,DraftKings,player_points,Atlanta Hawks,10.0,9.233662931544067,0.49057287889774975,0.5431208940556825,New Orleans Pelicans,0.9233662931544068,4.216370213557839,11.0,2024-03-10
68,De'Andre Hunter,Over,-105,16.5,0.09228148044375792,DraftKings,player_points,Atlanta Hawks,18.2,16.8052665354102,0.479695431472079,0.5284627570522507,New Orleans Pelicans,0.9233662931544068,4.615125427986697,17.0,2024-03-10
69,De'Andre Hunter,Under,-125,16.5,-0.1615944985852998,DraftKings,player_points,Atlanta Hawks,18.2,16.8052665354102,0.5203045685279164,0.44792272101976444,New Orleans Pelicans,0.9233662931544068,4.615125427986697,16.0,2024-03-10
