,outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
0,Bogdan Bogdanovic,Over,-130,17.5,-0.1430554334237385,DraftKings,player_points,Atlanta Hawks,16.6,15.115976929668811,0.5293533436327497,0.4631038251987511,Boston Celtics,1.089979216088889,5.281851870667472,18.0,2024-03-28
1,Bogdan Bogdanovic,Under,100,17.5,0.08281466982480906,DraftKings,player_points,Atlanta Hawks,16.6,15.115976929668811,0.4682741116751247,0.5105556055782968,Boston Celtics,1.089979216088889,5.281851870667472,17.0,2024-03-28
2,Bruno Fernando,Over,-120,8.5,-0.13641066401618576,DraftKings,player_points,Atlanta Hawks,7.8,9.45904685814704,0.5108444854637724,0.4495245439341429,Boston Celtics,1.089979216088889,6.493096523036365,9.0,2024-03-28
3,Bruno Fernando,Under,-110,8.5,0.035130659970909285,DraftKings,player_points,Atlanta Hawks,7.8,9.45904685814704,0.49057287889774975,0.5084345191059331,Boston Celtics,1.089979216088889,6.493096523036365,8.0,2024-03-28
4,Clint Capela,Over,105,12.5,0.10337335392121964,DraftKings,player_points,Atlanta Hawks,13.3,12.565241636172289,0.45685279187817046,0.5095239962766286,Boston Celtics,1.089979216088889,2.566005080535959,13.0,2024-03-28
5,Clint Capela,Under,-135,12.5,-0.1726641297732682,DraftKings,player_points,Atlanta Hawks,13.3,12.565241636172289,0.538017064477803,0.45879894406067256,Boston Celtics,1.089979216088889,2.566005080535959,12.0,2024-03-28
6,De'Andre Hunter,Over,-115,17.5,-0.09775555034992234,DraftKings,player_points,Atlanta Hawks,16.0,18.236344154676743,0.5009443985361799,0.4563351088286441,Boston Celtics,1.089979216088889,6.324754332075761,18.0,2024-03-28
7,De'Andre Hunter,Under,-115,17.5,0.04008862964641277,DraftKings,player_points,Atlanta Hawks,16.0,18.236344154676743,0.5009443985361799,0.5218652617393781,Boston Celtics,1.089979216088889,6.324754332075761,17.0,2024-03-28
8,Dejounte Murray,Over,-125,23.5,0.07563700659163579,DraftKings,player_points,Atlanta Hawks,27.7,23.37736774848068,0.5203045685279164,0.5628790553475314,Boston Celtics,1.089979216088889,9.066178908448697,24.0,2024-03-28
9,Dejounte Murray,Under,-105,23.5,-0.14123510527193706,DraftKings,player_points,Atlanta Hawks,27.7,23.37736774848068,0.479695431472079,0.4203300698130695,Boston Celtics,1.089979216088889,9.066178908448697,23.0,2024-03-28
10,Derrick White,Over,-135,13.5,-0.03134465039007842,DraftKings,player_points,Boston Celtics,14.9,16.564085224875583,0.538017064477803,0.5216656374513723,Atlanta Hawks,1.007507179741719,7.0178344238090995,14.0,2024-03-28
11,Derrick White,Under,105,13.5,-0.00553268243001334,DraftKings,player_points,Boston Celtics,14.9,16.564085224875583,0.45685279187817046,0.454339078043809,Atlanta Hawks,1.007507179741719,7.0178344238090995,13.0,2024-03-28
12,Jaylen Brown,Over,-135,21.5,0.11693995394956108,DraftKings,player_points,Boston Celtics,29.1,25.59459065487518,0.538017064477803,0.6092644173905614,Atlanta Hawks,1.007507179741719,7.24271664808478,22.0,2024-03-28
13,Jaylen Brown,Under,105,21.5,-0.21561042809504305,DraftKings,player_points,Boston Celtics,29.1,25.59459065487518,0.45685279187817046,0.37582171172560164,Atlanta Hawks,1.007507179741719,7.24271664808478,21.0,2024-03-28
14,Jayson Tatum,Over,-130,26.5,-0.019492807028949205,DraftKings,player_points,Boston Celtics,28.4,29.02980548723392,0.5293533436327497,0.5192320534123379,Atlanta Hawks,1.007507179741719,6.1620593194718065,27.0,2024-03-28
15,Jayson Tatum,Under,100,26.5,-0.0026090972732719857,DraftKings,player_points,Boston Celtics,28.4,29.02980548723392,0.4682741116751247,0.4670555183956121,Atlanta Hawks,1.007507179741719,6.1620593194718065,26.0,2024-03-28
16,Jrue Holiday,Over,-130,9.5,0.03492973260163917,DraftKings,player_points,Boston Celtics,11.4,11.484382286166229,0.5293533436327497,0.5485127472217975,Atlanta Hawks,1.007507179741719,2.8706327776953113,10.0,2024-03-28
17,Jrue Holiday,Under,100,9.5,-0.12233471561724367,DraftKings,player_points,Boston Celtics,11.4,11.484382286166229,0.4682741116751247,0.41723213686532973,Atlanta Hawks,1.007507179741719,2.8706327776953113,9.0,2024-03-28
18,Kristaps Porzingis,Over,-130,17.5,0.031961796133891045,DraftKings,player_points,Boston Celtics,20.4,20.39794133538005,0.5293533436327497,0.5468310460461594,Atlanta Hawks,1.007507179741719,3.386410751485675,18.0,2024-03-28
19,Kristaps Porzingis,Under,100,17.5,-0.0794462969186726,DraftKings,player_points,Boston Celtics,20.4,20.39794133538005,0.4682741116751247,0.4338095494067968,Atlanta Hawks,1.007507179741719,3.386410751485675,17.0,2024-03-28
20,Vit Krejci,Over,-110,7.5,-0.07314226726008725,DraftKings,player_points,Atlanta Hawks,7.2,7.4315233935937,0.49057287889774975,0.4571368530197444,Boston Celtics,1.089979216088889,4.090111532180878,8.0,2024-03-28
21,Vit Krejci,Under,-120,7.5,-0.04410633348489155,DraftKings,player_points,Atlanta Hawks,7.2,7.4315233935937,0.5108444854637724,0.48926480865099015,Boston Celtics,1.089979216088889,4.090111532180878,7.0,2024-03-28
64,Jayson Tatum,Over,-110,26.5,0.055195310702109215,FanDuel,player_points,Boston Celtics,28.4,29.02980548723392,0.49057287889774975,0.5192320534123379,Atlanta Hawks,1.007507179741719,6.1620593194718065,27.0,2024-03-28
65,Jayson Tatum,Under,-110,26.5,-0.050352387619618355,FanDuel,player_points,Boston Celtics,28.4,29.02980548723392,0.49057287889774975,0.4670555183956121,Atlanta Hawks,1.007507179741719,6.1620593194718065,26.0,2024-03-28
66,Kristaps Porzingis,Over,-105,18.5,0.09038279531831703,FanDuel,player_points,Boston Celtics,20.4,20.39794133538005,0.479695431472079,0.5273596728416615,Atlanta Hawks,1.007507179741719,3.386410751485675,19.0,2024-03-28
67,Kristaps Porzingis,Under,-115,18.5,-0.10542523746497792,FanDuel,player_points,Boston Celtics,20.4,20.39794133538005,0.5009443985361799,0.4531689539538406,Atlanta Hawks,1.007507179741719,3.386410751485675,18.0,2024-03-28
68,Bogdan Bogdanovic,Over,-110,17.5,-0.059315108630790765,FanDuel,player_points,Atlanta Hawks,16.6,15.115976929668811,0.49057287889774975,0.4631038251987511,Boston Celtics,1.089979216088889,5.281851870667472,18.0,2024-03-28
