,outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
0,Aaron Nesmith,Over,-115,9.5,0.0388325248117445,DraftKings,player_points,Indiana Pacers,10.6,11.29442895692311,0.5009443985361799,0.5211832604282248,Boston Celtics,0.9319017546872722,3.9457526365179323,10.0,2024-05-21
1,Aaron Nesmith,Under,-105,9.5,-0.08119092366339746,DraftKings,player_points,Indiana Pacers,10.6,11.29442895692311,0.479695431472079,0.4436731949679412,Boston Celtics,0.9319017546872722,3.9457526365179323,9.0,2024-05-21
2,Al Horford,Over,-108,9.5,-0.07294024512138975,DraftKings,player_points,Boston Celtics,8.8,10.211515792829726,0.48628465443186036,0.4532262226558976,Indiana Pacers,1.0427239018395105,5.130733165518718,10.0,2024-05-21
3,Al Horford,Under,-112,9.5,0.025664725358220675,DraftKings,player_points,Boston Celtics,8.8,10.211515792829726,0.49478019346805635,0.5078130766126326,Indiana Pacers,1.0427239018395105,5.130733165518718,9.0,2024-05-21
4,Andrew Nembhard,Over,-125,10.5,0.06844598201453822,DraftKings,player_points,Indiana Pacers,12.7,11.544728648724568,0.5203045685279164,0.5585339749305193,Boston Celtics,0.9319017546872722,4.212506035674218,11.0,2024-05-21
5,Andrew Nembhard,Under,105,10.5,-0.12099616233235087,DraftKings,player_points,Indiana Pacers,12.7,11.544728648724568,0.45685279187817046,0.40754179829450976,Boston Celtics,0.9319017546872722,4.212506035674218,10.0,2024-05-21
6,Derrick White,Over,-105,16.5,0.09371664040921496,DraftKings,player_points,Boston Celtics,18.2,16.324445613641036,0.479695431472079,0.529299612969476,Indiana Pacers,1.0427239018395105,9.105880030737236,17.0,2024-05-21
7,Derrick White,Under,-115,16.5,-0.12219238664064863,DraftKings,player_points,Boston Celtics,18.2,16.324445613641036,0.5009443985361799,0.4463979657140497,Indiana Pacers,1.0427239018395105,9.105880030737236,16.0,2024-05-21
8,Jaylen Brown,Over,100,25.5,-0.04121192402782553,DraftKings,player_points,Boston Celtics,23.1,22.957645971652347,0.4682741116751247,0.44973948229833227,Indiana Pacers,1.0427239018395105,6.774260965699689,26.0,2024-05-21
9,Jaylen Brown,Under,-120,25.5,0.04153025403456991,DraftKings,player_points,Boston Celtics,23.1,22.957645971652347,0.5108444854637724,0.5329792490729253,Indiana Pacers,1.0427239018395105,6.774260965699689,25.0,2024-05-21
10,Jayson Tatum,Over,-110,29.5,-0.1826738391718255,DraftKings,player_points,Boston Celtics,24.3,26.485129365530756,0.49057287889774975,0.4147998058714788,Indiana Pacers,1.0427239018395105,5.721375176340068,30.0,2024-05-21
11,Jayson Tatum,Under,-110,29.5,0.1399881225889034,DraftKings,player_points,Boston Celtics,24.3,26.485129365530756,0.49057287889774975,0.5704257019967292,Indiana Pacers,1.0427239018395105,5.721375176340068,29.0,2024-05-21
12,Jrue Holiday,Over,-108,12.5,-0.19852817005187776,DraftKings,player_points,Boston Celtics,10.4,10.900076496368154,0.48628465443186036,0.4057348559532078,Indiana Pacers,1.0427239018395105,4.7799090853485415,13.0,2024-05-21
13,Jrue Holiday,Under,-112,12.5,0.11385345716357692,DraftKings,player_points,Boston Celtics,10.4,10.900076496368154,0.49478019346805635,0.5583503061292082,Indiana Pacers,1.0427239018395105,4.7799090853485415,12.0,2024-05-21
14,Myles Turner,Over,-118,15.5,-0.013877893168160016,DraftKings,player_points,Indiana Pacers,16.0,12.168948571039678,0.50693894658408,0.5,Boston Celtics,0.9319017546872722,6.961501274868805,16.0,2024-05-21
15,Myles Turner,Under,-102,15.5,-0.012107474099390425,DraftKings,player_points,Indiana Pacers,16.0,12.168948571039678,0.4729104890184428,0.4672532326067995,Boston Celtics,0.9319017546872722,6.961501274868805,15.0,2024-05-21
16,Obi Toppin,Over,110,8.5,0.25451982325520395,DraftKings,player_points,Indiana Pacers,11.5,10.048567279985956,0.44597534445249976,0.5982390388969024,Boston Celtics,0.9319017546872722,6.118136777903555,9.0,2024-05-21
17,Obi Toppin,Under,-130,8.5,-0.4550496859866657,DraftKings,player_points,Indiana Pacers,11.5,10.048567279985956,0.5293533436327497,0.36380430766788313,Boston Celtics,0.9319017546872722,6.118136777903555,8.0,2024-05-21
18,Pascal Siakam,Over,-105,20.5,-0.062319885653236845,DraftKings,player_points,Indiana Pacers,18.4,21.357935604250056,0.479695431472079,0.4515546004084324,Boston Celtics,0.9319017546872722,5.893131093301781,21.0,2024-05-21
19,Pascal Siakam,Under,-115,20.5,0.054569076024379215,DraftKings,player_points,Indiana Pacers,18.4,21.357935604250056,0.5009443985361799,0.5298582750283483,Boston Celtics,0.9319017546872722,5.893131093301781,20.0,2024-05-21
20,Payton Pritchard,Over,-115,9.5,-0.16226623518211458,DraftKings,player_points,Boston Celtics,7.8,12.657349534863783,0.5009443985361799,0.4310065829776835,Indiana Pacers,1.0427239018395105,6.490722793432775,10.0,2024-05-21
21,Payton Pritchard,Under,-105,9.5,0.1079844442018033,DraftKings,player_points,Boston Celtics,7.8,12.657349534863783,0.479695431472079,0.537765769166252,Indiana Pacers,1.0427239018395105,6.490722793432775,9.0,2024-05-21
22,T.J. McConnell,Over,-130,9.5,0.0569658850364182,DraftKings,player_points,Indiana Pacers,11.7,11.014492023362711,0.5293533436327497,0.5613300041146362,Boston Celtics,0.9319017546872722,4.914058983768041,10.0,2024-05-21
23,T.J. McConnell,Under,110,9.5,-0.10615200268026515,DraftKings,player_points,Indiana Pacers,11.7,11.014492023362711,0.44597534445249976,0.4031772698253746,Boston Celtics,0.9319017546872722,4.914058983768041,9.0,2024-05-21
24,Tyrese Haliburton,Over,-102,19.5,0.07813405662411883,DraftKings,player_points,Indiana Pacers,20.6,18.419824337618003,0.4729104890184428,0.5129926888139944,Boston Celtics,0.9319017546872722,9.116891590344443,20.0,2024-05-21
25,Tyrese Haliburton,Under,-118,19.5,-0.08927715469452761,DraftKings,player_points,Indiana Pacers,20.6,18.419824337618003,0.50693894658408,0.46539023094287135,Boston Celtics,0.9319017546872722,9.116891590344443,19.0,2024-05-21
26,T.J. McConnell,Over,-128,9.5,0.06332913817382432,FanDuel,player_points,Indiana Pacers,11.7,11.014492023362711,0.525781458722947,0.5613300041146362,Boston Celtics,0.9319017546872722,4.914058983768041,10.0,2024-05-21
27,T.J. McConnell,Under,100,9.5,-0.16145960281427837,FanDuel,player_points,Indiana Pacers,11.7,11.014492023362711,0.4682741116751247,0.4031772698253746,Boston Celtics,0.9319017546872722,4.914058983768041,9.0,2024-05-21
28,Payton Pritchard,Over,-128,9.5,-0.21989194478305849,FanDuel,player_points,Boston Celtics,7.8,12.657349534863783,0.525781458722947,0.4310065829776835,Indiana Pacers,1.0427239018395105,6.490722793432775,10.0,2024-05-21
29,Payton Pritchard,Under,100,9.5,0.1292229098160461,FanDuel,player_points,Boston Celtics,7.8,12.657349534863783,0.4682741116751247,0.537765769166252,Indiana Pacers,1.0427239018395105,6.490722793432775,9.0,2024-05-21
30,Andrew Nembhard,Over,-118,10.5,0.09237580999948587,FanDuel,player_points,Indiana Pacers,12.7,11.544728648724568,0.50693894658408,0.5585339749305193,Boston Celtics,0.9319017546872722,4.212506035674218,11.0,2024-05-21
31,Andrew Nembhard,Under,-108,10.5,-0.19321418432876214,FanDuel,player_points,Indiana Pacers,12.7,11.544728648724568,0.48628465443186036,0.40754179829450976,Boston Celtics,0.9319017546872722,4.212506035674218,10.0,2024-05-21
32,Jaylen Brown,Over,-104,25.5,-0.061627844106802436,FanDuel,player_points,Boston Celtics,23.1,22.957645971652347,0.4774559570020879,0.44973948229833227,Indiana Pacers,1.0427239018395105,6.774260965699689,26.0,2024-05-21
33,Jaylen Brown,Under,-122,25.5,0.03433453522101544,FanDuel,player_points,Boston Celtics,23.1,22.957645971652347,0.5146796542735605,0.5329792490729253,Indiana Pacers,1.0427239018395105,6.774260965699689,25.0,2024-05-21
34,Al Horford,Over,-115,9.5,-0.10528555828181035,FanDuel,player_points,Boston Celtics,8.8,10.211515792829726,0.5009443985361799,0.4532262226558976,Indiana Pacers,1.0427239018395105,5.130733165518718,10.0,2024-05-21
