outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
Mikal Bridges,Over,-115,22.5,-0.3735817213949447,BetMGM,player_points,Brooklyn Nets,17.0,17.34477847602301,0.5009443985361799,0.36469937735298663,Detroit Pistons,1.0202810868248828,9.405475840091595,23.0,2024-03-07
Mikal Bridges,Under,-115,22.5,0.1833720983057094,BetMGM,player_points,Brooklyn Nets,17.0,17.34477847602301,0.5009443985361799,0.6134304222239413,Detroit Pistons,1.0202810868248828,9.405475840091595,22.0,2024-03-07
Ausar Thompson,Over,-105,11.5,-0.0027841431367977634,BetMGM,player_points,Detroit Pistons,11.4,11.057659648998259,0.479695431472079,0.4783635987417483,Brooklyn Nets,0.96997014464897,3.7712937103863973,12.0,2024-03-07
Ausar Thompson,Under,-125,11.5,-0.07152962279433826,BetMGM,player_points,Detroit Pistons,11.4,11.057659648998259,0.5203045685279164,0.48557180077865186,Brooklyn Nets,0.96997014464897,3.7712937103863973,11.0,2024-03-07
Nic Claxton,Over,-130,12.5,-0.2452070975447262,BetMGM,player_points,Brooklyn Nets,10.9,11.121063846391223,0.5293533436327497,0.4251126938454798,Detroit Pistons,1.0202810868248828,4.790814452072513,13.0,2024-03-07
Nic Claxton,Under,-105,12.5,0.11067989782352505,BetMGM,player_points,Brooklyn Nets,10.9,11.121063846391223,0.479695431472079,0.5393956914929706,Detroit Pistons,1.0202810868248828,4.790814452072513,12.0,2024-03-07
Dennis Schroder,Over,-120,15.5,-0.2554624778898519,BetMGM,player_points,Brooklyn Nets,12.9,13.16162602004099,0.5108444854637724,0.4068974536956184,Detroit Pistons,1.0202810868248828,6.108052430871062,16.0,2024-03-07
Dennis Schroder,Under,-110,15.5,0.1292390234278288,BetMGM,player_points,Brooklyn Nets,12.9,13.16162602004099,0.49057287889774975,0.563384088282107,Detroit Pistons,1.0202810868248828,6.108052430871062,15.0,2024-03-07
Jalen Duren,Over,-120,12.5,-0.09677961320805084,BetMGM,player_points,Detroit Pistons,12.0,11.63964173578764,0.5108444854637724,0.46576767047079404,Brooklyn Nets,0.96997014464897,3.5572329485148986,13.0,2024-03-07
Jalen Duren,Under,-110,12.5,0.018854242204500493,BetMGM,player_points,Detroit Pistons,12.0,11.63964173578764,0.49057287889774975,0.5,Brooklyn Nets,0.96997014464897,3.5572329485148986,12.0,2024-03-07
Cade Cunningham,Over,-110,21.5,-0.0043049987919127446,BetMGM,player_points,Detroit Pistons,21.4,20.75736109548796,0.49057287889774975,0.48847001606868845,Brooklyn Nets,0.96997014464897,7.410141974458563,22.0,2024-03-07
Cade Cunningham,Under,-120,21.5,-0.03764220219736342,BetMGM,player_points,Detroit Pistons,21.4,20.75736109548796,0.5108444854637724,0.4923127494062812,Brooklyn Nets,0.96997014464897,7.410141974458563,21.0,2024-03-07
Isaiah Stewart II,Over,-115,10.5,,BetMGM,player_points,,,,0.5009443985361799,,Detroit Pistons,1.0202810868248828,,11.0,2024-03-07
Isaiah Stewart II,Under,-115,10.5,,BetMGM,player_points,,,,0.5009443985361799,,Detroit Pistons,1.0202810868248828,,10.0,2024-03-07
Dorian Finney-Smith,Over,100,10.5,-0.2297000332947314,BetMGM,player_points,Brooklyn Nets,8.4,8.570361129329017,0.4682741116751247,0.3808035284999378,Detroit Pistons,1.0202810868248828,5.299150095584875,11.0,2024-03-07
Dorian Finney-Smith,Under,-135,10.5,0.06276660946584117,BetMGM,player_points,Brooklyn Nets,8.4,8.570361129329017,0.538017064477803,0.5740481185493936,Detroit Pistons,1.0202810868248828,5.299150095584875,10.0,2024-03-07
Jaden Ivey,Over,-105,16.5,-0.21557421148083938,BetMGM,player_points,Detroit Pistons,13.5,13.094596952761096,0.479695431472079,0.3946245543393878,Brooklyn Nets,0.96997014464897,6.647191606234922,17.0,2024-03-07
Jaden Ivey,Under,-125,16.5,0.09623098639676078,BetMGM,player_points,Detroit Pistons,13.5,13.094596952761096,0.5203045685279164,0.5757052528870321,Brooklyn Nets,0.96997014464897,6.647191606234922,16.0,2024-03-07
Dorian Finney-Smith,Over,-102,10.5,-0.24187528114913467,FanDuel,player_points,Brooklyn Nets,8.4,8.570361129329017,0.4729104890184428,0.3808035284999378,Detroit Pistons,1.0202810868248828,5.299150095584875,11.0,2024-03-07
Dorian Finney-Smith,Under,-125,10.5,0.09362202973034028,FanDuel,player_points,Brooklyn Nets,8.4,8.570361129329017,0.5203045685279164,0.5740481185493936,Detroit Pistons,1.0202810868248828,5.299150095584875,10.0,2024-03-07
Jalen Duren,Over,102,13.5,-0.07376509955071027,FanDuel,player_points,Detroit Pistons,12.0,11.63964173578764,0.46363773433180666,0.4317869285617535,Brooklyn Nets,0.96997014464897,3.5572329485148986,14.0,2024-03-07
Jalen Duren,Under,-130,13.5,0.00913270430630045,FanDuel,player_points,Detroit Pistons,12.0,11.63964173578764,0.5293533436327497,0.534232329529206,Brooklyn Nets,0.96997014464897,3.5572329485148986,13.0,2024-03-07
Mikal Bridges,Over,-111,22.5,-0.35093870929694454,FanDuel,player_points,Brooklyn Nets,17.0,17.34477847602301,0.4926865061226431,0.36469937735298663,Detroit Pistons,1.0202810868248828,9.405475840091595,23.0,2024-03-07
Mikal Bridges,Under,-115,22.5,0.1833720983057094,FanDuel,player_points,Brooklyn Nets,17.0,17.34477847602301,0.5009443985361799,0.6134304222239413,Detroit Pistons,1.0202810868248828,9.405475840091595,22.0,2024-03-07
Cade Cunningham,Over,-111,21.5,-0.008632034547155736,FanDuel,player_points,Detroit Pistons,21.4,20.75736109548796,0.4926865061226431,0.48847001606868845,Brooklyn Nets,0.96997014464897,7.410141974458563,22.0,2024-03-07
Cade Cunningham,Under,-115,21.5,-0.017532857193538566,FanDuel,player_points,Detroit Pistons,21.4,20.75736109548796,0.5009443985361799,0.4923127494062812,Brooklyn Nets,0.96997014464897,7.410141974458563,21.0,2024-03-07
Isaiah Stewart II,Over,-122,10.5,,FanDuel,player_points,,,,0.5146796542735605,,Detroit Pistons,1.0202810868248828,,11.0,2024-03-07
Isaiah Stewart II,Under,-104,10.5,,FanDuel,player_points,,,,0.4774559570020879,,Detroit Pistons,1.0202810868248828,,10.0,2024-03-07
Ausar Thompson,Over,104,11.5,0.04028595077944198,FanDuel,player_points,Detroit Pistons,11.4,11.057659648998259,0.45909226634816147,0.4783635987417483,Brooklyn Nets,0.96997014464897,3.7712937103863973,12.0,2024-03-07
Ausar Thompson,Under,-132,11.5,-0.09739413093075337,FanDuel,player_points,Detroit Pistons,11.4,11.057659648998259,0.5328636443199696,0.48557180077865186,Brooklyn Nets,0.96997014464897,3.7712937103863973,11.0,2024-03-07
Jaden Ivey,Over,-122,15.5,-0.2130238655453534,FanDuel,player_points,Detroit Pistons,13.5,13.094596952761096,0.5146796542735605,0.42429474711296794,Brooklyn Nets,0.96997014464897,6.647191606234922,16.0,2024-03-07
Jaden Ivey,Under,-104,15.5,0.12489666131324567,FanDuel,player_points,Detroit Pistons,13.5,13.094596952761096,0.4774559570020879,0.5455995148168377,Brooklyn Nets,0.96997014464897,6.647191606234922,15.0,2024-03-07
Dennis Schroder,Over,-111,16.5,-0.30441855799346856,FanDuel,player_points,Brooklyn Nets,12.9,13.16162602004099,0.4926865061226431,0.3777058392058771,Detroit Pistons,1.0202810868248828,6.108052430871062,17.0,2024-03-07
Dennis Schroder,Under,-115,16.5,0.15538315986407175,FanDuel,player_points,Brooklyn Nets,12.9,13.16162602004099,0.5009443985361799,0.5931025463043816,Detroit Pistons,1.0202810868248828,6.108052430871062,16.0,2024-03-07
Nic Claxton,Over,-115,12.5,-0.1783802407891952,FanDuel,player_points,Brooklyn Nets,10.9,11.121063846391223,0.5009443985361799,0.4251126938454798,Detroit Pistons,1.0202810868248828,4.790814452072513,13.0,2024-03-07
Nic Claxton,Under,-111,12.5,0.08659539945720209,FanDuel,player_points,Brooklyn Nets,10.9,11.121063846391223,0.4926865061226431,0.5393956914929706,Detroit Pistons,1.0202810868248828,4.790814452072513,12.0,2024-03-07
Dorian Finney-Smith,Over,-103,10.5,-0.24787294019071282,Caesars,player_points,Brooklyn Nets,8.4,8.570361129329017,0.4751944187442153,0.3808035284999378,Detroit Pistons,1.0202810868248828,5.299150095584875,11.0,2024-03-07
Dorian Finney-Smith,Under,-133,10.5,0.06872581080447851,Caesars,player_points,Brooklyn Nets,8.4,8.570361129329017,0.5345961961613012,0.5740481185493936,Detroit Pistons,1.0202810868248828,5.299150095584875,10.0,2024-03-07
Dennis Schroder,Over,-135,15.5,-0.3222423969265465,Caesars,player_points,Brooklyn Nets,12.9,13.16162602004099,0.538017064477803,0.4068974536956184,Detroit Pistons,1.0202810868248828,6.108052430871062,16.0,2024-03-07
Dennis Schroder,Under,-101,15.5,0.16468383929915192,Caesars,player_points,Brooklyn Nets,12.9,13.16162602004099,0.47060383362375724,0.563384088282107,Detroit Pistons,1.0202810868248828,6.108052430871062,15.0,2024-03-07
Jaden Ivey,Over,-109,16.5,-0.23773095263337227,Caesars,player_points,Detroit Pistons,13.5,13.094596952761096,0.48843902557501045,0.3946245543393878,Brooklyn Nets,0.96997014464897,6.647191606234922,17.0,2024-03-07
Jaden Ivey,Under,-125,16.5,0.09623098639676078,Caesars,player_points,Detroit Pistons,13.5,13.094596952761096,0.5203045685279164,0.5757052528870321,Brooklyn Nets,0.96997014464897,6.647191606234922,16.0,2024-03-07
Jalen Duren,Over,-131,12.5,-0.14030261373218,Caesars,player_points,Detroit Pistons,12.0,11.63964173578764,0.5311160920297952,0.46576767047079404,Brooklyn Nets,0.96997014464897,3.5572329485148986,13.0,2024-03-07
Jalen Duren,Under,-104,12.5,0.045088085995824145,Caesars,player_points,Detroit Pistons,12.0,11.63964173578764,0.4774559570020879,0.5,Brooklyn Nets,0.96997014464897,3.5572329485148986,12.0,2024-03-07
Nic Claxton,Over,-131,12.5,-0.24935364132609397,Caesars,player_points,Brooklyn Nets,10.9,11.121063846391223,0.5311160920297952,0.4251126938454798,Detroit Pistons,1.0202810868248828,4.790814452072513,13.0,2024-03-07
Nic Claxton,Under,-104,12.5,0.11483171902883078,Caesars,player_points,Brooklyn Nets,10.9,11.121063846391223,0.4774559570020879,0.5393956914929706,Detroit Pistons,1.0202810868248828,4.790814452072513,12.0,2024-03-07
Mikal Bridges,Over,-115,22.5,-0.3735817213949447,Caesars,player_points,Brooklyn Nets,17.0,17.34477847602301,0.5009443985361799,0.36469937735298663,Detroit Pistons,1.0202810868248828,9.405475840091595,23.0,2024-03-07
Mikal Bridges,Under,-119,22.5,0.1704020303812416,Caesars,player_points,Brooklyn Nets,17.0,17.34477847602301,0.5089006327793594,0.6134304222239413,Detroit Pistons,1.0202810868248828,9.405475840091595,22.0,2024-03-07
Cade Cunningham,Over,-106,21.5,0.013423244787820967,Caesars,player_points,Detroit Pistons,21.4,20.75736109548796,0.4819131634714876,0.48847001606868845,Brooklyn Nets,0.96997014464897,7.410141974458563,22.0,2024-03-07
Cade Cunningham,Under,-129,21.5,-0.07162611711649107,Caesars,player_points,Detroit Pistons,21.4,20.75736109548796,0.5275752000531972,0.4923127494062812,Brooklyn Nets,0.96997014464897,7.410141974458563,21.0,2024-03-07
Isaiah Stewart II,Over,-121,10.5,,Caesars,player_points,,,,0.5127707467211774,,Detroit Pistons,1.0202810868248828,,11.0,2024-03-07
Isaiah Stewart II,Under,-113,10.5,,Caesars,player_points,,,,0.4968542217773624,,Detroit Pistons,1.0202810868248828,,10.0,2024-03-07
Ausar Thompson,Over,-108,11.5,-0.0165586505974682,Caesars,player_points,Detroit Pistons,11.4,11.057659648998259,0.48628465443186036,0.4783635987417483,Brooklyn Nets,0.96997014464897,3.7712937103863973,12.0,2024-03-07
Ausar Thompson,Under,-127,11.5,-0.07908225449685337,Caesars,player_points,Detroit Pistons,11.4,11.057659648998259,0.5239719135043246,0.48557180077865186,Brooklyn Nets,0.96997014464897,3.7712937103863973,11.0,2024-03-07
Aaron Nesmith,Over,-130,11.5,-0.12698384506364582,DraftKings,player_points,Indiana Pacers,11.2,10.525781308588641,0.5293533436327497,0.46970801396257345,Minnesota Timberwolves,0.9398019025525572,6.162589941972402,12.0,2024-03-07
Aaron Nesmith,Under,100,11.5,0.0490354737279739,DraftKings,player_points,Indiana Pacers,11.2,10.525781308588641,0.4682741116751247,0.4924201678803459,Minnesota Timberwolves,0.9398019025525572,6.162589941972402,11.0,2024-03-07
Andrew Nembhard,Over,-105,10.5,-0.04821594113074775,DraftKings,player_points,Indiana Pacers,10.0,9.398019025525572,0.479695431472079,0.45763035329782764,Minnesota Timberwolves,0.9398019025525572,2.673204212409833,11.0,2024-03-07
Andrew Nembhard,Under,-125,10.5,-0.0406091370558328,DraftKings,player_points,Indiana Pacers,10.0,9.398019025525572,0.5203045685279164,0.5,Minnesota Timberwolves,0.9398019025525572,2.673204212409833,10.0,2024-03-07
Anthony Edwards,Over,-135,29.5,-0.1592253308949174,DraftKings,player_points,Minnesota Timberwolves,27.4,28.86802316193309,0.538017064477803,0.4641177604896331,Indiana Pacers,1.0535774876617916,9.03085828612558,30.0,2024-03-07
Anthony Edwards,Under,105,29.5,0.12497057644251863,DraftKings,player_points,Minnesota Timberwolves,27.4,28.86802316193309,0.45685279187817046,0.5220999198184785,Indiana Pacers,1.0535774876617916,9.03085828612558,29.0,2024-03-07
Jaden McDaniels,Over,-110,11.5,-0.2697953755251781,DraftKings,player_points,Minnesota Timberwolves,9.2,9.692912886488482,0.49057287889774975,0.3863401051487153,Indiana Pacers,1.0535774876617916,7.470264004080273,12.0,2024-03-07
Jaden McDaniels,Under,-120,11.5,0.10950117027958639,DraftKings,player_points,Minnesota Timberwolves,9.2,9.692912886488482,0.5108444854637724,0.5736610407721257,Indiana Pacers,1.0535774876617916,7.470264004080273,11.0,2024-03-07
Mike Conley,Over,-120,12.5,-0.316880710905475,DraftKings,player_points,Minnesota Timberwolves,10.0,10.535774876617916,0.5108444854637724,0.3879200911922542,Indiana Pacers,1.0535774876617916,5.692490179565042,13.0,2024-03-07
Mike Conley,Under,-110,12.5,0.14724295237276228,DraftKings,player_points,Minnesota Timberwolves,10.0,10.535774876617916,0.49057287889774975,0.5752785981221136,Indiana Pacers,1.0535774876617916,5.692490179565042,12.0,2024-03-07
Myles Turner,Over,-115,16.5,0.0588411171350661,DraftKings,player_points,Indiana Pacers,18.4,17.292355006967053,0.5009443985361799,0.5322633698268676,Minnesota Timberwolves,0.9398019025525572,6.109627731736866,17.0,2024-03-07
Myles Turner,Under,-115,16.5,-0.12620319583973216,DraftKings,player_points,Indiana Pacers,18.4,17.292355006967053,0.5009443985361799,0.44480818415957357,Minnesota Timberwolves,0.9398019025525572,6.109627731736866,16.0,2024-03-07
Pascal Siakam,Over,-115,20.5,-0.10597567829884703,DraftKings,player_points,Indiana Pacers,18.9,17.76225595824333,0.5009443985361799,0.45294341310172925,Minnesota Timberwolves,0.9398019025525572,5.082604841252007,21.0,2024-03-07
Pascal Siakam,Under,-115,20.5,0.045257061257725134,DraftKings,player_points,Indiana Pacers,18.9,17.76225595824333,0.5009443985361799,0.5246903414610179,Minnesota Timberwolves,0.9398019025525572,5.082604841252007,20.0,2024-03-07
Rudy Gobert,Over,-105,16.5,-0.09517759220577886,DraftKings,player_points,Minnesota Timberwolves,14.6,15.382231319862157,0.479695431472079,0.43800698159458545,Indiana Pacers,1.0535774876617916,4.443833508357396,17.0,2024-03-07
Rudy Gobert,Under,-125,16.5,0.029751911267473584,DraftKings,player_points,Minnesota Timberwolves,14.6,15.382231319862157,0.5203045685279164,0.5362593078720834,Indiana Pacers,1.0535774876617916,4.443833508357396,16.0,2024-03-07
Tyrese Haliburton,Over,-110,18.5,-0.2111105206221774,DraftKings,player_points,Indiana Pacers,15.5,14.566929489564638,0.49057287889774975,0.4050603727277758,Minnesota Timberwolves,0.9398019025525572,6.965820572624592,19.0,2024-03-07
Tyrese Haliburton,Under,-120,18.5,0.10083564912899907,DraftKings,player_points,Indiana Pacers,15.5,14.566929489564638,0.5108444854637724,0.5681324943197853,Minnesota Timberwolves,0.9398019025525572,6.965820572624592,18.0,2024-03-07
Mike Conley,Over,-102,12.5,-0.2190925393035834,FanDuel,player_points,Minnesota Timberwolves,10.0,10.535774876617916,0.4729104890184428,0.3879200911922542,Indiana Pacers,1.0535774876617916,5.692490179565042,13.0,2024-03-07
Mike Conley,Under,-125,12.5,0.0955607070620206,FanDuel,player_points,Minnesota Timberwolves,10.0,10.535774876617916,0.5203045685279164,0.5752785981221136,Indiana Pacers,1.0535774876617916,5.692490179565042,12.0,2024-03-07
Anthony Edwards,Over,-108,30.5,-0.0797247116951912,FanDuel,player_points,Minnesota Timberwolves,27.4,28.86802316193309,0.48628465443186036,0.4503783688236448,Indiana Pacers,1.0535774876617916,9.03085828612558,31.0,2024-03-07
Anthony Edwards,Under,-118,30.5,0.05401054707976922,FanDuel,player_points,Minnesota Timberwolves,27.4,28.86802316193309,0.50693894658408,0.5358822395103668,Indiana Pacers,1.0535774876617916,9.03085828612558,30.0,2024-03-07
Jaden McDaniels,Over,-120,11.5,-0.32226625881134224,FanDuel,player_points,Minnesota Timberwolves,9.2,9.692912886488482,0.5108444854637724,0.3863401051487153,Indiana Pacers,1.0535774876617916,7.470264004080273,12.0,2024-03-07
Jaden McDaniels,Under,-106,11.5,0.1599339518980563,FanDuel,player_points,Minnesota Timberwolves,9.2,9.692912886488482,0.4819131634714876,0.5736610407721257,Indiana Pacers,1.0535774876617916,7.470264004080273,11.0,2024-03-07
Tyrese Haliburton,Over,-106,18.5,-0.1897316941328185,FanDuel,player_points,Indiana Pacers,15.5,14.566929489564638,0.4819131634714876,0.4050603727277758,Minnesota Timberwolves,0.9398019025525572,6.965820572624592,19.0,2024-03-07
Tyrese Haliburton,Under,-120,18.5,0.10083564912899907,FanDuel,player_points,Indiana Pacers,15.5,14.566929489564638,0.5108444854637724,0.5681324943197853,Minnesota Timberwolves,0.9398019025525572,6.965820572624592,18.0,2024-03-07
Myles Turner,Over,-108,16.5,0.08638339213529388,FanDuel,player_points,Indiana Pacers,18.4,17.292355006967053,0.48628465443186036,0.5322633698268676,Minnesota Timberwolves,0.9398019025525572,6.109627731736866,17.0,2024-03-07
Myles Turner,Under,-118,16.5,-0.13967989941978498,FanDuel,player_points,Indiana Pacers,18.4,17.292355006967053,0.50693894658408,0.44480818415957357,Minnesota Timberwolves,0.9398019025525572,6.109627731736866,16.0,2024-03-07
Pascal Siakam,Over,-106,20.5,-0.06395887329804675,FanDuel,player_points,Indiana Pacers,18.9,17.76225595824333,0.4819131634714876,0.45294341310172925,Minnesota Timberwolves,0.9398019025525572,5.082604841252007,21.0,2024-03-07
Pascal Siakam,Under,-120,20.5,0.026388623733174264,FanDuel,player_points,Indiana Pacers,18.9,17.76225595824333,0.5108444854637724,0.5246903414610179,Minnesota Timberwolves,0.9398019025525572,5.082604841252007,20.0,2024-03-07
Aaron Nesmith,Over,100,12.5,-0.08369575057733761,FanDuel,player_points,Indiana Pacers,11.2,10.525781308588641,0.4682741116751247,0.43210846902892464,Minnesota Timberwolves,0.9398019025525572,6.162589941972402,13.0,2024-03-07
Aaron Nesmith,Under,-128,12.5,0.008505742936422953,FanDuel,player_points,Indiana Pacers,11.2,10.525781308588641,0.525781458722947,0.5302919860374266,Minnesota Timberwolves,0.9398019025525572,6.162589941972402,12.0,2024-03-07
Rudy Gobert,Over,-128,15.5,-0.13378331392561385,FanDuel,player_points,Minnesota Timberwolves,14.6,15.382231319862157,0.525781458722947,0.4637406921279165,Indiana Pacers,1.0535774876617916,4.443833508357396,16.0,2024-03-07
Rudy Gobert,Under,100,15.5,0.08248639974617288,FanDuel,player_points,Minnesota Timberwolves,14.6,15.382231319862157,0.4682741116751247,0.5103729378459112,Indiana Pacers,1.0535774876617916,4.443833508357396,15.0,2024-03-07
Andrew Nembhard,Over,-128,9.5,-0.05156291744589403,FanDuel,player_points,Indiana Pacers,10.0,9.398019025525572,0.525781458722947,0.5,Minnesota Timberwolves,0.9398019025525572,2.673204212409833,10.0,2024-03-07
Andrew Nembhard,Under,100,9.5,-0.023258418722872792,FanDuel,player_points,Indiana Pacers,10.0,9.398019025525572,0.4682741116751247,0.45763035329782764,Minnesota Timberwolves,0.9398019025525572,2.673204212409833,9.0,2024-03-07
Tyrese Haliburton,Over,-110,18.5,-0.2111105206221774,BetMGM,player_points,Indiana Pacers,15.5,14.566929489564638,0.49057287889774975,0.4050603727277758,Minnesota Timberwolves,0.9398019025525572,6.965820572624592,19.0,2024-03-07
Tyrese Haliburton,Under,-120,18.5,0.10083564912899907,BetMGM,player_points,Indiana Pacers,15.5,14.566929489564638,0.5108444854637724,0.5681324943197853,Minnesota Timberwolves,0.9398019025525572,6.965820572624592,18.0,2024-03-07
Pascal Siakam,Over,-115,20.5,-0.10597567829884703,BetMGM,player_points,Indiana Pacers,18.9,17.76225595824333,0.5009443985361799,0.45294341310172925,Minnesota Timberwolves,0.9398019025525572,5.082604841252007,21.0,2024-03-07
Pascal Siakam,Under,-115,20.5,0.045257061257725134,BetMGM,player_points,Indiana Pacers,18.9,17.76225595824333,0.5009443985361799,0.5246903414610179,Minnesota Timberwolves,0.9398019025525572,5.082604841252007,20.0,2024-03-07
Mike Conley,Over,-125,12.5,-0.3412673907370581,BetMGM,player_points,Minnesota Timberwolves,10.0,10.535774876617916,0.5203045685279164,0.3879200911922542,Indiana Pacers,1.0535774876617916,5.692490179565042,13.0,2024-03-07
Mike Conley,Under,-105,12.5,0.16615109090108246,BetMGM,player_points,Minnesota Timberwolves,10.0,10.535774876617916,0.479695431472079,0.5752785981221136,Indiana Pacers,1.0535774876617916,5.692490179565042,12.0,2024-03-07
Myles Turner,Over,-115,16.5,0.0588411171350661,BetMGM,player_points,Indiana Pacers,18.4,17.292355006967053,0.5009443985361799,0.5322633698268676,Minnesota Timberwolves,0.9398019025525572,6.109627731736866,17.0,2024-03-07
Myles Turner,Under,-120,16.5,-0.14846017599466757,BetMGM,player_points,Indiana Pacers,18.4,17.292355006967053,0.5108444854637724,0.44480818415957357,Minnesota Timberwolves,0.9398019025525572,6.109627731736866,16.0,2024-03-07
Aaron Nesmith,Over,-130,11.5,-0.12698384506364582,BetMGM,player_points,Indiana Pacers,11.2,10.525781308588641,0.5293533436327497,0.46970801396257345,Minnesota Timberwolves,0.9398019025525572,6.162589941972402,12.0,2024-03-07
Aaron Nesmith,Under,-105,11.5,0.025841216989631793,BetMGM,player_points,Indiana Pacers,11.2,10.525781308588641,0.479695431472079,0.4924201678803459,Minnesota Timberwolves,0.9398019025525572,6.162589941972402,11.0,2024-03-07
Andrew Nembhard,Over,-105,10.5,-0.04821594113074775,BetMGM,player_points,Indiana Pacers,10.0,9.398019025525572,0.479695431472079,0.45763035329782764,Minnesota Timberwolves,0.9398019025525572,2.673204212409833,11.0,2024-03-07
Andrew Nembhard,Under,-125,10.5,-0.0406091370558328,BetMGM,player_points,Indiana Pacers,10.0,9.398019025525572,0.5203045685279164,0.5,Minnesota Timberwolves,0.9398019025525572,2.673204212409833,10.0,2024-03-07
Jaden McDaniels,Over,-110,11.5,-0.2697953755251781,BetMGM,player_points,Minnesota Timberwolves,9.2,9.692912886488482,0.49057287889774975,0.3863401051487153,Indiana Pacers,1.0535774876617916,7.470264004080273,12.0,2024-03-07
