,outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
0,Aaron Nesmith,Over,-108,9.5,0.027430691136279273,DraftKings,player_points,Indiana Pacers,10.0,11.11594467754364,0.48628465443186036,0.5,New York Knicks,0.9815632635773374,3.0978820832952323,10.0,2024-05-19
1,Aaron Nesmith,Under,-112,9.5,-0.06597098456956947,DraftKings,player_points,Indiana Pacers,10.0,11.11594467754364,0.49478019346805635,0.4641591568909773,New York Knicks,0.9815632635773374,3.0978820832952323,9.0,2024-05-19
2,Andrew Nembhard,Over,-120,9.5,0.12227976605396648,DraftKings,player_points,Indiana Pacers,12.3,11.108662881095391,0.5108444854637724,0.5820128848655226,New York Knicks,0.9815632635773374,3.5690185872293956,10.0,2024-05-19
3,Andrew Nembhard,Under,100,9.5,-0.22198331873357727,DraftKings,player_points,Indiana Pacers,12.3,11.108662881095391,0.4682741116751247,0.38320826847327866,New York Knicks,0.9815632635773374,3.5690185872293956,9.0,2024-05-19
4,Donte DiVincenzo,Over,-115,17.5,-0.06782458050107835,DraftKings,player_points,New York Knicks,16.5,19.363143468452414,0.5009443985361799,0.469126116483581,Indiana Pacers,0.9868672698979816,10.4618551520818,18.0,2024-05-19
5,Donte DiVincenzo,Under,-105,17.5,0.05997449715108872,DraftKings,player_points,New York Knicks,16.5,19.363143468452414,0.479695431472079,0.5103004439967621,Indiana Pacers,0.9868672698979816,10.4618551520818,17.0,2024-05-19
6,Isaiah Hartenstein,Over,105,8.5,0.08629441624365908,DraftKings,player_points,New York Knicks,9.0,10.30565098143386,0.45685279187817046,0.5,Indiana Pacers,0.9868672698979816,4.232945074058958,9.0,2024-05-19
7,Isaiah Hartenstein,Under,-125,8.5,-0.12778795697164544,DraftKings,player_points,New York Knicks,9.0,10.30565098143386,0.5203045685279164,0.46134964051668603,Indiana Pacers,0.9868672698979816,4.232945074058958,8.0,2024-05-19
8,Jalen Brunson,Over,100,35.5,0.058985287432986575,DraftKings,player_points,New York Knicks,35.8,33.61999305490727,0.4682741116751247,0.4976267697214958,Indiana Pacers,0.9868672698979816,9.137036925994238,36.0,2024-05-19
9,Jalen Brunson,Under,-120,35.5,-0.041460221168517865,DraftKings,player_points,New York Knicks,35.8,33.61999305490727,0.5108444854637724,0.49050791867077276,Indiana Pacers,0.9868672698979816,9.137036925994238,35.0,2024-05-19
