,outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
0,Aaron Nesmith,Over,-110,11.5,-0.06742358124441972,DraftKings,player_points,Indiana Pacers,10.9,10.839905802697531,0.49057287889774975,0.45958594836909256,New York Knicks,1.0529747081863936,3.112596166192179,12.0,2024-05-08
1,Aaron Nesmith,Under,-120,11.5,-0.014223758454261517,DraftKings,player_points,Indiana Pacers,10.9,10.839905802697531,0.5108444854637724,0.5036802591198715,New York Knicks,1.0529747081863936,3.112596166192179,11.0,2024-05-08
2,Andrew Nembhard,Over,-115,10.5,0.07404067691500081,DraftKings,player_points,Indiana Pacers,12.2,11.655640426489263,0.5009443985361799,0.5410004371112048,New York Knicks,1.0529747081863936,4.133005733868731,11.0,2024-05-08
3,Andrew Nembhard,Under,-115,10.5,-0.17829221505665566,DraftKings,player_points,Indiana Pacers,12.2,11.655640426489263,0.5009443985361799,0.4251444523989264,New York Knicks,1.0529747081863936,4.133005733868731,10.0,2024-05-08
4,Ben Sheppard,Over,-130,4.5,0.07784471332004962,DraftKings,player_points,Indiana Pacers,6.2,6.428548403778544,0.5293533436327497,0.5740392657060922,New York Knicks,1.0529747081863936,2.6879084937932536,5.0,2024-05-08
5,Ben Sheppard,Under,100,4.5,-0.279118137515422,DraftKings,player_points,Indiana Pacers,6.2,6.428548403778544,0.4682741116751247,0.3660913702503721,New York Knicks,1.0529747081863936,2.6879084937932536,4.0,2024-05-08
6,Donte DiVincenzo,Over,-125,17.5,-0.21066766011720978,DraftKings,player_points,New York Knicks,14.5,19.777551112308515,0.5203045685279164,0.4297666367643318,Indiana Pacers,1.0399715477216236,8.031658226735875,18.0,2024-05-08
7,Donte DiVincenzo,Under,-105,17.5,0.12829356597478536,DraftKings,player_points,New York Knicks,14.5,19.777551112308515,0.479695431472079,0.5502947010004557,Indiana Pacers,1.0399715477216236,8.031658226735875,17.0,2024-05-08
8,Isaiah Hartenstein,Over,-110,11.5,-0.10508318596481421,DraftKings,player_points,New York Knicks,10.5,10.636190676289871,0.49057287889774975,0.44392393724590573,Indiana Pacers,1.0399715477216236,3.108177755039787,12.0,2024-05-08
9,Isaiah Hartenstein,Under,-120,11.5,0.01523403493389603,DraftKings,player_points,New York Knicks,10.5,10.636190676289871,0.5108444854637724,0.5187470968591823,Indiana Pacers,1.0399715477216236,3.108177755039787,11.0,2024-05-08
10,Jalen Brunson,Over,-120,37.5,-0.09112188232670645,DraftKings,player_points,New York Knicks,35.4,32.56567723395529,0.5108444854637724,0.46818278850246176,Indiana Pacers,1.0399715477216236,8.171875373173666,38.0,2024-05-08
11,Jalen Brunson,Under,-110,37.5,0.05585117256553167,DraftKings,player_points,New York Knicks,35.4,32.56567723395529,0.49057287889774975,0.5195927428420172,Indiana Pacers,1.0399715477216236,8.171875373173666,37.0,2024-05-08
12,Josh Hart,Over,105,16.5,0.05314417815977069,DraftKings,player_points,New York Knicks,16.5,11.391156790984796,0.45685279187817046,0.4824945692262522,Indiana Pacers,1.0399715477216236,7.543853529169284,17.0,2024-05-08
13,Josh Hart,Under,-135,16.5,-0.11507382423099362,DraftKings,player_points,New York Knicks,16.5,11.391156790984796,0.538017064477803,0.4824945692262522,Indiana Pacers,1.0399715477216236,7.543853529169284,16.0,2024-05-08
14,Miles McBride,Over,100,6.5,0.10703652583781863,DraftKings,player_points,New York Knicks,7.9,14.70315643089053,0.4682741116751247,0.5244045531811709,Indiana Pacers,1.0399715477216236,7.554155034867655,7.0,2024-05-08
15,Miles McBride,Under,-130,6.5,-0.1800376338807776,DraftKings,player_points,New York Knicks,7.9,14.70315643089053,0.5293533436327497,0.4485902215608758,Indiana Pacers,1.0399715477216236,7.554155034867655,6.0,2024-05-08
16,Myles Turner,Over,-125,17.5,0.0473583244464885,DraftKings,player_points,Indiana Pacers,20.2,18.96694134278458,0.5203045685279164,0.5461702777443627,New York Knicks,1.0529747081863936,8.561045545565777,18.0,2024-05-08
17,Myles Turner,Under,-105,17.5,-0.10781461163923439,DraftKings,player_points,Indiana Pacers,20.2,18.96694134278458,0.479695431472079,0.43301056551535566,New York Knicks,1.0529747081863936,8.561045545565777,17.0,2024-05-08
18,Obi Toppin,Over,100,9.5,0.22763264403379863,DraftKings,player_points,Indiana Pacers,12.6,9.64222642700528,0.4682741116751247,0.6062841833719553,New York Knicks,1.0529747081863936,6.15212853203783,10.0,2024-05-08
19,Obi Toppin,Under,-130,9.5,-0.4934874806575656,DraftKings,player_points,Indiana Pacers,12.6,9.64222642700528,0.5293533436327497,0.3544410987627974,New York Knicks,1.0529747081863936,6.15212853203783,9.0,2024-05-08
20,OG Anunoby,Over,-115,16.5,,DraftKings,player_points,,,,0.5009443985361799,,New York Knicks,1.0529747081863936,,17.0,2024-05-08
21,OG Anunoby,Under,-115,16.5,,DraftKings,player_points,,,,0.5009443985361799,,New York Knicks,1.0529747081863936,,16.0,2024-05-08
22,Pascal Siakam,Over,-150,18.5,-0.03295339148744207,DraftKings,player_points,Indiana Pacers,21.6,23.52477231395179,0.5619289340101496,0.5440022160157467,New York Knicks,1.0529747081863936,8.54460278198439,19.0,2024-05-08
23,Pascal Siakam,Under,120,18.5,0.03070103353185937,DraftKings,player_points,Indiana Pacers,21.6,23.52477231395179,0.42570373788647703,0.43918724007065085,New York Knicks,1.0529747081863936,8.54460278198439,18.0,2024-05-08
24,T.J. McConnell,Over,-160,9.5,-0.007457854037984529,DraftKings,player_points,Indiana Pacers,12.5,13.762798060967192,0.5763373682155382,0.5720709465964502,New York Knicks,1.0529747081863936,5.314662368831585,10.0,2024-05-08
25,T.J. McConnell,Under,124,9.5,-0.04622634547905183,DraftKings,player_points,Indiana Pacers,12.5,13.762798060967192,0.41810188542421856,0.39962851942212924,New York Knicks,1.0529747081863936,5.314662368831585,9.0,2024-05-08
26,Tyrese Haliburton,Over,-115,16.5,-0.03531744516629986,DraftKings,player_points,Indiana Pacers,16.3,17.293154999677164,0.5009443985361799,0.48385584621894856,New York Knicks,1.0529747081863936,6.753541398792564,17.0,2024-05-08
27,Tyrese Haliburton,Under,-115,16.5,-0.015950497663089872,DraftKings,player_points,Indiana Pacers,16.3,17.293154999677164,0.5009443985361799,0.4930795345722675,New York Knicks,1.0529747081863936,6.753541398792564,16.0,2024-05-08
28,Obi Toppin,Over,-108,9.5,0.1979262072658677,FanDuel,player_points,Indiana Pacers,12.6,9.64222642700528,0.48628465443186036,0.6062841833719553,New York Knicks,1.0529747081863936,6.15212853203783,10.0,2024-05-08
29,Obi Toppin,Under,-112,9.5,-0.3959447569571442,FanDuel,player_points,Indiana Pacers,12.6,9.64222642700528,0.49478019346805635,0.3544410987627974,New York Knicks,1.0529747081863936,6.15212853203783,9.0,2024-05-08
30,OG Anunoby,Over,-104,16.5,,FanDuel,player_points,,,,0.4774559570020879,,New York Knicks,1.0529747081863936,,17.0,2024-05-08
31,OG Anunoby,Under,-118,16.5,,FanDuel,player_points,,,,0.50693894658408,,New York Knicks,1.0529747081863936,,16.0,2024-05-08
32,Pascal Siakam,Over,-118,19.5,0.038271855070671476,FanDuel,player_points,Indiana Pacers,21.6,23.52477231395179,0.50693894658408,0.5271125205775608,New York Knicks,1.0529747081863936,8.54460278198439,20.0,2024-05-08
33,Pascal Siakam,Under,-104,19.5,-0.04705762565410987,FanDuel,player_points,Indiana Pacers,21.6,23.52477231395179,0.4774559570020879,0.4559977839842533,New York Knicks,1.0529747081863936,8.54460278198439,19.0,2024-05-08
34,Jalen Brunson,Over,-110,37.5,-0.04782339493278973,FanDuel,player_points,New York Knicks,35.4,32.56567723395529,0.49057287889774975,0.46818278850246176,Indiana Pacers,1.0399715477216236,8.171875373173666,38.0,2024-05-08
35,Jalen Brunson,Under,-110,37.5,0.05585117256553167,FanDuel,player_points,New York Knicks,35.4,32.56567723395529,0.49057287889774975,0.5195927428420172,Indiana Pacers,1.0399715477216236,8.171875373173666,37.0,2024-05-08
36,Josh Hart,Over,-102,16.5,0.01986360224360421,FanDuel,player_points,New York Knicks,16.5,11.391156790984796,0.4729104890184428,0.4824945692262522,Indiana Pacers,1.0399715477216236,7.543853529169284,17.0,2024-05-08
37,Josh Hart,Under,-120,16.5,-0.0587569644213472,FanDuel,player_points,New York Knicks,16.5,11.391156790984796,0.5108444854637724,0.4824945692262522,Indiana Pacers,1.0399715477216236,7.543853529169284,16.0,2024-05-08
38,Andrew Nembhard,Over,-112,10.5,0.08543476210472584,FanDuel,player_points,Indiana Pacers,12.2,11.655640426489263,0.49478019346805635,0.5410004371112048,New York Knicks,1.0529747081863936,4.133005733868731,11.0,2024-05-08
39,Andrew Nembhard,Under,-108,10.5,-0.14381041946553308,FanDuel,player_points,Indiana Pacers,12.2,11.655640426489263,0.48628465443186036,0.4251444523989264,New York Knicks,1.0529747081863936,4.133005733868731,10.0,2024-05-08
40,Miles McBride,Over,100,6.5,0.10703652583781863,FanDuel,player_points,New York Knicks,7.9,14.70315643089053,0.4682741116751247,0.5244045531811709,Indiana Pacers,1.0399715477216236,7.554155034867655,7.0,2024-05-08
41,Miles McBride,Under,-122,6.5,-0.14732695795892667,FanDuel,player_points,New York Knicks,7.9,14.70315643089053,0.5146796542735605,0.4485902215608758,Indiana Pacers,1.0399715477216236,7.554155034867655,6.0,2024-05-08
42,Donte DiVincenzo,Over,-122,17.5,-0.1975793610889156,FanDuel,player_points,New York Knicks,14.5,19.777551112308515,0.5146796542735605,0.4297666367643318,Indiana Pacers,1.0399715477216236,8.031658226735875,18.0,2024-05-08
43,Donte DiVincenzo,Under,100,17.5,0.14904848107062382,FanDuel,player_points,New York Knicks,14.5,19.777551112308515,0.4682741116751247,0.5502947010004557,Indiana Pacers,1.0399715477216236,8.031658226735875,17.0,2024-05-08
44,Isaiah Hartenstein,Over,-104,11.5,-0.07553550719570137,FanDuel,player_points,New York Knicks,10.5,10.636190676289871,0.4774559570020879,0.44392393724590573,Indiana Pacers,1.0399715477216236,3.108177755039787,12.0,2024-05-08
45,Isaiah Hartenstein,Under,-118,11.5,0.02276282671574681,FanDuel,player_points,New York Knicks,10.5,10.636190676289871,0.50693894658408,0.5187470968591823,Indiana Pacers,1.0399715477216236,3.108177755039787,11.0,2024-05-08
46,T.J. McConnell,Over,-104,10.5,0.12134574530654092,FanDuel,player_points,Indiana Pacers,12.5,13.762798060967192,0.4774559570020879,0.5433945769359082,New York Knicks,1.0529747081863936,5.314662368831585,11.0,2024-05-08
47,T.J. McConnell,Under,-118,10.5,-0.1846331595205373,FanDuel,player_points,Indiana Pacers,12.5,13.762798060967192,0.50693894658408,0.42792905340354986,New York Knicks,1.0529747081863936,5.314662368831585,10.0,2024-05-08
48,Aaron Nesmith,Over,-110,11.5,-0.06742358124441972,FanDuel,player_points,Indiana Pacers,10.9,10.839905802697531,0.49057287889774975,0.45958594836909256,New York Knicks,1.0529747081863936,3.112596166192179,12.0,2024-05-08
49,Aaron Nesmith,Under,-110,11.5,0.026023216087574064,FanDuel,player_points,Indiana Pacers,10.9,10.839905802697531,0.49057287889774975,0.5036802591198715,New York Knicks,1.0529747081863936,3.112596166192179,11.0,2024-05-08
50,Tyrese Haliburton,Over,-128,16.5,-0.08664897372145584,FanDuel,player_points,Indiana Pacers,16.3,17.293154999677164,0.525781458722947,0.48385584621894856,New York Knicks,1.0529747081863936,6.753541398792564,17.0,2024-05-08
