outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
Jabari Smith,Under,-130,8.5,,FanDuel,player_rebounds,,,,0.5293533436327497,,Houston Rockets,1.0505978878863678,,8.0,2024-03-06
Ivica Zubac,Over,-115,8.5,-0.1339014507577562,FanDuel,player_rebounds,LA Clippers,7.8,8.194663525513668,0.5009443985361799,0.44178830373787076,Houston Rockets,1.0505978878863678,3.412422614386083,9.0,2024-03-06
Ivica Zubac,Under,-105,8.5,0.058932972158441295,FanDuel,player_rebounds,LA Clippers,7.8,8.194663525513668,0.479695431472079,0.5097356694903162,Houston Rockets,1.0505978878863678,3.412422614386083,8.0,2024-03-06
Dillon Brooks,Over,-128,3.5,0.03335198706219942,FanDuel,player_rebounds,Houston Rockets,4.5,4.532254418067182,0.525781458722947,0.543922349899641,Los Angeles Clippers,1.0071676484593737,2.719335319613759,4.0,2024-03-06
Dillon Brooks,Under,104,3.5,-0.23966105771625795,FanDuel,player_rebounds,Houston Rockets,4.5,4.532254418067182,0.45909226634816147,0.3703369267676404,Los Angeles Clippers,1.0071676484593737,2.719335319613759,3.0,2024-03-06
Terance Mann,Over,114,3.5,0.20342728470743257,FanDuel,player_rebounds,LA Clippers,4.6,4.832750284277291,0.43763935670572407,0.5494028960620208,Houston Rockets,1.0505978878863678,3.106644438847402,4.0,2024-03-06
Terance Mann,Under,-140,3.5,-0.4753671296034983,FanDuel,player_rebounds,LA Clippers,4.6,4.832750284277291,0.5463197969543122,0.3702941362812756,Houston Rockets,1.0505978878863678,3.106644438847402,3.0,2024-03-06
Jalen Green,Over,-134,4.5,-0.1518795134374526,FanDuel,player_rebounds,Houston Rockets,4.6,4.632971182913119,0.5363139398672369,0.46559899157053536,Los Angeles Clippers,1.0071676484593737,2.276768207215604,5.0,2024-03-06
Jalen Green,Under,110,4.5,0.005581286292317348,FanDuel,player_rebounds,Houston Rockets,4.6,4.632971182913119,0.44597534445249976,0.448478430971682,Los Angeles Clippers,1.0071676484593737,2.276768207215604,4.0,2024-03-06
Fred VanVleet,Over,-106,3.5,-0.0863613607534189,FanDuel,player_rebounds,Houston Rockets,3.5,3.5250867696078076,0.4819131634714876,0.44360300437901135,Los Angeles Clippers,1.0071676484593737,1.4506703431325962,4.0,2024-03-06
Fred VanVleet,Under,-114,3.5,-0.12467422835184654,FanDuel,player_rebounds,Houston Rockets,3.5,3.5250867696078076,0.4989088666445254,0.44360300437901135,Los Angeles Clippers,1.0071676484593737,1.4506703431325962,3.0,2024-03-06
James Harden,Over,-106,5.5,-0.01906495575219876,FanDuel,player_rebounds,LA Clippers,5.6,5.883348172163659,0.4819131634714876,0.4728973955499969,Houston Rockets,1.0505978878863678,2.0706528694557,6.0,2024-03-06
James Harden,Under,-114,5.5,-0.08603603809714555,FanDuel,player_rebounds,LA Clippers,5.6,5.883348172163659,0.4989088666445254,0.4593851853375589,Houston Rockets,1.0505978878863678,2.0706528694557,5.0,2024-03-06
Alperen Sengun,Over,-130,9.5,-0.10474828695051232,FanDuel,player_rebounds,Houston Rockets,9.5,9.56809266036405,0.5293533436327497,0.4791619501795727,Los Angeles Clippers,1.0071676484593737,3.0083217912982647,10.0,2024-03-06
Alperen Sengun,Under,106,9.5,0.05118705751076226,FanDuel,player_rebounds,Houston Rockets,9.5,9.56809266036405,0.4546350598787619,0.4791619501795727,Los Angeles Clippers,1.0071676484593737,3.0083217912982647,9.0,2024-03-06
Fred VanVleet,Over,-135,3.5,-0.21283458219801615,Caesars,player_rebounds,Houston Rockets,3.5,3.5250867696078076,0.538017064477803,0.44360300437901135,Los Angeles Clippers,1.0071676484593737,1.4506703431325962,4.0,2024-03-06
Fred VanVleet,Under,-101,3.5,-0.060867101841529846,Caesars,player_rebounds,Houston Rockets,3.5,3.5250867696078076,0.47060383362375724,0.44360300437901135,Los Angeles Clippers,1.0071676484593737,1.4506703431325962,3.0,2024-03-06
James Harden,Over,-123,5.5,-0.09235416908576073,Caesars,player_rebounds,LA Clippers,5.6,5.883348172163659,0.5165714415788372,0.4728973955499969,Houston Rockets,1.0505978878863678,2.0706528694557,6.0,2024-03-06
James Harden,Under,-111,5.5,-0.07249106381307047,Caesars,player_rebounds,LA Clippers,5.6,5.883348172163659,0.4926865061226431,0.4593851853375589,Houston Rockets,1.0505978878863678,2.0706528694557,5.0,2024-03-06
Ivica Zubac,Over,-133,8.5,-0.2100732220346348,Caesars,player_rebounds,LA Clippers,7.8,8.194663525513668,0.5345961961613012,0.44178830373787076,Houston Rockets,1.0505978878863678,3.412422614386083,9.0,2024-03-06
Ivica Zubac,Under,-103,8.5,0.0677630639045501,Caesars,player_rebounds,LA Clippers,7.8,8.194663525513668,0.4751944187442153,0.5097356694903162,Houston Rockets,1.0505978878863678,3.412422614386083,8.0,2024-03-06
Jabari Smith Jr.,Over,-101,8.5,0.10316856947813761,Caesars,player_rebounds,Houston Rockets,9.6,9.668809425209988,0.47060383362375724,0.5247405672991577,Los Angeles Clippers,1.0071676484593737,5.580117943464616,9.0,2024-03-06
Jabari Smith Jr.,Under,-135,8.5,-0.23886318270760132,Caesars,player_rebounds,Houston Rockets,9.6,9.668809425209988,0.538017064477803,0.4342828748061897,Los Angeles Clippers,1.0071676484593737,5.580117943464616,8.0,2024-03-06
Jalen Green,Over,118,5.5,-0.12682419161489406,Caesars,player_rebounds,Houston Rockets,4.6,4.632971182913119,0.4296092767661695,0.38125670354173025,Los Angeles Clippers,1.0071676484593737,2.276768207215604,6.0,2024-03-06
Jalen Green,Under,-163,5.5,-0.08616231655582424,Caesars,player_rebounds,Houston Rockets,4.6,4.632971182913119,0.5804462372855158,0.5344010084294646,Los Angeles Clippers,1.0071676484593737,2.276768207215604,5.0,2024-03-06
Kawhi Leonard,Over,-123,6.5,-0.112227571131878,Caesars,player_rebounds,LA Clippers,6.4,6.723826482472754,0.5165714415788372,0.4644476139475118,Houston Rockets,1.0505978878863678,2.5819010732263616,7.0,2024-03-06
Kawhi Leonard,Under,-111,6.5,-0.03444514296760324,Caesars,player_rebounds,LA Clippers,6.4,6.723826482472754,0.4926865061226431,0.4762809410165823,Houston Rockets,1.0505978878863678,2.5819010732263616,6.0,2024-03-06
Dillon Brooks,Over,-125,3.5,0.04342123719696802,Caesars,player_rebounds,Houston Rockets,4.5,4.532254418067182,0.5203045685279164,0.543922349899641,Los Angeles Clippers,1.0071676484593737,2.719335319613759,4.0,2024-03-06
Dillon Brooks,Under,-109,3.5,-0.31890446312816806,Caesars,player_rebounds,Houston Rockets,4.5,4.532254418067182,0.48843902557501045,0.3703369267676404,Los Angeles Clippers,1.0071676484593737,2.719335319613759,3.0,2024-03-06
Paul George,Over,-137,5.5,-0.36653690819531637,Caesars,player_rebounds,LA Clippers,4.7,4.937810073065929,0.5413801966201864,0.39616946558373384,Houston Rockets,1.0505978878863678,1.760681686165901,6.0,2024-03-06
Paul George,Under,100,5.5,0.10672744746313557,Caesars,player_rebounds,LA Clippers,4.7,4.937810073065929,0.4682741116751247,0.5242231056414325,Houston Rockets,1.0505978878863678,1.760681686165901,5.0,2024-03-06
Terance Mann,Over,-169,2.5,0.06561290530312444,Caesars,player_rebounds,LA Clippers,4.6,4.832750284277291,0.5883890325137255,0.6297058637187244,Houston Rockets,1.0505978878863678,3.106644438847402,3.0,2024-03-06
Terance Mann,Under,123,2.5,-0.4222523082358089,Caesars,player_rebounds,LA Clippers,4.6,4.832750284277291,0.41997678177141234,0.2952899280524707,Houston Rockets,1.0505978878863678,3.106644438847402,2.0,2024-03-06
Alperen Sengun,Over,-123,9.5,-0.07807275052880291,Caesars,player_rebounds,Houston Rockets,9.5,9.56809266036405,0.5165714415788372,0.4791619501795727,Los Angeles Clippers,1.0071676484593737,3.0083217912982647,10.0,2024-03-06
Alperen Sengun,Under,-111,9.5,-0.028225438054924595,Caesars,player_rebounds,Houston Rockets,9.5,9.56809266036405,0.4926865061226431,0.4791619501795727,Los Angeles Clippers,1.0071676484593737,3.0083217912982647,9.0,2024-03-06
Kawhi Leonard,Over,-125,6.5,-0.12026534942370733,BetMGM,player_rebounds,LA Clippers,6.4,6.723826482472754,0.5203045685279164,0.4644476139475118,Houston Rockets,1.0505978878863678,2.5819010732263616,7.0,2024-03-06
Kawhi Leonard,Under,-105,6.5,-0.007169068004713228,BetMGM,player_rebounds,LA Clippers,6.4,6.723826482472754,0.479695431472079,0.4762809410165823,Houston Rockets,1.0505978878863678,2.5819010732263616,6.0,2024-03-06
James Harden,Over,-135,5.5,-0.13770358970167204,BetMGM,player_rebounds,LA Clippers,5.6,5.883348172163659,0.538017064477803,0.4728973955499969,Houston Rockets,1.0505978878863678,2.0706528694557,6.0,2024-03-06
James Harden,Under,100,5.5,-0.01934961470521561,BetMGM,player_rebounds,LA Clippers,5.6,5.883348172163659,0.4682741116751247,0.4593851853375589,Houston Rockets,1.0505978878863678,2.0706528694557,5.0,2024-03-06
Ivica Zubac,Over,-135,8.5,-0.21781645173890402,BetMGM,player_rebounds,LA Clippers,7.8,8.194663525513668,0.538017064477803,0.44178830373787076,Houston Rockets,1.0505978878863678,3.412422614386083,9.0,2024-03-06
Ivica Zubac,Under,100,8.5,0.0813393299641927,BetMGM,player_rebounds,LA Clippers,7.8,8.194663525513668,0.4682741116751247,0.5097356694903162,Houston Rockets,1.0505978878863678,3.412422614386083,8.0,2024-03-06
Paul George,Over,-130,5.5,-0.33617905875905085,BetMGM,player_rebounds,LA Clippers,4.7,4.937810073065929,0.5293533436327497,0.39616946558373384,Houston Rockets,1.0505978878863678,1.760681686165901,6.0,2024-03-06
Paul George,Under,100,5.5,0.10672744746313557,BetMGM,player_rebounds,LA Clippers,4.7,4.937810073065929,0.4682741116751247,0.5242231056414325,Houston Rockets,1.0505978878863678,1.760681686165901,5.0,2024-03-06
Jabari Smith Jr.,Over,-105,8.5,0.08584267852383948,BetMGM,player_rebounds,Houston Rockets,9.6,9.668809425209988,0.479695431472079,0.5247405672991577,Los Angeles Clippers,1.0071676484593737,5.580117943464616,9.0,2024-03-06
Jabari Smith Jr.,Under,-130,8.5,-0.21891369506335628,BetMGM,player_rebounds,Houston Rockets,9.6,9.668809425209988,0.5293533436327497,0.4342828748061897,Los Angeles Clippers,1.0071676484593737,5.580117943464616,8.0,2024-03-06
Alperen Sengun,Over,-145,9.5,-0.15677724865932768,BetMGM,player_rebounds,Houston Rockets,9.5,9.56809266036405,0.554283642390964,0.4791619501795727,Los Angeles Clippers,1.0071676484593737,3.0083217912982647,10.0,2024-03-06
Alperen Sengun,Under,105,9.5,0.04655870169374167,BetMGM,player_rebounds,Houston Rockets,9.5,9.56809266036405,0.45685279187817046,0.4791619501795727,Los Angeles Clippers,1.0071676484593737,3.0083217912982647,9.0,2024-03-06
Dillon Brooks,Over,-120,3.5,0.06081357833884151,BetMGM,player_rebounds,Houston Rockets,4.5,4.532254418067182,0.5108444854637724,0.543922349899641,Los Angeles Clippers,1.0071676484593737,2.719335319613759,4.0,2024-03-06
Dillon Brooks,Under,-110,3.5,-0.3246663873882301,BetMGM,player_rebounds,Houston Rockets,4.5,4.532254418067182,0.49057287889774975,0.3703369267676404,Los Angeles Clippers,1.0071676484593737,2.719335319613759,3.0,2024-03-06
Fred VanVleet,Over,-135,3.5,-0.21283458219801615,BetMGM,player_rebounds,Houston Rockets,3.5,3.5250867696078076,0.538017064477803,0.44360300437901135,Los Angeles Clippers,1.0071676484593737,1.4506703431325962,4.0,2024-03-06
Fred VanVleet,Under,100,3.5,-0.055615284505680575,BetMGM,player_rebounds,Houston Rockets,3.5,3.5250867696078076,0.4682741116751247,0.44360300437901135,Los Angeles Clippers,1.0071676484593737,1.4506703431325962,3.0,2024-03-06
Terance Mann,Over,-165,2.5,0.0739584414844073,BetMGM,player_rebounds,LA Clippers,4.6,4.832750284277291,0.583133799444495,0.6297058637187244,Houston Rockets,1.0505978878863678,3.106644438847402,3.0,2024-03-06
Terance Mann,Under,125,2.5,-0.409610065495935,BetMGM,player_rebounds,LA Clippers,4.6,4.832750284277291,0.4162436548223331,0.2952899280524707,Houston Rockets,1.0505978878863678,3.106644438847402,2.0,2024-03-06
Jalen Green,Over,110,5.5,-0.16975082748593762,BetMGM,player_rebounds,Houston Rockets,4.6,4.632971182913119,0.44597534445249976,0.38125670354173025,Los Angeles Clippers,1.0071676484593737,2.276768207215604,6.0,2024-03-06
Jalen Green,Under,-150,5.5,-0.05151173958594516,BetMGM,player_rebounds,Houston Rockets,4.6,4.632971182913119,0.5619289340101496,0.5344010084294646,Los Angeles Clippers,1.0071676484593737,2.276768207215604,5.0,2024-03-06
Bogdan Bogdanovic,Over,-130,3.5,-0.0038216122731730916,DraftKings,player_rebounds,Atlanta Hawks,4.3,4.374448136025423,0.5293533436327497,0.527338062022812,Cleveland Cavaliers,1.0173135200059125,1.3193999873164364,4.0,2024-03-06
Bogdan Bogdanovic,Under,100,3.5,-0.22212317904777845,DraftKings,player_rebounds,Atlanta Hawks,4.3,4.374448136025423,0.4682741116751247,0.38316441395046785,Cleveland Cavaliers,1.0173135200059125,1.3193999873164364,3.0,2024-03-06
Clint Capela,Over,-105,9.5,0.05513882161123153,DraftKings,player_rebounds,Atlanta Hawks,10.2,10.376597904060306,0.479695431472079,0.5076887932786943,Cleveland Cavaliers,1.0173135200059125,3.04484993244513,10.0,2024-03-06
Clint Capela,Under,-125,9.5,-0.1461285831799388,DraftKings,player_rebounds,Atlanta Hawks,10.2,10.376597904060306,0.5203045685279164,0.45396701222155117,Cleveland Cavaliers,1.0173135200059125,3.04484993244513,9.0,2024-03-06
Darius Garland,Over,-130,2.5,-0.3082508090952021,DraftKings,player_rebounds,Cleveland Cavaliers,2.4,2.4856141130175575,0.5293533436327497,0.4046268039374309,Atlanta Hawks,1.035672547090649,1.7888543819998317,3.0,2024-03-06
Darius Garland,Under,100,2.5,-0.07383642305768422,DraftKings,player_rebounds,Cleveland Cavaliers,2.4,2.4856141130175575,0.4682741116751247,0.4360758320543296,Atlanta Hawks,1.035672547090649,1.7888543819998317,2.0,2024-03-06
Dejounte Murray,Over,-110,5.5,0.07462977504677148,DraftKings,player_rebounds,Atlanta Hawks,6.5,6.612537880038431,0.49057287889774975,0.5301368745925935,Cleveland Cavaliers,1.0173135200059125,1.864880097426582,6.0,2024-03-06
Dejounte Murray,Under,-120,5.5,-0.24513193217200788,DraftKings,player_rebounds,Atlanta Hawks,6.5,6.612537880038431,0.5108444854637724,0.4102733792817082,Cleveland Cavaliers,1.0173135200059125,1.864880097426582,5.0,2024-03-06
Isaac Okoro,Over,-140,3.5,-1.1021705900115082,DraftKings,player_rebounds,Cleveland Cavaliers,2.4,2.4856141130175575,0.5463197969543122,0.2598836647939792,Atlanta Hawks,1.035672547090649,2.332398474666818,4.0,2024-03-06
Isaac Okoro,Under,110,3.5,0.2509314369509655,DraftKings,player_rebounds,Cleveland Cavaliers,2.4,2.4856141130175575,0.44597534445249976,0.5953731960625691,Atlanta Hawks,1.035672547090649,2.332398474666818,3.0,2024-03-06
Jalen Johnson,Over,-110,9.5,0.040763893410468446,DraftKings,player_rebounds,Atlanta Hawks,10.3,10.4783292560609,0.49057287889774975,0.5114203641081994,Cleveland Cavaliers,1.0173135200059125,3.262061171084967,10.0,2024-03-06
