,outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
0,Anthony Edwards,Over,-148,26.5,-0.05649435348924227,DraftKings,player_points,Minnesota Timberwolves,28.9,26.09553096719596,0.5589078107090198,0.5290211053784973,Dallas Mavericks,1.0015603638968866,10.75703243001904,27.0,2024-05-24
1,Anthony Edwards,Under,124,26.5,0.08262017728298318,DraftKings,player_points,Minnesota Timberwolves,28.9,26.09553096719596,0.41810188542421856,0.45575657439894446,Dallas Mavericks,1.0015603638968866,10.75703243001904,26.0,2024-05-24
2,Daniel Gafford,Over,105,8.5,0.1680056581244964,DraftKings,player_points,Dallas Mavericks,10.2,9.724308827502536,0.45685279187817046,0.5491056475796708,Minnesota Timberwolves,0.9109419036274152,3.0087207495373915,9.0,2024-05-24
3,Daniel Gafford,Under,-125,8.5,-0.26746361346867564,DraftKings,player_points,Dallas Mavericks,10.2,9.724308827502536,0.5203045685279164,0.4105084856077214,Minnesota Timberwolves,0.9109419036274152,3.0087207495373915,8.0,2024-05-24
4,Dereck II Lively,Over,-135,7.5,-0.031548701951402025,DraftKings,player_points,Dallas Mavericks,8.5,9.2463520207638,0.538017064477803,0.5215624463101208,Minnesota Timberwolves,0.9109419036274152,3.655722690525456,8.0,2024-05-24
5,Dereck II Lively,Under,114,7.5,-0.004765016162668114,DraftKings,player_points,Dallas Mavericks,8.5,9.2463520207638,0.43763935670572407,0.43556388774076477,Minnesota Timberwolves,0.9109419036274152,3.655722690525456,7.0,2024-05-24
6,Derrick Jones,Over,-108,8.5,,DraftKings,player_points,,,,0.48628465443186036,,Minnesota Timberwolves,0.9109419036274152,,9.0,2024-05-24
7,Derrick Jones,Under,-112,8.5,,DraftKings,player_points,,,,0.49478019346805635,,Minnesota Timberwolves,0.9109419036274152,,8.0,2024-05-24
8,Jaden McDaniels,Over,-112,12.5,-0.015830486525756266,DraftKings,player_points,Minnesota Timberwolves,12.6,12.339100918552342,0.49478019346805635,0.48706964403111686,Dallas Mavericks,1.0015603638968866,8.022533737219547,13.0,2024-05-24
9,Jaden McDaniels,Under,-108,12.5,-0.011809905563784558,DraftKings,player_points,Minnesota Timberwolves,12.6,12.339100918552342,0.48628465443186036,0.48060871094249724,Dallas Mavericks,1.0015603638968866,8.022533737219547,12.0,2024-05-24
10,Karl-Anthony Towns,Over,-115,20.5,-0.08438287459592866,DraftKings,player_points,Minnesota Timberwolves,19.2,18.850064240160787,0.5009443985361799,0.46196266122594914,Dallas Mavericks,1.0015603638968866,5.756008395847006,21.0,2024-05-24
11,Karl-Anthony Towns,Under,-105,20.5,0.07202319060680087,DraftKings,player_points,Minnesota Timberwolves,19.2,18.850064240160787,0.479695431472079,0.5169260983857454,Dallas Mavericks,1.0015603638968866,5.756008395847006,20.0,2024-05-24
12,Kyrie Irving,Over,-102,23.5,-0.03833190496068658,DraftKings,player_points,Dallas Mavericks,20.8,28.597472462764827,0.4729104890184428,0.45545214084156277,Minnesota Timberwolves,0.9109419036274152,10.314313257319458,24.0,2024-05-24
13,Kyrie Irving,Under,-118,23.5,0.044701641600467065,DraftKings,player_points,Dallas Mavericks,20.8,28.597472462764827,0.50693894658408,0.5306603346763669,Minnesota Timberwolves,0.9109419036274152,10.314313257319458,23.0,2024-05-24
14,Luka Doncic,Over,-118,28.5,-0.06130546529959152,DraftKings,player_points,Dallas Mavericks,27.3,30.336903050836344,0.50693894658408,0.4776560219078664,Minnesota Timberwolves,0.9109419036274152,6.268208647309203,29.0,2024-05-24
15,Luka Doncic,Under,-102,28.5,0.07127583132006823,DraftKings,player_points,Dallas Mavericks,27.3,30.336903050836344,0.4729104890184428,0.50920446023347,Minnesota Timberwolves,0.9109419036274152,6.268208647309203,28.0,2024-05-24
16,Mike Conley,Over,-115,10.5,0.028569052221188985,DraftKings,player_points,Minnesota Timberwolves,11.5,12.72069825171384,0.5009443985361799,0.5156767958459585,Dallas Mavericks,1.0015603638968866,4.271025942049082,11.0,2024-05-24
17,Mike Conley,Under,-105,10.5,-0.058775367665153073,DraftKings,player_points,Minnesota Timberwolves,11.5,12.72069825171384,0.479695431472079,0.4530662934952099,Dallas Mavericks,1.0015603638968866,4.271025942049082,10.0,2024-05-24
18,Naz Reid,Over,-108,10.5,0.03830618346023096,DraftKings,player_points,Minnesota Timberwolves,11.2,14.11053282560091,0.48628465443186036,0.5056543424408625,Dallas Mavericks,1.0015603638968866,4.15633589726442,11.0,2024-05-24
19,Naz Reid,Under,-112,10.5,-0.061501165119723034,DraftKings,player_points,Minnesota Timberwolves,11.2,14.11053282560091,0.49478019346805635,0.4661136602824659,Dallas Mavericks,1.0015603638968866,4.15633589726442,10.0,2024-05-24
20,P.J. Washington,Over,-142,11.5,0.06391016078430957,DraftKings,player_points,Dallas Mavericks,14.5,11.36366693378062,0.5495448252716341,0.5870641921848806,Minnesota Timberwolves,0.9109419036274152,8.243072088532735,12.0,2024-05-24
21,P.J. Washington,Under,120,11.5,-0.12310593633288364,DraftKings,player_points,Dallas Mavericks,14.5,11.36366693378062,0.42570373788647703,0.37904148140866056,Minnesota Timberwolves,0.9109419036274152,8.243072088532735,11.0,2024-05-24
22,Rudy Gobert,Over,-105,12.5,-0.01927124788939611,DraftKings,player_points,Minnesota Timberwolves,12.0,13.569138357348288,0.479695431472079,0.47062588340972417,Dallas Mavericks,1.0015603638968866,4.980596435932438,13.0,2024-05-24
23,Rudy Gobert,Under,-115,12.5,-0.0018887970723597824,DraftKings,player_points,Minnesota Timberwolves,12.0,13.569138357348288,0.5009443985361799,0.5,Dallas Mavericks,1.0015603638968866,4.980596435932438,12.0,2024-05-24
58,Kyrie Irving,Over,-110,23.5,-0.07711180804045087,BetMGM,player_points,Dallas Mavericks,20.8,28.597472462764827,0.49057287889774975,0.45545214084156277,Minnesota Timberwolves,0.9109419036274152,10.314313257319458,24.0,2024-05-24
59,Kyrie Irving,Under,-125,23.5,0.019514867556034918,BetMGM,player_points,Dallas Mavericks,20.8,28.597472462764827,0.5203045685279164,0.5306603346763669,Minnesota Timberwolves,0.9109419036274152,10.314313257319458,23.0,2024-05-24
60,Luka Doncic,Over,-110,28.5,-0.02704217344165477,BetMGM,player_points,Dallas Mavericks,27.3,30.336903050836344,0.49057287889774975,0.4776560219078664,Minnesota Timberwolves,0.9109419036274152,6.268208647309203,29.0,2024-05-24
61,Luka Doncic,Under,-120,28.5,-0.003220759750514414,BetMGM,player_points,Dallas Mavericks,27.3,30.336903050836344,0.5108444854637724,0.50920446023347,Minnesota Timberwolves,0.9109419036274152,6.268208647309203,28.0,2024-05-24
62,Daniel Gafford,Over,-105,8.5,0.1264059410307212,BetMGM,player_points,Dallas Mavericks,10.2,9.724308827502536,0.479695431472079,0.5491056475796708,Minnesota Timberwolves,0.9109419036274152,3.0087207495373915,9.0,2024-05-24
63,Daniel Gafford,Under,-130,8.5,-0.28950645892030463,BetMGM,player_points,Dallas Mavericks,10.2,9.724308827502536,0.5293533436327497,0.4105084856077214,Minnesota Timberwolves,0.9109419036274152,3.0087207495373915,8.0,2024-05-24
64,Derrick Jones,Over,-115,8.5,,BetMGM,player_points,,,,0.5009443985361799,,Minnesota Timberwolves,0.9109419036274152,,9.0,2024-05-24
65,Derrick Jones,Under,-115,8.5,,BetMGM,player_points,,,,0.5009443985361799,,Minnesota Timberwolves,0.9109419036274152,,8.0,2024-05-24
66,Mike Conley,Over,-120,10.5,0.009370812146508947,BetMGM,player_points,Minnesota Timberwolves,11.5,12.72069825171384,0.5108444854637724,0.5156767958459585,Dallas Mavericks,1.0015603638968866,4.271025942049082,11.0,2024-05-24
67,Mike Conley,Under,-110,10.5,-0.082783879403592,BetMGM,player_points,Minnesota Timberwolves,11.5,12.72069825171384,0.49057287889774975,0.4530662934952099,Dallas Mavericks,1.0015603638968866,4.271025942049082,10.0,2024-05-24
68,Rudy Gobert,Over,-115,12.5,-0.06442169076378786,BetMGM,player_points,Minnesota Timberwolves,12.0,13.569138357348288,0.5009443985361799,0.47062588340972417,Dallas Mavericks,1.0015603638968866,4.980596435932438,13.0,2024-05-24
69,Rudy Gobert,Under,-115,12.5,-0.0018887970723597824,BetMGM,player_points,Minnesota Timberwolves,12.0,13.569138357348288,0.5009443985361799,0.5,Dallas Mavericks,1.0015603638968866,4.980596435932438,12.0,2024-05-24
70,Karl-Anthony Towns,Over,-135,20.5,-0.1646332260923899,BetMGM,player_points,Minnesota Timberwolves,19.2,18.850064240160787,0.538017064477803,0.46196266122594914,Dallas Mavericks,1.0015603638968866,5.756008395847006,21.0,2024-05-24
71,Karl-Anthony Towns,Under,100,20.5,0.09411787654473419,BetMGM,player_points,Minnesota Timberwolves,19.2,18.850064240160787,0.4682741116751247,0.5169260983857454,Dallas Mavericks,1.0015603638968866,5.756008395847006,20.0,2024-05-24
72,Jaden McDaniels,Over,-110,12.5,-0.007192472184550863,BetMGM,player_points,Minnesota Timberwolves,12.6,12.339100918552342,0.49057287889774975,0.48706964403111686,Dallas Mavericks,1.0015603638968866,8.022533737219547,13.0,2024-05-24
73,Jaden McDaniels,Under,-120,12.5,-0.0629114159457936,BetMGM,player_points,Minnesota Timberwolves,12.6,12.339100918552342,0.5108444854637724,0.48060871094249724,Dallas Mavericks,1.0015603638968866,8.022533737219547,12.0,2024-05-24
74,Anthony Edwards,Over,-125,26.5,0.016476727982987632,BetMGM,player_points,Minnesota Timberwolves,28.9,26.09553096719596,0.5203045685279164,0.5290211053784973,Dallas Mavericks,1.0015603638968866,10.75703243001904,27.0,2024-05-24
75,Anthony Edwards,Under,-105,26.5,-0.052525533185572355,BetMGM,player_points,Minnesota Timberwolves,28.9,26.09553096719596,0.479695431472079,0.45575657439894446,Dallas Mavericks,1.0015603638968866,10.75703243001904,26.0,2024-05-24
76,Dereck II Lively,Over,-145,7.5,-0.06273687132257047,BetMGM,player_points,Dallas Mavericks,8.5,9.2463520207638,0.554283642390964,0.5215624463101208,Minnesota Timberwolves,0.9109419036274152,3.655722690525456,8.0,2024-05-24
77,Dereck II Lively,Under,110,7.5,-0.023903397422909388,BetMGM,player_points,Dallas Mavericks,8.5,9.2463520207638,0.44597534445249976,0.43556388774076477,Minnesota Timberwolves,0.9109419036274152,3.655722690525456,7.0,2024-05-24
78,Naz Reid,Over,-110,10.5,0.029825638340832704,BetMGM,player_points,Minnesota Timberwolves,11.2,14.11053282560091,0.49057287889774975,0.5056543424408625,Dallas Mavericks,1.0015603638968866,4.15633589726442,11.0,2024-05-24
79,Naz Reid,Under,-120,10.5,-0.09596548866257097,BetMGM,player_points,Minnesota Timberwolves,11.2,14.11053282560091,0.5108444854637724,0.4661136602824659,Dallas Mavericks,1.0015603638968866,4.15633589726442,10.0,2024-05-24
80,P.J. Washington,Over,-130,11.5,0.098304153652002,BetMGM,player_points,Dallas Mavericks,14.5,11.36366693378062,0.5293533436327497,0.5870641921848806,Minnesota Timberwolves,0.9109419036274152,8.243072088532735,12.0,2024-05-24
81,P.J. Washington,Under,100,11.5,-0.235416529966172,BetMGM,player_points,Dallas Mavericks,14.5,11.36366693378062,0.4682741116751247,0.37904148140866056,Minnesota Timberwolves,0.9109419036274152,8.243072088532735,11.0,2024-05-24
82,Nickeil Alexander-Walker,Over,-105,5.5,0.13504604071567017,BetMGM,player_points,Minnesota Timberwolves,7.3,9.470491140834625,0.479695431472079,0.5545907112431545,Dallas Mavericks,1.0015603638968866,5.648008498577175,6.0,2024-05-24
83,Nickeil Alexander-Walker,Under,-125,5.5,-0.2877006950731066,BetMGM,player_points,Minnesota Timberwolves,7.3,9.470491140834625,0.5203045685279164,0.40405706894363147,Dallas Mavericks,1.0015603638968866,5.648008498577175,5.0,2024-05-24
84,Josh Green,Over,-105,3.5,0.17514172168021183,BetMGM,player_points,Dallas Mavericks,5.5,7.286591998366964,0.479695431472079,0.5815489085582124,Minnesota Timberwolves,0.9109419036274152,3.2549361386218862,4.0,2024-05-24
85,Josh Green,Under,-125,3.5,-0.42251773943150717,BetMGM,player_points,Dallas Mavericks,5.5,7.286591998366964,0.5203045685279164,0.3657631494534825,Minnesota Timberwolves,0.9109419036274152,3.2549361386218862,3.0,2024-05-24
86,Tim Hardaway Jr,Over,-110,3.5,,BetMGM,player_points,,,,0.49057287889774975,,Minnesota Timberwolves,0.9109419036274152,,4.0,2024-05-24
87,Tim Hardaway Jr,Under,-120,3.5,,BetMGM,player_points,,,,0.5108444854637724,,Minnesota Timberwolves,0.9109419036274152,,3.0,2024-05-24
88,Jaden Hardy,Over,100,3.5,0.28894102523767606,BetMGM,player_points,Dallas Mavericks,6.9,7.098571794013903,0.4682741116751247,0.6585587529243244,Minnesota Timberwolves,0.9109419036274152,7.411032504164165,4.0,2024-05-24
89,Jaden Hardy,Under,-135,3.5,-0.8465503757316317,BetMGM,player_points,Dallas Mavericks,6.9,7.098571794013903,0.538017064477803,0.2913633289125038,Minnesota Timberwolves,0.9109419036274152,7.411032504164165,3.0,2024-05-24
90,Kyle Anderson,Over,110,4.5,-0.08832369175173042,FanDuel,player_points,Minnesota Timberwolves,3.6,6.137495875879242,0.44597534445249976,0.40978189469961124,Dallas Mavericks,1.0015603638968866,3.579850773703797,5.0,2024-05-24
91,Kyle Anderson,Under,-140,4.5,-0.03866646574182019,FanDuel,player_points,Minnesota Timberwolves,3.6,6.137495875879242,0.5463197969543122,0.5259819345030343,Dallas Mavericks,1.0015603638968866,3.579850773703797,4.0,2024-05-24
