,outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
0,Aleksej Pokusevski,Over,-120,6.5,-0.07326059519364428,DraftKings,player_points,Charlotte Hornets,6.666666666666667,5.531595390630101,0.5108444854637724,0.4759743232458867,Golden State Warriors,0.9191013382570355,3.0912248665955184,7.0,2024-03-29
1,Aleksej Pokusevski,Over,-120,6.5,-0.05951762127666374,DraftKings,player_points,Charlotte Hornets,6.666666666666667,7.446653220686785,0.5108444854637724,0.4821481730980852,Golden State Warriors,0.9191013382570355,3.0912248665955184,7.0,2024-03-29
2,Aleksej Pokusevski,Over,-120,6.5,-3.9667122382132747,DraftKings,player_points,Oklahoma City Thunder,0.0,5.531595390630101,0.5108444854637724,0.10285365065714852,Charlotte Hornets,1.0689085438160155,6.67741935483871,7.0,2024-03-29
3,Aleksej Pokusevski,Over,-120,6.5,-1.9425889525098874,DraftKings,player_points,Oklahoma City Thunder,0.0,7.446653220686785,0.5108444854637724,0.17360375292242108,Charlotte Hornets,1.0689085438160155,6.67741935483871,7.0,2024-03-29
4,Aleksej Pokusevski,Under,-110,6.5,-0.08525249912394023,DraftKings,player_points,Charlotte Hornets,6.666666666666667,5.531595390630101,0.49057287889774975,0.452035705325498,Golden State Warriors,0.9191013382570355,3.0912248665955184,6.0,2024-03-29
5,Aleksej Pokusevski,Under,-110,6.5,-0.056513013014649595,DraftKings,player_points,Charlotte Hornets,6.666666666666667,7.446653220686785,0.49057287889774975,0.4643320743375903,Golden State Warriors,0.9191013382570355,3.0912248665955184,6.0,2024-03-29
6,Aleksej Pokusevski,Under,-110,6.5,0.43020767442873226,DraftKings,player_points,Oklahoma City Thunder,0.0,5.531595390630101,0.49057287889774975,0.8609678594844299,Charlotte Hornets,1.0689085438160155,6.67741935483871,6.0,2024-03-29
7,Aleksej Pokusevski,Under,-110,6.5,0.3788652405802815,DraftKings,player_points,Oklahoma City Thunder,0.0,7.446653220686785,0.49057287889774975,0.7898010398839322,Charlotte Hornets,1.0689085438160155,6.67741935483871,6.0,2024-03-29
8,Andrew Wiggins,Over,-110,14.5,0.029199181174206036,DraftKings,player_points,Golden State Warriors,15.2,14.974741941485178,0.49057287889774975,0.5053280440071208,Charlotte Hornets,1.0689085438160155,5.051285572807802,15.0,2024-03-29
9,Andrew Wiggins,Under,-120,14.5,-0.09139653706758609,DraftKings,player_points,Golden State Warriors,15.2,14.974741941485178,0.5108444854637724,0.46806496824365285,Charlotte Hornets,1.0689085438160155,5.051285572807802,14.0,2024-03-29
10,Brandon Miller,Over,-115,19.5,-0.08117303149884438,DraftKings,player_points,Charlotte Hornets,18.2,19.55726574349637,0.5009443985361799,0.46333416015909507,Golden State Warriors,0.9191013382570355,7.062805060806019,20.0,2024-03-29
11,Brandon Miller,Under,-115,19.5,0.029768665831146617,DraftKings,player_points,Charlotte Hornets,18.2,19.55726574349637,0.5009443985361799,0.516314389047549,Golden State Warriors,0.9191013382570355,7.062805060806019,19.0,2024-03-29
12,Davis Bertans,Over,-105,6.5,-0.032545488948597524,DraftKings,player_points,Charlotte Hornets,6.4,6.748182108202862,0.479695431472079,0.46457559168704027,Golden State Warriors,0.9191013382570355,4.702904541273484,7.0,2024-03-29
13,Davis Bertans,Over,-105,6.5,-0.02281986082410936,DraftKings,player_points,Charlotte Hornets,6.4,7.711958037362355,0.479695431472079,0.46899307477817004,Golden State Warriors,0.9191013382570355,4.702904541273484,7.0,2024-03-29
14,Davis Bertans,Under,-125,6.5,-0.09223596872081881,DraftKings,player_points,Charlotte Hornets,6.4,6.748182108202862,0.5203045685279164,0.47636644775329584,Golden State Warriors,0.9191013382570355,4.702904541273484,6.0,2024-03-29
15,Davis Bertans,Under,-125,6.5,-0.08551214031197552,DraftKings,player_points,Charlotte Hornets,6.4,7.711958037362355,0.5203045685279164,0.4793171344710905,Golden State Warriors,0.9191013382570355,4.702904541273484,6.0,2024-03-29
16,Draymond Green,Over,-120,7.5,-0.021688970927544737,DraftKings,player_points,Golden State Warriors,8.0,9.146180528432083,0.5108444854637724,0.5,Charlotte Hornets,1.0689085438160155,3.4871191548325386,8.0,2024-03-29
17,Draymond Green,Under,-110,7.5,-0.07471403382518461,DraftKings,player_points,Golden State Warriors,8.0,9.146180528432083,0.49057287889774975,0.4564682915246526,Charlotte Hornets,1.0689085438160155,3.4871191548325386,7.0,2024-03-29
18,Grant Williams,Over,-125,10.5,0.13100779032491858,DraftKings,player_points,Charlotte Hornets,12.8,7.197135292556702,0.5203045685279164,0.5987448020074423,Golden State Warriors,0.9191013382570355,5.91505993441975,11.0,2024-03-29
19,Grant Williams,Over,-125,10.5,0.04559211566233583,DraftKings,player_points,Charlotte Hornets,12.8,15.867274199804925,0.5203045685279164,0.5451595455846376,Golden State Warriors,0.9191013382570355,5.91505993441975,11.0,2024-03-29
20,Grant Williams,Under,-105,10.5,-0.3759761152268087,DraftKings,player_points,Charlotte Hornets,12.8,7.197135292556702,0.479695431472079,0.3486219173164997,Golden State Warriors,0.9191013382570355,5.91505993441975,10.0,2024-03-29
21,Grant Williams,Under,-105,10.5,-0.11566214997866235,DraftKings,player_points,Charlotte Hornets,12.8,15.867274199804925,0.479695431472079,0.429964780539748,Golden State Warriors,0.9191013382570355,5.91505993441975,10.0,2024-03-29
22,Jonathan Kuminga,Over,-115,17.5,0.08348169482078614,DraftKings,player_points,Golden State Warriors,20.2,18.802085471231297,0.5009443985361799,0.5465732606816035,Charlotte Hornets,1.0689085438160155,5.284094330399674,18.0,2024-03-29
23,Jonathan Kuminga,Under,-115,17.5,-0.15844357287823424,DraftKings,player_points,Golden State Warriors,20.2,18.802085471231297,0.5009443985361799,0.43242882973708285,Charlotte Hornets,1.0689085438160155,5.284094330399674,17.0,2024-03-29
24,Klay Thompson,Over,-125,17.5,0.03699666978538992,DraftKings,player_points,Golden State Warriors,19.9,18.779621133277345,0.5203045685279164,0.5402936336803362,Charlotte Hornets,1.0689085438160155,6.120057356007076,18.0,2024-03-29
25,Klay Thompson,Under,-105,17.5,-0.09360152686152345,DraftKings,player_points,Golden State Warriors,19.9,18.779621133277345,0.479695431472079,0.4386382239687748,Charlotte Hornets,1.0689085438160155,6.120057356007076,17.0,2024-03-29
26,Miles Bridges,Over,-135,19.5,-0.021862295823109525,DraftKings,player_points,Charlotte Hornets,21.1,16.543663207785237,0.538017064477803,0.5265064252560865,Golden State Warriors,0.9191013382570355,6.252199612936234,20.0,2024-03-29
27,Miles Bridges,Under,105,19.5,-0.016368561389628757,DraftKings,player_points,Charlotte Hornets,21.1,16.543663207785237,0.45685279187817046,0.4494952020687643,Golden State Warriors,0.9191013382570355,6.252199612936234,19.0,2024-03-29
28,Nick Richards,Over,-125,8.5,-0.0010380781559090164,DraftKings,player_points,Charlotte Hornets,9.4,8.07040250119823,0.5203045685279164,0.5197650118229372,Golden State Warriors,0.9191013382570355,3.709707876385051,9.0,2024-03-29
29,Nick Richards,Under,-105,8.5,-0.11262186969367642,DraftKings,player_points,Charlotte Hornets,9.4,8.07040250119823,0.479695431472079,0.4311396751567963,Golden State Warriors,0.9191013382570355,3.709707876385051,8.0,2024-03-29
30,Stephen Curry,Over,-115,24.5,-0.1540538406866125,DraftKings,player_points,Golden State Warriors,21.0,24.09461704391078,0.5009443985361799,0.4340736808588926,Charlotte Hornets,1.0689085438160155,9.432052636914841,25.0,2024-03-29
31,Stephen Curry,Under,-115,24.5,0.08843609611959313,DraftKings,player_points,Golden State Warriors,21.0,24.09461704391078,0.5009443985361799,0.54954391722152,Charlotte Hornets,1.0689085438160155,9.432052636914841,24.0,2024-03-29
32,Tre Mann,Over,-115,11.5,0.027798663237608764,DraftKings,player_points,Charlotte Hornets,12.5,13.061323082560016,0.5009443985361799,0.5152681647244146,Golden State Warriors,0.9191013382570355,4.458796019445621,12.0,2024-03-29
33,Tre Mann,Under,-115,11.5,-0.10270994430092018,DraftKings,player_points,Charlotte Hornets,12.5,13.061323082560016,0.5009443985361799,0.45428482904791545,Golden State Warriors,0.9191013382570355,4.458796019445621,11.0,2024-03-29
34,Vasilije Micic,Over,-135,11.5,0.03871353062858166,DraftKings,player_points,Charlotte Hornets,13.5,9.988734873633886,0.538017064477803,0.5596844245915688,Golden State Warriors,0.9191013382570355,7.094042150126948,12.0,2024-03-29
35,Vasilije Micic,Over,-135,11.5,0.02106544911194484,DraftKings,player_points,Charlotte Hornets,13.5,12.034952572819334,0.538017064477803,0.5495945198682922,Golden State Warriors,0.9191013382570355,7.094042150126948,12.0,2024-03-29
36,Vasilije Micic,Under,105,11.5,-0.13875937663475005,DraftKings,player_points,Charlotte Hornets,13.5,9.988734873633886,0.45685279187817046,0.4011846587189096,Golden State Warriors,0.9191013382570355,7.094042150126948,11.0,2024-03-29
37,Vasilije Micic,Under,105,11.5,-0.09368038700565454,DraftKings,player_points,Charlotte Hornets,13.5,12.034952572819334,0.45685279187817046,0.417720567458442,Golden State Warriors,0.9191013382570355,7.094042150126948,11.0,2024-03-29
114,Miles Bridges,Over,-133,19.5,-0.015364999394413674,Caesars,player_points,Charlotte Hornets,21.1,16.543663207785237,0.5345961961613012,0.5265064252560865,Golden State Warriors,0.9191013382570355,6.252199612936234,20.0,2024-03-29
115,Miles Bridges,Under,-103,19.5,-0.05717350609566574,Caesars,player_points,Charlotte Hornets,21.1,16.543663207785237,0.4751944187442153,0.4494952020687643,Golden State Warriors,0.9191013382570355,6.252199612936234,19.0,2024-03-29
116,Vasilije Micic,Over,-133,11.5,0.04482566840872121,Caesars,player_points,Charlotte Hornets,13.5,9.988734873633886,0.5345961961613012,0.5596844245915688,Golden State Warriors,0.9191013382570355,7.094042150126948,12.0,2024-03-29
117,Vasilije Micic,Over,-133,11.5,0.02728979850560616,Caesars,player_points,Charlotte Hornets,13.5,12.034952572819334,0.5345961961613012,0.5495945198682922,Golden State Warriors,0.9191013382570355,7.094042150126948,12.0,2024-03-29
118,Vasilije Micic,Under,-103,11.5,-0.18447804126318967,Caesars,player_points,Charlotte Hornets,13.5,9.988734873633886,0.4751944187442153,0.4011846587189096,Golden State Warriors,0.9191013382570355,7.094042150126948,11.0,2024-03-29
119,Vasilije Micic,Under,-103,11.5,-0.13758923012928073,Caesars,player_points,Charlotte Hornets,13.5,12.034952572819334,0.4751944187442153,0.417720567458442,Golden State Warriors,0.9191013382570355,7.094042150126948,11.0,2024-03-29
120,Draymond Green,Over,-119,7.5,-0.01780126555871875,Caesars,player_points,Golden State Warriors,8.0,9.146180528432083,0.5089006327793594,0.5,Charlotte Hornets,1.0689085438160155,3.4871191548325386,8.0,2024-03-29
121,Draymond Green,Under,-115,7.5,-0.09743526075594942,Caesars,player_points,Golden State Warriors,8.0,9.146180528432083,0.5009443985361799,0.4564682915246526,Charlotte Hornets,1.0689085438160155,3.4871191548325386,7.0,2024-03-29
122,Nick Richards,Over,-151,8.5,-0.0839926280588688,Caesars,player_points,Charlotte Hornets,9.4,8.07040250119823,0.5634214411389947,0.5197650118229372,Golden State Warriors,0.9191013382570355,3.709707876385051,9.0,2024-03-29
123,Nick Richards,Under,110,8.5,-0.034410355044007586,Caesars,player_points,Charlotte Hornets,9.4,8.07040250119823,0.44597534445249976,0.4311396751567963,Golden State Warriors,0.9191013382570355,3.709707876385051,8.0,2024-03-29
124,Jonathan Kuminga,Over,-115,17.5,0.08348169482078614,Caesars,player_points,Golden State Warriors,20.2,18.802085471231297,0.5009443985361799,0.5465732606816035,Charlotte Hornets,1.0689085438160155,5.284094330399674,18.0,2024-03-29
125,Jonathan Kuminga,Under,-119,17.5,-0.17684251785148425,Caesars,player_points,Golden State Warriors,20.2,18.802085471231297,0.5089006327793594,0.43242882973708285,Charlotte Hornets,1.0689085438160155,5.284094330399674,17.0,2024-03-29
126,Klay Thompson,Over,-129,17.5,0.0235398546906881,Caesars,player_points,Golden State Warriors,19.9,18.779621133277345,0.5275752000531972,0.5402936336803362,Charlotte Hornets,1.0689085438160155,6.120057356007076,18.0,2024-03-29
127,Klay Thompson,Under,-106,17.5,-0.0986574747434538,Caesars,player_points,Golden State Warriors,19.9,18.779621133277345,0.4819131634714876,0.4386382239687748,Charlotte Hornets,1.0689085438160155,6.120057356007076,17.0,2024-03-29
128,Brandon Miller,Over,-117,19.5,-0.08983801271702789,Caesars,player_points,Charlotte Hornets,18.2,19.55726574349637,0.5049591803317013,0.46333416015909507,Golden State Warriors,0.9191013382570355,7.062805060806019,20.0,2024-03-29
129,Brandon Miller,Under,-117,19.5,0.021992818632838806,Caesars,player_points,Charlotte Hornets,18.2,19.55726574349637,0.5049591803317013,0.516314389047549,Golden State Warriors,0.9191013382570355,7.062805060806019,19.0,2024-03-29
130,Grant Williams,Over,-131,10.5,0.1129508093446572,Caesars,player_points,Charlotte Hornets,12.8,7.197135292556702,0.5311160920297952,0.5987448020074423,Golden State Warriors,0.9191013382570355,5.91505993441975,11.0,2024-03-29
131,Grant Williams,Over,-131,10.5,0.02576026352025455,Caesars,player_points,Charlotte Hornets,12.8,15.867274199804925,0.5311160920297952,0.5451595455846376,Golden State Warriors,0.9191013382570355,5.91505993441975,11.0,2024-03-29
132,Grant Williams,Under,-104,10.5,-0.3695523238391951,Caesars,player_points,Charlotte Hornets,12.8,7.197135292556702,0.4774559570020879,0.3486219173164997,Golden State Warriors,0.9191013382570355,5.91505993441975,10.0,2024-03-29
133,Grant Williams,Under,-104,10.5,-0.11045364320938747,Caesars,player_points,Charlotte Hornets,12.8,15.867274199804925,0.4774559570020879,0.429964780539748,Golden State Warriors,0.9191013382570355,5.91505993441975,10.0,2024-03-29
