,outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
0,Al Horford,Over,-110,9.5,-0.04023159948889647,DraftKings,player_points,Boston Celtics,9.2,11.228179371473374,0.49057287889774975,0.4715996698608137,Cleveland Cavaliers,0.905373567945266,3.5573409936658433,10.0,2024-05-07
1,Al Horford,Under,-120,9.5,-0.03641795107433912,DraftKings,player_points,Boston Celtics,9.2,11.228179371473374,0.5108444854637724,0.49289428548997705,Cleveland Cavaliers,0.905373567945266,3.5573409936658433,9.0,2024-05-07
2,Darius Garland,Over,-115,15.5,0.0174316683972737,DraftKings,player_points,Cleveland Cavaliers,16.4,16.22935509232828,0.5009443985361799,0.5098316141728885,Boston Celtics,0.8145976351871703,6.025057277133866,16.0,2024-05-07
3,Darius Garland,Under,-115,15.5,-0.07584565409634103,DraftKings,player_points,Cleveland Cavaliers,16.4,16.22935509232828,0.5009443985361799,0.4656285003604437,Boston Celtics,0.8145976351871703,6.025057277133866,15.0,2024-05-07
4,Derrick White,Over,-110,16.5,-0.009297662622934766,DraftKings,player_points,Boston Celtics,16.5,14.2999020375618,0.49057287889774975,0.4860537154350111,Cleveland Cavaliers,0.905373567945266,9.543776528935771,17.0,2024-05-07
5,Derrick White,Under,-120,16.5,-0.051004177607353346,DraftKings,player_points,Boston Celtics,16.5,14.2999020375618,0.5108444854637724,0.4860537154350111,Cleveland Cavaliers,0.905373567945266,9.543776528935771,16.0,2024-05-07
6,Donovan Mitchell,Over,-120,27.5,-0.03992587335659361,DraftKings,player_points,Cleveland Cavaliers,27.3,31.84596692251532,0.5108444854637724,0.4912316334768241,Boston Celtics,0.8145976351871703,11.593010306672518,28.0,2024-05-07
7,Donovan Mitchell,Under,-110,27.5,0.011423869933357943,DraftKings,player_points,Cleveland Cavaliers,27.3,31.84596692251532,0.49057287889774975,0.4962418816087327,Boston Celtics,0.8145976351871703,11.593010306672518,27.0,2024-05-07
8,Evan Mobley,Over,100,13.5,-0.09292740540558006,DraftKings,player_points,Cleveland Cavaliers,12.3,9.428735322255076,0.4682741116751247,0.428458568573775,Boston Celtics,0.8145976351871703,4.472282960512755,14.0,2024-05-07
9,Evan Mobley,Under,-130,13.5,0.000448267447037745,DraftKings,player_points,Cleveland Cavaliers,12.3,9.428735322255076,0.5293533436327497,0.5295907419226061,Boston Celtics,0.8145976351871703,4.472282960512755,13.0,2024-05-07
10,Jarrett Allen,Over,-125,13.5,0.11797904923741517,DraftKings,player_points,Cleveland Cavaliers,17.6,15.83886997322545,0.5203045685279164,0.5899004644709032,Boston Celtics,0.8145976351871703,4.543134010669337,14.0,2024-05-07
11,Jarrett Allen,Under,-105,13.5,-0.2435536959662032,DraftKings,player_points,Cleveland Cavaliers,17.6,15.83886997322545,0.479695431472079,0.3857456521806003,Boston Celtics,0.8145976351871703,4.543134010669337,13.0,2024-05-07
12,Jaylen Brown,Over,-125,23.5,-0.16111773445241442,DraftKings,player_points,Boston Celtics,20.9,23.7645557904016,0.5203045685279164,0.44810664163466,Cleveland Cavaliers,0.905373567945266,5.977054706220777,24.0,2024-05-07
13,Jaylen Brown,Under,-105,23.5,0.10372058693916698,DraftKings,player_points,Boston Celtics,20.9,23.7645557904016,0.479695431472079,0.5352074637460413,Cleveland Cavaliers,0.905373567945266,5.977054706220777,23.0,2024-05-07
14,Jayson Tatum,Over,-125,26.5,-0.30154975354523184,DraftKings,player_points,Boston Celtics,21.5,21.6557385678418,0.5203045685279164,0.39975772505867146,Cleveland Cavaliers,0.905373567945266,5.477769569578459,27.0,2024-05-07
15,Jayson Tatum,Under,-105,26.5,0.17621460492512003,DraftKings,player_points,Boston Celtics,21.5,21.6557385678418,0.479695431472079,0.5823063073708364,Cleveland Cavaliers,0.905373567945266,5.477769569578459,26.0,2024-05-07
16,Jrue Holiday,Over,-125,10.5,-0.19757694114692403,DraftKings,player_points,Boston Celtics,9.2,10.90781876466993,0.5203045685279164,0.43446441781821443,Cleveland Cavaliers,0.905373567945266,3.0172294359872196,11.0,2024-05-07
17,Jrue Holiday,Under,-105,10.5,0.09360251679524953,DraftKings,player_points,Boston Celtics,9.2,10.90781876466993,0.479695431472079,0.5292329693767677,Cleveland Cavaliers,0.905373567945266,3.0172294359872196,10.0,2024-05-07
18,Max Strus,Over,-130,8.5,-0.03124520679259988,DraftKings,player_points,Cleveland Cavaliers,9.3,8.987081127550132,0.5293533436327497,0.5133147190852458,Boston Celtics,0.8145976351871703,4.219314133948283,9.0,2024-05-07
19,Max Strus,Under,100,8.5,-0.05826383057875739,DraftKings,player_points,Cleveland Cavaliers,9.3,8.987081127550132,0.4682741116751247,0.4424927869064832,Boston Celtics,0.8145976351871703,4.219314133948283,8.0,2024-05-07
20,Payton Pritchard,Over,-105,7.5,0.2540733486453136,DraftKings,player_points,Boston Celtics,12.7,12.81626704988286,0.479695431472079,0.6430865965184356,Cleveland Cavaliers,0.905373567945266,11.08368285867392,8.0,2024-05-07
21,Payton Pritchard,Under,-125,7.5,-0.5850804952477712,DraftKings,player_points,Boston Celtics,12.7,12.81626704988286,0.5203045685279164,0.32825119613031717,Cleveland Cavaliers,0.905373567945266,11.08368285867392,7.0,2024-05-07
22,Sam Hauser,Over,-120,6.5,0.2028787255850677,DraftKings,player_points,Boston Celtics,10.5,9.701660078368365,0.5108444854637724,0.6408616880018914,Cleveland Cavaliers,0.905373567945266,5.485613684270557,7.0,2024-05-07
23,Sam Hauser,Under,-110,6.5,-0.5264485814699509,DraftKings,player_points,Boston Celtics,10.5,9.701660078368365,0.49057287889774975,0.32138185645620254,Cleveland Cavaliers,0.905373567945266,5.485613684270557,6.0,2024-05-07
24,Donovan Mitchell,Over,-122,27.5,-0.04773312465806974,FanDuel,player_points,Cleveland Cavaliers,27.3,31.84596692251532,0.5146796542735605,0.4912316334768241,Boston Celtics,0.8145976351871703,11.593010306672518,28.0,2024-05-07
25,Donovan Mitchell,Under,100,27.5,0.05635914857275084,FanDuel,player_points,Cleveland Cavaliers,27.3,31.84596692251532,0.4682741116751247,0.4962418816087327,Boston Celtics,0.8145976351871703,11.593010306672518,27.0,2024-05-07
26,Jaylen Brown,Over,-110,24.5,-0.13686941591514554,FanDuel,player_points,Boston Celtics,20.9,23.7645557904016,0.49057287889774975,0.4315120734449993,Cleveland Cavaliers,0.905373567945266,5.977054706220777,25.0,2024-05-07
27,Jaylen Brown,Under,-110,24.5,0.11110929047817515,FanDuel,player_points,Boston Celtics,20.9,23.7645557904016,0.49057287889774975,0.5518933583653399,Cleveland Cavaliers,0.905373567945266,5.977054706220777,24.0,2024-05-07
28,Jrue Holiday,Over,-104,11.5,-0.19751235445028958,FanDuel,player_points,Boston Celtics,9.2,10.90781876466993,0.4774559570020879,0.3987064978726345,Cleveland Cavaliers,0.905373567945266,3.0172294359872196,12.0,2024-05-07
29,Jrue Holiday,Under,-118,11.5,0.10361264161601468,FanDuel,player_points,Boston Celtics,9.2,10.90781876466993,0.50693894658408,0.5655355821817856,Cleveland Cavaliers,0.905373567945266,3.0172294359872196,11.0,2024-05-07
30,Al Horford,Over,-105,9.5,-0.017166597282934168,FanDuel,player_points,Boston Celtics,9.2,11.228179371473374,0.479695431472079,0.4715996698608137,Cleveland Cavaliers,0.905373567945266,3.5573409936658433,10.0,2024-05-07
31,Al Horford,Under,-115,9.5,-0.016332331867472103,FanDuel,player_points,Boston Celtics,9.2,11.228179371473374,0.5009443985361799,0.49289428548997705,Cleveland Cavaliers,0.905373567945266,3.5573409936658433,9.0,2024-05-07
32,Payton Pritchard,Over,-108,7.5,0.24382710343439745,FanDuel,player_points,Boston Celtics,12.7,12.81626704988286,0.48628465443186036,0.6430865965184356,Cleveland Cavaliers,0.905373567945266,11.08368285867392,8.0,2024-05-07
33,Payton Pritchard,Under,-112,7.5,-0.5073218294431635,FanDuel,player_points,Boston Celtics,12.7,12.81626704988286,0.49478019346805635,0.32825119613031717,Cleveland Cavaliers,0.905373567945266,11.08368285867392,7.0,2024-05-07
34,Jayson Tatum,Over,-114,27.5,-0.30593871641947323,FanDuel,player_points,Boston Celtics,21.5,21.6557385678418,0.4989088666445254,0.38203084139537347,Cleveland Cavaliers,0.905373567945266,5.477769569578459,28.0,2024-05-07
