,outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
0,Aaron Nesmith,Over,100,13.5,-0.061503332002115815,DraftKings,player_points,Indiana Pacers,12.2,12.15612593681006,0.4682741116751247,0.4411423851038758,Brooklyn Nets,0.9837457503402106,3.2888475692750894,14.0,2024-04-01
1,Aaron Nesmith,Under,-130,13.5,-0.005924562164461446,DraftKings,player_points,Indiana Pacers,12.2,12.15612593681006,0.5293533436327497,0.5262356279418537,Brooklyn Nets,0.9837457503402106,3.2888475692750894,13.0,2024-04-01
2,Andrew Nembhard,Over,-105,10.5,0.0662978436108147,DraftKings,player_points,Indiana Pacers,11.4,11.59791938486318,0.479695431472079,0.5137563710114562,Brooklyn Nets,0.9837457503402106,3.980205967301642,11.0,2024-04-01
3,Andrew Nembhard,Under,-125,10.5,-0.1512185576322173,DraftKings,player_points,Indiana Pacers,11.4,11.59791938486318,0.5203045685279164,0.4519598516532422,Brooklyn Nets,0.9837457503402106,3.980205967301642,10.0,2024-04-01
4,Cam Thomas,Over,-125,25.5,-0.027303492122447075,DraftKings,player_points,Brooklyn Nets,26.4,24.640176397457783,0.5203045685279164,0.5064760049174445,Indiana Pacers,0.9819020403744394,5.808304399736639,26.0,2024-04-01
5,Cam Thomas,Under,-105,25.5,-0.00492359492535134,DraftKings,player_points,Brooklyn Nets,26.4,24.640176397457783,0.479695431472079,0.47734517718007424,Indiana Pacers,0.9819020403744394,5.808304399736639,25.0,2024-04-01
6,Dennis Schroder,Over,-110,15.5,-0.027678096451951146,DraftKings,player_points,Brooklyn Nets,15.2,14.089609764763468,0.49057287889774975,0.47736045031167634,Indiana Pacers,0.9819020403744394,6.07932599211709,16.0,2024-04-01
7,Dennis Schroder,Under,-120,15.5,-0.033392635602803554,DraftKings,player_points,Brooklyn Nets,15.2,14.089609764763468,0.5108444854637724,0.4943372614280187,Indiana Pacers,0.9819020403744394,6.07932599211709,15.0,2024-04-01
8,Dorian Finney-Smith,Over,-115,7.5,-0.11347648488852843,DraftKings,player_points,Brooklyn Nets,7.1,7.146618861462407,0.5009443985361799,0.4498922117662234,Indiana Pacers,0.9819020403744394,4.16079858896813,8.0,2024-04-01
9,Dorian Finney-Smith,Under,-115,7.5,-0.013200307003317303,DraftKings,player_points,Brooklyn Nets,7.1,7.146618861462407,0.5009443985361799,0.49441793007129414,Indiana Pacers,0.9819020403744394,4.16079858896813,7.0,2024-04-01
10,Jalen Smith,Over,-115,6.5,0.10808486282492502,DraftKings,player_points,Indiana Pacers,8.4,9.023256200245314,0.5009443985361799,0.5616502934604293,Brooklyn Nets,0.9837457503402106,4.447999347234966,7.0,2024-04-01
11,Jalen Smith,Under,-115,6.5,-0.26780428318379307,DraftKings,player_points,Indiana Pacers,8.4,9.023256200245314,0.5009443985361799,0.3951275486135569,Brooklyn Nets,0.9837457503402106,4.447999347234966,6.0,2024-04-01
12,Mikal Bridges,Over,-110,18.5,-0.10430593546027889,DraftKings,player_points,Brooklyn Nets,16.5,17.82696998516552,0.49057287889774975,0.4442363869875218,Indiana Pacers,0.9819020403744394,5.3488316481265334,19.0,2024-04-01
13,Mikal Bridges,Under,-120,18.5,0.04251661518405715,DraftKings,player_points,Brooklyn Nets,16.5,17.82696998516552,0.5108444854637724,0.5335283030127693,Indiana Pacers,0.9819020403744394,5.3488316481265334,18.0,2024-04-01
