,outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
0,Aaron Nesmith,Over,-115,12.5,-0.11842197030887333,DraftKings,player_points,Indiana Pacers,11.5,11.453742909718567,0.5009443985361799,0.44790285941703617,Milwaukee Bucks,1.005579485118981,3.642496091662663,13.0,2024-05-02
1,Aaron Nesmith,Under,-105,12.5,0.07289077906000936,DraftKings,player_points,Indiana Pacers,11.5,11.453742909718567,0.479695431472079,0.5174098376302617,Milwaukee Bucks,1.005579485118981,3.642496091662663,12.0,2024-05-02
2,Andrew Nembhard,Over,102,12.5,-0.08150376940656963,DraftKings,player_points,Indiana Pacers,11.0,11.130172166423586,0.46363773433180666,0.4286972893180101,Milwaukee Bucks,1.005579485118981,4.738077955885633,13.0,2024-05-02
3,Andrew Nembhard,Under,-122,12.5,0.039409646242107896,DraftKings,player_points,Indiana Pacers,11.0,11.130172166423586,0.5146796542735605,0.5357951516586651,Milwaukee Bucks,1.005579485118981,4.738077955885633,12.0,2024-05-02
4,Brook Lopez,Over,-118,13.5,0.05713737848746109,DraftKings,player_points,Milwaukee Bucks,15.3,13.750976579471416,0.50693894658408,0.5376593949295065,Indiana Pacers,1.068444007361149,5.59837124632734,14.0,2024-05-02
5,Brook Lopez,Under,-102,13.5,-0.09070498263578165,DraftKings,player_points,Milwaukee Bucks,15.3,13.750976579471416,0.4729104890184428,0.43358240454317376,Indiana Pacers,1.068444007361149,5.59837124632734,13.0,2024-05-02
6,Khris Middleton,Over,-120,23.5,-0.19098799437044647,DraftKings,player_points,Milwaukee Bucks,20.5,19.54086999626466,0.5108444854637724,0.42892496639632677,Indiana Pacers,1.068444007361149,10.111521603850607,24.0,2024-05-02
7,Khris Middleton,Under,100,23.5,0.14998435422057413,DraftKings,player_points,Milwaukee Bucks,20.5,19.54086999626466,0.4682741116751247,0.5509005793013828,Indiana Pacers,1.068444007361149,10.111521603850607,23.0,2024-05-02
8,Myles Turner,Over,-108,20.5,0.03634100041199807,DraftKings,player_points,Indiana Pacers,21.2,17.258018859525542,0.48628465443186036,0.5046231650820094,Milwaukee Bucks,1.005579485118981,7.369418988213446,21.0,2024-05-02
9,Myles Turner,Under,-112,20.5,-0.04763559447431315,DraftKings,player_points,Indiana Pacers,21.2,17.258018859525542,0.49478019346805635,0.4722827250980616,Milwaukee Bucks,1.005579485118981,7.369418988213446,20.0,2024-05-02
