,outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
0,Al Horford,Over,105,9.5,-0.035610505345016516,DraftKings,player_points,Boston Celtics,8.4,10.80564233999234,0.45685279187817046,0.44114345067016164,Cleveland Cavaliers,0.9379274260761896,3.355964838909967,10.0,2024-05-09
1,Al Horford,Under,-125,9.5,0.003516181201977861,DraftKings,player_points,Boston Celtics,8.4,10.80564233999234,0.5203045685279164,0.5221405091710548,Cleveland Cavaliers,0.9379274260761896,3.355964838909967,9.0,2024-05-09
2,Darius Garland,Over,-125,15.5,-0.09459294756331223,DraftKings,player_points,Cleveland Cavaliers,15.0,16.167852477675336,0.5203045685279164,0.47534069142887614,Boston Celtics,0.8324572684904256,4.738867044052891,16.0,2024-05-09
3,Darius Garland,Under,105,15.5,0.08629441624365908,DraftKings,player_points,Cleveland Cavaliers,15.0,16.167852477675336,0.45685279187817046,0.5,Boston Celtics,0.8324572684904256,4.738867044052891,15.0,2024-05-09
4,Derrick White,Over,-110,17.5,-0.02678227287865401,DraftKings,player_points,Boston Celtics,17.1,16.148183200425265,0.49057287889774975,0.4777769268672659,Cleveland Cavaliers,0.9379274260761896,9.84632630595574,18.0,2024-05-09
5,Derrick White,Under,-110,17.5,0.013982342825821302,DraftKings,player_points,Boston Celtics,17.1,16.148183200425265,0.49057287889774975,0.49752950703101934,Cleveland Cavaliers,0.9379274260761896,9.84632630595574,17.0,2024-05-09
6,Donovan Mitchell,Over,-112,29.5,0.0004460992665922929,DraftKings,player_points,Cleveland Cavaliers,29.6,31.921014764989607,0.49478019346805635,0.4950010130569435,Boston Celtics,0.8324572684904256,10.786696038114966,30.0,2024-05-09
7,Donovan Mitchell,Under,-108,29.5,0.012623529264717197,DraftKings,player_points,Cleveland Cavaliers,29.6,31.921014764989607,0.48628465443186036,0.492501764873668,Boston Celtics,0.8324572684904256,10.786696038114966,29.0,2024-05-09
8,Evan Mobley,Over,-105,13.5,-0.05289528779791965,DraftKings,player_points,Cleveland Cavaliers,12.8,10.759067952564726,0.479695431472079,0.45559652230502345,Boston Celtics,0.8324572684904256,4.505697278635828,14.0,2024-05-09
9,Evan Mobley,Under,-115,13.5,0.012753060953472282,DraftKings,player_points,Cleveland Cavaliers,12.8,10.759067952564726,0.5009443985361799,0.5074154993278445,Boston Celtics,0.8324572684904256,4.505697278635828,13.0,2024-05-09
10,Jarrett Allen,Over,-105,13.5,0.1877599866985239,DraftKings,player_points,Cleveland Cavaliers,17.6,15.717378128607711,0.479695431472079,0.5905833542012812,Boston Celtics,0.8324572684904256,4.543134010669337,14.0,2024-05-09
11,Jarrett Allen,Under,-115,13.5,-0.3015351943265235,DraftKings,player_points,Cleveland Cavaliers,17.6,15.717378128607711,0.5009443985361799,0.3848873243841804,Boston Celtics,0.8324572684904256,4.543134010669337,13.0,2024-05-09
12,Jaylen Brown,Over,-105,25.5,-0.08800622900805634,DraftKings,player_points,Boston Celtics,22.4,24.209336247939845,0.479695431472079,0.44089401207695383,Cleveland Cavaliers,0.9379274260761896,6.418722614352485,26.0,2024-05-09
13,Jaylen Brown,Under,-115,25.5,0.07704731731474006,DraftKings,player_points,Boston Celtics,22.4,24.209336247939845,0.5009443985361799,0.5427628175679826,Cleveland Cavaliers,0.9379274260761896,6.418722614352485,25.0,2024-05-09
14,Jayson Tatum,Over,105,27.5,-0.2228058729195388,DraftKings,player_points,Boston Celtics,20.8,22.33898153267719,0.45685279187817046,0.37361023691144113,Cleveland Cavaliers,0.9379274260761896,5.8356998427744005,28.0,2024-05-09
15,Jayson Tatum,Under,-125,27.5,0.14608688063137332,DraftKings,player_points,Boston Celtics,20.8,22.33898153267719,0.5203045685279164,0.6093179232480038,Cleveland Cavaliers,0.9379274260761896,5.8356998427744005,27.0,2024-05-09
16,Jrue Holiday,Over,-112,12.5,-0.3329443320652088,DraftKings,player_points,Boston Celtics,9.4,10.952431261171157,0.49478019346805635,0.37119344114053465,Cleveland Cavaliers,0.9379274260761896,3.226529687940357,13.0,2024-05-09
17,Jrue Holiday,Under,-108,12.5,0.1810948926269111,DraftKings,player_points,Boston Celtics,9.4,10.952431261171157,0.48628465443186036,0.5938229595267521,Cleveland Cavaliers,0.9379274260761896,3.226529687940357,12.0,2024-05-09
18,Max Strus,Over,-110,9.5,-0.07909786175901004,DraftKings,player_points,Cleveland Cavaliers,9.0,8.77095836381381,0.49057287889774975,0.45461389210620745,Boston Celtics,0.8324572684904256,4.492992732189808,10.0,2024-05-09
19,Max Strus,Under,-110,9.5,0.018854242204500493,DraftKings,player_points,Cleveland Cavaliers,9.0,8.77095836381381,0.49057287889774975,0.5,Boston Celtics,0.8324572684904256,4.492992732189808,9.0,2024-05-09
20,Payton Pritchard,Over,-130,7.5,0.1571819513487001,DraftKings,player_points,Boston Celtics,12.3,13.159486319491595,0.5293533436327497,0.6280754719002934,Cleveland Cavaliers,0.9379274260761896,10.87244984674716,8.0,2024-05-09
21,Payton Pritchard,Under,110,7.5,-0.2980791511155585,DraftKings,player_points,Boston Celtics,12.3,13.159486319491595,0.44597534445249976,0.3435656015807913,Cleveland Cavaliers,0.9379274260761896,10.87244984674716,7.0,2024-05-09
22,Darius Garland,Over,100,16.5,-0.03881888640464104,FanDuel,player_points,Cleveland Cavaliers,15.0,16.167852477675336,0.4682741116751247,0.45077550841978287,Boston Celtics,0.8324572684904256,4.738867044052891,17.0,2024-05-09
23,Darius Garland,Under,-128,16.5,-0.0021388168159624534,FanDuel,player_points,Cleveland Cavaliers,15.0,16.167852477675336,0.525781458722947,0.5246593085711239,Boston Celtics,0.8324572684904256,4.738867044052891,16.0,2024-05-09
24,Al Horford,Over,-132,8.5,-0.11510528627485961,FanDuel,player_points,Boston Celtics,8.4,10.80564233999234,0.5328636443199696,0.4778594908289452,Cleveland Cavaliers,0.9379274260761896,3.355964838909967,9.0,2024-05-09
25,Al Horford,Under,104,8.5,0.053877310889446674,FanDuel,player_points,Boston Celtics,8.4,10.80564233999234,0.45909226634816147,0.4852354474024426,Cleveland Cavaliers,0.9379274260761896,3.355964838909967,8.0,2024-05-09
26,Derrick White,Over,-102,17.5,0.010185585730838564,FanDuel,player_points,Boston Celtics,17.1,16.148183200425265,0.4729104890184428,0.4777769268672659,Cleveland Cavaliers,0.9379274260761896,9.84632630595574,18.0,2024-05-09
27,Derrick White,Under,-125,17.5,-0.04577630306352285,FanDuel,player_points,Boston Celtics,17.1,16.148183200425265,0.5203045685279164,0.49752950703101934,Cleveland Cavaliers,0.9379274260761896,9.84632630595574,17.0,2024-05-09
28,Payton Pritchard,Over,108,8.5,0.2483127957454896,FanDuel,player_points,Boston Celtics,12.3,13.159486319491595,0.4502635689183892,0.5990039026471661,Cleveland Cavaliers,0.9379274260761896,10.87244984674716,9.0,2024-05-09
29,Payton Pritchard,Under,-136,8.5,-0.4511163288597935,FanDuel,player_points,Boston Celtics,12.3,13.159486319491595,0.5397057558289573,0.37192452809970655,Cleveland Cavaliers,0.9379274260761896,10.87244984674716,8.0,2024-05-09
30,Donovan Mitchell,Over,-102,29.5,0.04462722995671824,FanDuel,player_points,Cleveland Cavaliers,29.6,31.921014764989607,0.4729104890184428,0.4950010130569435,Boston Celtics,0.8324572684904256,10.786696038114966,30.0,2024-05-09
31,Donovan Mitchell,Under,-125,29.5,-0.05645219091017905,FanDuel,player_points,Cleveland Cavaliers,29.6,31.921014764989607,0.5203045685279164,0.492501764873668,Boston Celtics,0.8324572684904256,10.786696038114966,29.0,2024-05-09
32,Jaylen Brown,Over,-106,25.5,-0.093036308661353,FanDuel,player_points,Boston Celtics,22.4,24.209336247939845,0.4819131634714876,0.44089401207695383,Cleveland Cavaliers,0.9379274260761896,6.418722614352485,26.0,2024-05-09
33,Jaylen Brown,Under,-120,25.5,0.058807145720169714,FanDuel,player_points,Boston Celtics,22.4,24.209336247939845,0.5108444854637724,0.5427628175679826,Cleveland Cavaliers,0.9379274260761896,6.418722614352485,25.0,2024-05-09
34,Max Strus,Over,-108,9.5,-0.06966518814223555,FanDuel,player_points,Cleveland Cavaliers,9.0,8.77095836381381,0.48628465443186036,0.45461389210620745,Boston Celtics,0.8324572684904256,4.492992732189808,10.0,2024-05-09
35,Max Strus,Under,-118,9.5,-0.013877893168160016,FanDuel,player_points,Cleveland Cavaliers,9.0,8.77095836381381,0.50693894658408,0.5,Boston Celtics,0.8324572684904256,4.492992732189808,9.0,2024-05-09
36,Jayson Tatum,Over,-118,26.5,-0.29757410628766406,FanDuel,player_points,Boston Celtics,20.8,22.33898153267719,0.50693894658408,0.3906820767519962,Cleveland Cavaliers,0.9379274260761896,5.8356998427744005,27.0,2024-05-09
37,Jayson Tatum,Under,-108,26.5,0.17861858069687536,FanDuel,player_points,Boston Celtics,20.8,22.33898153267719,0.48628465443186036,0.592032693951652,Cleveland Cavaliers,0.9379274260761896,5.8356998427744005,26.0,2024-05-09
38,Jrue Holiday,Over,-106,12.5,-0.29828038445602334,FanDuel,player_points,Boston Celtics,9.4,10.952431261171157,0.4819131634714876,0.37119344114053465,Cleveland Cavaliers,0.9379274260761896,3.226529687940357,13.0,2024-05-09
39,Jrue Holiday,Under,-120,12.5,0.1397360488201897,FanDuel,player_points,Boston Celtics,9.4,10.952431261171157,0.5108444854637724,0.5938229595267521,Cleveland Cavaliers,0.9379274260761896,3.226529687940357,12.0,2024-05-09
40,Evan Mobley,Over,-115,13.5,-0.09953516765607766,FanDuel,player_points,Cleveland Cavaliers,12.8,10.759067952564726,0.5009443985361799,0.45559652230502345,Boston Celtics,0.8324572684904256,4.505697278635828,14.0,2024-05-09
41,Evan Mobley,Under,-111,13.5,0.029027479895100485,FanDuel,player_points,Cleveland Cavaliers,12.8,10.759067952564726,0.4926865061226431,0.5074154993278445,Boston Celtics,0.8324572684904256,4.505697278635828,13.0,2024-05-09
42,Sam Hauser,Over,100,6.5,0.21456206111552853,FanDuel,player_points,Boston Celtics,9.5,10.266508715489696,0.4682741116751247,0.596194923229959,Cleveland Cavaliers,0.9379274260761896,6.484267717314494,7.0,2024-05-09
43,Sam Hauser,Under,-128,6.5,-0.434272654946488,FanDuel,player_points,Boston Celtics,9.5,10.266508715489696,0.525781458722947,0.3665840361033472,Cleveland Cavaliers,0.9379274260761896,6.484267717314494,6.0,2024-05-09
44,Darius Garland,Over,-127,15.5,-0.10230814014525623,Caesars,player_points,Cleveland Cavaliers,15.0,16.167852477675336,0.5239719135043246,0.47534069142887614,Boston Celtics,0.8324572684904256,4.738867044052891,16.0,2024-05-09
45,Darius Garland,Under,-108,15.5,0.027430691136279273,Caesars,player_points,Cleveland Cavaliers,15.0,16.167852477675336,0.48628465443186036,0.5,Boston Celtics,0.8324572684904256,4.738867044052891,15.0,2024-05-09
46,Max Strus,Over,-111,9.5,-0.08374714164595098,Caesars,player_points,Cleveland Cavaliers,9.0,8.77095836381381,0.4926865061226431,0.45461389210620745,Boston Celtics,0.8324572684904256,4.492992732189808,10.0,2024-05-09
47,Max Strus,Under,-123,9.5,-0.03314288315767433,Caesars,player_points,Cleveland Cavaliers,9.0,8.77095836381381,0.5165714415788372,0.5,Boston Celtics,0.8324572684904256,4.492992732189808,9.0,2024-05-09
48,Donovan Mitchell,Over,-109,29.5,0.013256513237030827,Caesars,player_points,Cleveland Cavaliers,29.6,31.921014764989607,0.48843902557501045,0.4950010130569435,Boston Celtics,0.8324572684904256,10.786696038114966,30.0,2024-05-09
49,Donovan Mitchell,Under,-125,29.5,-0.05645219091017905,Caesars,player_points,Cleveland Cavaliers,29.6,31.921014764989607,0.5203045685279164,0.492501764873668,Boston Celtics,0.8324572684904256,10.786696038114966,29.0,2024-05-09
50,Jarrett Allen,Over,-119,13.5,0.13830853992217818,Caesars,player_points,Cleveland Cavaliers,17.6,15.717378128607711,0.5089006327793594,0.5905833542012812,Boston Celtics,0.8324572684904256,4.543134010669337,14.0,2024-05-09
51,Jarrett Allen,Under,-115,13.5,-0.3015351943265235,Caesars,player_points,Cleveland Cavaliers,17.6,15.717378128607711,0.5009443985361799,0.3848873243841804,Boston Celtics,0.8324572684904256,4.543134010669337,13.0,2024-05-09
52,Derrick White,Over,-103,17.5,0.005405259186507495,Caesars,player_points,Boston Celtics,17.1,16.148183200425265,0.4751944187442153,0.4777769268672659,Cleveland Cavaliers,0.9379274260761896,9.84632630595574,18.0,2024-05-09
53,Derrick White,Under,-133,17.5,-0.07450148907041777,Caesars,player_points,Boston Celtics,17.1,16.148183200425265,0.5345961961613012,0.49752950703101934,Cleveland Cavaliers,0.9379274260761896,9.84632630595574,17.0,2024-05-09
54,Jaylen Brown,Over,-119,25.5,-0.15424709530991687,Caesars,player_points,Boston Celtics,22.4,24.209336247939845,0.5089006327793594,0.44089401207695383,Cleveland Cavaliers,0.9379274260761896,6.418722614352485,26.0,2024-05-09
55,Jaylen Brown,Under,-115,25.5,0.07704731731474006,Caesars,player_points,Boston Celtics,22.4,24.209336247939845,0.5009443985361799,0.5427628175679826,Cleveland Cavaliers,0.9379274260761896,6.418722614352485,25.0,2024-05-09
56,Jayson Tatum,Over,-109,27.5,-0.30734914977928673,Caesars,player_points,Boston Celtics,20.8,22.33898153267719,0.48843902557501045,0.37361023691144113,Cleveland Cavaliers,0.9379274260761896,5.8356998427744005,28.0,2024-05-09
57,Jayson Tatum,Under,-125,27.5,0.14608688063137332,Caesars,player_points,Boston Celtics,20.8,22.33898153267719,0.5203045685279164,0.6093179232480038,Cleveland Cavaliers,0.9379274260761896,5.8356998427744005,27.0,2024-05-09
58,Jrue Holiday,Over,-123,12.5,-0.3916502403480294,Caesars,player_points,Boston Celtics,9.4,10.952431261171157,0.5165714415788372,0.37119344114053465,Cleveland Cavaliers,0.9379274260761896,3.226529687940357,13.0,2024-05-09
59,Jrue Holiday,Under,-111,12.5,0.1703141513502776,Caesars,player_points,Boston Celtics,9.4,10.952431261171157,0.4926865061226431,0.5938229595267521,Cleveland Cavaliers,0.9379274260761896,3.226529687940357,12.0,2024-05-09
60,Evan Mobley,Over,-108,13.5,-0.06735813515778133,Caesars,player_points,Cleveland Cavaliers,12.8,10.759067952564726,0.48628465443186036,0.45559652230502345,Boston Celtics,0.8324572684904256,4.505697278635828,14.0,2024-05-09
