,outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
0,Aaron Nesmith,Over,-115,9.5,0.03966127317135378,DraftKings,player_points,Indiana Pacers,10.6,11.05938527757016,0.5009443985361799,0.5216330285778048,Boston Celtics,0.933352489448751,3.9402589819164326,10.0,2024-05-20
1,Aaron Nesmith,Under,-105,9.5,-0.0840958612263124,DraftKings,player_points,Indiana Pacers,10.6,11.05938527757016,0.479695431472079,0.44248433061026077,Boston Celtics,0.933352489448751,3.9402589819164326,9.0,2024-05-20
2,Al Horford,Over,-112,9.5,-0.09180712728010783,DraftKings,player_points,Boston Celtics,8.8,10.200393587564395,0.49478019346805635,0.4531754566400796,Indiana Pacers,1.030216852911146,5.130733165518718,10.0,2024-05-20
3,Al Horford,Under,-108,9.5,0.04241044583736103,DraftKings,player_points,Boston Celtics,8.8,10.200393587564395,0.48628465443186036,0.5078215946675508,Indiana Pacers,1.030216852911146,5.130733165518718,9.0,2024-05-20
4,Andrew Nembhard,Over,-125,10.5,0.06931819264350986,DraftKings,player_points,Indiana Pacers,12.7,11.441658115973976,0.5203045685279164,0.5590574183520254,Boston Celtics,0.933352489448751,4.25310806618598,11.0,2024-05-20
5,Andrew Nembhard,Under,105,10.5,-0.1232496504356476,DraftKings,player_points,Indiana Pacers,12.7,11.441658115973976,0.45685279187817046,0.4067241789934963,Boston Celtics,0.933352489448751,4.25310806618598,10.0,2024-05-20
6,Derrick White,Over,-110,16.5,0.07252305337225637,DraftKings,player_points,Boston Celtics,18.2,16.531840786169802,0.49057287889774975,0.5289326928086422,Indiana Pacers,1.030216852911146,9.105880030737236,17.0,2024-05-20
7,Derrick White,Under,-110,16.5,-0.09731540503911236,DraftKings,player_points,Boston Celtics,18.2,16.531840786169802,0.49057287889774975,0.4470664283440584,Indiana Pacers,1.030216852911146,9.105880030737236,16.0,2024-05-20
8,Jaylen Brown,Over,-118,24.5,-0.08515186548730663,DraftKings,player_points,Boston Celtics,23.1,23.05482536785125,0.50693894658408,0.4671594480984743,Indiana Pacers,1.030216852911146,6.774260965699689,25.0,2024-05-20
9,Jaylen Brown,Under,-102,24.5,0.08274190194512834,DraftKings,player_points,Boston Celtics,23.1,23.05482536785125,0.4729104890184428,0.5155697071754308,Indiana Pacers,1.030216852911146,6.774260965699689,24.0,2024-05-20
