,outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
0,Bam Adebayo,Over,-130,16.5,-0.08701790777111494,DraftKings,player_points,Miami Heat,16.4,18.377747113669564,0.5293533436327497,0.48697757401087044,Philadelphia 76ers,0.8943248089064946,4.532935656827068,17.0,2024-04-17
1,Bam Adebayo,Under,100,16.5,0.04690126649237841,DraftKings,player_points,Miami Heat,16.4,18.377747113669564,0.4682741116751247,0.4913175258892316,Philadelphia 76ers,0.8943248089064946,4.532935656827068,16.0,2024-04-17
2,Buddy Hield,Over,100,8.5,0.19330301952603537,DraftKings,player_points,Philadelphia 76ers,10.9,9.353616497123909,0.4682741116751247,0.5804832830786055,Miami Heat,0.9268146130809904,5.42408610359124,9.0,2024-04-17
3,Buddy Hield,Over,100,8.5,0.20060994373346877,DraftKings,player_points,Philadelphia 76ers,10.9,8.766808732546258,0.4682741116751247,0.5857892627063072,Miami Heat,0.9268146130809904,5.42408610359124,9.0,2024-04-17
4,Buddy Hield,Under,-130,8.5,-0.39942430992265837,DraftKings,player_points,Philadelphia 76ers,10.9,9.353616497123909,0.5293533436327497,0.3782650764884921,Miami Heat,0.9268146130809904,5.42408610359124,8.0,2024-04-17
5,Buddy Hield,Under,-130,8.5,-0.4291382320326876,DraftKings,player_points,Philadelphia 76ers,10.9,8.766808732546258,0.5293533436327497,0.3704003795908821,Miami Heat,0.9268146130809904,5.42408610359124,8.0,2024-04-17
6,Caleb Martin,Over,-130,8.5,-0.09990654439108444,DraftKings,player_points,Miami Heat,8.5,10.64658980145241,0.5293533436327497,0.48127120102354076,Philadelphia 76ers,0.8943248089064946,5.62821084978295,9.0,2024-04-17
7,Caleb Martin,Under,100,8.5,0.02700574919250217,DraftKings,player_points,Miami Heat,8.5,10.64658980145241,0.4682741116751247,0.48127120102354076,Philadelphia 76ers,0.8943248089064946,5.62821084978295,8.0,2024-04-17
8,Duncan Robinson,Over,114,7.5,0.24197366507550883,DraftKings,player_points,Miami Heat,10.0,10.25143491086696,0.43763935670572407,0.577340570561204,Philadelphia 76ers,0.8943248089064946,8.48647894386357,8.0,2024-04-17
9,Duncan Robinson,Under,-145,7.5,-0.44007960295367554,DraftKings,player_points,Miami Heat,10.0,10.25143491086696,0.554283642390964,0.3848979190137131,Philadelphia 76ers,0.8943248089064946,8.48647894386357,7.0,2024-04-17
10,Haywood Highsmith,Over,-125,4.5,0.2145202793877787,DraftKings,player_points,Miami Heat,8.9,9.307168752045822,0.5203045685279164,0.6624035667303783,Philadelphia 76ers,0.8943248089064946,6.031782148724379,5.0,2024-04-17
11,Haywood Highsmith,Under,-105,4.5,-0.6028380053713718,DraftKings,player_points,Miami Heat,8.9,9.307168752045822,0.479695431472079,0.2992787978975675,Philadelphia 76ers,0.8943248089064946,6.031782148724379,4.0,2024-04-17
12,Jaime Jaquez Jr,Over,-120,6.5,,DraftKings,player_points,,,,0.5108444854637724,,Philadelphia 76ers,0.8943248089064946,,7.0,2024-04-17
13,Jaime Jaquez Jr,Under,-110,6.5,,DraftKings,player_points,,,,0.49057287889774975,,Philadelphia 76ers,0.8943248089064946,,6.0,2024-04-17
14,Jimmy Butler,Over,-105,23.5,-0.2782012819834457,DraftKings,player_points,Miami Heat,17.7,19.819037687961576,0.479695431472079,0.3752894307285569,Philadelphia 76ers,0.8943248089064946,5.739015944597617,24.0,2024-04-17
15,Jimmy Butler,Under,-125,23.5,0.14059894692712296,DraftKings,player_points,Miami Heat,17.7,19.819037687961576,0.5203045685279164,0.6054269617980031,Philadelphia 76ers,0.8943248089064946,5.739015944597617,23.0,2024-04-17
16,Joel Embiid,Over,-120,29.5,-0.0777780884119901,DraftKings,player_points,Philadelphia 76ers,28.142857142857142,28.45298516690186,0.5108444854637724,0.4739792828934351,Miami Heat,0.9268146130809904,6.852405955001063,30.0,2024-04-17
17,Joel Embiid,Under,-110,29.5,0.041880296382345736,DraftKings,player_points,Philadelphia 76ers,28.142857142857142,28.45298516690186,0.49057287889774975,0.5120162721270128,Miami Heat,0.9268146130809904,6.852405955001063,29.0,2024-04-17
18,Kelly Oubre Jr.,Over,-115,13.5,0.16953226915413114,DraftKings,player_points,Philadelphia 76ers,18.5,17.198004155619685,0.5009443985361799,0.6032075418823865,Miami Heat,0.9268146130809904,7.878283248194083,14.0,2024-04-17
19,Kelly Oubre Jr.,Under,-115,13.5,-0.33742722345690634,DraftKings,player_points,Philadelphia 76ers,18.5,17.198004155619685,0.5009443985361799,0.37455824866594767,Miami Heat,0.9268146130809904,7.878283248194083,13.0,2024-04-17
20,Kyle Lowry,Over,-120,5.5,0.13513178038344717,DraftKings,player_points,Philadelphia 76ers,7.6,6.979362399238958,0.5108444854637724,0.5906616451813432,Miami Heat,0.9268146130809904,5.913138515254967,6.0,2024-04-17
21,Kyle Lowry,Under,-110,5.5,-0.3828680902775757,DraftKings,player_points,Philadelphia 76ers,7.6,6.979362399238958,0.49057287889774975,0.3547503065164225,Miami Heat,0.9268146130809904,5.913138515254967,5.0,2024-04-17
22,Nicolas Batum,Over,114,3.5,0.40519407265129426,DraftKings,player_points,Philadelphia 76ers,6.8,4.441952414553626,0.43763935670572407,0.7357683180066183,Miami Heat,0.9268146130809904,5.511072335085839,4.0,2024-04-17
23,Nicolas Batum,Under,-145,3.5,-1.8259185037427166,DraftKings,player_points,Philadelphia 76ers,6.8,4.441952414553626,0.554283642390964,0.1961428263613607,Miami Heat,0.9268146130809904,5.511072335085839,3.0,2024-04-17
