,outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
0,Aaron Nesmith,Over,-105,11.5,-0.05332827565868037,DraftKings,player_points,Indiana Pacers,10.7,11.606499458975716,0.479695431472079,0.45540924188340987,Boston Celtics,0.9435632452125264,4.0238361352866,12.0,2024-05-23
1,Aaron Nesmith,Under,-115,11.5,0.018353821167215435,DraftKings,player_points,Indiana Pacers,10.7,11.606499458975716,0.5009443985361799,0.5103105470566006,Boston Celtics,0.9435632452125264,4.0238361352866,11.0,2024-05-23
2,Al Horford,Over,105,11.5,-0.15225115156698124,DraftKings,player_points,Boston Celtics,9.3,10.287663684749813,0.45685279187817046,0.3964871645013177,Indiana Pacers,1.0183842406754189,5.385851852178178,12.0,2024-05-23
3,Al Horford,Under,-125,11.5,0.08012452093686444,DraftKings,player_points,Boston Celtics,9.3,10.287663684749813,0.5203045685279164,0.5656250007423074,Indiana Pacers,1.0183842406754189,5.385851852178178,11.0,2024-05-23
4,Andrew Nembhard,Over,-122,10.5,0.062029465832963315,DraftKings,player_points,Indiana Pacers,12.4,11.43617462092289,0.5146796542735605,0.5487162288425415,Boston Celtics,0.9435632452125264,3.9783363977707014,11.0,2024-05-23
5,Andrew Nembhard,Under,102,10.5,-0.11213893676428449,DraftKings,player_points,Indiana Pacers,12.4,11.43617462092289,0.46363773433180666,0.41688832123865627,Boston Celtics,0.9435632452125264,3.9783363977707014,10.0,2024-05-23
6,Derrick White,Over,-115,15.5,0.07407764506431798,DraftKings,player_points,Boston Celtics,17.7,16.50343212388218,0.5009443985361799,0.5410220369622433,Indiana Pacers,1.0183842406754189,9.053601272748715,16.0,2024-05-23
7,Derrick White,Under,-105,15.5,-0.10269208649929207,DraftKings,player_points,Boston Celtics,17.7,16.50343212388218,0.479695431472079,0.43502210394468716,Indiana Pacers,1.0183842406754189,9.053601272748715,15.0,2024-05-23
8,Jaylen Brown,Over,-108,25.5,-0.0441184952793997,DraftKings,player_points,Boston Celtics,24.0,23.25841897336667,0.48628465443186036,0.46573703715662423,Indiana Pacers,1.0183842406754189,6.55324664202764,26.0,2024-05-23
9,Jaylen Brown,Under,-112,25.5,0.04325096434554142,DraftKings,player_points,Boston Celtics,24.0,23.25841897336667,0.49478019346805635,0.5171473134849881,Indiana Pacers,1.0183842406754189,6.55324664202764,25.0,2024-05-23
10,Jayson Tatum,Over,-102,30.5,-0.1343298356421784,DraftKings,player_points,Boston Celtics,25.6,25.737384793141192,0.4729104890184428,0.4169073880973199,Indiana Pacers,1.0183842406754189,6.4913568121252165,31.0,2024-05-23
11,Jayson Tatum,Under,-118,30.5,0.10729977754135746,DraftKings,player_points,Boston Celtics,25.6,25.737384793141192,0.50693894658408,0.5678714240575489,Indiana Pacers,1.0183842406754189,6.4913568121252165,30.0,2024-05-23
12,Jrue Holiday,Over,-122,13.5,-0.14268235223205397,DraftKings,player_points,Boston Celtics,12.6,11.234467800077176,0.5146796542735605,0.45041358455235886,Indiana Pacers,1.0183842406754189,6.980090847687153,14.0,2024-05-23
13,Jrue Holiday,Under,102,13.5,0.09833405295486101,DraftKings,player_points,Boston Celtics,12.6,11.234467800077176,0.46363773433180666,0.5142012248008254,Indiana Pacers,1.0183842406754189,6.980090847687153,13.0,2024-05-23
14,Myles Turner,Over,102,16.5,-0.022316839063448796,DraftKings,player_points,Indiana Pacers,15.4,13.700821981940123,0.46363773433180666,0.4535166756683263,Boston Celtics,0.9435632452125264,6.08152652266375,17.0,2024-05-23
15,Myles Turner,Under,-122,16.5,0.005383239175815261,DraftKings,player_points,Indiana Pacers,15.4,13.700821981940123,0.5146796542735605,0.5174652937148109,Boston Celtics,0.9435632452125264,6.08152652266375,16.0,2024-05-23
16,Obi Toppin,Over,-135,8.5,0.10997745650601241,DraftKings,player_points,Indiana Pacers,11.7,10.188382323499011,0.538017064477803,0.6044982437924478,Boston Celtics,0.9435632452125264,6.251222102739414,9.0,2024-05-23
17,Obi Toppin,Under,114,8.5,-0.22162656384127308,DraftKings,player_points,Indiana Pacers,11.7,10.188382323499011,0.43763935670572407,0.3582431568364184,Boston Celtics,0.9435632452125264,6.251222102739414,8.0,2024-05-23
18,Pascal Siakam,Over,-115,20.5,-0.05932176889917515,DraftKings,player_points,Indiana Pacers,19.5,22.057856449070563,0.5009443985361799,0.4728916305163357,Boston Celtics,0.9435632452125264,5.237154904640391,21.0,2024-05-23
