,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date,Unnamed: 0,points_avg,totReb_avg,assists_avg,tpm_avg,Points_Rebounds_Assist_avg,Points_Rebounds_avg,Points_Assist_avg,Rebounds_Assist_avg,points_deviation,totReb_deviation,assists_deviation,tpm_deviation,Points_Rebounds_Assist_deviation,Points_Rebounds_deviation,Points_Assist_deviation,Rebounds_Assist_deviation
488,89,Kentavious,Caldwell-Pope,Denver Nuggets,13441,11,SG,38,4,6,66.7,0,0,0.0,3,3,100.0,0,5,5,3,2,2,1,2,-18,Kentavious Caldwell-Pope,19,16,14,8,13441,2024-03-05,171.0,11.066666666666666,2.533333333333333,2.1333333333333333,1.8666666666666667,15.733333333333333,13.6,13.2,4.666666666666667,0.004444444444444413,6.084444444444445,0.7511111111111112,1.2844444444444443,10.671111111111117,5.760000000000002,0.6400000000000011,11.111111111111109
5907,89,Kentavious,Caldwell-Pope,Denver Nuggets,13454,11,SG,34,4,7,57.1,2,2,100.0,1,4,25.0,0,3,3,1,3,3,2,0,-3,Kentavious Caldwell-Pope,15,14,12,4,13454,2024-03-07,81.0,11.066666666666666,2.533333333333333,2.1333333333333333,1.8666666666666667,15.733333333333333,13.6,13.2,4.666666666666667,0.004444444444444413,0.21777777777777788,1.2844444444444443,0.7511111111111112,0.5377777777777766,0.16000000000000028,1.4399999999999984,0.44444444444444486
113,89,Kentavious,Caldwell-Pope,Denver Nuggets,13470,13,SG,30,5,8,62.5,0,0,0,3,6,50.0,0,1,1,2,2,1,1,2,+1,Kentavious Caldwell-Pope,16,14,15,3,13470,2024-03-09,,11.066666666666666,2.533333333333333,2.1333333333333333,1.8666666666666667,15.733333333333333,13.6,13.2,4.666666666666667,3.7377777777777785,2.351111111111111,0.01777777777777777,1.2844444444444443,0.07111111111111156,0.16000000000000028,3.2400000000000024,2.7777777777777786
4326,92,Clint,Capela,Atlanta Hawks,13247,17,C,25,8,11,72.7,1,2,50.0,0,0,0.0,6,9,15,2,0,0,1,0,4,Clint Capela,34,32,19,17,13247,2024-02-03,4009.0,11.533333333333333,10.466666666666667,1.4666666666666666,0.0,23.466666666666665,22.0,13.0,11.933333333333334,29.884444444444444,20.55111111111111,0.28444444444444456,0.0,110.95111111111115,100.0,36.0,25.67111111111111
2023,92,Clint,Capela,Atlanta Hawks,13352,5,C,19,1,4,25.0,3,4,75.0,0,0,0.0,3,4,7,1,2,0,1,1,-4,Clint Capela,13,12,6,8,13352,2024-02-23,1706.0,11.533333333333333,10.466666666666667,1.4666666666666666,0.0,23.466666666666665,22.0,13.0,11.933333333333334,42.684444444444445,12.017777777777779,0.21777777777777768,0.0,109.55111111111107,100.0,49.0,15.471111111111114
1711,92,Clint,Capela,Atlanta Hawks,13369,4,C,17,2,8,25.0,0,0,0.0,0,0,0.0,4,3,7,0,2,0,1,0,-3,Clint Capela,11,11,4,7,13369,2024-02-25,1394.0,11.533333333333333,10.466666666666667,1.4666666666666666,0.0,23.466666666666665,22.0,13.0,11.933333333333334,56.75111111111111,12.017777777777779,2.1511111111111108,0.0,155.41777777777773,121.0,81.0,24.33777777777778
1457,92,Clint,Capela,Atlanta Hawks,13383,9,C,25,4,9,44.4,1,2,50.0,0,0,0.0,5,8,13,0,3,1,1,3,9,Clint Capela,22,22,9,13,13383,2024-02-27,1140.0,11.533333333333333,10.466666666666667,1.4666666666666666,0.0,23.466666666666665,22.0,13.0,11.933333333333334,6.417777777777777,6.417777777777777,2.1511111111111108,0.0,2.1511111111111063,0.0,16.0,1.1377777777777773
1155,92,Clint,Capela,Atlanta Hawks,13399,7,C,21,3,4,75.0,1,1,100.0,0,0,0.0,2,4,6,1,4,0,4,4,-14,Clint Capela,14,13,8,7,13399,2024-02-29,838.0,11.533333333333333,10.466666666666667,1.4666666666666666,0.0,23.466666666666665,22.0,13.0,11.933333333333334,20.55111111111111,19.95111111111111,0.21777777777777768,0.0,89.61777777777775,81.0,25.0,24.33777777777778
1076,92,Clint,Capela,Atlanta Hawks,13414,11,C,24,4,7,57.1,3,4,75.0,0,0,0.0,5,5,10,2,2,1,1,0,-4,Clint Capela,23,21,13,12,13414,2024-03-02,759.0,11.533333333333333,10.466666666666667,1.4666666666666666,0.0,23.466666666666665,22.0,13.0,11.933333333333334,0.28444444444444433,0.21777777777777788,0.28444444444444456,0.0,0.21777777777777624,1.0,0.0,0.004444444444444413
405,92,Clint,Capela,Atlanta Hawks,13437,13,C,25,5,11,45.5,3,4,75.0,0,0,0.0,3,6,9,3,2,0,1,1,13,Clint Capela,25,22,16,12,13437,2024-03-05,88.0,11.533333333333333,10.466666666666667,1.4666666666666666,0.0,23.466666666666665,22.0,13.0,11.933333333333334,2.1511111111111116,2.1511111111111116,2.3511111111111114,0.0,2.3511111111111163,0.0,9.0,0.004444444444444413
5683,92,Clint,Capela,Atlanta Hawks,13443,8,C,23,4,6,66.7,0,0,0.0,0,0,0.0,2,7,9,3,3,0,0,0,6,Clint Capela,20,17,11,12,13443,2024-03-06,22.0,11.533333333333333,10.466666666666667,1.4666666666666666,0.0,23.466666666666665,22.0,13.0,11.933333333333334,12.484444444444444,2.1511111111111116,2.3511111111111114,0.0,12.017777777777766,25.0,4.0,0.004444444444444413
6222,92,Clint,Capela,Atlanta Hawks,13461,15,C,27,5,13,38.5,5,5,100.0,0,0,0.0,5,6,11,3,2,0,1,1,13,Clint Capela,29,26,18,14,13461,2024-03-08,93.0,11.533333333333333,10.466666666666667,1.4666666666666666,0.0,23.466666666666665,22.0,13.0,11.933333333333334,12.017777777777779,0.28444444444444433,2.3511111111111114,0.0,30.617777777777796,16.0,25.0,4.27111111111111
173,92,Clint,Capela,Atlanta Hawks,13473,18,C,26,9,13,69.2,0,0,0,0,0,0,6,8,14,0,3,0,2,1,+4,Clint Capela,32,32,18,14,13473,2024-03-10,,11.533333333333333,10.466666666666667,1.4666666666666666,0.0,23.466666666666665,22.0,13.0,11.933333333333334,41.81777777777778,12.484444444444444,2.1511111111111108,0.0,72.8177777777778,100.0,25.0,4.27111111111111
3180,109,Jordan,Clarkson,Utah Jazz,13317,22,PG,33,7,17,41.2,4,4,100.0,4,7,57.1,2,2,4,1,3,0,1,1,-8,Jordan Clarkson,27,26,23,5,13317,2024-02-12,2863.0,15.947368421052632,2.9473684210526314,4.842105263157895,1.5789473684210527,23.736842105263158,18.894736842105264,20.789473684210527,7.7894736842105265,36.63434903047091,1.1080332409972302,14.761772853185596,5.861495844875346,10.648199445983382,50.48476454293628,4.886426592797779,7.781163434903048
2823,109,Jordan,Clarkson,Utah Jazz,13336,17,PG,32,6,14,42.9,2,2,100.0,3,8,37.5,0,3,3,5,2,0,4,0,-17,Jordan Clarkson,25,20,22,8,13336,2024-02-14,2506.0,15.947368421052632,2.9473684210526314,4.842105263157895,1.5789473684210527,23.736842105263158,18.894736842105264,20.789473684210527,7.7894736842105265,1.1080332409972293,0.002770083102493092,0.02493074792243769,2.0193905817174516,1.595567867036012,1.2216066481994448,1.465373961218834,0.0443213296398891
2560,109,Jordan,Clarkson,Utah Jazz,13932,13,PG,33,3,8,37.5,6,7,85.7,1,5,20.0,2,0,2,9,2,0,3,0,-12,Jordan Clarkson,24,15,22,11,13932,2024-02-15,2243.0,15.947368421052632,2.9473684210526314,4.842105263157895,1.5789473684210527,23.736842105263158,18.894736842105264,20.789473684210527,7.7894736842105265,8.686980609418285,0.8975069252077559,17.28808864265928,0.33518005540166207,0.06925207756232707,15.168975069252081,1.465373961218834,10.30747922437673
2453,109,Jordan,Clarkson,Utah Jazz,13349,15,PG,34,5,13,38.5,5,6,83.3,0,4,0.0,1,7,8,4,4,1,4,0,-19,Jordan Clarkson,27,23,19,12,13349,2024-02-22,2136.0,15.947368421052632,2.9473684210526314,4.842105263157895,1.5789473684210527,23.736842105263158,18.894736842105264,20.789473684210527,7.7894736842105265,0.8975069252077568,25.529085872576175,0.709141274238227,2.4930747922437675,10.648199445983382,16.85318559556786,3.2022160664819985,17.728531855955676
1807,109,Jordan,Clarkson,Utah Jazz,13373,22,PG,33,8,17,47.1,2,2,100.0,4,8,50.0,0,2,2,10,0,0,1,0,21,Jordan Clarkson,34,24,32,12,13373,2024-02-25,1490.0,15.947368421052632,2.9473684210526314,4.842105263157895,1.5789473684210527,23.736842105263158,18.894736842105264,20.789473684210527,7.7894736842105265,36.63434903047091,0.8975069252077559,26.60387811634349,5.861495844875346,105.33240997229917,26.063711911357334,125.67590027700828,17.728531855955676
1471,109,Jordan,Clarkson,Utah Jazz,13383,6,PG,27,2,10,20.0,2,2,100.0,0,3,0.0,1,0,1,8,1,1,1,0,-11,Jordan Clarkson,15,7,14,9,13383,2024-02-27,1154.0,15.947368421052632,2.9473684210526314,4.842105263157895,1.5789473684210527,23.736842105263158,18.894736842105264,20.789473684210527,7.7894736842105265,98.95013850415513,3.792243767313019,9.97229916897507,2.4930747922437675,76.33240997229916,141.4847645429363,46.09695290858727,1.465373961218836
1140,109,Jordan,Clarkson,Utah Jazz,13398,5,PG,36,2,10,20.0,0,0,0.0,1,5,20.0,0,5,5,7,2,2,2,0,-6,Jordan Clarkson,17,10,12,12,13398,2024-02-29,823.0,15.947368421052632,2.9473684210526314,4.842105263157895,1.5789473684210527,23.736842105263158,18.894736842105264,20.789473684210527,7.7894736842105265,119.8448753462604,4.213296398891967,4.656509695290859,0.33518005540166207,45.38504155124653,79.11634349030471,77.25484764542938,17.728531855955676
564,109,Jordan,Clarkson,Utah Jazz,13430,38,PG,36,13,26,50.0,8,9,88.9,4,9,44.4,2,8,10,7,1,1,1,0,21,Jordan Clarkson,55,48,45,17,13430,2024-03-04,247.0,15.947368421052632,2.9473684210526314,4.842105263157895,1.5789473684210527,23.736842105263158,18.894736842105264,20.789473684210527,7.7894736842105265,486.3185595567868,49.73961218836565,4.656509695290859,5.861495844875346,977.3850415512466,847.1163434903046,586.1495844875345,84.83379501385039
5745,109,Jordan,Clarkson,Utah Jazz,13446,15,PG,34,5,17,29.4,3,3,100.0,2,9,22.2,0,0,0,5,3,1,2,0,-3,Jordan Clarkson,20,15,20,5,13446,2024-03-06,84.0,15.947368421052632,2.9473684210526314,4.842105263157895,1.5789473684210527,23.736842105263158,18.894736842105264,20.789473684210527,7.7894736842105265,0.8975069252077568,8.686980609418281,0.02493074792243769,0.17728531855955676,13.963988919667587,15.168975069252081,0.6232686980609436,7.781163434903048
130,109,Jordan,Clarkson,Utah Jazz,13470,22,PG,28,10,18,55.6,1,1,100.0,1,4,25.0,1,3,4,3,1,3,3,0,-29,Jordan Clarkson,29,26,25,7,13470,2024-03-09,,15.947368421052632,2.9473684210526314,4.842105263157895,1.5789473684210527,23.736842105263158,18.894736842105264,20.789473684210527,7.7894736842105265,36.63434903047091,1.1080332409972302,3.3933518005540164,0.33518005540166207,27.700831024930753,50.48476454293628,17.72853185595567,0.6232686980609422
2100,114,Mike,Conley,Minnesota Timberwolves,13356,9,PG,28,4,8,50.0,0,0,0.0,1,2,50.0,2,0,2,2,0,2,3,0,0,Mike Conley,13,11,11,4,13356,2024-02-23,1783.0,9.3,3.5,5.55,1.65,18.35,12.8,14.85,9.05,0.09000000000000043,2.25,12.6025,0.4224999999999999,28.622500000000016,3.2400000000000024,14.822499999999998,25.50250000000001
1888,114,Mike,Conley,Minnesota Timberwolves,13363,14,PG,30,5,10,50.0,0,0,0.0,4,8,50.0,0,3,3,3,1,1,1,0,4,Mike Conley,20,17,17,6,13363,2024-02-24,1571.0,9.3,3.5,5.55,1.65,18.35,12.8,14.85,9.05,22.089999999999993,0.25,6.5024999999999995,5.522500000000001,2.7224999999999953,17.639999999999993,4.622500000000001,9.302500000000004
1522,114,Mike,Conley,Minnesota Timberwolves,13386,16,PG,20,6,10,60.0,0,0,0.0,4,6,66.7,0,0,0,1,1,1,0,0,9,Mike Conley,17,16,17,1,13386,2024-02-27,1205.0,9.3,3.5,5.55,1.65,18.35,12.8,14.85,9.05,44.88999999999999,12.25,20.702499999999997,5.522500000000001,1.8225000000000038,10.239999999999995,4.622500000000001,64.80250000000001
1309,114,Mike,Conley,Minnesota Timberwolves,13393,4,PG,28,1,4,25.0,1,2,50.0,1,4,25.0,1,4,5,7,1,0,2,0,-8,Mike Conley,16,9,11,12,13393,2024-02-28,992.0,9.3,3.5,5.55,1.65,18.35,12.8,14.85,9.05,28.090000000000007,2.25,2.1025000000000005,0.4224999999999999,5.522500000000007,14.440000000000005,14.822499999999998,8.702499999999995
969,114,Mike,Conley,Minnesota Timberwolves,13410,14,PG,36,4,8,50.0,5,6,83.3,1,3,33.3,0,3,3,8,3,2,3,0,-22,Mike Conley,25,17,22,11,13410,2024-03-01,652.0,9.3,3.5,5.55,1.65,18.35,12.8,14.85,9.05,22.089999999999993,0.25,6.002500000000001,0.4224999999999999,44.22249999999998,17.639999999999993,51.1225,3.802499999999997
796,114,Mike,Conley,Minnesota Timberwolves,13421,0,PG,28,0,4,0.0,0,0,0.0,0,3,0.0,1,6,7,5,2,0,3,0,8,Mike Conley,12,7,5,12,13421,2024-03-03,479.0,9.3,3.5,5.55,1.65,18.35,12.8,14.85,9.05,86.49000000000001,12.25,0.3024999999999998,2.7224999999999997,40.32250000000002,33.64000000000001,97.0225,8.702499999999995
542,114,Mike,Conley,Minnesota Timberwolves,13429,19,PG,29,6,13,46.2,5,5,100.0,2,6,33.3,2,0,2,7,1,3,2,0,-3,Mike Conley,28,21,26,9,13429,2024-03-04,225.0,9.3,3.5,5.55,1.65,18.35,12.8,14.85,9.05,94.08999999999999,2.25,2.1025000000000005,0.12250000000000007,93.12249999999997,67.24,124.3225,0.002500000000000071
5860,114,Mike,Conley,Minnesota Timberwolves,13451,5,PG,30,2,9,22.2,0,0,0.0,1,6,16.7,1,4,5,4,1,2,2,0,0,Mike Conley,14,10,9,9,13451,2024-03-07,34.0,9.3,3.5,5.55,1.65,18.35,12.8,14.85,9.05,18.490000000000006,2.25,2.4024999999999994,0.4224999999999999,18.922500000000014,7.840000000000004,34.2225,0.002500000000000071
6179,114,Mike,Conley,Minnesota Timberwolves,13459,9,PG,32,4,11,36.4,1,1,100.0,0,5,0.0,1,2,3,5,1,0,1,0,-10,Mike Conley,17,12,14,8,13459,2024-03-08,50.0,9.3,3.5,5.55,1.65,18.35,12.8,14.85,9.05,0.09000000000000043,0.25,0.3024999999999998,2.7224999999999997,1.8225000000000038,0.6400000000000011,0.7224999999999994,1.1025000000000016
14,114,Mike,Conley,Minnesota Timberwolves,13480,9,PG,29,3,6,50.0,2,2,100.0,1,3,33.3,0,3,3,6,3,1,0,0,-24,Mike Conley,18,12,15,9,13480,2024-03-10,,9.3,3.5,5.55,1.65,18.35,12.8,14.85,9.05,0.09000000000000043,0.25,0.20250000000000015,0.4224999999999999,0.122500000000001,0.6400000000000011,0.022500000000000107,0.002500000000000071
2525,115,Pat,Connaughton,Milwaukee Bucks,13338,2,SG,24,1,3,33.3,0,0,0.0,0,1,0.0,2,3,5,0,1,2,2,1,2,Pat Connaughton,7,7,2,5,13338,2024-02-15,2208.0,6.391304347826087,3.4347826086956523,2.3043478260869565,1.2608695652173914,12.130434782608695,9.826086956521738,8.695652173913043,5.739130434782608,19.283553875236294,2.4499054820415873,5.310018903591683,1.5897920604914935,26.32136105860113,7.986767485822302,44.83175803402646,0.5463137996219277
2114,115,Pat,Connaughton,Milwaukee Bucks,13356,8,SG,20,3,5,60.0,0,0,0.0,2,4,50.0,1,3,4,0,0,0,0,0,8,Pat Connaughton,12,12,8,4,13356,2024-02-23,1797.0,6.391304347826087,3.4347826086956523,2.3043478260869565,1.2608695652173914,12.130434782608695,9.826086956521738,8.695652173913043,5.739130434782608,2.5879017013232515,0.3194706994328921,5.310018903591683,0.546313799621928,0.017013232514177613,4.725897920604918,0.48393194706994264,3.0245746691871447
1951,115,Pat,Connaughton,Milwaukee Bucks,13365,7,SG,22,3,4,75.0,0,0,0.0,1,2,50.0,2,3,5,1,0,0,1,2,8,Pat Connaughton,13,12,8,6,13365,2024-02-25,1634.0,6.391304347826087,3.4347826086956523,2.3043478260869565,1.2608695652173914,12.130434782608695,9.826086956521738,8.695652173913043,5.739130434782608,0.37051039697542537,2.4499054820415873,1.7013232514177694,0.0680529300567108,0.756143667296787,4.725897920604918,0.48393194706994264,0.06805293005671091
1570,115,Pat,Connaughton,Milwaukee Bucks,13388,9,SG,26,4,9,44.4,0,0,0.0,1,5,20.0,0,3,3,5,1,3,1,0,12,Pat Connaughton,17,12,14,8,13388,2024-02-27,1253.0,6.391304347826087,3.4347826086956523,2.3043478260869565,1.2608695652173914,12.130434782608695,9.826086956521738,8.695652173913043,5.739130434782608,6.805293005671078,0.18903591682419674,7.266540642722117,0.0680529300567108,23.712665406427224,4.725897920604918,28.136105860113428,5.111531190926277
1121,115,Pat,Connaughton,Milwaukee Bucks,13397,11,SG,24,3,9,33.3,3,3,100.0,2,7,28.6,0,1,1,1,2,2,0,0,3,Pat Connaughton,13,12,12,2,13397,2024-02-29,804.0,6.391304347826087,3.4347826086956523,2.3043478260869565,1.2608695652173914,12.130434782608695,9.826086956521738,8.695652173913043,5.739130434782608,21.24007561436673,5.928166351606806,1.7013232514177694,0.546313799621928,0.756143667296787,4.725897920604918,10.918714555765598,13.981096408317578
1033,115,Pat,Connaughton,Milwaukee Bucks,13412,0,SG,25,0,3,0.0,0,0,0.0,0,3,0.0,0,1,1,1,3,1,1,1,-1,Pat Connaughton,2,1,1,2,13412,2024-03-01,716.0,6.391304347826087,3.4347826086956523,2.3043478260869565,1.2608695652173914,12.130434782608695,9.826086956521738,8.695652173913043,5.739130434782608,40.848771266540645,5.928166351606806,1.7013232514177694,1.5897920604914935,102.62570888468808,77.89981096408316,59.22306238185254,13.981096408317578
528,115,Pat,Connaughton,Milwaukee Bucks,13428,8,SG,17,2,3,66.7,3,4,75.0,1,2,50.0,0,1,1,0,1,0,1,0,-4,Pat Connaughton,9,9,8,1,13428,2024-03-04,211.0,6.391304347826087,3.4347826086956523,2.3043478260869565,1.2608695652173914,12.130434782608695,9.826086956521738,8.695652173913043,5.739130434782608,2.5879017013232515,5.928166351606806,5.310018903591683,0.0680529300567108,9.79962192816635,0.6824196597353485,0.48393194706994264,22.459357277882795
5782,115,Pat,Connaughton,Milwaukee Bucks,13447,6,SG,22,2,4,50.0,0,0,0.0,2,3,66.7,0,2,2,3,0,0,0,0,-21,Pat Connaughton,11,8,9,5,13447,2024-03-06,121.0,6.391304347826087,3.4347826086956523,2.3043478260869565,1.2608695652173914,12.130434782608695,9.826086956521738,8.695652173913043,5.739130434782608,0.1531190926275992,2.0586011342155013,0.48393194706994325,0.546313799621928,1.2778827977315683,3.334593572778825,0.09262759924385662,0.5463137996219277
6267,115,Pat,Connaughton,Milwaukee Bucks,13463,17,SG,31,6,7,85.7,1,2,50.0,4,5,80.0,1,5,6,1,1,0,0,0,-2,Pat Connaughton,24,23,18,7,13463,2024-03-08,138.0,6.391304347826087,3.4347826086956523,2.3043478260869565,1.2608695652173914,12.130434782608695,9.826086956521738,8.695652173913043,5.739130434782608,112.54442344045371,6.580340264650283,1.7013232514177694,7.502835538752361,140.8865784499055,173.55198487712667,86.57088846880909,1.5897920604914941
171,115,Pat,Connaughton,Milwaukee Bucks,13472,5,SG,26,1,5,20.0,2,2,100.0,1,5,20.0,0,3,3,2,0,1,0,1,-1,Pat Connaughton,10,8,7,5,13472,2024-03-10,,6.391304347826087,3.4347826086956523,2.3043478260869565,1.2608695652173914,12.130434782608695,9.826086956521738,8.695652173913043,5.739130434782608,1.935727788279773,0.18903591682419674,0.09262759924385634,0.0680529300567108,4.538752362948959,3.334593572778825,2.8752362948960286,0.5463137996219277
2518,121,Jae,Crowder,Milwaukee Bucks,13338,4,PF,24,2,4,50.0,0,0,0.0,0,2,0.0,1,4,5,0,2,1,1,0,-5,Jae Crowder,9,9,4,5,13338,2024-02-15,2201.0,5.391304347826087,3.782608695652174,1.4782608695652173,0.6956521739130435,10.652173913043478,9.173913043478262,6.869565217391305,5.260869565217392,1.935727788279773,1.4820415879017015,2.185255198487712,0.48393194706994325,2.7296786389413996,0.030245746691871724,8.234404536862005,0.06805293005671091
2106,121,Jae,Crowder,Milwaukee Bucks,13356,2,PF,35,1,5,20.0,0,0,0.0,0,3,0.0,0,7,7,1,3,2,2,1,3,Jae Crowder,10,9,3,8,13356,2024-02-23,1789.0,5.391304347826087,3.782608695652174,1.4782608695652173,0.6956521739130435,10.652173913043478,9.173913043478262,6.869565217391305,5.260869565217392,11.500945179584122,10.351606805293006,0.2287334593572778,0.48393194706994325,0.42533081285444263,0.030245746691871724,14.973534971644614,7.502835538752361
1941,121,Jae,Crowder,Milwaukee Bucks,13365,0,PF,25,0,4,0.0,0,0,0.0,0,3,0.0,1,7,8,3,1,1,1,0,17,Jae Crowder,11,8,3,11,13365,2024-02-25,1624.0,5.391304347826087,3.782608695652174,1.4782608695652173,0.6956521739130435,10.652173913043478,9.173913043478262,6.869565217391305,5.260869565217392,29.06616257088847,17.78638941398866,2.3156899810964084,0.48393194706994325,0.12098298676748566,1.378071833648395,14.973534971644614,32.93761814744801
1559,121,Jae,Crowder,Milwaukee Bucks,13388,10,PF,23,4,5,80.0,0,0,0.0,2,3,66.7,2,5,7,2,1,0,0,0,33,Jae Crowder,19,17,12,9,13388,2024-02-27,1242.0,5.391304347826087,3.782608695652174,1.4782608695652173,0.6956521739130435,10.652173913043478,9.173913043478262,6.869565217391305,5.260869565217392,21.24007561436673,10.351606805293006,0.2722117202268432,1.7013232514177694,69.68620037807183,61.24763705103968,26.32136105860113,13.981096408317578
1112,121,Jae,Crowder,Milwaukee Bucks,13397,4,PF,23,2,5,40.0,0,0,0.0,0,2,0.0,0,2,2,1,4,2,1,0,17,Jae Crowder,7,6,5,3,13397,2024-02-29,795.0,5.391304347826087,3.782608695652174,1.4782608695652173,0.6956521739130435,10.652173913043478,9.173913043478262,6.869565217391305,5.260869565217392,1.935727788279773,3.1776937618147447,0.2287334593572778,0.48393194706994325,13.338374291115313,10.073724007561442,3.4952741020793963,5.111531190926277
1023,121,Jae,Crowder,Milwaukee Bucks,13412,3,PF,24,1,2,50.0,0,0,0.0,1,2,50.0,0,3,3,0,3,2,0,0,15,Jae Crowder,6,6,3,3,13412,2024-03-01,706.0,5.391304347826087,3.782608695652174,1.4782608695652173,0.6956521739130435,10.652173913043478,9.173913043478262,6.869565217391305,5.260869565217392,5.718336483931947,0.6124763705103968,2.185255198487712,0.09262759924385634,21.642722117202272,10.073724007561442,14.973534971644614,5.111531190926277
521,121,Jae,Crowder,Milwaukee Bucks,13428,3,PF,18,1,4,25.0,0,0,0.0,1,3,33.3,2,0,2,1,1,0,0,0,-7,Jae Crowder,6,5,4,3,13428,2024-03-04,204.0,5.391304347826087,3.782608695652174,1.4782608695652173,0.6956521739130435,10.652173913043478,9.173913043478262,6.869565217391305,5.260869565217392,5.718336483931947,3.1776937618147447,0.2287334593572778,0.09262759924385634,21.642722117202272,17.421550094517965,8.234404536862005,5.111531190926277
5772,121,Jae,Crowder,Milwaukee Bucks,13447,4,PF,17,2,6,33.3,0,0,0.0,0,1,0.0,1,5,6,1,0,1,0,0,-3,Jae Crowder,11,10,5,7,13447,2024-03-06,111.0,5.391304347826087,3.782608695652174,1.4782608695652173,0.6956521739130435,10.652173913043478,9.173913043478262,6.869565217391305,5.260869565217392,1.935727788279773,4.916824196597354,0.2287334593572778,0.48393194706994325,0.12098298676748566,0.6824196597353485,3.4952741020793963,3.0245746691871447
6259,121,Jae,Crowder,Milwaukee Bucks,13463,4,PF,21,1,5,20.0,2,2,100.0,0,2,0.0,1,2,3,0,2,1,0,0,-3,Jae Crowder,7,7,4,3,13463,2024-03-08,130.0,5.391304347826087,3.782608695652174,1.4782608695652173,0.6956521739130435,10.652173913043478,9.173913043478262,6.869565217391305,5.260869565217392,1.935727788279773,0.6124763705103968,2.185255198487712,0.48393194706994325,13.338374291115313,4.725897920604918,8.234404536862005,5.111531190926277
163,121,Jae,Crowder,Milwaukee Bucks,13472,7,PF,19,3,5,60.0,0,0,0,1,2,50.0,1,1,2,1,3,1,0,1,+6,Jae Crowder,10,9,8,3,13472,2024-03-10,,5.391304347826087,3.782608695652174,1.4782608695652173,0.6956521739130435,10.652173913043478,9.173913043478262,6.869565217391305,5.260869565217392,2.5879017013232515,3.1776937618147447,0.2287334593572778,0.09262759924385634,0.42533081285444263,0.030245746691871724,1.2778827977315683,5.111531190926277
5371,123,Seth,Curry,Charlotte Hornets,13214,0,SG,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,3,Seth Curry,0,0,0,0,13214,2024-01-29,5054.0,8.0,1.9090909090909092,1.6363636363636365,0.9090909090909091,11.545454545454545,9.909090909090908,9.636363636363637,3.5454545454545454,64.0,3.6446280991735542,2.6776859504132235,0.8264462809917354,133.29752066115702,98.19008264462808,92.85950413223141,12.570247933884298
5007,123,Seth,Curry,Charlotte Hornets,13228,9,SG,17,3,8,37.5,3,3,100.0,0,3,0.0,1,2,3,3,0,0,2,0,-11,Seth Curry,15,12,12,6,13228,2024-01-31,4690.0,8.0,1.9090909090909092,1.6363636363636365,0.9090909090909091,11.545454545454545,9.909090909090908,9.636363636363637,3.5454545454545454,1.0,1.190082644628099,1.8595041322314048,0.8264462809917354,11.933884297520665,4.371900826446284,5.5867768595041305,6.024793388429752
3229,123,Seth,Curry,Charlotte Hornets,13299,3,SG,20,1,3,33.3,0,0,0.0,1,3,33.3,1,1,2,1,0,2,1,1,4,Seth Curry,6,5,4,3,13299,2024-02-10,2912.0,8.0,1.9090909090909092,1.6363636363636365,0.9090909090909091,11.545454545454545,9.909090909090908,9.636363636363637,3.5454545454545454,25.0,0.00826446280991734,0.40495867768595056,0.00826446280991736,30.752066115702473,24.099173553719,31.768595041322317,0.29752066115702475
3006,123,Seth,Curry,Charlotte Hornets,13309,18,SG,19,7,11,63.6,2,2,100.0,2,5,40.0,0,2,2,2,0,1,0,0,15,Seth Curry,22,20,20,4,13309,2024-02-12,2689.0,8.0,1.9090909090909092,1.6363636363636365,0.9090909090909091,11.545454545454545,9.909090909090908,9.636363636363637,3.5454545454545454,100.0,0.00826446280991734,0.1322314049586776,1.190082644628099,109.29752066115704,101.82644628099175,107.40495867768594,0.20661157024793392
2582,123,Seth,Curry,Charlotte Hornets,13325,9,SG,17,4,8,50.0,0,0,0.0,1,4,25.0,0,0,0,1,0,0,0,0,-8,Seth Curry,10,9,10,1,13325,2024-02-14,2265.0,8.0,1.9090909090909092,1.6363636363636365,0.9090909090909091,11.545454545454545,9.909090909090908,9.636363636363637,3.5454545454545454,1.0,3.6446280991735542,0.40495867768595056,0.00826446280991736,2.388429752066114,0.8264462809917341,0.13223140495867744,6.479338842975206
2462,123,Seth,Curry,Charlotte Hornets,13349,10,SG,19,4,8,50.0,1,1,100.0,1,4,25.0,1,1,2,0,0,0,1,0,3,Seth Curry,12,12,10,2,13349,2024-02-22,2145.0,8.0,1.9090909090909092,1.6363636363636365,0.9090909090909091,11.545454545454545,9.909090909090908,9.636363636363637,3.5454545454545454,4.0,0.00826446280991734,2.6776859504132235,0.00826446280991736,0.20661157024793433,4.371900826446284,0.13223140495867744,2.3884297520661155
