outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
Mike Conley,Over,100,6.5,-0.3671961985962503,BetMGM,player_assists,Minnesota Timberwolves,5.923076923076923,5.892425304774615,0.4682741116751247,0.34250688537308593,Portland Trail Blazers,112.78,1.0052018679434886,2.730498361430592,7.0,2024-03-04
Mike Conley,Under,-135,6.5,-0.04324848700549651,BetMGM,player_assists,Minnesota Timberwolves,5.923076923076923,5.892425304774615,0.538017064477803,0.5157132468239739,Portland Trail Blazers,112.78,1.0052018679434886,2.730498361430592,6.0,2024-03-04
Karl-Anthony Towns,Over,-145,2.5,-0.27304107408557904,BetMGM,player_assists,Minnesota Timberwolves,2.6666666666666665,2.6528668038812118,0.554283642390964,0.43540122441776197,Portland Trail Blazers,112.78,1.0052018679434886,2.1343747458109497,3.0,2024-03-04
Karl-Anthony Towns,Under,110,2.5,-0.1740912878553403,BetMGM,player_assists,Minnesota Timberwolves,2.6666666666666665,2.6528668038812118,0.44597534445249976,0.3798472478806506,Portland Trail Blazers,112.78,1.0052018679434886,2.1343747458109497,2.0,2024-03-04
Anthony Edwards,Over,-130,4.5,-0.30227382603581127,BetMGM,player_assists,Minnesota Timberwolves,4.461538461538462,4.438450229570489,0.5293533436327497,0.40648389996758866,Portland Trail Blazers,112.78,1.0052018679434886,2.373422864698694,5.0,2024-03-04
Anthony Edwards,Under,-105,4.5,-0.12414798223000637,BetMGM,player_assists,Minnesota Timberwolves,4.461538461538462,4.438450229570489,0.479695431472079,0.4267191144358883,Portland Trail Blazers,112.78,1.0052018679434886,2.373422864698694,4.0,2024-03-04
Jaden McDaniels,Over,120,1.5,-0.5920515643452515,BetMGM,player_assists,Minnesota Timberwolves,1.3846153846153846,1.3774500712460138,0.42570373788647703,0.267393184630645,Portland Trail Blazers,112.78,1.0052018679434886,1.002954216185023,2.0,2024-03-04
Jaden McDaniels,Under,-160,1.5,-0.6311463741807659,BetMGM,player_assists,Minnesota Timberwolves,1.3846153846153846,1.3774500712460138,0.5763373682155382,0.35333270964416075,Portland Trail Blazers,112.78,1.0052018679434886,1.002954216185023,1.0,2024-03-04
Rudy Gobert,Over,-225,0.5,0.032456298125099446,BetMGM,player_assists,Minnesota Timberwolves,1.5,1.4922375771831817,0.6483795392424804,0.6701294608047722,Portland Trail Blazers,112.78,1.0052018679434886,1.118033988749895,1.0,2024-03-04
Rudy Gobert,Under,165,0.5,-2.884203136978801,BetMGM,player_assists,Minnesota Timberwolves,1.5,1.4922375771831817,0.35341442390575456,0.09098762640427871,Portland Trail Blazers,112.78,1.0052018679434886,1.118033988749895,0.0,2024-03-04
Deandre Ayton,Over,-120,1.5,-0.058164634642703265,BetMGM,player_assists,Portland Trail Blazers,2.375,1.9571229050279333,0.5108444854637724,0.48276465564950827,Minnesota Timberwolves,93.42,1.2135160208377933,0.9921567416492215,2.0,2024-03-04
Deandre Ayton,Under,-110,1.5,-1.9314140751037425,BetMGM,player_assists,Portland Trail Blazers,2.375,1.9571229050279333,0.49057287889774975,0.16735025019636246,Minnesota Timberwolves,93.42,1.2135160208377933,0.9921567416492215,1.0,2024-03-04
Anfernee Simons,Over,-140,5.5,-0.8864951717020013,BetMGM,player_assists,Portland Trail Blazers,5.6,4.614689797118495,0.5463197969543122,0.2895951207028115,Minnesota Timberwolves,93.42,1.2135160208377933,2.4979991993593593,6.0,2024-03-04
Anfernee Simons,Under,105,5.5,0.18607033561205577,BetMGM,player_assists,Portland Trail Blazers,5.6,4.614689797118495,0.45685279187817046,0.5612927159028083,Minnesota Timberwolves,93.42,1.2135160208377933,2.4979991993593593,5.0,2024-03-04
Toumani Camara,Over,140,1.5,-1.8899465647536933,BetMGM,player_assists,Portland Trail Blazers,1.2727272727272727,1.048793135708749,0.3902284263959373,0.13502963381926614,Minnesota Timberwolves,93.42,1.2135160208377933,0.8624393618641034,2.0,2024-03-04
Toumani Camara,Under,-190,1.5,-0.28518457563744637,BetMGM,player_assists,Portland Trail Blazers,1.2727272727272727,1.048793135708749,0.6136005601260255,0.47744158446788243,Minnesota Timberwolves,93.42,1.2135160208377933,0.8624393618641034,1.0,2024-03-04
Kris Murray,Over,145,2.5,-2.9483937781914853,BetMGM,player_assists,Portland Trail Blazers,1.7272727272727273,1.4233621127475877,0.3822645809592855,0.09681521206691224,Minnesota Timberwolves,93.42,1.2135160208377933,1.212878551284212,3.0,2024-03-04
Kris Murray,Under,-200,2.5,0.08552642715884723,BetMGM,player_assists,Portland Trail Blazers,1.7272727272727273,1.4233621127475877,0.6243654822334996,0.6827594594053448,Minnesota Timberwolves,93.42,1.2135160208377933,1.212878551284212,2.0,2024-03-04
Deandre Ayton,Over,-115,1.5,-0.0376575680798602,Caesars,player_assists,Portland Trail Blazers,2.375,1.9571229050279333,0.5009443985361799,0.48276465564950827,Minnesota Timberwolves,93.42,1.2135160208377933,0.9921567416492215,2.0,2024-03-04
Deandre Ayton,Under,-119,1.5,-2.0409314129033844,Caesars,player_assists,Portland Trail Blazers,2.375,1.9571229050279333,0.5089006327793594,0.16735025019636246,Minnesota Timberwolves,93.42,1.2135160208377933,0.9921567416492215,1.0,2024-03-04
Karl-Anthony Towns,Over,-145,2.5,-0.27304107408557904,Caesars,player_assists,Minnesota Timberwolves,2.6666666666666665,2.6528668038812118,0.554283642390964,0.43540122441776197,Portland Trail Blazers,112.78,1.0052018679434886,2.1343747458109497,3.0,2024-03-04
Karl-Anthony Towns,Under,106,2.5,-0.19688917693991007,Caesars,player_assists,Minnesota Timberwolves,2.6666666666666665,2.6528668038812118,0.4546350598787619,0.3798472478806506,Portland Trail Blazers,112.78,1.0052018679434886,2.1343747458109497,2.0,2024-03-04
Jaden McDaniels,Over,118,1.5,-0.6066575419997953,Caesars,player_assists,Minnesota Timberwolves,1.3846153846153846,1.3774500712460138,0.4296092767661695,0.267393184630645,Portland Trail Blazers,112.78,1.0052018679434886,1.002954216185023,2.0,2024-03-04
Jaden McDaniels,Under,-163,1.5,-0.6427752694339557,Caesars,player_assists,Minnesota Timberwolves,1.3846153846153846,1.3774500712460138,0.5804462372855158,0.35333270964416075,Portland Trail Blazers,112.78,1.0052018679434886,1.002954216185023,1.0,2024-03-04
Mike Conley,Over,106,6.5,-0.32737495009344697,Caesars,player_assists,Minnesota Timberwolves,5.923076923076923,5.892425304774615,0.4546350598787619,0.34250688537308593,Portland Trail Blazers,112.78,1.0052018679434886,2.730498361430592,7.0,2024-03-04
Mike Conley,Under,-145,6.5,-0.07479039137452118,Caesars,player_assists,Minnesota Timberwolves,5.923076923076923,5.892425304774615,0.554283642390964,0.5157132468239739,Portland Trail Blazers,112.78,1.0052018679434886,2.730498361430592,6.0,2024-03-04
Rudy Gobert,Over,-214,0.5,0.04752067281812698,Caesars,player_assists,Minnesota Timberwolves,1.5,1.4922375771831817,0.6382844579520808,0.6701294608047722,Portland Trail Blazers,112.78,1.0052018679434886,1.118033988749895,1.0,2024-03-04
Rudy Gobert,Under,152,0.5,-3.084578695632469,Caesars,player_assists,Minnesota Timberwolves,1.5,1.4922375771831817,0.3716461203770831,0.09098762640427871,Portland Trail Blazers,112.78,1.0052018679434886,1.118033988749895,0.0,2024-03-04
Kris Murray,Over,143,2.5,-2.980890846324749,Caesars,player_assists,Portland Trail Blazers,1.7272727272727273,1.4233621127475877,0.3854107915021603,0.09681521206691224,Minnesota Timberwolves,93.42,1.2135160208377933,1.212878551284212,3.0,2024-03-04
Kris Murray,Under,-199,2.5,0.08705564718032076,Caesars,player_assists,Portland Trail Blazers,1.7272727272727273,1.4233621127475877,0.6233213927983265,0.6827594594053448,Minnesota Timberwolves,93.42,1.2135160208377933,1.212878551284212,2.0,2024-03-04
Anthony Edwards,Over,-135,4.5,-0.32358763660922907,Caesars,player_assists,Minnesota Timberwolves,4.461538461538462,4.438450229570489,0.538017064477803,0.40648389996758866,Portland Trail Blazers,112.78,1.0052018679434886,2.373422864698694,5.0,2024-03-04
Anthony Edwards,Under,-101,4.5,-0.10284216877859674,Caesars,player_assists,Minnesota Timberwolves,4.461538461538462,4.438450229570489,0.47060383362375724,0.4267191144358883,Portland Trail Blazers,112.78,1.0052018679434886,2.373422864698694,4.0,2024-03-04
Anfernee Simons,Over,-142,5.5,-0.8976315068360157,Caesars,player_assists,Portland Trail Blazers,5.6,4.614689797118495,0.5495448252716341,0.2895951207028115,Minnesota Timberwolves,93.42,1.2135160208377933,2.4979991993593593,6.0,2024-03-04
Anfernee Simons,Under,104,5.5,0.1820804843160365,Caesars,player_assists,Portland Trail Blazers,5.6,4.614689797118495,0.45909226634816147,0.5612927159028083,Minnesota Timberwolves,93.42,1.2135160208377933,2.4979991993593593,5.0,2024-03-04
Toumani Camara,Over,133,1.5,-1.9767689937377098,Caesars,player_assists,Portland Trail Blazers,1.2727272727272727,1.048793135708749,0.4019520271889483,0.13502963381926614,Minnesota Timberwolves,93.42,1.2135160208377933,0.8624393618641034,2.0,2024-03-04
Toumani Camara,Under,-184,1.5,-0.2708941615273193,Caesars,player_assists,Portland Trail Blazers,1.2727272727272727,1.048793135708749,0.6067777221705842,0.47744158446788243,Minnesota Timberwolves,93.42,1.2135160208377933,0.8624393618641034,1.0,2024-03-04
Collin Sexton,Over,-130,5.5,-0.043459510836011295,DraftKings,player_assists,Utah Jazz,5.363636363636363,6.043671647376441,0.5293533436327497,0.5073060699869764,Washington Wizards,127.74,0.8874797766296121,2.384523099746182,6.0,2024-03-04
Collin Sexton,Under,100,5.5,-0.415550491710092,DraftKings,player_assists,Utah Jazz,5.363636363636363,6.043671647376441,0.4682741116751247,0.3308070707597397,Washington Wizards,127.74,0.8874797766296121,2.384523099746182,5.0,2024-03-04
Deni Avdija,Over,-105,3.5,-0.12315324531751219,DraftKings,player_assists,Washington Wizards,3.2,3.7299147309614824,0.479695431472079,0.4270970443899403,Utah Jazz,132.14,0.8579284597144442,1.469693845669907,4.0,2024-03-04
Deni Avdija,Under,-125,3.5,-0.6799189880648158,DraftKings,player_assists,Washington Wizards,3.2,3.7299147309614824,0.5203045685279164,0.30972003544485305,Utah Jazz,132.14,0.8579284597144442,1.469693845669907,3.0,2024-03-04
Keyonte George,Over,-125,5.5,0.025194610956876817,DraftKings,player_assists,Utah Jazz,5.454545454545454,6.146106760043838,0.5203045685279164,0.5337522487833716,Washington Wizards,127.74,0.8874797766296121,1.7248787237282068,6.0,2024-03-04
Keyonte George,Under,-105,5.5,-0.8945383574721981,DraftKings,player_assists,Utah Jazz,5.454545454545454,6.146106760043838,0.479695431472079,0.2531991129026895,Washington Wizards,127.74,0.8874797766296121,1.7248787237282068,5.0,2024-03-04
Kyle Kuzma,Over,-166,2.5,-0.07903763695962142,DraftKings,player_assists,Washington Wizards,2.727272727272727,3.178904600251263,0.5844624250982761,0.5416515653199103,Utah Jazz,132.14,0.8579284597144442,1.7104443383842527,3.0,2024-03-04
Kyle Kuzma,Under,130,2.5,-0.6597402981434256,DraftKings,player_assists,Washington Wizards,2.727272727272727,3.178904600251263,0.4071948797174998,0.24533650244739208,Utah Jazz,132.14,0.8579284597144442,1.7104443383842527,2.0,2024-03-04
Tyus Jones,Over,-110,10.5,0.2560709161287845,DraftKings,player_assists,Washington Wizards,10.692307692307692,12.46293624047226,0.49057287889774975,0.6594350046713253,Utah Jazz,132.14,0.8579284597144442,3.5601342970480414,11.0,2024-03-04
Tyus Jones,Under,-120,10.5,-1.0891012525641566,DraftKings,player_assists,Washington Wizards,10.692307692307692,12.46293624047226,0.5108444854637724,0.2445283515276071,Utah Jazz,132.14,0.8579284597144442,3.5601342970480414,10.0,2024-03-04
Keyonte George,Over,-113,5.5,0.06912950173065145,FanDuel,player_assists,Utah Jazz,5.454545454545454,6.146106760043838,0.4968542217773624,0.5337522487833716,Washington Wizards,127.74,0.8874797766296121,1.7248787237282068,6.0,2024-03-04
Keyonte George,Under,-113,5.5,-0.9623063291233387,FanDuel,player_assists,Utah Jazz,5.454545454545454,6.146106760043838,0.4968542217773624,0.2531991129026895,Washington Wizards,127.74,0.8874797766296121,1.7248787237282068,5.0,2024-03-04
Kyle Kuzma,Over,126,3.5,-0.3130744507407766,FanDuel,player_assists,Washington Wizards,2.727272727272727,3.178904600251263,0.41440186873904844,0.3155966278265957,Utah Jazz,132.14,0.8579284597144442,1.7104443383842527,4.0,2024-03-04
Kyle Kuzma,Under,-162,3.5,-0.26342106917841673,FanDuel,player_assists,Washington Wizards,2.727272727272727,3.178904600251263,0.5790870693997726,0.4583484346800897,Utah Jazz,132.14,0.8579284597144442,1.7104443383842527,3.0,2024-03-04
Collin Sexton,Over,-130,5.5,-0.043459510836011295,FanDuel,player_assists,Utah Jazz,5.363636363636363,6.043671647376441,0.5293533436327497,0.5073060699869764,Washington Wizards,127.74,0.8874797766296121,2.384523099746182,6.0,2024-03-04
Collin Sexton,Under,102,5.5,-0.4015351403070218,FanDuel,player_assists,Utah Jazz,5.363636363636363,6.043671647376441,0.46363773433180666,0.3308070707597397,Washington Wizards,127.74,0.8874797766296121,2.384523099746182,5.0,2024-03-04
Tyus Jones,Over,102,10.5,0.29691670741244264,FanDuel,player_assists,Washington Wizards,10.692307692307692,12.46293624047226,0.46363773433180666,0.6594350046713253,Utah Jazz,132.14,0.8579284597144442,3.5601342970480414,11.0,2024-03-04
Tyus Jones,Under,-130,10.5,-1.164793326932423,FanDuel,player_assists,Washington Wizards,10.692307692307692,12.46293624047226,0.5293533436327497,0.2445283515276071,Utah Jazz,132.14,0.8579284597144442,3.5601342970480414,10.0,2024-03-04
Deni Avdija,Over,-111,3.5,-0.153570394818325,FanDuel,player_assists,Washington Wizards,3.2,3.7299147309614824,0.4926865061226431,0.4270970443899403,Utah Jazz,132.14,0.8579284597144442,1.469693845669907,4.0,2024-03-04
Deni Avdija,Under,-115,3.5,-0.617410374555427,FanDuel,player_assists,Washington Wizards,3.2,3.7299147309614824,0.5009443985361799,0.30972003544485305,Utah Jazz,132.14,0.8579284597144442,1.469693845669907,3.0,2024-03-04
Keyonte George,Over,-120,5.5,0.042918345303115606,BetMGM,player_assists,Utah Jazz,5.454545454545454,6.146106760043838,0.5108444854637724,0.5337522487833716,Washington Wizards,127.74,0.8874797766296121,1.7248787237282068,6.0,2024-03-04
Keyonte George,Under,-110,5.5,-0.9374984109296177,BetMGM,player_assists,Utah Jazz,5.454545454545454,6.146106760043838,0.49057287889774975,0.2531991129026895,Washington Wizards,127.74,0.8874797766296121,1.7248787237282068,5.0,2024-03-04
John Collins,Over,-105,1.5,0.12545946702954658,BetMGM,player_assists,Utah Jazz,1.9090909090909092,2.1511373660153437,0.479695431472079,0.5485113764169987,Washington Wizards,127.74,0.8874797766296121,1.2398346997259868,2.0,2024-03-04
John Collins,Under,-125,1.5,-1.9464920702711401,BetMGM,player_assists,Utah Jazz,1.9090909090909092,2.1511373660153437,0.5203045685279164,0.17658441160509802,Washington Wizards,127.74,0.8874797766296121,1.2398346997259868,1.0,2024-03-04
Marvin Bagley III,Over,140,1.5,-0.33408242017701556,BetMGM,player_assists,Washington Wizards,1.3333333333333333,1.5541311379006175,0.3902284263959373,0.2925069849463716,Utah Jazz,132.14,0.8579284597144442,0.816496580927726,2.0,2024-03-04
Marvin Bagley III,Under,-185,1.5,-1.4447087105789496,BetMGM,player_assists,Washington Wizards,1.3333333333333333,1.5541311379006175,0.6079348116484076,0.24867372092949186,Utah Jazz,132.14,0.8579284597144442,0.816496580927726,1.0,2024-03-04
Deni Avdija,Over,100,3.5,-0.09641150138138094,BetMGM,player_assists,Washington Wizards,3.2,3.7299147309614824,0.4682741116751247,0.4270970443899403,Utah Jazz,132.14,0.8579284597144442,1.469693845669907,4.0,2024-03-04
Deni Avdija,Under,-130,3.5,-0.7091349704659428,BetMGM,player_assists,Washington Wizards,3.2,3.7299147309614824,0.5293533436327497,0.30972003544485305,Utah Jazz,132.14,0.8579284597144442,1.469693845669907,3.0,2024-03-04
Kyle Kuzma,Over,-155,2.5,-0.0509974432280931,BetMGM,player_assists,Washington Wizards,2.727272727272727,3.178904600251263,0.5692744102717202,0.5416515653199103,Utah Jazz,132.14,0.8579284597144442,1.7104443383842527,3.0,2024-03-04
Kyle Kuzma,Under,115,2.5,-0.7755361328976179,BetMGM,player_assists,Washington Wizards,2.727272727272727,3.178904600251263,0.4356038248140695,0.24533650244739208,Utah Jazz,132.14,0.8579284597144442,1.7104443383842527,2.0,2024-03-04
Collin Sexton,Over,-135,5.5,-0.060537407903703995,BetMGM,player_assists,Utah Jazz,5.363636363636363,6.043671647376441,0.538017064477803,0.5073060699869764,Washington Wizards,127.74,0.8874797766296121,2.384523099746182,6.0,2024-03-04
Collin Sexton,Under,100,5.5,-0.415550491710092,BetMGM,player_assists,Utah Jazz,5.363636363636363,6.043671647376441,0.4682741116751247,0.3308070707597397,Washington Wizards,127.74,0.8874797766296121,2.384523099746182,5.0,2024-03-04
Tyus Jones,Over,105,10.5,0.30720573120640693,BetMGM,player_assists,Washington Wizards,10.692307692307692,12.46293624047226,0.45685279187817046,0.6594350046713253,Utah Jazz,132.14,0.8579284597144442,3.5601342970480414,11.0,2024-03-04
Tyus Jones,Under,-145,10.5,-1.2667459168978434,BetMGM,player_assists,Washington Wizards,10.692307692307692,12.46293624047226,0.554283642390964,0.2445283515276071,Utah Jazz,132.14,0.8579284597144442,3.5601342970480414,10.0,2024-03-04
Taylor Hendricks,Over,175,1.5,-83.40155579675466,BetMGM,player_assists,Utah Jazz,0.6666666666666666,0.7511908262275802,0.34056299030918163,0.004035032140038782,Washington Wizards,127.74,0.8874797766296121,0.4714045207910317,2.0,2024-03-04
Taylor Hendricks,Under,-250,1.5,0.045949933415758606,BetMGM,player_assists,Utah Jazz,0.6666666666666666,0.7511908262275802,0.6689630166787497,0.7011822965159671,Washington Wizards,127.74,0.8874797766296121,0.4714045207910317,1.0,2024-03-04
Collin Sexton,Over,-133,5.5,-0.053794203911310186,Caesars,player_assists,Utah Jazz,5.363636363636363,6.043671647376441,0.5345961961613012,0.5073060699869764,Washington Wizards,127.74,0.8874797766296121,2.384523099746182,6.0,2024-03-04
Collin Sexton,Under,-103,5.5,-0.4364699571048226,Caesars,player_assists,Utah Jazz,5.363636363636363,6.043671647376441,0.4751944187442153,0.3308070707597397,Washington Wizards,127.74,0.8874797766296121,2.384523099746182,5.0,2024-03-04
Tyus Jones,Over,-106,10.5,0.269202938792001,Caesars,player_assists,Washington Wizards,10.692307692307692,12.46293624047226,0.4819131634714876,0.6594350046713253,Utah Jazz,132.14,0.8579284597144442,3.5601342970480414,11.0,2024-03-04
Tyus Jones,Under,-129,10.5,-1.1575215992638561,Caesars,player_assists,Washington Wizards,10.692307692307692,12.46293624047226,0.5275752000531972,0.2445283515276071,Utah Jazz,132.14,0.8579284597144442,3.5601342970480414,10.0,2024-03-04
John Collins,Over,-109,1.5,0.10951887859536202,Caesars,player_assists,Utah Jazz,1.9090909090909092,2.1511373660153437,0.48843902557501045,0.5485113764169987,Washington Wizards,127.74,0.8874797766296121,1.2398346997259868,2.0,2024-03-04
John Collins,Under,-125,1.5,-1.9464920702711401,Caesars,player_assists,Utah Jazz,1.9090909090909092,2.1511373660153437,0.5203045685279164,0.17658441160509802,Washington Wizards,127.74,0.8874797766296121,1.2398346997259868,1.0,2024-03-04
Kyle Kuzma,Over,-166,2.5,-0.07903763695962142,Caesars,player_assists,Washington Wizards,2.727272727272727,3.178904600251263,0.5844624250982761,0.5416515653199103,Utah Jazz,132.14,0.8579284597144442,1.7104443383842527,3.0,2024-03-04
Kyle Kuzma,Under,120,2.5,-0.7351830389681266,Caesars,player_assists,Washington Wizards,2.727272727272727,3.178904600251263,0.42570373788647703,0.24533650244739208,Utah Jazz,132.14,0.8579284597144442,1.7104443383842527,2.0,2024-03-04
Marvin Bagley III,Over,129,1.5,-0.3981649818449072,Caesars,player_assists,Washington Wizards,1.3333333333333333,1.5541311379006175,0.4089730232970522,0.2925069849463716,Utah Jazz,132.14,0.8579284597144442,0.816496580927726,2.0,2024-03-04
Marvin Bagley III,Under,-179,1.5,-1.4162901263234544,Caesars,player_assists,Washington Wizards,1.3333333333333333,1.5541311379006175,0.6008678565580453,0.24867372092949186,Utah Jazz,132.14,0.8579284597144442,0.816496580927726,1.0,2024-03-04
Deni Avdija,Over,-106,3.5,-0.12834581695559596,Caesars,player_assists,Washington Wizards,3.2,3.7299147309614824,0.4819131634714876,0.4270970443899403,Utah Jazz,132.14,0.8579284597144442,1.469693845669907,4.0,2024-03-04
Deni Avdija,Under,-129,3.5,-0.7033938385530575,Caesars,player_assists,Washington Wizards,3.2,3.7299147309614824,0.5275752000531972,0.30972003544485305,Utah Jazz,132.14,0.8579284597144442,1.469693845669907,3.0,2024-03-04
Taylor Hendricks,Over,172,1.5,-84.33245530921887,Caesars,player_assists,Utah Jazz,0.6666666666666666,0.7511908262275802,0.3443191997611212,0.004035032140038782,Washington Wizards,127.74,0.8874797766296121,0.4714045207910317,2.0,2024-03-04
Taylor Hendricks,Under,-244,1.5,0.05260609667099748,Caesars,player_assists,Utah Jazz,0.6666666666666666,0.7511908262275802,0.6642958328414561,0.7011822965159671,Washington Wizards,127.74,0.8874797766296121,0.4714045207910317,1.0,2024-03-04
Keyonte George,Over,-127,5.5,0.018323735968026663,Caesars,player_assists,Utah Jazz,5.454545454545454,6.146106760043838,0.5239719135043246,0.5337522487833716,Washington Wizards,127.74,0.8874797766296121,1.7248787237282068,6.0,2024-03-04
Keyonte George,Under,-108,5.5,-0.9205622360089044,Caesars,player_assists,Utah Jazz,5.454545454545454,6.146106760043838,0.48628465443186036,0.2531991129026895,Washington Wizards,127.74,0.8874797766296121,1.7248787237282068,5.0,2024-03-04
Alex Caruso,Over,-120,2.5,0.18600048017307555,DraftKings,player_assists,Chicago Bulls,3.3333333333333335,3.613643046162894,0.5108444854637724,0.6275734481666402,Sacramento Kings,122.9,0.9224301600216976,1.8856180831641267,3.0,2024-03-04
Alex Caruso,Under,-110,2.5,-1.5021017979512343,DraftKings,player_assists,Chicago Bulls,3.3333333333333335,3.613643046162894,0.49057287889774975,0.19606431652758477,Sacramento Kings,122.9,0.9224301600216976,1.8856180831641267,2.0,2024-03-04
Ayo Dosunmu,Over,114,4.5,0.1888898764063521,DraftKings,player_assists,Chicago Bulls,4.818181818181818,5.223356766726365,0.43763935670572407,0.5395560281836327,Sacramento Kings,122.9,0.9224301600216976,2.2489667048823603,5.0,2024-03-04
Ayo Dosunmu,Under,-145,4.5,-0.8902489283612074,DraftKings,player_assists,Chicago Bulls,4.818181818181818,5.223356766726365,0.554283642390964,0.2932331472720433,Sacramento Kings,122.9,0.9224301600216976,2.2489667048823603,4.0,2024-03-04
Coby White,Over,-120,5.5,0.06350627611852387,DraftKings,player_assists,Chicago Bulls,5.818181818181818,6.307449680575234,0.5108444854637724,0.5454862883079241,Sacramento Kings,122.9,0.9224301600216976,2.690663379445226,6.0,2024-03-04
Coby White,Under,-110,5.5,-0.5647678196648138,DraftKings,player_assists,Chicago Bulls,5.818181818181818,6.307449680575234,0.49057287889774975,0.3135116103057606,Sacramento Kings,122.9,0.9224301600216976,2.690663379445226,5.0,2024-03-04
De'Aaron Fox,Over,-120,5.5,0.05583050763585347,DraftKings,player_assists,Sacramento Kings,6.0,6.2600411643634235,0.5108444854637724,0.541051675144308,Chicago Bulls,118.28,0.958460151053996,2.522624895547565,6.0,2024-03-04
De'Aaron Fox,Under,-110,5.5,-0.5890802268522431,DraftKings,player_assists,Sacramento Kings,6.0,6.2600411643634235,0.49057287889774975,0.30871498531544217,Chicago Bulls,118.28,0.958460151053996,2.522624895547565,5.0,2024-03-04
DeMar DeRozan,Over,-145,4.5,0.11673304660369918,DraftKings,player_assists,Chicago Bulls,5.181818181818182,5.617572371762317,0.554283642390964,0.6275380735797438,Sacramento Kings,122.9,0.9224301600216976,1.8982375470746453,5.0,2024-03-04
DeMar DeRozan,Under,114,4.5,-1.2207643612839305,DraftKings,player_assists,Chicago Bulls,5.181818181818182,5.617572371762317,0.43763935670572407,0.19706699384022164,Sacramento Kings,122.9,0.9224301600216976,1.8982375470746453,4.0,2024-03-04
Nikola Vucevic,Over,-130,2.5,0.036378966372058424,DraftKings,player_assists,Chicago Bulls,2.909090909090909,3.153724840287617,0.5293533436327497,0.5493376806437948,Sacramento Kings,122.9,0.9224301600216976,1.2398346997259868,3.0,2024-03-04
Nikola Vucevic,Under,100,2.5,-1.659985008242455,DraftKings,player_assists,Chicago Bulls,2.909090909090909,3.153724840287617,0.4682741116751247,0.17604389130919568,Sacramento Kings,122.9,0.9224301600216976,1.2398346997259868,2.0,2024-03-04
Ayo Dosunmu,Over,106,4.5,0.15739045413087063,FanDuel,player_assists,Chicago Bulls,4.818181818181818,5.223356766726365,0.4546350598787619,0.5395560281836327,Sacramento Kings,122.9,0.9224301600216976,2.2489667048823603,5.0,2024-03-04
Ayo Dosunmu,Under,-136,4.5,-0.8405346082114387,FanDuel,player_assists,Chicago Bulls,4.818181818181818,5.223356766726365,0.5397057558289573,0.2932331472720433,Sacramento Kings,122.9,0.9224301600216976,2.2489667048823603,4.0,2024-03-04
De'Aaron Fox,Over,-122,5.5,0.0487421480835699,FanDuel,player_assists,Sacramento Kings,6.0,6.2600411643634235,0.5146796542735605,0.541051675144308,Chicago Bulls,118.28,0.958460151053996,2.522624895547565,6.0,2024-03-04
De'Aaron Fox,Under,-104,5.5,-0.546591450733199,FanDuel,player_assists,Sacramento Kings,6.0,6.2600411643634235,0.4774559570020879,0.30871498531544217,Chicago Bulls,118.28,0.958460151053996,2.522624895547565,5.0,2024-03-04
Coby White,Over,-125,5.5,0.046163799750348206,FanDuel,player_assists,Chicago Bulls,5.818181818181818,6.307449680575234,0.5203045685279164,0.5454862883079241,Sacramento Kings,122.9,0.9224301600216976,2.690663379445226,6.0,2024-03-04
Coby White,Under,-102,5.5,-0.5084305444293569,FanDuel,player_assists,Chicago Bulls,5.818181818181818,6.307449680575234,0.4729104890184428,0.3135116103057606,Sacramento Kings,122.9,0.9224301600216976,2.690663379445226,5.0,2024-03-04
DeMar DeRozan,Over,124,5.5,0.004916552336846025,FanDuel,player_assists,Chicago Bulls,5.181818181818182,5.617572371762317,0.41810188542421856,0.42016766172333153,Sacramento Kings,122.9,0.9224301600216976,1.8982375470746453,6.0,2024-03-04
DeMar DeRozan,Under,-158,5.5,-0.5398756096161339,FanDuel,player_assists,Chicago Bulls,5.181818181818182,5.617572371762317,0.5735450360051916,0.37246192642025616,Sacramento Kings,122.9,0.9224301600216976,1.8982375470746453,5.0,2024-03-04
Alex Caruso,Over,-125,2.5,0.17092641499109532,BetMGM,player_assists,Chicago Bulls,3.3333333333333335,3.613643046162894,0.5203045685279164,0.6275734481666402,Sacramento Kings,122.9,0.9224301600216976,1.8856180831641267,3.0,2024-03-04
Alex Caruso,Under,-105,2.5,-1.446622822386905,BetMGM,player_assists,Chicago Bulls,3.3333333333333335,3.613643046162894,0.479695431472079,0.19606431652758477,Sacramento Kings,122.9,0.9224301600216976,1.8856180831641267,2.0,2024-03-04
DeMar DeRozan,Over,-150,4.5,0.10455005414306055,BetMGM,player_assists,Chicago Bulls,5.181818181818182,5.617572371762317,0.5619289340101496,0.6275380735797438,Sacramento Kings,122.9,0.9224301600216976,1.8982375470746453,5.0,2024-03-04
DeMar DeRozan,Under,115,4.5,-1.2104352247198191,BetMGM,player_assists,Chicago Bulls,5.181818181818182,5.617572371762317,0.4356038248140695,0.19706699384022164,Sacramento Kings,122.9,0.9224301600216976,1.8982375470746453,4.0,2024-03-04
