outcomes_description,outcomes_name,outcomes_price,outcomes_point,EV Percentage,bookmakers.title,bookmakers.markets.key,team,Outcome Last 30 Avg,Outcome Last 30 Avg Adjusted,True Odds,Percentage Hit,opposing team,Defensive Rating Adjustment,Outcome Last 30 STD,outcomes_point_adj,Date
Isaiah Stewart,Under,-106,5.5,-0.2845974825327163,Caesars,player_rebounds,Detroit Pistons,7.333333333333333,7.331735353851377,0.4819131634714876,0.37514721149954783,Miami Heat,0.999782093707006,2.357022603955158,5.0,2024-03-05
Bam Adebayo,Over,102,10.5,-0.059884737833272195,Caesars,player_rebounds,Miami Heat,9.545454545454545,9.23762830999156,0.46363773433180666,0.43744165547625835,Detroit Pistons,0.9677515372372112,2.709029895591153,11.0,2024-03-05
Bam Adebayo,Under,-139,10.5,-0.04823630250266459,Caesars,player_rebounds,Miami Heat,9.545454545454545,9.23762830999156,0.5446870420321535,0.5196223797360509,Detroit Pistons,0.9677515372372112,2.709029895591153,10.0,2024-03-05
Ausar Thompson,Over,-151,5.5,-0.16733451865492338,Caesars,player_rebounds,Detroit Pistons,5.75,5.748747038815284,0.5634214411389947,0.4826563698195137,Miami Heat,0.999782093707006,2.0052015692526606,6.0,2024-03-05
Ausar Thompson,Under,110,5.5,0.004741430156071679,Caesars,player_rebounds,Detroit Pistons,5.75,5.748747038815284,0.44597534445249976,0.4480999792068462,Miami Heat,0.999782093707006,2.0052015692526606,5.0,2024-03-05
Jimmy Butler,Over,-117,5.5,0.05755760097256593,Caesars,player_rebounds,Miami Heat,6.571428571428571,6.35951010184453,0.5049591803317013,0.5357984539456211,Detroit Pistons,0.9677515372372112,2.770102775666474,6.0,2024-03-05
Jimmy Butler,Under,-117,5.5,-0.25481945386865235,Caesars,player_rebounds,Miami Heat,6.571428571428571,6.35951010184453,0.5049591803317013,0.402415804739793,Detroit Pistons,0.9677515372372112,2.770102775666474,5.0,2024-03-05
Cade Cunningham,Over,-123,3.5,0.06856458234127362,Caesars,player_rebounds,Detroit Pistons,4.636363636363637,4.635353343550665,0.5165714415788372,0.5545971645326746,Miami Heat,0.999782093707006,1.6663911618021234,4.0,2024-03-05
Cade Cunningham,Under,-111,3.5,-0.36087171756581693,Caesars,player_rebounds,Detroit Pistons,4.636363636363637,4.635353343550665,0.4926865061226431,0.3620374350963135,Miami Heat,0.999782093707006,1.6663911618021234,3.0,2024-03-05
Jalen Duren,Over,-113,10.5,0.05442628672865271,Caesars,player_rebounds,Detroit Pistons,11.75,11.747439601057321,0.4968542217773624,0.5254526588502807,Miami Heat,0.999782093707006,5.0682837331783235,11.0,2024-03-05
Jalen Duren,Under,-121,10.5,-0.16330154029774555,Caesars,player_rebounds,Detroit Pistons,11.75,11.747439601057321,0.5127707467211774,0.4407891926197694,Miami Heat,0.999782093707006,5.0682837331783235,10.0,2024-03-05
Duncan Robinson,Over,-151,2.5,-0.4153621302390268,Caesars,player_rebounds,Miami Heat,2.4,2.322603689369307,0.5634214411389947,0.39807582038657763,Detroit Pistons,0.9677515372372112,1.42828568570857,3.0,2024-03-05
Duncan Robinson,Under,110,2.5,-0.03323028854583831,Caesars,player_rebounds,Miami Heat,2.4,2.322603689369307,0.44597534445249976,0.4316320856990774,Detroit Pistons,0.9677515372372112,1.42828568570857,2.0,2024-03-05
Jaden Ivey,Over,-151,2.5,-0.4538983975690069,Caesars,player_rebounds,Detroit Pistons,2.3333333333333335,2.3328248853163474,0.5634214411389947,0.38752463176317165,Miami Heat,0.999782093707006,1.5986105077709065,3.0,2024-03-05
Jaden Ivey,Under,110,2.5,-0.0062865626133499705,Caesars,player_rebounds,Detroit Pistons,2.3333333333333335,2.3328248853163474,0.44597534445249976,0.4431892077484283,Miami Heat,0.999782093707006,1.5986105077709065,2.0,2024-03-05
