,First Last Name,team,position,points,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,points_deviation,totReb_deviation,assists_deviation,tpm_deviation,Points_Rebounds_Assist_deviation,Points_Rebounds_deviation,Points_Assist_deviation,Rebounds_Assist_deviation,count
0,A. Flagler,Oklahoma City Thunder,F,0,6,0,3,0.0,0,0,0.0,0,3,0.0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,A.J. Green,Milwaukee Bucks,G,55,151,17,45,424.4,8,9,366.7,13,37,384.6,1,17,18,7,8,4,5,1,-22,80,73,62,25,143.8468809073724,15.648393194706992,8.417769376181473,9.340264650283554,223.14933837429112,226.9773156899811,143.4669187145558,20.618147448015122,10
2,A.J. Lawson,Dallas Mavericks,G,20,42,8,21,223.3,2,6,100.0,2,8,100.0,2,6,8,3,5,1,0,1,-5,31,28,23,11,34.239999999999995,6.56,1.826666666666667,1.5733333333333335,50.36,44.373333333333335,38.17333333333333,10.44,6
3,Aaron Gordon,Denver Nuggets,PF,134,307,55,90,683.8,20,28,616.7,4,18,133.3,15,44,59,41,22,7,12,2,70,234,193,175,100,214.8,85.576,45.016,2.544,363.10400000000004,442.136,163.17600000000002,103.18400000000001,10
4,Aaron Holiday,Houston Rockets,G,32,99,13,39,224.6,2,2,100.0,4,17,106.7,1,6,7,11,14,3,2,1,-20,50,39,43,18,206.3188775510204,3.7576530612244903,13.602040816326532,8.489795918367346,283.95918367346934,250.62244897959187,233.47193877551018,23.543367346938773,10
5,Aaron Nesmith,Indiana Pacers,SF,116,277,37,88,414.9,26,31,782.1,16,44,374.9,3,28,31,16,31,5,5,10,22,163,147,132,47,317.9319470699433,40.99243856332704,8.771266540642722,13.12665406427221,543.3175803402646,520.8790170132326,330.4536862003782,59.680529300567095,10
6,Aaron Wiggins,Oklahoma City Thunder,SG,53,148,22,44,519.6,6,8,300.0,3,13,100.0,10,10,20,8,6,7,8,7,-7,81,73,61,28,130.51486325802617,8.760998810939359,7.6932223543400715,8.529131985731272,147.67538644470866,150.36741973840665,135.29013079667067,8.98692033293698,10
7,Al Horford,Boston Celtics,C,104,253,41,73,559.9,6,6,300.0,16,38,339.3,15,41,56,20,17,8,5,8,92,180,160,124,76,307.1020408163265,66.44444444444444,25.45124716553288,30.66213151927438,416.5668934240362,321.83219954648524,397.3287981859411,96.40362811791383,10
8,Alec Burks,New York Knicks,SG,59,130,22,74,267.2,7,10,275.0,8,38,201.79999999999998,4,13,17,8,3,2,4,1,-22,84,76,67,25,216.42400000000004,11.016000000000002,4.384,8.224,342.89599999999996,291.29600000000005,260.20000000000005,23.223999999999997,10
9,Aleksej Pokusevski,Charlotte Hornets,F,27,83,11,27,255.8,2,2,100.0,3,10,183.3,5,11,16,10,5,5,4,5,4,53,43,37,26,30.0,13.0,6.3125,1.2013888888888888,80.8125,63.0,35.3125,31.8125,5
