,First Last Name,team,position,points,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,points_deviation,totReb_deviation,assists_deviation,tpm_deviation,Points_Rebounds_Assist_deviation,Points_Rebounds_deviation,Points_Assist_deviation,Rebounds_Assist_deviation,count
42,Bones Hyland,LA Clippers,PG,67,164,26,65,407.4,2,4,100.0,13,35,313.8,2,14,16,35,15,10,11,2,1,118,83,102,51,245.62975778546715,19.564013840830448,109.90657439446368,18.62629757785467,751.5086505190312,390.84775086505186,547.273356401384,188.48788927335642,10
43,Bradley Beal,Phoenix Suns,SG,182,303,71,132,590.5,24,28,638.3,16,36,496.9,10,24,34,49,20,11,22,4,-12,265,216,231,83,578.9338374291116,37.119092627599244,56.9054820415879,8.491493383742911,995.0,679.4706994328922,847.5103969754254,140.9773156899811,10
44,Brandin Podziemski,Golden State Warriors,G,83,303,32,79,399.4,7,12,275.0,12,33,406.7,17,37,54,45,9,11,12,4,66,182,137,128,99,172.9012345679012,24.458161865569274,18.31412894375857,7.635116598079561,352.2030178326474,276.0342935528121,241.64334705075441,50.19890260631003,10
45,Brandon Boston Jr.,LA Clippers,SG,40,91,16,43,312.7,5,10,250.0,3,11,183.3,6,7,13,2,10,1,0,5,-21,55,53,42,15,111.35802469135803,23.0,1.6543209876543208,2.2222222222222223,197.91358024691357,167.91358024691357,130.46913580246914,35.543209876543216,8
46,Brandon Ingram,New Orleans Pelicans,SF,201,326,73,148,498.4,43,51,832.8,12,34,316.2,6,51,57,56,23,8,28,9,67,314,258,257,113,612.207100591716,26.25147928994083,39.005917159763314,9.609467455621301,576.7485207100591,716.1686390532544,477.79289940828403,60.25147928994083,10
47,Brandon Miller,Charlotte Hornets,F,172,329,68,162,413.9,13,18,396.7,23,73,294.1,9,42,51,26,22,9,15,6,-93,249,223,198,77,345.20000000000005,62.777777777777786,40.577777777777776,12.377777777777778,706.9111111111112,654.3777777777777,398.9777777777778,102.11111111111111,10
48,Brandon Williams,Dallas Mavericks,G,7,24,2,9,83.3,3,4,100.0,0,2,0.0,1,1,2,4,1,0,1,0,-12,13,9,11,6,18.22448979591837,3.183673469387756,4.081632653061224,0.0,30.46938775510204,15.448979591836734,29.0,11.510204081632653,4
49,Braxton Key,Denver Nuggets,F,2,6,1,1,100.0,0,1,0.0,0,0,0.0,1,1,2,0,1,0,0,0,2,4,4,2,2,2.25,1.0,0.0,0.0,6.25,6.25,2.25,1.0,1
50,Brice Sensabaugh,Utah Jazz,F,81,221,31,68,425.0,11,12,366.7,8,33,286.7,6,30,36,16,15,3,18,0,-38,133,117,97,52,253.7266435986159,115.33564013840832,14.422145328719724,8.33217993079585,569.8996539792388,531.3114186851211,279.80276816608995,142.26989619377164,10
51,Brook Lopez,Milwaukee Bucks,C,92,280,31,71,398.3,9,12,350.0,21,47,432.9,13,31,44,19,17,5,7,14,66,155,136,111,63,267.65157750342934,42.565157750342934,26.901234567901234,23.444444444444446,571.8641975308643,430.4444444444445,378.44581618655695,100.09190672153636,10
52,Bruce Brown,Toronto Raptors,SF,95,275,37,79,423.6,16,17,650.0,5,19,200.0,5,36,41,32,17,5,9,2,-68,168,136,127,73,212.9591836734694,77.24489795918367,18.213151927437643,4.551020408163265,501.8321995464853,380.0,320.1111111111111,110.13832199546485,10
53,Bruno Fernando,Atlanta Hawks,PF,53,202,23,39,573.3,7,10,275.0,0,0,0.0,16,42,58,13,28,13,13,10,-5,124,111,66,71,82.29085872576178,91.61772853185596,15.343490304709142,0.0,169.53462603878117,159.65373961218836,111.26869806094183,87.86426592797784,10
54,Bryce McGowens,Charlotte Hornets,G,54,155,18,37,330.8,13,18,441.7,5,15,180.0,3,21,24,8,15,7,4,3,-10,86,78,62,32,234.40625,28.0,5.65625,6.8515625,395.625,383.40625,249.625,30.65625,10
55,Buddy Hield,Philadelphia 76ers,SG,114,264,41,104,398.59999999999997,7,7,200.0,25,65,424.7,6,25,31,34,19,10,9,5,-24,179,145,148,65,99.23900118906064,33.466111771700355,14.887039239001188,6.5267538644470875,231.6420927467301,204.52675386444707,118.20451843043995,56.50297265160523,10
56,CJ McCollum,New Orleans Pelicans,SG,157,282,62,143,403.3,6,8,233.4,27,75,314.3,4,37,41,32,12,5,14,5,30,230,198,189,73,759.3284023668639,20.905325443786985,51.94082840236686,46.31360946745562,1227.8254437869823,852.5,1127.1390532544378,80.36094674556213,10
57,Cade Cunningham,Detroit Pistons,PG,228,327,79,181,437.9,44,49,797.8,26,66,384.3,11,37,48,82,15,4,31,4,28,358,276,310,130,672.698347107438,35.86776859504132,32.0,24.0,1030.7644628099174,876.400826446281,801.6074380165289,93.32231404958678,10
58,Caleb Houstan,Orlando Magic,G,32,118,10,23,211.1,2,2,100.0,10,21,244.4,3,10,13,3,11,2,2,2,1,48,45,35,16,160.9204152249135,30.73010380622837,1.9204152249134947,18.8719723183391,295.57093425605535,280.7301038062284,164.681660899654,43.730103806228385,6
59,Caleb Martin,Miami Heat,SF,128,297,46,97,472.9,13,14,666.7,23,45,554.6,13,39,52,20,23,5,12,8,31,200,180,148,72,182.016,56.78399999999999,30.016,16.184,517.696,367.824,298.46399999999994,120.22400000000002,10
60,Cam Reddish,Los Angeles Lakers,SF,23,83,8,17,193.3,2,6,75.0,5,11,183.3,3,4,7,1,5,3,2,4,7,31,30,24,8,48.138888888888886,7.472222222222222,0.8055555555555556,2.1388888888888884,42.138888888888886,35.0,58.0,5.555555555555556,5
61,Cam Thomas,Brooklyn Nets,SG,210,321,77,175,419.6,28,33,858.4,28,66,395.4,9,31,40,34,25,10,20,0,-2,284,250,244,74,543.0702947845805,78.7437641723356,14.53061224489796,34.244897959183675,750.4580498866213,702.281179138322,588.4444444444445,96.07709750566893,10
62,Cam Whitmore,Houston Rockets,F,126,203,48,111,415.2,17,26,385.0,13,50,239.8,14,31,45,5,11,5,15,5,3,176,171,131,50,215.05817174515238,60.56232686980609,2.673130193905817,12.290858725761774,347.16343490304706,345.24376731301936,225.77008310249312,54.44321329639889,10
63,Cameron Johnson,Brooklyn Nets,SF,140,259,44,100,428.7,27,31,696.7,25,64,380.5,7,24,31,19,18,12,12,2,-18,190,171,159,50,498.77008310249306,44.40720221606649,15.56509695290859,34.50692520775623,660.2437673130194,567.365650969529,605.6204986149585,46.0,10
64,Cameron Payne,Philadelphia 76ers,PG,102,196,38,90,440.5,10,11,375.0,16,46,342.9,4,9,13,30,21,4,13,3,-21,145,115,132,43,195.8326474622771,22.75308641975309,42.34293552812071,12.46639231824417,308.98902606310014,282.87379972565157,230.89437585733884,56.149519890260635,10
65,Caris LeVert,Cleveland Cavaliers,SG,127,319,48,116,405.3,15,22,373.3,16,52,296.09999999999997,6,47,53,83,17,16,18,5,46,263,180,210,136,331.9519890260631,73.44444444444446,105.83676268861454,10.790123456790123,839.1975308641973,533.7914951989027,550.7160493827162,265.923182441701,10
66,Cason Wallace,Oklahoma City Thunder,G,62,192,25,52,440.5,1,3,100.0,11,27,350.0,5,17,22,18,13,13,9,5,-4,102,84,80,40,350.04444444444437,9.7,22.311111111111114,17.8,452.1,380.27777777777777,423.6000000000001,30.27777777777778,10
67,Cedi Osman,San Antonio Spurs,SF,36,142,15,32,400.0,0,0,0.0,6,19,216.6,3,18,21,18,12,6,8,0,-32,75,57,54,39,120.425,15.0,21.200000000000003,6.425,117.72500000000002,148.125,100.42500000000001,25.8,10
68,Charlie Brown Jr.,New York Knicks,G,3,27,1,5,20.0,0,0,0.0,1,3,33.3,1,1,2,0,4,0,0,1,-6,5,5,3,2,6.12,2.7200000000000006,0.0,0.6800000000000002,17.0,17.0,6.12,2.7200000000000006,2
69,Chet Holmgren,Oklahoma City Thunder,PF,154,310,56,112,511.5,29,32,660.0,13,40,300.0,16,75,91,26,15,4,9,14,18,271,245,180,117,288.27777777777777,115.44444444444446,18.8,11.7,737.0777777777778,630.9444444444445,376.5444444444444,152.11111111111111,10
70,Chimezie Metu,Phoenix Suns,PF,6,29,3,5,150.0,0,0,0.0,0,0,0.0,2,9,11,2,2,2,3,0,-7,19,17,8,13,11.0,27.0,1.0000000000000002,0.0,71.66666666666666,56.0,18.0,36.666666666666664,3
71,Chris Boucher,Toronto Raptors,PF,69,120,25,35,573.3,15,18,500.0,4,12,216.7,13,27,40,5,11,1,9,5,7,114,109,74,45,142.20987654320987,47.580246913580254,5.913580246913581,4.0246913580246915,410.0,329.0246913580247,192.69135802469134,83.98765432098766,8
72,Chris Duarte,Sacramento Kings,SG,51,125,18,36,391.7,2,3,150.0,13,26,383.4,6,18,24,5,8,6,0,3,5,80,75,56,29,240.30795847750863,24.16262975778547,4.228373702422146,12.868512110726643,360.5259515570934,330.94809688581313,260.32179930795854,37.95501730103806,9
73,Chris Livingston,Milwaukee Bucks,F,0,6,0,2,0.0,0,0,0.0,0,2,0.0,0,1,1,1,4,0,1,0,-10,2,1,1,2,0.0,0.0625,0.5625,0.0,1.0,0.0625,0.5625,1.0,1
74,Chris Paul,Golden State Warriors,PG,102,249,41,90,451.4,5,6,175.0,15,37,350.0,5,39,44,63,16,17,10,0,-24,209,146,165,107,202.85207100591717,32.43786982248521,34.91715976331361,10.8698224852071,371.67455621301775,347.2544378698225,232.32544378698225,62.30177514792901,10
75,Christian Braun,Denver Nuggets,G,68,200,27,47,622.6,5,9,175.0,9,20,366.7,7,28,35,13,25,8,5,8,54,116,103,81,48,133.2,16.504,12.104,9.224,214.0,169.464,172.744,33.6,10
76,Christian Wood,Los Angeles Lakers,F,59,133,22,51,477.0,11,14,450.0,4,19,225.0,6,28,34,6,12,5,5,2,-14,99,93,65,40,153.90277777777777,54.402777777777786,4.625,2.4444444444444446,305.125,285.0,156.7777777777778,76.27777777777777,10
77,Chuma Okeke,Orlando Magic,PF,0,19,0,2,0.0,0,0,0.0,0,2,0.0,0,1,1,1,2,1,0,0,-3,2,1,1,2,0.8698224852071006,0.6982248520710059,0.8639053254437871,0.01775147928994083,0.7633136094674556,1.2366863905325443,0.9053254437869823,1.0532544378698225,3
78,Clint Capela,Atlanta Hawks,C,108,247,46,88,538.1,16,25,470.0,0,0,0.0,46,62,108,17,27,4,14,12,16,233,216,125,125,156.5,91.2,20.5,0.0,428.2,393.29999999999995,187.0,116.1,10
79,Coby White,Chicago Bulls,PG,190,393,66,163,402.3,33,37,821.7,25,76,313.4,9,40,49,51,24,9,21,3,-24,290,239,241,100,583.0578512396694,28.90082644628099,94.88429752066115,39.01652892561984,867.6528925619835,618.2892561983471,760.1404958677685,196.06611570247935,10
80,Cody Martin,Charlotte Hornets,SF,69,285,28,76,367.2,6,7,250.0,7,30,228.2,6,44,50,42,15,11,20,7,-28,161,119,111,92,111.0,28.18685121107267,64.68512110726644,2.6816608996539792,183.02076124567472,112.9515570934256,173.33217993079583,100.60899653979239,10
81,Cody Zeller,New Orleans Pelicans,C,7,31,3,6,200.0,1,2,50.0,0,0,0.0,5,10,15,3,5,2,3,0,14,25,22,10,18,3.3209876543209877,4.246913580246914,3.2098765432098766,0.0,16.061728395061728,11.222222222222221,6.061728395061729,9.555555555555555,5
82,Colby Jones,Sacramento Kings,G,4,12,2,5,83.3,0,0,0.0,0,0,0.0,0,4,4,2,1,0,0,0,5,10,8,6,6,2.0,4.53125,0.5,0.0,15.78125,11.03125,4.5,7.28125,2
83,Cole Anthony,Orlando Magic,PG,101,231,36,94,378.1,20,28,670.8,9,37,181.7,6,29,35,22,22,8,11,6,-24,158,136,123,57,212.50400000000002,48.824,26.384,9.096,229.344,239.85600000000002,223.0,54.2,10
84,Cole Swider,Miami Heat,F,2,18,0,6,0.0,2,2,100.0,0,5,0.0,0,2,2,1,1,0,3,0,-9,5,4,3,3,2.666666666666667,0.6666666666666667,0.6666666666666667,0.0,8.666666666666666,4.666666666666667,6.0,2.0,3
85,Collin Gillespie,Denver Nuggets,G,30,64,11,20,197.8,1,3,50.0,7,11,200.0,0,7,7,7,6,5,5,0,8,44,37,37,14,157.84,3.24,7.24,9.24,242.96,167.15999999999997,231.16,12.96,4
86,Collin Sexton,Utah Jazz,PG,208,315,75,151,493.2,37,45,783.3,21,46,354.2,10,18,28,61,21,17,22,1,-3,297,236,269,89,134.86968449931416,31.758573388203022,53.28532235939643,27.087791495198903,263.72976680384085,194.0,201.7050754458162,87.93827160493827,10
87,Corey Kispert,Washington Wizards,SF,146,279,53,107,476.5,14,21,475.0,26,63,390.6,5,27,32,25,20,7,12,6,-31,203,178,171,57,352.43043995243755,21.87395957193817,51.0,24.48038049940547,683.8252080856124,443.72175980975027,546.8787158145066,118.52913198573127,10
88,Cory Joseph,Golden State Warriors,PG,27,71,10,16,316.7,0,0,0.0,7,11,316.7,2,9,11,6,6,0,1,0,9,44,38,33,17,31.2,10.8,2.8000000000000003,3.2,28.8,47.2,21.2,5.2,5
89,Craig Jr. Porter,Cleveland Cavaliers,G,53,98,22,41,391.9,5,5,300.0,4,9,125.0,5,14,19,14,7,2,7,0,-13,86,72,67,33,275.283950617284,36.50617283950617,15.432098765432102,8.617283950617283,562.888888888889,465.5802469135802,363.20987654320993,61.32098765432099,8
90,D'Angelo Russell,Los Angeles Lakers,PG,199,360,74,152,463.9,16,22,635.0,35,80,413.8,6,29,35,61,20,9,20,5,7,295,234,260,96,983.3313609467455,30.8698224852071,93.05621301775147,46.63313609467455,1595.9792899408283,1280.0,1297.3284023668639,125.90828402366863,10
91,D.J. Carton,Toronto Raptors,G,8,31,2,7,83.3,3,4,150.0,1,4,50.0,2,1,3,3,1,1,1,0,-30,14,11,11,6,8.666666666666668,2.0,2.0,0.6666666666666667,8.666666666666666,2.6666666666666665,18.666666666666668,0.0,3
92,Daishen Nix,Minnesota Timberwolves,SG,5,5,2,3,66.7,0,0,0.0,1,2,50.0,0,0,0,0,1,1,0,0,6,5,5,5,0,10.5625,0.0,0.0625,0.390625,9.0,10.5625,9.0,0.0625,1
93,Dalano Banton,Portland Trail Blazers,G,179,300,65,153,433.4,24,30,751.7,25,61,401.4,14,37,51,35,19,7,22,6,-65,265,230,214,86,783.0,66.61599999999999,35.224000000000004,27.896000000000004,1537.016,1214.8960000000002,1048.864,158.096,10
94,Dalen Terry,Chicago Bulls,F,30,124,12,24,415.0,3,6,150.0,3,9,250.0,5,15,20,15,11,8,5,0,18,65,50,45,35,50.025,30.9,13.4,2.0999999999999996,171.525,126.625,75.125,64.1,10
95,Damian Jones,Cleveland Cavaliers,C,52,118,21,35,527.9,10,12,550.0,0,5,0.0,14,23,37,6,10,4,6,7,-25,95,89,58,43,146.69140625,49.59765625,4.00390625,0.0,263.47265625,264.5625,147.140625,52.0625,9
96,Damian Lillard,Milwaukee Bucks,PG,235,345,75,170,431.5,49,52,949.0,36,88,401.2,4,43,47,78,17,6,21,3,81,360,282,313,125,868.390306122449,48.81887755102041,125.56122448979593,31.625,1331.9591836734694,1010.4183673469388,1182.512755102041,181.7984693877551,10
97,Daniel Gafford,Dallas Mavericks,C,111,192,49,55,725.1,13,20,431.7,0,0,0.0,21,46,67,7,28,8,9,20,2,185,178,118,74,512.3882030178327,173.74622770919063,4.791495198902606,0.0,1249.9382716049383,1132.4910836762688,588.9026063100137,219.47050754458164,10
98,Daniel Theis,LA Clippers,C,57,176,26,53,491.1,1,1,100.0,4,16,275.0,12,37,49,11,17,1,6,7,37,117,106,68,60,94.2,129.736,9.576,2.416,278.184,257.216,121.856,132.624,10
99,Danilo Gallinari,Milwaukee Bucks,PF,24,91,7,21,283.3,9,10,275.0,1,10,100.0,4,5,9,8,8,2,4,0,-34,41,33,32,17,105.19667590027701,5.321329639889197,13.689750692520775,1.365650969529086,133.24930747922437,125.23822714681442,111.21883656509695,21.0,10
100,Dante Exum,Dallas Mavericks,G,55,184,16,37,446.6,16,20,616.7,7,12,450.0,2,17,19,31,15,2,9,0,40,105,74,86,50,139.4,21.444444444444443,37.17777777777778,6.2,302.5111111111111,168.57777777777775,249.91111111111113,82.04444444444445,10
