,First Last Name,team,position,points,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,points_deviation,totReb_deviation,assists_deviation,tpm_deviation,Points_Rebounds_Assist_deviation,Points_Rebounds_deviation,Points_Assist_deviation,Rebounds_Assist_deviation,count
0,A. Flagler,Oklahoma City Thunder,F,0,6,0,3,0.0,0,0,0.0,0,3,0.0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,A.J. Green,Milwaukee Bucks,G,60,142,19,43,431.5,7,8,266.7,15,35,389.3,2,14,16,6,8,2,4,0,3,82,76,66,22,251.8148788927336,16.458477508650518,9.01038062283737,23.05363321799308,359.598615916955,365.2179930795848,245.7733564013841,25.891003460207614,10
2,A.J. Lawson,Dallas Mavericks,G,20,42,8,21,223.3,2,6,100.0,2,8,100.0,2,6,8,3,5,1,0,1,-5,31,28,23,11,33.85185185185185,7.5,1.962962962962963,1.6296296296296295,54.01851851851852,46.462962962962955,38.629629629629626,12.24074074074074,6
3,Aaron Gordon,Denver Nuggets,PF,125,313,53,93,639.4,15,24,521.7,4,17,133.3,22,37,59,42,22,5,12,1,40,226,184,167,101,199.4972299168975,106.21883656509696,58.112188365650965,2.433518005540167,318.44875346260386,453.0096952908587,126.18005540166205,103.08725761772853,10
4,Aaron Holiday,Houston Rockets,G,44,113,16,41,296.5,6,6,300.0,6,21,161.7,1,8,9,16,16,6,3,1,14,69,53,60,25,257.77777777777777,7.21301775147929,33.051939513477976,11.80144641683103,402.869822485207,326.6318211702827,338.4023668639053,35.878369493754114,10
5,Aaron Nesmith,Indiana Pacers,SF,109,303,35,90,385.09999999999997,23,24,775.0,16,46,347.9,6,25,31,15,35,6,6,10,70,155,140,124,46,226.49387755102038,29.522448979591836,7.987755102040817,12.604081632653061,381.07346938775504,366.4,233.00408163265305,45.67346938775511,10
6,Aaron Wiggins,Oklahoma City Thunder,SG,52,150,21,40,536.3,5,8,250.0,5,14,200.0,7,11,18,11,5,10,8,6,3,81,70,63,29,108.24720578566733,8.231426692965153,8.905325443786982,8.289940828402369,119.59171597633134,129.36094674556213,108.19395134779751,7.42077580539119,10
7,Admiral Schofield,Orlando Magic,SF,5,11,2,4,66.7,0,0,0.0,1,2,100.0,0,2,2,0,1,1,0,0,-11,7,7,5,2,13.955017301038062,0.02768166089965399,0.006920415224913495,0.5432525951557092,14.162629757785467,14.384083044982699,13.761245674740483,0.006920415224913498,2
8,Al Horford,Boston Celtics,C,102,265,39,69,588.5,6,6,300.0,18,40,439.3,12,41,53,24,17,9,7,8,96,179,155,126,77,308.33673469387753,66.125,22.69387755102041,27.604591836734695,419.125,331.5331632653061,390.5,94.24744897959184,10
9,Alec Burks,New York Knicks,SG,71,129,23,72,280.0,14,19,446.4,11,40,257.5,3,15,18,9,2,3,4,0,-8,98,89,80,27,286.1360946745562,19.68310322156476,3.310322156476003,8.822485207100591,485.20578566732416,436.86061801446414,325.03221564760025,32.442472057856676,10
