,team name,points_eff,assists_eff,tpm_eff,totReb_eff,Points_Rebounds_Assist_eff,Points_Rebounds_eff,Points_Assist_eff,Rebounds_Assist_eff
0,76ers,1.0374943610522311,0.9553221163196953,1.0299178329083505,1.055999361231585,1.0297773612934766,1.042675493831149,1.0215581625493524,1.0175176099193077
1,Bucks,0.9665534846535143,0.9752578122766266,1.0769505235584835,1.0049163125794778,0.976993792668326,0.9772945223910317,0.9682415715895292,0.9935799770058507
2,Bulls,1.013094031103429,1.0234461078527142,1.2368371396078448,0.976982093774896,1.00600465224691,1.0029832102231435,1.0151016767571484,0.994741982181433
3,Cavaliers,0.958841023937194,0.965006652854492,1.0423887812690247,1.0619665625104833,0.9843617386559981,0.9877146852755917,0.9600367645019183,1.0249056841172757
4,Celtics,0.943950359199676,0.9485894622828079,1.0193684995962728,0.9414094848750754,0.9440289789545349,0.9432389510871276,0.9448500506690856,0.9441538796514118
5,Clippers,1.0385020588745546,1.0337018883874953,1.0637529272135364,0.9811395558738563,1.0241040520123488,1.0224413865320978,1.0375711305546769,1.0012303977513162
6,Grizzlies,1.0093576742805592,0.9689944555334651,0.9627936676747575,1.0387356068002438,1.0104087359669864,1.0175830710749025,1.0015297724353254,1.0120785241433947
7,Hawks,1.0134610400669515,1.0585822265990028,1.2211492607693175,0.9915497498434522,1.0148943867300442,1.0073261952733794,1.0222116855872323,1.0171714988554623
8,Heat,0.9389400443868071,0.954203081992257,0.8561315432031359,0.9824407286707516,0.9515748970207483,0.9511196076975049,0.9419001046581197,0.9716474843971645
9,Hornets,1.0073192342104509,1.031350867315206,1.0300233734968536,1.1101864464692135,1.0354162994311795,1.0361205679118382,1.0119798453055022,1.0800532107592087
10,Jazz,1.0651792979334236,1.1320449412836664,1.1164328164874358,0.9190246202689898,1.040173327771974,1.0242580991276937,1.0781469875580718,1.0004471405705975
11,Kings,1.0627127074363205,1.1180829418469442,0.9837763356971546,0.9497747806566732,1.0439363778210942,1.0310917191223656,1.0734510175505292,1.014107021853967
12,Knicks,1.0399586632145414,1.0485625601273405,1.170764495235188,1.0332251002689954,1.0396221416162033,1.038073362843942,1.0416272729689293,1.0390875204866663
13,Lakers,1.0384892901864404,1.1025726224560348,1.0527308151730663,0.9841378869473336,1.034980834993235,1.0232716822873325,1.0509173881056133,1.0294070641339943
14,Magic,0.9388724024420684,0.9870875146248312,0.913696898446705,0.8246087141409676,0.9187232002004098,0.9068802200503369,0.9482230731105409,0.8867128052810177
15,Mavericks,1.0769578351198177,1.1445628652270328,1.1138274013395177,1.0216546478025503,1.073742237066669,1.0614737414256263,1.090068918832918,1.0686337190048223
16,Nets,0.9699701446489699,0.867974414964361,0.8509816607786183,1.0316730768767637,0.9696350591323616,0.9872460744853536,0.9501894486245335,0.9691027194600631
17,Nuggets,0.9373335938573412,1.0011719027263202,0.8480589625896814,0.9807920063601975,0.9571307233312092,0.9495013216798737,0.9497141727929109,0.9885817914741771
18,Pacers,1.0535774876617916,0.957908912072897,0.9526950607022188,0.9692319992023035,1.0193230000651445,1.0299619691113577,1.035023857831735,0.9649039882065477
19,Pelicans,0.9229176934302692,0.9332668930421606,0.9569681644017931,0.991184591947804,0.9407373130383712,0.9420314390231439,0.9249247811019986,0.9690467743325435
20,Pistons,1.0202810868248828,1.0214366453878334,0.9150370141433856,0.974216431899372,1.0094586390889693,1.0073836487664711,1.020505191821659,0.9922653615653151
21,Raptors,1.0553243729335193,1.047574493748187,1.1691741214035416,1.102309370927658,1.0653927732616177,1.0684794937584536,1.0538213883981353,1.0813881197196833
22,Rockets,0.9895225463985515,0.9330912015110632,0.9273483798959915,1.0502865329455555,0.995691180136087,1.0065355850056883,0.9785784482199198,1.0054910917992568
23,Spurs,1.0294920981071987,0.9741184353575658,0.850878333062587,0.9754956680504968,1.0084299742700342,1.0143738775722175,1.0187531231128815,0.9749692499305443
24,Suns,0.9607340750280002,0.851110043565417,1.0181790002354536,1.0378426745897633,0.9629491113046688,0.9823233692108588,0.9394739727664657,0.9664680687862874
25,Thunder,0.9652399462017106,0.9655524207064237,0.9937270243812407,1.029483419667237,0.9806174288543348,0.9832271908911302,0.965300546417153,1.005047145062101
26,Timberwolves,0.9398019025525571,0.9099492652368266,0.8875433194637176,1.0024254677124824,0.9503387840991842,0.9573355963130578,0.9340123862061748,0.9670783917263803
27,Trail Blazers,0.9896909930106209,0.9512652500328023,0.9068391357069131,0.9403312833434151,0.9722378356602905,0.9758709872156482,0.9822388384576047,0.9445105612663057
28,Warriors,0.9504023849232625,1.0094911452643105,0.945117061124783,0.9776267773179691,0.9656240636872905,0.9580248215866091,0.961861852985124,0.9898062592267872
29,Wizards,1.0568593976008724,1.11712678678679,0.8909423981118015,1.0517203673746323,1.0645317572467266,1.0554205433615338,1.0685474448295096,1.0767205902973784
