,team name,points_eff,assists_eff,tpm_eff,totReb_eff,Points_Rebounds_Assist_eff,Points_Rebounds_eff,Points_Assist_eff,Rebounds_Assist_eff
0,76ers,1.03249354548074,0.9507985137139588,1.0111919297726388,1.079572096203156,1.031766030840898,1.0456992522813955,1.0167255732213611,1.0306094726244333
1,Bucks,0.9808088117575784,0.948389052480549,1.0943629238140489,0.9821122460697197,0.9763609170438922,0.9811744298808197,0.9745514683931096,0.9692899264474673
2,Bulls,0.9944357221585821,1.0183885540339008,1.1398100259671935,1.009060501368655,1.001452459049377,0.9985380265691678,0.9990588623958221,1.0126072376055633
3,Cavaliers,0.9396601264891329,0.9413101182613637,0.9510941179236767,1.0323241941493755,0.9620787820286294,0.9656527386171571,0.9399785916874454,0.9977185875340289
4,Celtics,0.9507294850824843,0.9480771287074627,0.9022543300812258,0.9436867118668335,0.9486545894594627,0.9487539612670259,0.9502175533182282,0.9453560474787355
5,Clippers,1.018497587086564,1.0502814361969133,1.030934570385241,0.9676653698499744,1.0109988679823767,1.0042389630092938,1.0246321933194007,0.9990778636232163
6,Grizzlies,1.0032041207351192,0.9833191403258995,1.0526717795484881,1.039190741609557,1.0088969639033554,1.0132985003776918,0.9993661172153219,1.017947097303694
7,Hawks,0.997528253251267,1.0389206661255892,1.1712161773802714,0.9837506996597866,1.0003081913071472,0.9936635987458178,1.0055174100437425,1.0047275665660285
8,Heat,0.974157864282905,1.0087044146327733,0.9683936165652548,0.9985544367863771,0.9850685490835919,0.981001192687838,0.9808256999614446,1.0024136875350091
9,Hornets,1.0289767617811802,1.0313033198721957,0.9277357565969855,1.1378913916035054,1.055383841748453,1.0595277164232637,1.0294258111620986,1.0973642001308301
10,Jazz,1.0671057054918924,1.1408448380114498,1.1304742978751494,0.9183247759944781,1.0423256856281078,1.0253721070203414,1.0813381082568283,1.0029319277460031
11,Kings,1.0670339210517865,1.1675600924133216,1.022288222793119,0.9474087637130045,1.0531643168561575,1.0334786240097718,1.0864364948324703,1.0311152695750556
12,Knicks,1.0044250918253903,0.9808351203323281,1.1466517437513877,1.0192487142917448,1.004509234181753,1.0085831725014185,0.9998719873335037,1.0046429985464473
13,Lakers,1.0418588479721096,1.1000224708587722,1.0880017806328788,0.9762750344213341,1.0347028195267423,1.023462346819664,1.0530850189196899,1.0233266037882616
14,Magic,0.950402237935572,0.9679530820754445,1.0174538295969346,0.8871271521164174,0.9378360119874064,0.9326533434115906,0.9537897294089364,0.917858995616353
15,Mavericks,1.0578840623815484,1.1435849822361264,1.1250071353074065,1.0116177121541798,1.059394093259387,1.0449061808099271,1.07442521179597,1.0617946478643907
16,Nets,0.9749235174899629,0.8647697406415261,0.8556338103175748,1.0516937504652084,0.9771235478855472,0.9964578504745676,0.9536627179033933,0.9806210214635886
17,Nuggets,0.9352759005895587,0.9831169678394456,0.8314763382351972,0.9722015215663984,0.9511369290635461,0.9456336732178504,0.944509713282218,0.976351820693984
18,Pacers,1.0473403868366595,0.9634541351410955,0.9179971476148008,0.9821409737840527,1.019420747862703,1.029051711439148,1.031149486838543,0.9750358158109241
19,Pelicans,0.9302020315072062,0.9355309454739359,0.9094506767791115,0.9974379750034316,0.947075352434491,0.9490619611917839,0.9312305661167513,0.9738995246074905
20,Pistons,1.0111875189491581,1.0126143960102483,0.9442826965549965,0.9363662204208648,0.9934907452717884,0.9901998692520637,1.011462920738352,0.9653574983505637
21,Raptors,1.043623370054423,1.0260626863791384,1.120192843003326,1.0756231668686078,1.0487033354037623,1.0525994308703197,1.0402339794506215,1.056779153184434
22,Rockets,0.98944585488412,0.9197253374995857,0.981286304100298,1.0593351705947562,0.995935507542873,1.0090500652434178,0.9759890857238209,1.00625235986919
23,Spurs,1.0378060144209054,1.0027281570318491,0.8621507602376368,0.9559260859444422,1.0130603815847838,1.0148383930365033,1.0310356310785247,0.9737212900931623
24,Suns,0.9736217598128183,0.8810443845560276,1.0448107387173164,1.0104139488189616,0.9688347749155577,0.9839421042820904,0.9557533845478152,0.9612247195134802
25,Thunder,0.9629516857215328,0.9443204114296995,0.9880018974060372,1.0441304850494635,0.9796440087295073,0.9857226377985149,0.9593556602370313,1.0061804414959332
26,Timberwolves,0.9729703357544588,0.9727971990911178,0.9263285024908672,0.9743114507356999,0.9732658722503607,0.9733465234441067,0.9729369186170199,0.9737356980708756
27,Trail Blazers,1.0091666494136886,1.0039135474778227,0.9465324797094149,0.9681413622987415,0.9985772049790653,0.9976589053404465,1.0081527472973777,0.9817427547866661
28,Warriors,0.9597625151526143,1.0151197848108822,0.9967775921332105,0.968984757103929,0.9700970792521945,0.9623493879722947,0.970447031376543,0.9865263362985512
29,Wizards,1.0355687248498264,1.0463364407533144,0.907427060643273,1.067687116560165,1.0448362166663312,1.0445780519707097,1.0376470035650827,1.0595691075518352
