,team name,points_eff,assists_eff,tpm_eff,totReb_eff,Points_Rebounds_Assist_eff,Points_Rebounds_eff,Points_Assist_eff,Rebounds_Assist_eff
0,76ers,1.0315470563391038,0.9492134840149798,1.0339160915185135,1.0725202293488705,1.0291606519000915,1.0429814099359123,1.0156226494323248,1.0253539050007194
1,Bucks,0.9660757461888726,0.9443109636128851,1.0698366633112475,1.0141036186765615,0.9742953411137676,0.9794788496389216,0.9618661480359689,0.9874070823521434
2,Bulls,1.0027674751903486,1.0018935903130604,1.2131514001089325,0.9894228868945577,0.9994635078440492,0.9990434106386102,1.002598454243209,0.9941930820748293
3,Cavaliers,0.9438022501862507,0.9566966477690544,0.9830537687477181,1.0320500071155863,0.9667001463186803,0.9684294875401824,0.9462961980149445,1.003226434017153
4,Celtics,0.9409642430607906,0.9122261401432544,0.8476198486724383,0.9527173395529669,0.9395249299509911,0.944244171152201,0.9354059120948252,0.9372289650975976
5,Clippers,1.0263710833411048,1.0574278610279337,1.0425878761165233,0.9705181250580913,1.0176591932949923,1.0107842388884298,1.0323778768171792,1.0037621522576246
6,Grizzlies,1.0015679331866965,0.9807750723012191,1.0077361509600529,1.0274495943450512,1.0046613941130107,1.0087907095454343,0.9975463176032879,1.0095960240512836
7,Hawks,1.0119389901814067,1.045745325576722,1.1934078635029566,0.9969728064990335,1.0133608162399195,1.0077623881843327,1.0184775846534493,1.0156288860822353
8,Heat,0.9514700250691358,0.963738527984683,0.9164077144910189,1.0144374471936934,0.9682605579804402,0.9690422977725477,0.9538429165525159,0.9950444962157258
9,Hornets,1.0136589685197601,1.0137718300395744,0.9864880560484697,1.1114346889717097,1.036940001550553,1.0409451677253672,1.013680797437356,1.0740774619304185
10,Jazz,1.0742001655899007,1.1635612285521038,1.1701763989885419,0.9167489725269368,1.0499080197122623,1.0302603756377737,1.091483782564886,1.011157651381121
11,Kings,1.0625934560977928,1.159698381252162,1.016575941757948,0.9502060997080929,1.0501650279259813,1.0312295982763824,1.081374838918436,1.0303394360716955
12,Knicks,1.0092741586734308,1.0060612094780683,1.1593323366326902,1.012731991066712,1.009623335711645,1.010239133444944,1.0086527316065188,1.0101803362710748
13,Lakers,1.0250732331273171,1.0878098101351754,1.0807661848260137,0.9668427264415069,1.0204650260313948,1.0088228879707883,1.0372073207420105,1.013114101859745
14,Magic,0.9502453569805481,0.9974619848299003,0.9570736645847514,0.8597810225392803,0.9356800150448451,0.9249995409522205,0.9593776802044092,0.9124456590632654
15,Mavericks,1.0447562391912024,1.0947222783782868,1.1102929339446475,1.0364914586224674,1.0501544036788304,1.0424497928878997,1.0544203351009829,1.0587654528327974
16,Nets,0.9908658111385902,0.895180521802195,0.8804976362489356,1.0646097369436598,0.9943088072173297,1.0114454748876238,0.9723590047487601,0.9998010089719988
17,Nuggets,0.9444467973797988,0.9764832456312073,0.816256188962183,0.9444491193084414,0.9491693056291988,0.9444474453587365,0.9506430721605775,0.9567025608234042
18,Pacers,1.0429818765860517,0.9569667618772079,0.9128676180166474,0.9850408607213975,1.0165175566746616,1.0268123194224699,1.0263454104630392,0.974302177705464
19,Pelicans,0.9253175954143191,0.9415395417316211,0.9405836640242793,0.9942818299087981,0.9441176987866844,0.9445633941850202,0.9284551353835517,0.9741072655385176
20,Pistons,1.0113102767757804,0.973255975779599,0.9399685083291246,0.9190242820433915,0.9837431374996785,0.9855560913346914,1.0039500693110706,0.9397685620889418
21,Raptors,1.066568333951645,1.0593596751834926,1.147886794017213,1.104774780794689,1.0745965289024118,1.0772305792890244,1.0651740835597845,1.0874029525482867
22,Rockets,0.9949559570627837,0.9292569962538224,0.9659329009971657,1.0531128005759465,0.9991100016775443,1.0111857450912884,0.9822489050578525,1.00573645451118
23,Spurs,1.0193876757690505,0.9832296668892369,0.8334665923117268,0.9501590993569178,0.9975862350712769,1.0000681072916149,1.0123942363969032,0.9628089921943543
24,Suns,0.9651673837444122,0.8936531929896685,1.0102690374710084,1.0230285120068443,0.9683939413920105,0.9813146467329349,0.9513355889972545,0.9735408846845419
25,Thunder,0.9606489342334893,0.9466513214739711,0.972731692365711,1.0479701544362041,0.9793626731721139,0.9850176036568855,0.9579416099304872,1.009214473024513
26,Timberwolves,0.9792036676512996,0.977699437263953,0.9174799283957202,1.0041048793680054,0.984906857683878,0.9861528306973232,0.9789127295067072,0.9940044777763195
27,Trail Blazers,0.9892086246614651,0.971294337945949,0.9455785544705305,0.950974356476327,0.9774708577690737,0.9785386152423783,0.985743763571999,0.958746995630409
28,Warriors,0.9904306060104392,1.053480112849818,1.0341770674773132,0.9833917037745048,0.9980488661492146,0.9884662646820325,1.0026252184126492,1.0102013695923855
29,Wizards,1.055350458448923,1.0985318627172431,0.9064839573772335,1.0477570755665857,1.059908363555347,1.053231378609734,1.0637023158135932,1.0671790469516178
