,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,14008,Thunder,110,25,8,33,41,5,10,6,10,30,-9,,,,,,,42,89,16,17,18,14008,2024-05-10
1,14008,Mavericks,119,30,12,32,44,8,10,6,18,37,9,,,,,,,42,90,17,24,21,14008,2024-05-10
2,14004,Knicks,130,28,12,32,44,5,11,3,14,30,9,,,,,,,49,86,18,22,14,14004,2024-05-09
3,14004,Pacers,121,33,14,20,34,5,9,3,15,34,-9,,,,,,,48,93,10,17,17,14004,2024-05-09
4,14018,Celtics,94,22,6,25,31,5,7,3,8,35,-24,,,,,,,33,80,20,24,15,14018,2024-05-09
5,14018,Cavaliers,118,24,7,37,44,4,12,3,13,28,24,,,,,,,47,86,11,16,20,14018,2024-05-09
6,14007,Thunder,117,29,16,36,52,8,11,8,16,35,22,,,,,,,40,89,21,28,18,14007,2024-05-08
7,14007,Mavericks,95,19,11,28,39,5,16,8,12,35,-22,,,,,,,33,84,17,25,21,14007,2024-05-08
8,13997,Nuggets,80,16,18,32,50,6,19,6,9,30,-26,,,,,,,29,83,13,18,14,13997,2024-05-07
9,13997,Timberwolves,106,28,10,32,42,11,12,12,13,33,26,,,,,,,42,84,9,14,20,13997,2024-05-07
10,14017,Celtics,120,22,13,42,55,2,9,7,18,46,25,,,,,,,45,92,12,14,13,14017,2024-05-07
11,14017,Cavaliers,95,19,7,31,38,2,5,3,11,42,-25,,,,,,,37,90,10,13,18,14017,2024-05-07
12,14003,Knicks,121,25,8,32,40,5,15,4,11,23,4,,,,,,,44,82,22,26,19,14003,2024-05-06
13,14003,Pacers,117,32,7,25,32,9,8,5,10,26,-4,,,,,,,46,88,15,19,22,14003,2024-05-06
