,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,14014,Mavericks,117,25,14,33,47,5,18,4,16,34,1,,,,,,,42,82,17,24,23,14014,2024-05-19
1,14014,Thunder,116,25,7,24,31,10,10,5,15,41,-1,,,,,,,44,92,13,17,20,14014,2024-05-19
2,14013,Pacers,116,35,14,33,47,3,9,8,9,26,13,,,,,,,49,91,9,13,21,14013,2024-05-18
3,14013,Knicks,103,20,13,22,35,6,9,5,13,34,-13,,,,,,,36,82,18,26,15,14013,2024-05-18
4,14001,Timberwolves,115,26,11,51,62,9,6,4,15,40,45,,,,,,,40,86,20,24,14,14001,2024-05-17
5,14001,Nuggets,70,18,10,33,43,2,12,5,7,36,-45,,,,,,,26,86,11,14,17,14001,2024-05-17
6,14012,Thunder,92,20,8,25,33,8,7,2,10,40,-12,,,,,,,37,87,8,10,15,14012,2024-05-16
7,14012,Mavericks,104,27,9,37,46,5,14,5,14,35,12,,,,,,,40,76,10,13,17,14012,2024-05-16
8,14000,Nuggets,112,30,8,30,38,6,12,5,9,19,15,,,,,,,44,80,15,18,17,14000,2024-05-15
9,14000,Timberwolves,97,30,8,25,33,7,14,7,8,26,-15,,,,,,,38,78,13,19,20,14000,2024-05-15
10,14011,Knicks,121,26,20,33,53,7,9,5,12,35,30,,,,,,,47,101,15,19,22,14011,2024-05-15
11,14011,Pacers,91,24,5,24,29,5,18,6,12,27,-30,,,,,,,31,72,17,22,19,14011,2024-05-15
12,14021,Celtics,113,32,11,32,43,6,14,6,19,43,15,,,,,,,42,80,10,12,15,14021,2024-05-15
13,14021,Cavaliers,98,25,6,22,28,5,10,2,13,31,-15,,,,,,,38,79,9,12,16,14021,2024-05-15
