,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,13534,Bulls,110,26,13,27,40,9,9,5,11,33,3,,,,,,,41,93,17,21,21,13534,2024-03-19
1,13534,Trail Blazers,107,21,13,30,43,7,13,5,8,28,-3,,,,,,,40,88,19,25,24,13534,2024-03-19
2,13535,Jazz,104,25,14,33,47,6,17,3,14,32,-10,,,,,,,39,84,12,14,13,13535,2024-03-19
3,13535,Timberwolves,114,27,12,23,35,9,9,9,16,41,10,,,,,,,44,91,10,12,15,13535,2024-03-19
4,13536,Warriors,112,29,12,27,39,7,13,5,14,36,-7,,,,,,,42,88,14,18,16,13536,2024-03-19
5,13536,Knicks,119,29,14,30,44,6,13,1,14,37,7,,,,,,,44,91,17,20,17,13536,2024-03-19
6,13537,Kings,121,30,15,44,59,7,19,10,11,35,10,,,,,,,42,94,26,32,25,13537,2024-03-19
7,13537,Grizzlies,111,22,15,34,49,13,14,7,13,38,-10,,,,,,,37,98,24,30,23,13537,2024-03-19
8,13538,Lakers,136,39,4,44,48,6,9,4,15,36,31,,,,,,,52,90,17,20,15,13538,2024-03-19
9,13538,Hawks,105,32,12,30,42,8,9,5,9,41,-31,,,,,,,42,98,12,15,14,13538,2024-03-19
10,13530,Clippers,93,17,10,30,40,10,16,5,11,36,-17,,,,,,,28,74,26,29,13,13530,2024-03-18
11,13530,Hawks,110,32,10,35,45,10,16,7,17,34,17,,,,,,,41,84,11,12,22,13530,2024-03-18
12,13531,Pacers,103,28,14,31,45,8,11,3,9,38,-5,,,,,,,42,91,10,16,24,13531,2024-03-18
13,13531,Cavaliers,108,27,9,30,39,8,14,4,12,32,5,,,,,,,38,80,20,28,18,13531,2024-03-18
14,13532,Celtics,119,30,15,38,53,8,11,8,22,49,25,,,,,,,43,95,11,13,9,13532,2024-03-18
15,13532,Pistons,94,21,8,35,43,6,13,3,9,29,-25,,,,,,,36,84,13,15,15,13532,2024-03-18
16,13533,76ers,98,23,7,39,46,7,12,12,13,36,7,,,,,,,37,85,11,12,16,13533,2024-03-18
17,13533,Heat,91,23,11,38,49,8,15,3,12,33,-7,,,,,,,35,89,9,14,13,13533,2024-03-18
18,13519,Bulls,127,33,12,39,51,9,15,4,8,24,29,,,,,,,49,85,21,29,16,13519,2024-03-17
19,13519,Wizards,98,27,9,23,32,12,16,7,13,32,-29,,,,,,,36,84,13,22,21,13519,2024-03-17
20,13520,Grizzlies,112,34,7,29,36,7,14,4,18,44,-6,,,,,,,37,81,20,26,20,13520,2024-03-17
21,13520,Thunder,118,25,8,37,45,7,12,8,12,35,6,,,,,,,45,87,16,21,19,13520,2024-03-17
22,13521,Lakers,121,32,8,31,39,3,10,4,12,34,-7,,,,,,,47,92,15,18,13,13521,2024-03-17
23,13521,Warriors,128,38,14,31,45,3,7,4,14,34,7,,,,,,,51,97,12,15,19,13521,2024-03-17
24,13522,Jazz,100,23,10,41,51,4,16,5,6,26,-19,,,,,,,38,83,18,21,14,13522,2024-03-17
25,13522,Timberwolves,119,31,7,37,44,8,9,6,19,41,19,,,,,,,44,93,12,15,16,13522,2024-03-17
26,13523,Kings,91,22,11,31,42,7,12,5,10,37,-7,,,,,,,30,85,21,26,20,13523,2024-03-17
27,13523,Knicks,98,19,10,42,52,8,16,9,11,39,7,,,,,,,37,86,13,16,21,13523,2024-03-17
28,13524,Bucks,140,35,10,25,35,11,11,2,24,41,11,,,,,,,51,94,14,14,12,13524,2024-03-17
29,13524,Suns,129,36,7,32,39,7,14,5,14,33,-11,,,,,,,51,87,13,15,16,13524,2024-03-17
30,13525,Pistons,101,24,7,37,44,4,12,7,14,36,-3,,,,,,,38,83,11,14,19,13525,2024-03-17
31,13525,Heat,104,24,11,36,47,7,10,2,12,35,3,,,,,,,40,89,12,16,11,13525,2024-03-17
32,13526,Mavericks,107,22,22,38,60,5,12,5,9,35,2,,,,,,,42,100,14,21,21,13526,2024-03-17
33,13526,Nuggets,105,26,6,31,37,7,8,6,12,28,-2,,,,,,,37,84,19,22,16,13526,2024-03-17
