,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,13716,Jazz,124,27,15,34,49,8,16,7,14,39,3,,,,,,,44,87,22,27,20,13716,2024-04-12
1,13716,Rockets,121,22,16,23,39,8,10,6,21,47,-3,,,,,,,40,95,20,22,18,13716,2024-04-12
2,13717,Trail Blazers,92,22,20,29,49,9,13,3,8,34,-8,,,,,,,35,97,14,17,18,13717,2024-04-12
3,13717,Warriors,100,24,10,36,46,8,16,13,12,35,8,,,,,,,36,77,16,20,18,13717,2024-04-12
4,13718,Kings,123,26,5,27,32,7,14,0,16,38,-12,,,,,,,46,84,15,20,17,13718,2024-04-12
5,13718,Pelicans,135,35,5,35,40,7,13,2,22,40,12,,,,,,,49,86,15,18,16,13718,2024-04-12
6,13710,Bucks,117,27,10,33,43,9,15,4,15,40,18,,,,,,,43,84,16,20,20,13710,2024-04-11
7,13710,Magic,99,19,5,29,34,6,16,1,11,30,-18,,,,,,,36,78,16,23,15,13710,2024-04-11
8,13711,Thunder,127,33,7,55,62,12,12,6,16,38,38,,,,,,,47,101,17,21,16,13711,2024-04-11
9,13711,Spurs,89,24,4,43,47,8,15,4,9,40,-38,,,,,,,32,96,16,20,14,13711,2024-04-11
10,13712,Nuggets,116,31,11,33,44,7,14,8,11,25,9,,,,,,,46,83,13,23,21,13712,2024-04-11
11,13712,Timberwolves,107,23,9,26,35,9,10,5,13,30,-9,,,,,,,41,82,12,21,21,13712,2024-04-11
12,13713,Clippers,108,23,9,35,44,9,13,3,12,36,-16,,,,,,,44,95,8,10,13,13713,2024-04-11
13,13713,Suns,124,29,9,39,48,8,13,6,18,50,16,,,,,,,46,95,14,15,13,13713,2024-04-11
14,13714,Pistons,105,27,7,31,38,4,20,2,14,35,-22,,,,,,,38,77,15,23,12,13714,2024-04-11
15,13714,Bulls,127,28,11,31,42,14,9,5,14,36,22,,,,,,,51,96,11,15,15,13714,2024-04-11
16,13715,Celtics,109,25,10,26,36,7,12,12,16,42,-9,,,,,,,40,86,13,16,16,13715,2024-04-11
17,13715,Knicks,118,24,17,35,52,7,15,4,14,36,9,,,,,,,49,99,6,10,12,13715,2024-04-11
18,13697,Bulls,117,20,12,27,39,4,9,5,10,28,-11,,,,,,,47,88,13,19,18,13697,2024-04-10
19,13697,Knicks,128,31,6,25,31,6,11,4,17,36,11,,,,,,,46,83,19,20,15,13697,2024-04-10
20,13698,Rockets,118,29,6,31,37,8,12,7,15,35,12,,,,,,,45,86,13,18,21,13698,2024-04-10
21,13698,Magic,106,23,10,32,42,9,15,6,7,24,-12,,,,,,,39,86,21,23,15,13698,2024-04-10
22,13699,Grizzlies,87,21,17,32,49,10,8,5,6,30,-15,,,,,,,36,104,9,11,13,13699,2024-04-10
23,13699,Spurs,102,30,10,41,51,5,17,11,10,40,15,,,,,,,42,87,8,8,12,13699,2024-04-10
24,13700,Timberwolves,130,30,10,34,44,9,8,8,18,41,9,,,,,,,43,90,26,32,14,13700,2024-04-10
25,13700,Wizards,121,26,7,34,41,5,13,4,20,43,-9,,,,,,,44,89,13,17,22,13700,2024-04-10
26,13701,Thunder,112,21,6,36,42,11,14,8,11,30,7,,,,,,,39,80,23,31,18,13701,2024-04-10
27,13701,Kings,105,23,21,35,56,8,17,4,20,58,-7,,,,,,,33,96,19,26,22,13701,2024-04-10
28,13702,Jazz,95,19,11,33,44,5,15,2,10,31,-16,,,,,,,36,91,13,13,9,13702,2024-04-10
29,13702,Nuggets,111,30,13,30,43,12,10,12,14,37,16,,,,,,,46,94,5,11,10,13702,2024-04-10
30,13703,Lakers,120,31,10,30,40,8,8,3,12,35,-14,,,,,,,44,96,20,24,14,13703,2024-04-10
31,13703,Warriors,134,37,4,38,42,3,15,12,26,41,14,,,,,,,47,80,14,21,17,13703,2024-04-10
32,13704,Suns,92,17,8,30,38,16,8,7,8,35,-13,,,,,,,30,89,24,28,13,13704,2024-04-10
33,13704,Clippers,105,28,10,53,63,5,21,3,12,26,13,,,,,,,41,87,11,11,22,13704,2024-04-10
34,13705,Trail Blazers,100,28,13,34,47,3,22,3,13,38,-10,,,,,,,40,85,7,8,19,13705,2024-04-10
35,13705,Pelicans,110,25,13,32,45,13,9,2,11,36,10,,,,,,,36,87,27,29,9,13705,2024-04-10
36,13706,Cavaliers,110,27,12,35,47,11,16,10,15,37,12,,,,,,,37,82,21,29,15,13706,2024-04-10
37,13706,Grizzlies,98,21,10,34,44,10,16,10,14,32,-12,,,,,,,33,84,18,19,21,13706,2024-04-10
38,13707,Hawks,114,35,7,31,38,7,18,2,18,40,-1,,,,,,,43,82,10,16,20,13707,2024-04-10
39,13707,Hornets,115,25,5,28,33,11,14,2,14,36,1,,,,,,,40,79,21,22,18,13707,2024-04-10
40,13708,Nets,106,25,14,42,56,4,15,15,11,36,4,,,,,,,38,86,19,24,16,13708,2024-04-10
41,13708,Raptors,102,19,15,30,45,8,10,5,16,40,-4,,,,,,,35,94,16,18,22,13708,2024-04-10
42,13709,Heat,92,22,12,34,46,3,18,1,13,30,-19,,,,,,,33,81,13,13,16,13709,2024-04-10
43,13709,Mavericks,111,27,8,31,39,8,7,8,15,44,19,,,,,,,43,87,10,13,13,13709,2024-04-10
44,13692,Hornets,104,24,8,31,39,8,12,3,10,32,-26,,,,,,,39,89,16,21,16,13692,2024-04-09
45,13692,Mavericks,130,35,16,39,55,6,15,7,17,50,26,,,,,,,50,93,13,20,19,13692,2024-04-09
46,13693,76ers,120,29,16,35,51,11,9,8,13,37,18,,,,,,,44,98,19,23,18,13693,2024-04-09
47,13693,Pistons,102,20,9,35,44,3,16,5,14,30,-18,,,,,,,34,84,20,24,17,13693,2024-04-09
48,13694,Raptors,123,21,16,24,40,8,15,6,5,21,-17,,,,,,,47,94,24,33,20,13694,2024-04-09
49,13694,Pacers,140,33,15,29,44,9,14,8,16,45,17,,,,,,,54,99,16,23,23,13694,2024-04-09
50,13695,Hawks,111,28,17,42,59,13,16,2,10,46,-6,,,,,,,45,113,11,14,23,13695,2024-04-09
51,13695,Heat,117,29,5,41,46,8,18,3,18,45,6,,,,,,,42,88,15,21,16,13695,2024-04-09
52,13696,Bucks,104,29,10,39,49,6,18,5,17,36,13,,,,,,,43,81,1,2,4,13696,2024-04-09
53,13696,Celtics,91,27,12,26,38,11,12,4,17,52,-13,,,,,,,37,93,0,0,8,13696,2024-04-09
54,13690,Warriors,118,32,11,36,47,9,16,8,14,35,8,,,,,,,49,92,6,6,19,13690,2024-04-08
55,13690,Jazz,110,21,6,23,29,4,11,6,15,35,-8,,,,,,,39,83,17,21,9,13690,2024-04-08
