,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,14024,Celtics,133,30,13,30,43,11,15,5,15,45,5,,,,,,,47,99,24,30,15,14024,2024-05-22
1,14024,Pacers,128,38,10,34,44,8,22,4,13,35,-5,,,,,,,53,99,9,10,23,14024,2024-05-22
2,14002,Nuggets,90,18,11,33,44,3,10,7,8,33,-8,,,,,,,34,83,14,16,23,14002,2024-05-20
3,14002,Timberwolves,98,18,11,36,47,9,9,6,10,34,8,,,,,,,31,79,26,30,21,14002,2024-05-20
4,14014,Mavericks,117,25,14,33,47,5,18,4,16,34,1,,,,,,,42,82,17,24,23,14014,2024-05-19
5,14014,Thunder,116,25,7,24,31,10,10,5,15,41,-1,,,,,,,44,92,13,17,20,14014,2024-05-19
6,14015,Knicks,109,22,9,19,28,5,10,2,13,35,-21,,,,,,,36,85,24,27,17,14015,2024-05-19
7,14015,Pacers,130,33,7,26,33,7,14,9,13,24,21,,,,,,,53,79,11,16,22,14015,2024-05-19
8,14013,Pacers,116,35,14,33,47,3,9,8,9,26,13,,,,,,,49,91,9,13,21,14013,2024-05-18
9,14013,Knicks,103,20,13,22,35,6,9,5,13,34,-13,,,,,,,36,82,18,26,15,14013,2024-05-18
