,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,13985,Thunder,124,25,5,32,37,5,9,2,14,29,32,,,,,,,46,78,18,20,19,13985,2024-04-25
1,13985,Pelicans,92,16,8,27,35,4,18,2,7,26,-32,,,,,,,33,73,19,21,24,13985,2024-04-25
2,13950,Bucks,108,24,8,32,40,4,8,4,13,32,-17,,,,,,,38,86,19,21,13,13950,2024-04-24
3,13950,Pacers,125,38,7,38,45,3,6,6,16,36,17,,,,,,,50,90,9,14,18,13950,2024-04-24
4,13951,Clippers,93,18,14,33,47,9,9,4,8,30,-3,,,,,,,32,87,21,26,19,13951,2024-04-24
5,13951,Mavericks,96,17,11,39,50,8,14,7,14,33,3,,,,,,,32,76,18,27,23,13951,2024-04-24
6,13984,Celtics,101,21,6,33,39,9,13,8,12,32,-10,,,,,,,37,80,15,21,17,13984,2024-04-24
7,13984,Heat,111,25,4,36,40,9,14,1,23,43,10,,,,,,,37,75,14,18,22,13984,2024-04-24
8,13948,Nuggets,101,26,9,36,45,6,9,4,8,34,2,,,,,,,39,88,15,17,17,13948,2024-04-23
9,13948,Lakers,99,24,4,34,38,6,15,3,13,30,-2,,,,,,,38,78,10,13,20,13948,2024-04-23
10,13949,Timberwolves,105,23,10,29,39,11,14,2,9,32,12,,,,,,,35,78,26,30,21,13949,2024-04-23
11,13949,Suns,93,19,11,30,41,7,20,1,8,22,-12,,,,,,,35,78,15,19,22,13949,2024-04-23
12,13946,Cavaliers,96,18,15,33,48,11,15,6,12,39,10,,,,,,,34,82,16,26,24,13946,2024-04-22
13,13946,Magic,86,18,11,30,41,8,17,5,9,35,-10,,,,,,,29,80,19,26,22,13946,2024-04-22
14,13947,Knicks,104,22,12,34,46,5,8,6,11,33,3,,,,,,,37,91,19,23,17,13947,2024-04-22
15,13947,76ers,101,26,10,34,44,3,11,6,13,36,-3,,,,,,,36,84,16,22,21,13947,2024-04-22
16,13983,Thunder,94,21,8,36,44,5,13,7,10,32,2,,,,,,,37,85,10,13,13,13983,2024-04-22
17,13983,Pelicans,92,22,18,34,52,7,14,6,11,39,-2,,,,,,,37,96,7,9,16,13983,2024-04-22
18,13940,Bucks,109,21,5,42,47,5,12,5,14,37,15,,,,,,,41,87,13,13,22,13940,2024-04-21
19,13940,Pacers,94,20,14,36,50,4,13,5,8,38,-15,,,,,,,36,91,14,21,16,13940,2024-04-21
20,13941,Clippers,109,21,10,35,45,5,14,3,18,36,12,,,,,,,40,87,11,13,22,13941,2024-04-21
21,13941,Mavericks,97,14,9,32,41,7,9,9,10,33,-12,,,,,,,31,80,25,33,15,13941,2024-04-21
22,13945,Nuggets,114,27,15,34,49,7,6,4,15,42,11,,,,,,,47,102,5,6,20,13945,2024-04-21
23,13945,Lakers,103,22,6,34,40,3,12,7,8,29,-11,,,,,,,39,79,17,19,15,13945,2024-04-21
24,13982,Celtics,114,27,10,34,44,6,11,6,22,49,20,,,,,,,39,82,14,16,10,13982,2024-04-21
25,13982,Heat,94,23,5,29,34,4,11,1,12,37,-20,,,,,,,38,81,6,6,13,13982,2024-04-21
