,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,13710,Bucks,117,27,10,33,43,9,15,4,15,40,18,,,,,,,43,84,16,20,20,13710,2024-04-11
1,13710,Magic,99,19,5,29,34,6,16,1,11,30,-18,,,,,,,36,78,16,23,15,13710,2024-04-11
2,13711,Thunder,127,33,7,55,62,12,12,6,16,38,38,,,,,,,47,101,17,21,16,13711,2024-04-11
3,13711,Spurs,89,24,4,43,47,8,15,4,9,40,-38,,,,,,,32,96,16,20,14,13711,2024-04-11
4,13712,Nuggets,116,31,11,33,44,7,14,8,11,25,9,,,,,,,46,83,13,23,21,13712,2024-04-11
5,13712,Timberwolves,107,23,9,26,35,9,10,5,13,30,-9,,,,,,,41,82,12,21,21,13712,2024-04-11
6,13713,Clippers,108,23,9,35,44,9,13,3,12,36,-16,,,,,,,44,95,8,10,13,13713,2024-04-11
7,13713,Suns,124,29,9,39,48,8,13,6,18,50,16,,,,,,,46,95,14,15,13,13713,2024-04-11
8,13697,Bulls,117,20,12,27,39,4,9,5,10,28,-11,,,,,,,47,88,13,19,18,13697,2024-04-10
9,13697,Knicks,128,31,6,25,31,6,11,4,17,36,11,,,,,,,46,83,19,20,15,13697,2024-04-10
10,13698,Rockets,118,29,6,31,37,8,12,7,15,35,12,,,,,,,45,86,13,18,21,13698,2024-04-10
11,13698,Magic,106,23,10,32,42,9,15,6,7,24,-12,,,,,,,39,86,21,23,15,13698,2024-04-10
12,13699,Grizzlies,87,21,17,32,49,10,8,5,6,30,-15,,,,,,,36,104,9,11,13,13699,2024-04-10
13,13699,Spurs,102,30,10,41,51,5,17,11,10,40,15,,,,,,,42,87,8,8,12,13699,2024-04-10
14,13700,Timberwolves,130,30,10,34,44,9,8,8,18,41,9,,,,,,,43,90,26,32,14,13700,2024-04-10
15,13700,Wizards,121,26,7,34,41,5,13,4,20,43,-9,,,,,,,44,89,13,17,22,13700,2024-04-10
16,13701,Thunder,112,21,6,36,42,11,14,8,11,30,7,,,,,,,39,80,23,31,18,13701,2024-04-10
17,13701,Kings,105,23,21,35,56,8,17,4,20,58,-7,,,,,,,33,96,19,26,22,13701,2024-04-10
18,13702,Jazz,95,19,11,33,44,5,15,2,10,31,-16,,,,,,,36,91,13,13,9,13702,2024-04-10
19,13702,Nuggets,111,30,13,30,43,12,10,12,14,37,16,,,,,,,46,94,5,11,10,13702,2024-04-10
20,13703,Lakers,120,31,10,30,40,8,8,3,12,35,-14,,,,,,,44,96,20,24,14,13703,2024-04-10
21,13703,Warriors,134,37,4,38,42,3,15,12,26,41,14,,,,,,,47,80,14,21,17,13703,2024-04-10
22,13704,Suns,92,17,8,30,38,16,8,7,8,35,-13,,,,,,,30,89,24,28,13,13704,2024-04-10
23,13704,Clippers,105,28,10,53,63,5,21,3,12,26,13,,,,,,,41,87,11,11,22,13704,2024-04-10
24,13705,Trail Blazers,100,28,13,34,47,3,22,3,13,38,-10,,,,,,,40,85,7,8,19,13705,2024-04-10
25,13705,Pelicans,110,25,13,32,45,13,9,2,11,36,10,,,,,,,36,87,27,29,9,13705,2024-04-10
26,13706,Cavaliers,110,27,12,35,47,11,16,10,15,37,12,,,,,,,37,82,21,29,15,13706,2024-04-10
27,13706,Grizzlies,98,21,10,34,44,10,16,10,14,32,-12,,,,,,,33,84,18,19,21,13706,2024-04-10
28,13707,Hawks,114,35,7,31,38,7,18,2,18,40,-1,,,,,,,43,82,10,16,20,13707,2024-04-10
29,13707,Hornets,115,25,5,28,33,11,14,2,14,36,1,,,,,,,40,79,21,22,18,13707,2024-04-10
30,13708,Nets,106,25,14,42,56,4,15,15,11,36,4,,,,,,,38,86,19,24,16,13708,2024-04-10
31,13708,Raptors,102,19,15,30,45,8,10,5,16,40,-4,,,,,,,35,94,16,18,22,13708,2024-04-10
