,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,13609,Pelicans,107,22,11,37,48,11,7,5,8,32,7,,,,,,,36,91,27,34,19,13609,2024-03-29
1,13609,Bucks,100,21,5,41,46,1,14,4,14,39,-7,,,,,,,38,82,10,19,25,13609,2024-03-29
2,13602,Bulls,125,28,13,41,54,7,8,5,12,27,26,,,,,,,49,98,15,18,19,13602,2024-03-28
3,13602,Pacers,99,25,12,28,40,3,13,4,13,42,-26,,,,,,,34,85,18,23,23,13602,2024-03-28
4,13603,Grizzlies,124,30,13,26,39,10,14,3,17,43,-12,,,,,,,46,97,15,19,23,13603,2024-03-28
5,13603,Lakers,136,31,4,39,43,5,16,4,18,33,12,,,,,,,45,81,28,35,19,13603,2024-03-28
6,13604,Timberwolves,106,28,9,31,40,8,12,3,11,36,15,,,,,,,42,82,11,16,17,13604,2024-03-28
7,13604,Pistons,91,15,10,31,41,9,12,1,9,32,-15,,,,,,,31,81,20,25,14,13604,2024-03-28
8,13605,Thunder,126,26,13,36,49,7,19,7,14,38,-6,,,,,,,47,96,18,24,24,13605,2024-03-28
9,13605,Rockets,132,25,16,34,50,10,16,3,15,43,6,,,,,,,50,104,17,23,24,13605,2024-03-28
10,13606,Jazz,111,25,6,30,36,8,22,4,13,35,-7,,,,,,,39,83,20,22,16,13606,2024-03-28
11,13606,Spurs,118,40,9,32,41,9,21,7,16,33,7,,,,,,,44,86,14,21,21,13606,2024-03-28
12,13607,Nuggets,97,24,9,29,38,9,8,4,10,40,-7,,,,,,,38,88,11,12,13,13607,2024-03-28
13,13607,Suns,104,29,12,39,51,3,17,7,16,33,7,,,,,,,39,83,10,11,13,13607,2024-03-28
14,13608,Hawks,123,24,17,36,53,5,11,5,15,44,1,,,,,,,51,104,6,10,17,13608,2024-03-28
15,13608,Celtics,122,28,9,34,43,7,12,6,14,36,-1,,,,,,,45,94,18,21,15,13608,2024-03-28
16,13594,Pelicans,112,26,5,32,37,7,10,2,14,38,-7,,,,,,,39,86,20,23,18,13594,2024-03-27
17,13594,Thunder,119,28,7,38,45,5,12,3,15,34,7,,,,,,,46,86,12,14,17,13594,2024-03-27
18,13595,Kings,96,27,11,31,42,6,14,5,11,30,-36,,,,,,,35,90,15,19,15,13595,2024-03-27
19,13595,Mavericks,132,34,5,44,49,10,9,4,22,39,36,,,,,,,51,92,8,13,18,13595,2024-03-27
20,13596,Hornets,118,30,8,30,38,8,16,2,13,33,7,,,,,,,44,76,17,22,14,13596,2024-03-27
21,13596,Cavaliers,111,33,9,23,32,7,15,1,19,44,-7,,,,,,,42,85,8,14,21,13596,2024-03-27
22,13597,Magic,93,25,10,29,39,10,11,5,10,32,-8,,,,,,,36,85,11,21,13,13597,2024-03-27
23,13597,Warriors,101,26,12,40,52,5,13,5,10,34,8,,,,,,,40,90,11,13,18,13597,2024-03-27
24,13598,Wizards,119,26,5,39,44,4,14,4,14,34,-3,,,,,,,46,91,13,17,21,13598,2024-03-27
25,13598,Nets,122,24,10,35,45,8,8,9,10,33,3,,,,,,,47,98,18,23,16,13598,2024-03-27
26,13599,Hawks,120,23,8,33,41,12,17,9,16,41,14,,,,,,,44,85,16,20,17,13599,2024-03-27
27,13599,Trail Blazers,106,35,6,27,33,8,19,2,14,31,-14,,,,,,,43,85,6,10,18,13599,2024-03-27
28,13600,76ers,107,17,10,41,51,3,12,11,13,33,-1,,,,,,,39,82,16,19,18,13600,2024-03-27
29,13600,Clippers,108,28,11,32,43,8,8,5,14,36,1,,,,,,,40,90,14,20,16,13600,2024-03-27
30,13601,Raptors,101,31,11,17,28,7,18,4,11,31,-44,,,,,,,39,84,12,13,17,13601,2024-03-27
31,13601,Knicks,145,37,15,27,42,7,11,8,22,44,44,,,,,,,55,94,13,16,17,13601,2024-03-27
32,13585,Bulls,105,27,9,37,46,9,12,8,10,35,-2,,,,,,,36,87,23,28,14,13585,2024-03-26
33,13585,Wizards,107,32,14,38,52,8,14,5,14,49,2,,,,,,,39,97,15,18,21,13585,2024-03-26
34,13586,Rockets,110,19,13,32,45,7,9,7,12,39,18,,,,,,,37,93,24,25,16,13586,2024-03-26
35,13586,Trail Blazers,92,14,10,34,44,5,17,6,7,33,-18,,,,,,,36,87,13,15,25,13586,2024-03-26
36,13587,Spurs,104,23,5,35,40,10,7,1,8,31,2,,,,,,,40,91,16,19,15,13587,2024-03-26
37,13587,Suns,102,28,5,42,47,5,15,7,10,28,-2,,,,,,,42,83,8,14,14,13587,2024-03-26
38,13588,Nuggets,128,38,15,35,50,10,16,7,15,32,25,,,,,,,48,90,17,18,23,13588,2024-03-26
39,13588,Grizzlies,103,25,17,23,40,9,17,9,11,44,-25,,,,,,,37,94,18,27,15,13588,2024-03-26
40,13589,Jazz,105,28,11,35,46,6,13,3,13,39,-10,,,,,,,37,87,18,22,15,13589,2024-03-26
41,13589,Mavericks,115,31,10,37,47,9,6,7,12,42,10,,,,,,,44,92,15,18,17,13589,2024-03-26
42,13590,Kings,108,25,11,29,40,6,8,6,10,38,12,,,,,,,38,86,22,28,18,13590,2024-03-26
43,13590,76ers,96,18,15,32,47,2,15,4,11,34,-12,,,,,,,34,82,17,20,25,13590,2024-03-26
44,13591,Clippers,116,26,11,25,36,4,10,4,6,20,-17,,,,,,,46,85,18,22,19,13591,2024-03-26
45,13591,Pacers,133,28,7,27,34,7,8,3,17,28,17,,,,,,,50,86,16,22,21,13591,2024-03-26
46,13592,Heat,92,24,11,28,39,3,9,2,8,33,-21,,,,,,,37,92,10,13,9,13592,2024-03-26
47,13592,Warriors,113,31,7,36,43,6,12,5,13,38,21,,,,,,,47,85,6,10,20,13592,2024-03-26
48,13593,Bucks,124,37,15,46,61,9,14,5,15,51,-4,,,,,,,49,119,11,17,26,13593,2024-03-26
49,13593,Lakers,128,30,15,54,69,4,17,8,14,44,4,,,,,,,42,108,30,32,13,13593,2024-03-26
50,13580,Lakers,150,28,8,33,41,6,10,7,12,25,5,,,,,,,50,89,38,43,14,13580,2024-03-25
51,13580,Pacers,145,39,10,30,40,6,11,4,18,36,-5,,,,,,,59,107,9,16,31,13580,2024-03-25
52,13581,Cavaliers,115,41,9,38,47,4,14,3,17,41,23,,,,,,,46,86,6,10,15,13581,2024-03-25
53,13581,Hornets,92,22,6,27,33,5,12,4,9,28,-23,,,,,,,34,80,15,18,13,13581,2024-03-25
54,13582,Hawks,120,30,15,29,44,5,13,3,18,36,2,,,,,,,46,87,10,17,18,13582,2024-03-25
55,13582,Celtics,118,21,12,26,38,7,9,8,11,38,-2,,,,,,,47,95,13,19,16,13582,2024-03-25
56,13583,Knicks,124,30,12,40,52,6,14,6,19,46,25,,,,,,,45,89,15,22,18,13583,2024-03-25
57,13583,Pistons,99,22,7,30,37,8,12,5,10,34,-25,,,,,,,34,88,21,22,22,13583,2024-03-25
58,13584,Raptors,88,23,8,22,30,10,10,2,5,27,-8,,,,,,,37,85,9,12,15,13584,2024-03-25
59,13584,Nets,96,20,16,34,50,3,20,4,9,39,8,,,,,,,37,81,13,18,16,13584,2024-03-25
