,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,13936,Kings,118,28,15,34,49,10,8,5,18,39,24,,,,,,,43,98,14,15,17,13936,2024-04-17
1,13936,Warriors,94,19,8,34,42,5,16,3,10,32,-24,,,,,,,33,80,18,23,17,13936,2024-04-17
2,13935,Pelicans,106,30,10,40,50,4,13,2,9,30,-4,,,,,,,43,93,11,15,23,13935,2024-04-16
3,13935,Lakers,110,24,6,35,41,8,8,7,14,35,4,,,,,,,35,84,26,29,12,13935,2024-04-16
4,13734,Celtics,132,29,10,38,48,10,17,15,16,32,10,,,,,,,51,89,14,21,13,13734,2024-04-14
5,13734,Wizards,122,33,8,28,36,9,12,4,14,38,-10,,,,,,,49,103,10,10,16,13734,2024-04-14
6,13735,Cavaliers,110,30,12,31,43,4,14,1,16,33,-10,,,,,,,44,93,6,9,8,13735,2024-04-14
7,13735,Hornets,120,36,10,37,47,10,10,9,19,40,10,,,,,,,46,91,9,11,11,13735,2024-04-14
8,13736,Pacers,157,41,12,36,48,10,16,6,19,36,42,,,,,,,65,100,8,10,24,13736,2024-04-14
9,13736,Hawks,115,25,9,23,32,6,17,5,12,36,-42,,,,,,,39,89,25,27,12,13736,2024-04-14
10,13737,Heat,118,29,13,33,46,13,19,7,9,36,15,,,,,,,46,87,17,19,16,13737,2024-04-14
11,13737,Raptors,103,23,13,28,41,6,19,3,9,34,-15,,,,,,,38,90,18,21,21,13737,2024-04-14
12,13738,Knicks,120,27,16,37,53,7,21,6,12,32,1,,,,,,,46,91,16,21,17,13738,2024-04-14
13,13738,Bulls,119,25,15,29,44,15,12,3,8,31,-1,,,,,,,49,101,13,16,21,13738,2024-04-14
14,13739,Magic,113,27,7,36,43,11,14,5,11,35,25,,,,,,,42,85,18,19,18,13739,2024-04-14
15,13739,Bucks,88,16,7,27,34,10,17,4,7,27,-25,,,,,,,30,75,21,23,18,13739,2024-04-14
16,13740,76ers,107,30,13,44,57,8,14,6,14,44,21,,,,,,,41,96,11,15,16,13740,2024-04-14
17,13740,Nets,86,19,4,38,42,8,13,6,9,34,-21,,,,,,,32,83,13,17,14,13740,2024-04-14
18,13741,Grizzlies,111,22,16,27,43,9,13,2,8,33,-15,,,,,,,45,100,13,18,18,13741,2024-04-14
19,13741,Nuggets,126,32,16,38,54,9,18,5,12,36,15,,,,,,,46,89,22,26,17,13741,2024-04-14
20,13742,Timberwolves,106,22,12,24,36,7,24,5,9,26,-19,,,,,,,36,70,25,31,20,13742,2024-04-14
21,13742,Suns,125,28,13,19,32,13,13,3,16,29,19,,,,,,,47,86,15,18,24,13742,2024-04-14
22,13743,Pelicans,108,26,10,29,39,8,19,1,15,37,-16,,,,,,,41,86,11,14,17,13743,2024-04-14
23,13743,Lakers,124,32,7,32,39,12,15,3,11,29,16,,,,,,,48,87,17,18,13,13743,2024-04-14
24,13744,Thunder,135,38,11,47,58,6,15,6,14,34,49,,,,,,,54,97,13,16,17,13744,2024-04-14
25,13744,Mavericks,86,19,12,29,41,8,15,2,8,39,-49,,,,,,,32,97,14,17,15,13744,2024-04-14
26,13745,Spurs,123,33,12,42,54,9,14,3,15,34,28,,,,,,,49,91,10,14,17,13745,2024-04-14
27,13745,Pistons,95,17,11,29,40,7,14,3,8,33,-28,,,,,,,36,92,15,20,9,13745,2024-04-14
28,13746,Warriors,123,35,12,30,42,10,9,6,14,43,7,,,,,,,45,94,19,23,14,13746,2024-04-14
29,13746,Jazz,116,22,14,34,48,6,20,5,14,34,-7,,,,,,,46,89,10,16,20,13746,2024-04-14
30,13747,Clippers,105,23,16,35,51,13,12,8,8,37,-11,,,,,,,41,104,15,17,14,13747,2024-04-14
31,13747,Rockets,116,31,17,42,59,7,18,8,11,38,11,,,,,,,50,103,5,14,13,13747,2024-04-14
32,13748,Kings,121,29,13,38,51,11,14,6,13,34,39,,,,,,,43,87,22,27,19,13748,2024-04-14
33,13748,Trail Blazers,82,18,23,31,54,11,18,2,7,45,-39,,,,,,,31,98,13,17,19,13748,2024-04-14
34,13724,Heat,125,37,6,31,37,7,7,2,17,41,22,,,,,,,45,86,18,23,16,13724,2024-04-13
35,13724,Raptors,103,23,7,34,41,1,17,1,10,31,-22,,,,,,,37,77,19,22,21,13724,2024-04-13
36,13725,Grizzlies,120,19,16,26,42,14,15,2,17,39,-3,,,,,,,43,95,17,21,27,13725,2024-04-13
37,13725,Lakers,123,25,10,29,39,5,19,6,13,37,3,,,,,,,42,81,26,34,17,13725,2024-04-13
38,13726,Timberwolves,109,29,7,37,44,8,14,11,10,37,3,,,,,,,38,79,23,29,22,13726,2024-04-13
39,13726,Hawks,106,23,9,31,40,4,15,1,9,30,-3,,,,,,,40,90,17,25,25,13726,2024-04-13
40,13727,Thunder,125,29,8,30,38,13,10,5,13,38,18,,,,,,,47,89,18,20,12,13727,2024-04-13
41,13727,Bucks,107,27,8,34,42,7,19,3,11,30,-18,,,,,,,42,85,12,13,15,13727,2024-04-13
42,13728,Spurs,121,31,11,38,49,2,18,4,15,33,1,,,,,,,45,85,16,23,13,13728,2024-04-13
43,13728,Nuggets,120,31,6,27,33,9,9,4,13,36,-1,,,,,,,49,97,9,10,19,13728,2024-04-13
44,13729,Mavericks,89,20,9,40,49,5,20,5,8,29,-18,,,,,,,36,83,9,12,9,13729,2024-04-13
45,13729,Pistons,107,23,6,34,40,11,7,7,8,31,18,,,,,,,46,95,7,9,10,13729,2024-04-13
46,13730,Warriors,109,27,11,42,53,6,16,5,13,34,-5,,,,,,,40,86,16,21,15,13730,2024-04-13
47,13730,Pelicans,114,24,5,33,38,11,9,5,20,38,5,,,,,,,42,90,10,16,13,13730,2024-04-13
48,13731,Trail Blazers,107,20,16,32,48,4,7,5,12,35,-9,,,,,,,37,95,21,29,14,13731,2024-04-13
49,13731,Rockets,116,25,10,38,48,3,9,5,11,39,9,,,,,,,44,92,17,20,20,13731,2024-04-13
50,13732,Clippers,109,23,20,24,44,9,13,7,10,39,-1,,,,,,,43,96,13,19,17,13732,2024-04-13
51,13732,Jazz,110,26,14,32,46,7,18,4,6,35,1,,,,,,,41,88,22,25,14,13732,2024-04-13
52,13733,Kings,107,26,9,26,35,12,7,1,14,38,-1,,,,,,,40,91,13,14,19,13733,2024-04-13
53,13733,Suns,108,25,6,35,41,4,19,4,12,32,1,,,,,,,40,76,16,17,16,13733,2024-04-13
