,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,13697,Bulls,117,20,12,27,39,4,9,5,10,28,-11,,,,,,,47,88,13,19,18,13697,2024-04-10
1,13697,Knicks,128,31,6,25,31,6,11,4,17,36,11,,,,,,,46,83,19,20,15,13697,2024-04-10
2,13698,Rockets,118,29,6,31,37,8,12,7,15,35,12,,,,,,,45,86,13,18,21,13698,2024-04-10
3,13698,Magic,106,23,10,32,42,9,15,6,7,24,-12,,,,,,,39,86,21,23,15,13698,2024-04-10
4,13699,Grizzlies,87,21,17,32,49,10,8,5,6,30,-15,,,,,,,36,104,9,11,13,13699,2024-04-10
5,13699,Spurs,102,30,10,41,51,5,17,11,10,40,15,,,,,,,42,87,8,8,12,13699,2024-04-10
6,13700,Timberwolves,130,30,10,34,44,9,8,8,18,41,9,,,,,,,43,90,26,32,14,13700,2024-04-10
7,13700,Wizards,121,26,7,34,41,5,13,4,20,43,-9,,,,,,,44,89,13,17,22,13700,2024-04-10
8,13701,Thunder,112,21,6,36,42,11,14,8,11,30,7,,,,,,,39,80,23,31,18,13701,2024-04-10
9,13701,Kings,105,23,21,35,56,8,17,4,20,58,-7,,,,,,,33,96,19,26,22,13701,2024-04-10
10,13702,Jazz,95,19,11,33,44,5,15,2,10,31,-16,,,,,,,36,91,13,13,9,13702,2024-04-10
11,13702,Nuggets,111,30,13,30,43,12,10,12,14,37,16,,,,,,,46,94,5,11,10,13702,2024-04-10
12,13703,Lakers,120,31,10,30,40,8,8,3,12,35,-14,,,,,,,44,96,20,24,14,13703,2024-04-10
13,13703,Warriors,134,37,4,38,42,3,15,12,26,41,14,,,,,,,47,80,14,21,17,13703,2024-04-10
14,13704,Suns,92,17,8,30,38,16,8,7,8,35,-13,,,,,,,30,89,24,28,13,13704,2024-04-10
15,13704,Clippers,105,28,10,53,63,5,21,3,12,26,13,,,,,,,41,87,11,11,22,13704,2024-04-10
16,13705,Trail Blazers,100,28,13,34,47,3,22,3,13,38,-10,,,,,,,40,85,7,8,19,13705,2024-04-10
17,13705,Pelicans,110,25,13,32,45,13,9,2,11,36,10,,,,,,,36,87,27,29,9,13705,2024-04-10
18,13692,Hornets,104,24,8,31,39,8,12,3,10,32,-26,,,,,,,39,89,16,21,16,13692,2024-04-09
19,13692,Mavericks,130,35,16,39,55,6,15,7,17,50,26,,,,,,,50,93,13,20,19,13692,2024-04-09
20,13693,76ers,120,29,16,35,51,11,9,8,13,37,18,,,,,,,44,98,19,23,18,13693,2024-04-09
21,13693,Pistons,102,20,9,35,44,3,16,5,14,30,-18,,,,,,,34,84,20,24,17,13693,2024-04-09
22,13694,Raptors,123,21,16,24,40,8,15,6,5,21,-17,,,,,,,47,94,24,33,20,13694,2024-04-09
23,13694,Pacers,140,33,15,29,44,9,14,8,16,45,17,,,,,,,54,99,16,23,23,13694,2024-04-09
24,13695,Hawks,111,28,17,42,59,13,16,2,10,46,-6,,,,,,,45,113,11,14,23,13695,2024-04-09
25,13695,Heat,117,29,5,41,46,8,18,3,18,45,6,,,,,,,42,88,15,21,16,13695,2024-04-09
26,13696,Bucks,104,29,10,39,49,6,18,5,17,36,13,,,,,,,43,81,1,2,4,13696,2024-04-09
