,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,14000,Nuggets,112,30,8,30,38,6,12,5,9,19,15,,,,,,,44,80,15,18,17,14000,2024-05-15
1,14000,Timberwolves,97,30,8,25,33,7,14,7,8,26,-15,,,,,,,38,78,13,19,20,14000,2024-05-15
2,14011,Knicks,121,26,20,33,53,7,9,5,12,35,30,,,,,,,47,101,15,19,22,14011,2024-05-15
3,14011,Pacers,91,24,5,24,29,5,18,6,12,27,-30,,,,,,,31,72,17,22,19,14011,2024-05-15
4,14010,Mavericks,96,26,12,35,47,4,14,13,12,35,-4,,,,,,,36,88,12,23,18,14010,2024-05-14
5,14010,Thunder,100,18,12,33,45,8,8,9,7,27,4,,,,,,,35,92,23,24,20,14010,2024-05-14
6,13999,Timberwolves,107,21,12,30,42,5,11,3,11,28,-8,,,,,,,39,82,18,27,21,13999,2024-05-13
7,13999,Nuggets,115,29,5,26,31,7,12,6,13,29,8,,,,,,,45,79,12,15,20,13999,2024-05-13
8,14020,Cavaliers,102,26,8,24,32,8,8,3,15,48,-7,,,,,,,41,94,5,7,17,14020,2024-05-13
9,14020,Celtics,109,15,10,38,48,6,15,4,12,32,7,,,,,,,38,78,21,24,12,14020,2024-05-13
10,14006,Pacers,121,31,9,43,52,9,14,7,14,31,32,,,,,,,50,88,7,8,25,14006,2024-05-12
11,14006,Knicks,89,18,16,27,43,8,14,2,7,37,-32,,,,,,,30,89,22,31,12,14006,2024-05-12
12,14019,Cavaliers,93,17,7,28,35,4,8,2,12,36,-13,,,,,,,36,84,9,10,14,14019,2024-05-12
13,14019,Celtics,106,22,9,35,44,3,12,4,13,34,13,,,,,,,41,80,11,14,14,14019,2024-05-12
14,13998,Timberwolves,90,23,5,27,32,5,16,3,10,33,-27,,,,,,,31,71,18,25,20,13998,2024-05-11
15,13998,Nuggets,117,26,8,32,40,9,11,4,14,29,27,,,,,,,43,80,17,20,25,13998,2024-05-11
16,14009,Mavericks,105,21,15,33,48,7,14,2,11,33,4,,,,,,,39,91,16,25,16,14009,2024-05-11
17,14009,Thunder,101,23,6,35,41,7,14,11,10,30,-4,,,,,,,38,81,15,19,22,14009,2024-05-11
