,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,13969,Clippers,93,18,14,31,45,4,15,0,9,35,-30,,,,,,,33,87,18,21,19,13969,2024-05-02
1,13969,Mavericks,123,27,9,31,40,5,10,6,14,39,30,,,,,,,47,87,15,20,22,13969,2024-05-02
2,13967,Bucks,115,23,11,33,44,8,11,4,11,29,23,,,,,,,44,84,16,20,15,13967,2024-05-01
3,13967,Pacers,92,25,10,26,36,3,13,3,12,38,-23,,,,,,,36,81,8,13,18,13967,2024-05-01
4,13968,Cavaliers,104,23,8,31,39,9,10,3,13,37,1,,,,,,,38,88,15,19,25,13968,2024-05-01
5,13968,Magic,103,17,7,36,43,5,14,7,9,31,-1,,,,,,,36,78,22,29,17,13968,2024-05-01
6,13991,Celtics,118,23,8,48,56,5,15,3,16,40,34,,,,,,,42,77,18,27,15,13991,2024-05-01
7,13991,Heat,84,20,2,27,29,4,6,0,3,29,-34,,,,,,,36,87,9,10,17,13991,2024-05-01
8,13964,Nuggets,108,28,9,36,45,6,14,1,16,38,2,,,,,,,42,89,8,9,16,13964,2024-04-30
9,13964,Lakers,106,30,11,30,41,7,9,6,10,35,-2,,,,,,,39,84,18,27,12,13964,2024-04-30
10,13966,Knicks,106,19,6,34,40,10,15,8,10,36,-6,,,,,,,40,86,16,24,19,13966,2024-04-30
11,13966,76ers,112,28,12,34,46,5,17,7,15,39,6,,,,,,,42,91,13,19,23,13966,2024-04-30
12,13988,Pelicans,89,22,12,38,50,10,19,8,8,34,-8,,,,,,,32,85,17,20,25,13988,2024-04-30
13,13988,Thunder,97,18,8,36,44,9,14,7,12,40,8,,,,,,,35,82,15,24,18,13988,2024-04-30
14,13963,Suns,116,20,10,23,33,6,12,7,10,26,-6,,,,,,,38,74,30,36,26,13963,2024-04-29
15,13963,Timberwolves,122,23,17,27,44,6,12,6,15,36,6,,,,,,,41,89,25,31,27,13963,2024-04-29
16,13989,Heat,88,17,8,34,42,4,15,3,9,33,-14,,,,,,,35,86,9,12,18,13989,2024-04-29
17,13989,Celtics,102,21,11,35,46,5,11,3,14,37,14,,,,,,,36,86,16,18,20,13989,2024-04-29
18,13959,Lakers,119,23,8,38,46,6,12,2,8,26,11,,,,,,,48,92,15,18,20,13959,2024-04-28
19,13959,Nuggets,108,30,9,31,40,9,14,4,9,30,-11,,,,,,,39,87,21,25,15,13959,2024-04-28
20,13960,76ers,92,23,9,33,42,5,9,5,9,33,-5,,,,,,,29,82,25,29,24,13960,2024-04-28
21,13960,Knicks,97,19,15,37,52,1,12,11,7,27,5,,,,,,,37,86,16,26,19,13960,2024-04-28
22,13961,Mavericks,111,22,14,28,42,5,17,5,11,33,-5,,,,,,,40,81,20,25,21,13961,2024-04-28
23,13961,Clippers,116,22,5,24,29,10,13,6,18,29,5,,,,,,,43,80,12,18,27,13961,2024-04-28
24,13962,Pacers,126,33,5,33,38,5,8,6,22,43,13,,,,,,,46,89,12,18,18,13962,2024-04-28
25,13962,Bucks,113,26,7,35,42,5,9,4,12,33,-13,,,,,,,46,90,9,14,18,13962,2024-04-28
