,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,13450,Pistons,118,24,13,37,50,7,23,4,12,30,6,,,,,,,43,82,20,21,18,13450,2024-03-08
1,13450,Nets,112,24,4,24,28,12,14,4,17,41,-6,,,,,,,41,84,13,18,17,13450,2024-03-08
2,13451,Pacers,111,26,7,32,39,5,15,10,10,26,-2,,,,,,,42,82,17,23,24,13451,2024-03-08
3,13451,Timberwolves,113,23,13,35,48,9,11,6,7,25,2,,,,,,,46,98,14,19,20,13451,2024-03-08
4,13452,Mavericks,114,27,10,35,45,5,10,6,16,41,6,,,,,,,40,87,18,23,16,13452,2024-03-08
5,13452,Heat,108,30,2,35,37,7,12,2,17,38,-6,,,,,,,40,82,11,17,20,13452,2024-03-08
6,13453,Suns,120,29,10,39,49,6,16,6,15,35,7,,,,,,,44,86,17,20,16,13453,2024-03-08
7,13453,Raptors,113,30,9,27,36,5,9,2,16,44,-7,,,,,,,43,94,11,15,20,13453,2024-03-08
8,13454,Nuggets,115,27,8,37,45,10,8,4,4,21,6,,,,,,,45,90,21,22,19,13454,2024-03-08
9,13454,Celtics,109,24,13,34,47,6,12,3,11,38,-6,,,,,,,41,91,16,25,18,13454,2024-03-08
10,13455,Warriors,122,31,13,35,48,8,11,2,11,42,-3,,,,,,,44,97,23,28,22,13455,2024-03-08
11,13455,Bulls,125,29,7,33,40,6,14,5,16,36,3,,,,,,,46,87,17,23,22,13455,2024-03-08
12,13456,Kings,131,31,14,32,46,8,13,3,10,32,2,,,,,,,52,102,17,18,15,13456,2024-03-08
13,13456,Spurs,129,39,9,28,37,8,12,4,16,34,-2,,,,,,,46,91,21,21,20,13456,2024-03-08
