,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,13690,Warriors,118,32,11,36,47,9,16,8,14,35,8,,,,,,,49,92,6,6,19,13690,2024-04-08
1,13690,Jazz,110,21,6,23,29,4,11,6,15,35,-8,,,,,,,39,83,17,21,9,13690,2024-04-08
2,13691,Lakers,117,27,10,31,41,10,15,2,11,31,-10,,,,,,,39,84,28,32,14,13691,2024-04-08
3,13691,Timberwolves,127,29,13,33,46,12,16,3,15,39,10,,,,,,,50,97,12,14,20,13691,2024-04-08
4,13677,Grizzlies,96,21,15,29,44,9,19,2,9,26,-20,,,,,,,36,87,15,21,18,13677,2024-04-07
5,13677,76ers,116,27,9,32,41,12,19,9,16,39,20,,,,,,,41,79,18,23,22,13677,2024-04-07
6,13678,Nuggets,142,38,6,41,47,9,17,7,23,41,32,,,,,,,53,88,13,16,21,13678,2024-04-07
7,13678,Hawks,110,30,11,27,38,8,16,2,12,37,-32,,,,,,,37,87,24,29,18,13678,2024-04-07
8,13679,Mavericks,147,21,6,41,47,4,17,6,15,39,11,,,,,,,46,85,40,45,26,13679,2024-04-07
9,13679,Rockets,136,31,4,28,32,11,11,6,17,41,-11,,,,,,,46,93,27,35,34,13679,2024-04-07
10,13680,Clippers,120,26,11,37,48,5,16,2,14,35,2,,,,,,,41,84,24,24,22,13680,2024-04-07
11,13680,Cavaliers,118,27,7,29,36,10,11,2,11,30,-2,,,,,,,42,88,23,27,16,13680,2024-04-07
12,13681,Pacers,117,27,4,33,37,4,7,6,9,32,2,,,,,,,44,86,20,21,24,13681,2024-04-07
13,13681,Heat,115,21,8,31,39,3,7,2,8,27,-2,,,,,,,39,84,29,32,22,13681,2024-04-07
14,13682,Celtics,124,34,5,35,40,11,13,8,16,38,17,,,,,,,49,87,10,13,12,13682,2024-04-07
15,13682,Trail Blazers,107,26,22,31,53,8,15,2,14,38,-17,,,,,,,40,102,13,13,12,13682,2024-04-07
16,13683,Hornets,118,29,7,29,36,12,18,9,17,40,-3,,,,,,,45,83,11,14,14,13683,2024-04-07
17,13683,Thunder,121,33,10,26,36,14,17,4,18,36,3,,,,,,,45,87,13,17,17,13683,2024-04-07
18,13684,Magic,113,24,10,30,40,12,10,4,11,34,15,,,,,,,42,90,18,19,17,13684,2024-04-07
19,13684,Bulls,98,20,8,29,37,7,21,5,6,20,-15,,,,,,,38,75,16,22,17,13684,2024-04-07
20,13685,Raptors,130,33,8,41,49,9,14,4,11,31,8,,,,,,,49,96,21,28,26,13685,2024-04-07
21,13685,Wizards,122,29,8,35,43,9,15,11,16,40,-8,,,,,,,42,89,22,30,25,13685,2024-04-07
22,13686,Suns,105,30,9,29,38,7,16,8,14,39,-8,,,,,,,39,87,13,14,17,13686,2024-04-07
23,13686,Pelicans,113,26,8,34,42,8,14,7,16,39,8,,,,,,,40,85,17,19,17,13686,2024-04-07
24,13687,Bucks,109,27,9,29,38,3,14,7,12,34,-13,,,,,,,35,75,27,32,16,13687,2024-04-07
25,13687,Knicks,122,25,13,28,41,9,7,6,14,29,13,,,,,,,45,92,18,22,22,13687,2024-04-07
26,13688,Spurs,126,31,14,45,59,5,25,11,16,44,-7,,,,,,,44,98,22,26,17,13688,2024-04-07
27,13688,76ers,133,31,8,38,46,15,12,3,12,39,7,,,,,,,52,114,17,19,20,13688,2024-04-07
28,13689,Nets,77,17,7,39,46,5,17,5,7,30,-30,,,,,,,30,86,10,13,14,13689,2024-04-07
29,13689,Kings,107,31,11,43,54,8,9,12,15,48,30,,,,,,,40,94,12,16,17,13689,2024-04-07
30,13645,Mavericks,108,30,8,33,41,9,18,9,12,34,2,,,,,,,40,84,16,21,17,13645,2024-04-06
31,13645,Warriors,106,27,11,33,44,12,15,5,12,35,-2,,,,,,,41,93,12,18,19,13645,2024-04-06
32,13667,Bulls,108,27,19,38,57,11,17,5,7,23,8,,,,,,,44,93,13,16,19,13667,2024-04-06
33,13667,Knicks,100,22,9,29,38,9,18,2,10,29,-8,,,,,,,36,83,18,24,15,13667,2024-04-06
