,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,13954,Lakers,105,23,8,30,38,8,7,2,5,27,-7,,,,,,,44,90,12,17,16,13954,2024-04-26
1,13954,Nuggets,112,27,14,37,51,4,13,3,5,28,7,,,,,,,44,90,19,22,14,13954,2024-04-26
2,13952,Magic,121,24,14,37,51,7,9,3,13,37,38,,,,,,,47,92,14,16,21,13952,2024-04-25
3,13952,Cavaliers,83,24,5,27,32,2,14,8,8,34,-38,,,,,,,32,82,11,13,16,13952,2024-04-25
4,13953,76ers,125,24,8,28,36,6,11,8,15,31,11,,,,,,,41,75,28,33,18,13953,2024-04-25
5,13953,Knicks,114,27,11,21,32,4,9,3,13,30,-11,,,,,,,44,90,13,19,25,13953,2024-04-25
6,13985,Thunder,124,25,5,32,37,5,9,2,14,29,32,,,,,,,46,78,18,20,19,13985,2024-04-25
7,13985,Pelicans,92,16,8,27,35,4,18,2,7,26,-32,,,,,,,33,73,19,21,24,13985,2024-04-25
8,13950,Bucks,108,24,8,32,40,4,8,4,13,32,-17,,,,,,,38,86,19,21,13,13950,2024-04-24
9,13950,Pacers,125,38,7,38,45,3,6,6,16,36,17,,,,,,,50,90,9,14,18,13950,2024-04-24
10,13951,Clippers,93,18,14,33,47,9,9,4,8,30,-3,,,,,,,32,87,21,26,19,13951,2024-04-24
11,13951,Mavericks,96,17,11,39,50,8,14,7,14,33,3,,,,,,,32,76,18,27,23,13951,2024-04-24
12,13984,Celtics,101,21,6,33,39,9,13,8,12,32,-10,,,,,,,37,80,15,21,17,13984,2024-04-24
13,13984,Heat,111,25,4,36,40,9,14,1,23,43,10,,,,,,,37,75,14,18,22,13984,2024-04-24
14,13948,Nuggets,101,26,9,36,45,6,9,4,8,34,2,,,,,,,39,88,15,17,17,13948,2024-04-23
15,13948,Lakers,99,24,4,34,38,6,15,3,13,30,-2,,,,,,,38,78,10,13,20,13948,2024-04-23
16,13949,Timberwolves,105,23,10,29,39,11,14,2,9,32,12,,,,,,,35,78,26,30,21,13949,2024-04-23
17,13949,Suns,93,19,11,30,41,7,20,1,8,22,-12,,,,,,,35,78,15,19,22,13949,2024-04-23
18,13946,Cavaliers,96,18,15,33,48,11,15,6,12,39,10,,,,,,,34,82,16,26,24,13946,2024-04-22
19,13946,Magic,86,18,11,30,41,8,17,5,9,35,-10,,,,,,,29,80,19,26,22,13946,2024-04-22
20,13947,Knicks,104,22,12,34,46,5,8,6,11,33,3,,,,,,,37,91,19,23,17,13947,2024-04-22
21,13947,76ers,101,26,10,34,44,3,11,6,13,36,-3,,,,,,,36,84,16,22,21,13947,2024-04-22
22,13983,Thunder,94,21,8,36,44,5,13,7,10,32,2,,,,,,,37,85,10,13,13,13983,2024-04-22
23,13983,Pelicans,92,22,18,34,52,7,14,6,11,39,-2,,,,,,,37,96,7,9,16,13983,2024-04-22
