,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,13983,Thunder,94,21,8,36,44,5,13,7,10,32,2,,,,,,,37,85,10,13,13,13983,2024-04-22
1,13983,Pelicans,92,22,18,34,52,7,14,6,11,39,-2,,,,,,,37,96,7,9,16,13983,2024-04-22
2,13940,Bucks,109,21,5,42,47,5,12,5,14,37,15,,,,,,,41,87,13,13,22,13940,2024-04-21
3,13940,Pacers,94,20,14,36,50,4,13,5,8,38,-15,,,,,,,36,91,14,21,16,13940,2024-04-21
4,13941,Clippers,109,21,10,35,45,5,14,3,18,36,12,,,,,,,40,87,11,13,22,13941,2024-04-21
5,13941,Mavericks,97,14,9,32,41,7,9,9,10,33,-12,,,,,,,31,80,25,33,15,13941,2024-04-21
6,13945,Nuggets,114,27,15,34,49,7,6,4,15,42,11,,,,,,,47,102,5,6,20,13945,2024-04-21
7,13945,Lakers,103,22,6,34,40,3,12,7,8,29,-11,,,,,,,39,79,17,19,15,13945,2024-04-21
8,13982,Celtics,114,27,10,34,44,6,11,6,22,49,20,,,,,,,39,82,14,16,10,13982,2024-04-21
9,13982,Heat,94,23,5,29,34,4,11,1,12,37,-20,,,,,,,38,81,6,6,13,13982,2024-04-21
10,13938,Cavaliers,97,21,10,44,54,9,18,4,8,30,14,,,,,,,36,81,17,21,21,13938,2024-04-20
11,13938,Magic,83,16,11,29,40,12,12,7,8,37,-14,,,,,,,28,86,19,30,25,13938,2024-04-20
12,13939,Timberwolves,120,26,13,39,52,8,15,2,12,32,25,,,,,,,44,88,20,22,24,13939,2024-04-20
13,13939,Suns,95,16,3,25,28,9,15,6,9,28,-25,,,,,,,33,75,20,25,19,13939,2024-04-20
14,13943,Pelicans,105,29,11,34,45,9,16,8,7,19,7,,,,,,,44,85,10,13,19,13943,2024-04-20
15,13943,Kings,98,21,14,26,40,9,15,4,11,41,-7,,,,,,,36,88,15,22,17,13943,2024-04-20
16,13944,Knicks,111,20,23,32,55,6,12,7,16,35,7,,,,,,,36,91,23,28,18,13944,2024-04-20
17,13944,76ers,104,17,9,24,33,8,11,7,12,35,-7,,,,,,,36,81,20,22,21,13944,2024-04-20
18,13942,Heat,112,26,9,38,47,6,15,6,14,33,21,,,,,,,38,82,22,24,11,13942,2024-04-19
19,13942,Bulls,91,27,7,31,38,12,12,6,13,43,-21,,,,,,,35,92,8,10,19,13942,2024-04-19
20,13934,Bulls,131,27,10,37,47,6,10,8,11,26,15,,,,,,,54,95,12,15,20,13934,2024-04-18
21,13934,Hawks,116,30,8,26,34,4,11,2,11,37,-15,,,,,,,41,91,23,28,16,13934,2024-04-18
