,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,13580,Lakers,150,28,8,33,41,6,10,7,12,25,5,,,,,,,50,89,38,43,14,13580,2024-03-25
1,13580,Pacers,145,39,10,30,40,6,11,4,18,36,-5,,,,,,,59,107,9,16,31,13580,2024-03-25
2,13570,Wizards,112,28,16,39,55,7,18,8,11,35,3,,,,,,,44,92,13,19,18,13570,2024-03-24
3,13570,Raptors,109,27,13,29,42,9,12,7,8,33,-3,,,,,,,40,94,21,26,20,13570,2024-03-24
4,13571,Bulls,113,36,3,26,29,7,7,3,9,24,-11,,,,,,,47,82,10,11,18,13571,2024-03-24
5,13571,Celtics,124,28,12,29,41,5,12,3,21,48,11,,,,,,,44,86,15,17,9,13571,2024-03-24
6,13572,Rockets,147,31,12,32,44,7,9,3,27,49,28,,,,,,,54,97,12,14,26,13572,2024-03-24
7,13572,Jazz,119,24,12,28,40,2,10,4,11,37,-28,,,,,,,40,89,28,33,11,13572,2024-03-24
8,13573,Spurs,106,27,8,26,34,6,15,6,9,33,-25,,,,,,,40,85,17,21,9,13573,2024-03-24
9,13573,Suns,131,38,7,32,39,11,10,5,11,24,25,,,,,,,56,94,8,10,18,13573,2024-03-24
10,13574,Trail Blazers,111,27,14,31,45,8,16,8,10,28,-3,,,,,,,43,93,15,17,24,13574,2024-03-24
11,13574,Nuggets,114,25,19,30,49,8,14,9,8,24,3,,,,,,,41,91,24,33,17,13574,2024-03-24
12,13575,Pistons,101,20,10,36,46,4,17,5,11,41,-13,,,,,,,32,79,26,32,25,13575,2024-03-24
13,13575,Pelicans,114,27,6,35,41,8,10,7,11,34,13,,,,,,,41,81,21,31,22,13575,2024-03-24
14,13576,Clippers,107,27,10,27,37,2,14,9,10,28,-14,,,,,,,40,83,17,18,11,13576,2024-03-24
