,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,14004,Knicks,130,28,12,32,44,5,11,3,14,30,9,,,,,,,49,86,18,22,14,14004,2024-05-09
1,14004,Pacers,121,33,14,20,34,5,9,3,15,34,-9,,,,,,,48,93,10,17,17,14004,2024-05-09
2,14007,Thunder,117,29,16,36,52,8,11,8,16,35,22,,,,,,,40,89,21,28,18,14007,2024-05-08
3,14007,Mavericks,95,19,11,28,39,5,16,8,12,35,-22,,,,,,,33,84,17,25,21,14007,2024-05-08
4,13997,Nuggets,80,16,18,32,50,6,19,6,9,30,-26,,,,,,,29,83,13,18,14,13997,2024-05-07
5,13997,Timberwolves,106,28,10,32,42,11,12,12,13,33,26,,,,,,,42,84,9,14,20,13997,2024-05-07
6,14017,Celtics,120,22,13,42,55,2,9,7,18,46,25,,,,,,,45,92,12,14,13,14017,2024-05-07
7,14017,Cavaliers,95,19,7,31,38,2,5,3,11,42,-25,,,,,,,37,90,10,13,18,14017,2024-05-07
8,14003,Knicks,121,25,8,32,40,5,15,4,11,23,4,,,,,,,44,82,22,26,19,14003,2024-05-06
9,14003,Pacers,117,32,7,25,32,9,8,5,10,26,-4,,,,,,,46,88,15,19,22,14003,2024-05-06
10,13981,Cavaliers,106,19,10,38,48,8,16,8,8,24,12,,,,,,,34,77,30,36,23,13981,2024-05-05
11,13981,Magic,94,17,18,31,49,11,17,4,10,31,-12,,,,,,,29,86,26,30,32,13981,2024-05-05
