,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,13466,Hornets,110,26,9,36,45,9,17,3,11,30,11,,,,,,,44,81,11,15,18,13466,2024-03-10
1,13466,Nets,99,22,16,25,41,4,16,2,14,42,-11,,,,,,,36,90,13,17,14,13466,2024-03-10
2,13467,Pistons,124,27,20,36,56,8,20,4,13,37,-18,,,,,,,45,99,21,25,26,13467,2024-03-10
3,13467,Mavericks,142,29,4,32,36,13,14,8,14,38,18,,,,,,,51,92,26,32,18,13467,2024-03-10
4,13468,Suns,107,21,10,31,41,6,15,1,9,31,-10,,,,,,,44,87,10,16,14,13468,2024-03-10
5,13468,Celtics,117,29,13,30,43,7,12,4,15,39,10,,,,,,,46,94,10,13,12,13468,2024-03-10
6,13469,Warriors,113,26,9,30,39,9,12,7,10,30,-13,,,,,,,41,88,21,29,24,13469,2024-03-10
7,13469,Spurs,126,34,12,37,49,6,14,6,17,33,13,,,,,,,44,86,21,28,22,13469,2024-03-10
8,13470,Nuggets,142,40,5,27,32,8,14,10,19,32,21,,,,,,,55,83,13,16,22,13470,2024-03-10
9,13470,Jazz,121,22,14,22,36,7,15,2,8,26,-21,,,,,,,47,94,19,25,15,13470,2024-03-10
10,13471,Trail Blazers,128,31,18,34,52,10,15,3,16,40,10,,,,,,,49,103,14,15,18,13471,2024-03-10
11,13471,Raptors,118,29,9,34,43,9,20,6,16,43,-10,,,,,,,43,91,16,19,18,13471,2024-03-10
12,13472,Clippers,83,21,14,25,39,3,8,6,10,32,-5,,,,,,,33,76,7,8,15,13472,2024-03-10
13,13472,Bucks,88,24,5,23,28,4,4,6,12,25,5,,,,,,,33,65,10,15,10,13472,2024-03-10
