,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
35,13588,Grizzlies,103,25,17,23,40,9,17,9,11,44,-25,,,,,,,37,94,18,27,15,13588,2024-03-26
36,13589,Jazz,105,28,11,35,46,6,13,3,13,39,-10,,,,,,,37,87,18,22,15,13589,2024-03-26
37,13589,Mavericks,115,31,10,37,47,9,6,7,12,42,10,,,,,,,44,92,15,18,17,13589,2024-03-26
38,13590,Kings,108,25,11,29,40,6,8,6,10,38,12,,,,,,,38,86,22,28,18,13590,2024-03-26
39,13590,76ers,96,18,15,32,47,2,15,4,11,34,-12,,,,,,,34,82,17,20,25,13590,2024-03-26
40,13591,Clippers,116,26,11,25,36,4,10,4,6,20,-17,,,,,,,46,85,18,22,19,13591,2024-03-26
41,13591,Pacers,133,28,7,27,34,7,8,3,17,28,17,,,,,,,50,86,16,22,21,13591,2024-03-26
42,13592,Heat,92,24,11,28,39,3,9,2,8,33,-21,,,,,,,37,92,10,13,9,13592,2024-03-26
43,13592,Warriors,113,31,7,36,43,6,12,5,13,38,21,,,,,,,47,85,6,10,20,13592,2024-03-26
44,13593,Bucks,124,37,15,46,61,9,14,5,15,51,-4,,,,,,,49,119,11,17,26,13593,2024-03-26
45,13593,Lakers,128,30,15,54,69,4,17,8,14,44,4,,,,,,,42,108,30,32,13,13593,2024-03-26
46,13580,Lakers,150,28,8,33,41,6,10,7,12,25,5,,,,,,,50,89,38,43,14,13580,2024-03-25
47,13580,Pacers,145,39,10,30,40,6,11,4,18,36,-5,,,,,,,59,107,9,16,31,13580,2024-03-25
48,13581,Cavaliers,115,41,9,38,47,4,14,3,17,41,23,,,,,,,46,86,6,10,15,13581,2024-03-25
49,13581,Hornets,92,22,6,27,33,5,12,4,9,28,-23,,,,,,,34,80,15,18,13,13581,2024-03-25
50,13582,Hawks,120,30,15,29,44,5,13,3,18,36,2,,,,,,,46,87,10,17,18,13582,2024-03-25
51,13582,Celtics,118,21,12,26,38,7,9,8,11,38,-2,,,,,,,47,95,13,19,16,13582,2024-03-25
52,13583,Knicks,124,30,12,40,52,6,14,6,19,46,25,,,,,,,45,89,15,22,18,13583,2024-03-25
53,13583,Pistons,99,22,7,30,37,8,12,5,10,34,-25,,,,,,,34,88,21,22,22,13583,2024-03-25
54,13584,Raptors,88,23,8,22,30,10,10,2,5,27,-8,,,,,,,37,85,9,12,15,13584,2024-03-25
55,13584,Nets,96,20,16,34,50,3,20,4,9,39,8,,,,,,,37,81,13,18,16,13584,2024-03-25
56,13570,Wizards,112,28,16,39,55,7,18,8,11,35,3,,,,,,,44,92,13,19,18,13570,2024-03-24
57,13570,Raptors,109,27,13,29,42,9,12,7,8,33,-3,,,,,,,40,94,21,26,20,13570,2024-03-24
58,13571,Bulls,113,36,3,26,29,7,7,3,9,24,-11,,,,,,,47,82,10,11,18,13571,2024-03-24
59,13571,Celtics,124,28,12,29,41,5,12,3,21,48,11,,,,,,,44,86,15,17,9,13571,2024-03-24
60,13572,Rockets,147,31,12,32,44,7,9,3,27,49,28,,,,,,,54,97,12,14,26,13572,2024-03-24
61,13572,Jazz,119,24,12,28,40,2,10,4,11,37,-28,,,,,,,40,89,28,33,11,13572,2024-03-24
62,13573,Spurs,106,27,8,26,34,6,15,6,9,33,-25,,,,,,,40,85,17,21,9,13573,2024-03-24
63,13573,Suns,131,38,7,32,39,11,10,5,11,24,25,,,,,,,56,94,8,10,18,13573,2024-03-24
64,13574,Trail Blazers,111,27,14,31,45,8,16,8,10,28,-3,,,,,,,43,93,15,17,24,13574,2024-03-24
65,13574,Nuggets,114,25,19,30,49,8,14,9,8,24,3,,,,,,,41,91,24,33,17,13574,2024-03-24
66,13575,Pistons,101,20,10,36,46,4,17,5,11,41,-13,,,,,,,32,79,26,32,25,13575,2024-03-24
67,13575,Pelicans,114,27,6,35,41,8,10,7,11,34,13,,,,,,,41,81,21,31,22,13575,2024-03-24
68,13576,Clippers,107,27,10,27,37,2,14,9,10,28,-14,,,,,,,40,83,17,18,11,13576,2024-03-24
69,13576,76ers,121,32,12,25,37,7,8,10,18,37,14,,,,,,,48,90,7,9,18,13576,2024-03-24
70,13577,Heat,121,29,9,35,44,13,12,0,15,38,37,,,,,,,43,83,20,23,17,13577,2024-03-24
71,13577,Cavaliers,84,24,4,26,30,3,17,3,9,29,-37,,,,,,,30,72,15,20,16,13577,2024-03-24
72,13578,Bucks,118,33,15,42,57,7,17,5,11,34,25,,,,,,,49,92,9,14,21,13578,2024-03-24
73,13578,Thunder,93,20,10,27,37,9,12,1,10,43,-25,,,,,,,33,89,17,22,16,13578,2024-03-24
74,13579,Timberwolves,114,30,7,37,44,9,16,5,21,40,4,,,,,,,40,84,13,18,17,13579,2024-03-24
75,13579,Warriors,110,23,7,34,41,8,13,3,14,36,-4,,,,,,,38,85,20,26,19,13579,2024-03-24
