,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,13734,Celtics,122,28,9,34,43,10,11,14,16,31,19,,,,,,,47,82,12,19,12,13734,2024-04-14
1,13734,Wizards,103,28,7,27,34,5,12,4,12,35,-19,,,,,,,41,89,9,9,15,13734,2024-04-14
2,13735,Cavaliers,110,30,12,31,43,4,14,1,16,33,-10,,,,,,,44,93,6,9,8,13735,2024-04-14
3,13735,Hornets,120,36,10,37,47,10,10,8,19,40,10,,,,,,,46,91,9,11,11,13735,2024-04-14
4,13736,Pacers,135,34,11,29,40,7,12,6,15,29,32,,,,,,,56,84,8,10,20,13736,2024-04-14
5,13736,Hawks,103,21,6,17,23,4,11,5,11,30,-32,,,,,,,34,72,24,25,12,13736,2024-04-14
6,13737,Heat,102,27,11,29,40,12,16,5,9,27,29,,,,,,,39,70,15,16,11,13737,2024-04-14
7,13737,Raptors,73,16,12,19,31,4,18,3,5,27,-29,,,,,,,29,74,10,13,19,13737,2024-04-14
8,13738,Knicks,81,18,9,24,33,6,14,4,7,23,-7,,,,,,,32,66,10,14,12,13738,2024-04-14
9,13738,Bulls,88,18,12,26,38,10,11,3,6,22,7,,,,,,,36,72,10,12,15,13738,2024-04-14
10,13739,Magic,86,21,7,30,37,6,10,4,7,27,15,,,,,,,33,72,13,14,14,13739,2024-04-14
11,13739,Bucks,71,10,7,23,30,7,12,4,6,25,-15,,,,,,,22,61,21,23,15,13739,2024-04-14
12,13740,76ers,95,28,10,38,48,6,8,6,12,37,25,,,,,,,37,86,9,11,13,13740,2024-04-14
13,13740,Nets,70,13,4,34,38,4,11,6,7,29,-25,,,,,,,26,73,11,13,11,13740,2024-04-14
14,13724,Heat,125,37,6,31,37,7,7,2,17,41,22,,,,,,,45,86,18,23,16,13724,2024-04-13
15,13724,Raptors,103,23,7,34,41,1,17,1,10,31,-22,,,,,,,37,77,19,22,21,13724,2024-04-13
16,13725,Grizzlies,120,19,16,26,42,14,15,2,17,39,-3,,,,,,,43,95,17,21,27,13725,2024-04-13
17,13725,Lakers,123,25,10,29,39,5,19,6,13,37,3,,,,,,,42,81,26,34,17,13725,2024-04-13
18,13726,Timberwolves,109,29,7,37,44,8,14,11,10,37,3,,,,,,,38,79,23,29,22,13726,2024-04-13
19,13726,Hawks,106,23,9,31,40,4,15,1,9,30,-3,,,,,,,40,90,17,25,25,13726,2024-04-13
20,13727,Thunder,125,29,8,30,38,13,10,5,13,38,18,,,,,,,47,89,18,20,12,13727,2024-04-13
21,13727,Bucks,107,27,8,34,42,7,19,3,11,30,-18,,,,,,,42,85,12,13,15,13727,2024-04-13
22,13728,Spurs,121,31,11,38,49,2,18,4,15,33,1,,,,,,,45,85,16,23,13,13728,2024-04-13
23,13728,Nuggets,120,31,6,27,33,9,9,4,13,36,-1,,,,,,,49,97,9,10,19,13728,2024-04-13
24,13729,Mavericks,89,20,9,40,49,5,20,5,8,29,-18,,,,,,,36,83,9,12,9,13729,2024-04-13
25,13729,Pistons,107,23,6,34,40,11,7,7,8,31,18,,,,,,,46,95,7,9,10,13729,2024-04-13
26,13730,Warriors,109,27,11,42,53,6,16,5,13,34,-5,,,,,,,40,86,16,21,15,13730,2024-04-13
