,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,13488,Grizzlies,109,27,17,36,53,8,18,7,8,33,12,,,,,,,42,94,17,21,19,13488,2024-03-13
1,13488,Wizards,97,26,4,24,28,9,13,3,11,36,-12,,,,,,,37,82,12,16,18,13488,2024-03-13
2,13489,Thunder,111,24,13,37,50,5,13,4,14,37,-10,,,,,,,43,99,11,15,16,13489,2024-03-13
3,13489,Pacers,121,34,4,39,43,8,9,10,9,28,10,,,,,,,48,89,16,19,11,13489,2024-03-13
4,13490,Spurs,101,30,10,32,42,9,15,5,11,36,-2,,,,,,,39,82,12,14,20,13490,2024-03-13
5,13490,Rockets,103,21,8,28,36,10,13,5,10,32,2,,,,,,,37,80,19,21,19,13490,2024-03-13
6,13491,Jazz,107,23,9,29,38,4,10,7,15,32,-16,,,,,,,41,86,10,11,18,13491,2024-03-13
7,13491,Celtics,123,25,14,32,46,5,9,8,20,49,16,,,,,,,43,92,17,19,14,13491,2024-03-13
8,13492,Clippers,100,22,8,26,34,7,18,4,11,30,-18,,,,,,,34,72,21,25,18,13492,2024-03-13
9,13492,Timberwolves,118,26,19,29,48,11,11,6,12,33,18,,,,,,,48,94,10,14,20,13492,2024-03-13
10,13493,Kings,129,34,6,45,51,11,9,1,18,40,35,,,,,,,49,92,13,16,26,13493,2024-03-13
11,13493,Bucks,94,23,10,34,44,3,13,2,7,39,-35,,,,,,,30,82,27,35,18,13493,2024-03-13
