,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,13504,Bulls,111,28,11,25,36,4,13,2,16,35,-15,,,,,,,41,86,13,16,14,13504,2024-03-15
1,13504,Clippers,126,32,6,29,35,9,10,2,20,40,15,,,,,,,48,80,10,14,16,13504,2024-03-15
2,13505,Rockets,135,24,8,39,47,7,19,1,12,28,16,,,,,,,51,87,21,24,19,13505,2024-03-15
3,13505,Wizards,119,29,7,25,32,11,14,2,12,38,-16,,,,,,,46,93,15,19,19,13505,2024-03-15
4,13506,Bucks,114,29,6,31,37,6,15,4,16,36,9,,,,,,,39,72,20,24,14,13506,2024-03-15
5,13506,76ers,105,20,6,24,30,6,13,4,17,35,-9,,,,,,,39,79,10,14,18,13506,2024-03-15
6,13507,Thunder,126,28,8,26,34,10,13,7,16,39,7,,,,,,,45,86,20,23,24,13507,2024-03-15
7,13507,Mavericks,119,25,10,30,40,6,19,2,12,29,-7,,,,,,,43,84,21,26,20,13507,2024-03-15
8,13508,Trail Blazers,93,19,13,32,45,10,18,2,11,33,-12,,,,,,,34,84,14,16,19,13508,2024-03-15
9,13508,Knicks,105,16,15,35,50,11,15,1,6,29,12,,,,,,,38,87,23,26,18,13508,2024-03-15
