,game_id,team name,points,assists,offReb,defReb,totReb,steals,turnovers,blocks,tpm,tpa,plusMinus,fastBreakPoints,pointsInPaint,biggestLead,secondChancePoints,pointsOffTurnovers,longestRun,fgm,fga,ftm,fta,pfouls,id,date
0,13542,Spurs,107,31,9,39,48,6,16,10,14,39,-6,,,,,,,39,89,15,21,14,13542,2024-03-20
1,13542,Mavericks,113,31,3,37,40,6,9,3,10,29,6,,,,,,,44,91,15,17,18,13542,2024-03-20
2,13543,Timberwolves,112,25,8,29,37,10,7,7,12,35,-3,,,,,,,42,88,16,23,16,13543,2024-03-20
3,13543,Nuggets,115,26,11,38,49,5,17,1,14,27,3,,,,,,,42,81,17,22,19,13543,2024-03-20
4,13534,Bulls,110,26,13,27,40,9,9,5,11,33,3,,,,,,,41,93,17,21,21,13534,2024-03-19
5,13534,Trail Blazers,107,21,13,30,43,7,13,5,8,28,-3,,,,,,,40,88,19,25,24,13534,2024-03-19
6,13535,Jazz,104,25,14,33,47,6,17,3,14,32,-10,,,,,,,39,84,12,14,13,13535,2024-03-19
7,13535,Timberwolves,114,27,12,23,35,9,9,9,16,41,10,,,,,,,44,91,10,12,15,13535,2024-03-19
8,13536,Warriors,112,29,12,27,39,7,13,5,14,36,-7,,,,,,,42,88,14,18,16,13536,2024-03-19
9,13536,Knicks,119,29,14,30,44,6,13,1,14,37,7,,,,,,,44,91,17,20,17,13536,2024-03-19
10,13537,Kings,121,30,15,44,59,7,19,10,11,35,10,,,,,,,42,94,26,32,25,13537,2024-03-19
11,13537,Grizzlies,111,22,15,34,49,13,14,7,13,38,-10,,,,,,,37,98,24,30,23,13537,2024-03-19
12,13538,Lakers,136,39,4,44,48,6,9,4,15,36,31,,,,,,,52,90,17,20,15,13538,2024-03-19
13,13538,Hawks,105,32,12,30,42,8,9,5,9,41,-31,,,,,,,42,98,12,15,14,13538,2024-03-19
14,13539,Magic,112,32,10,31,41,10,18,6,12,34,20,,,,,,,44,81,12,13,10,13539,2024-03-19
15,13539,Hornets,92,19,4,26,30,8,17,1,9,29,-20,,,,,,,38,79,7,9,13,13539,2024-03-19
16,13540,Wizards,114,24,17,27,44,6,11,2,15,39,-23,,,,,,,42,98,15,20,27,13540,2024-03-19
17,13540,Rockets,137,25,12,35,47,6,7,11,13,39,23,,,,,,,47,91,30,36,15,13540,2024-03-19
18,13541,Nets,91,19,14,28,42,6,14,4,12,40,-13,,,,,,,31,84,17,22,13,13541,2024-03-19
19,13541,Pelicans,104,29,11,37,48,7,14,5,10,34,13,,,,,,,42,83,10,13,19,13541,2024-03-19
20,13530,Clippers,93,17,10,30,40,10,16,5,11,36,-17,,,,,,,28,74,26,29,13,13530,2024-03-18
21,13530,Hawks,110,32,10,35,45,10,16,7,17,34,17,,,,,,,41,84,11,12,22,13530,2024-03-18
